client,bank,context,family,counts,count_min,count_median,singular_values,rank,condition,matrix_sha256
78,A,gaussian_blur,S,"[167, 188, 233, 195, 178, 210, 163, 231, 184, 231]",163,191.5,"[1.1875294125940714, 0.7263633642304766, 0.3166151411238936, 0.22483932645421692, 0.13766999762172827, 0.07638897590756658, 0.0670013262636157, 0.024162650812371737, 0.015643079439296013, 0.015301264249044594]",10,77.6098885206966,5a99c791fbaf9700a69178c57ccf9b4f73d5f51daa824093223090ec3e4c4b27
78,B,clean,H,"[1516, 1495, 1509, 1482, 1466, 1434, 1527, 1508, 1496, 1508]",1434,1502.0,"[1.4316579933614015, 1.048977009807435, 0.6700504480972724, 0.45060430513300115, 0.1946936781875827, 0.14289388960341876, 0.12373438881758797, 0.06387281830865293, 0.0007336459552836796, 0.0]",9,inf,076137144ac750b610d5926ebcea4738d856a6bcf95cac3af370b394589df737
78,B,clean,S,"[167, 188, 233, 195, 178, 210, 163, 231, 184, 231]",163,191.5,"[1.1832812301860909, 0.7474865597385416, 0.35427094204654563, 0.2510838881098758, 0.1455907826356206, 0.0784076803755331, 0.07668418361958772, 0.02494663321696618, 0.017179161696586207, 0.015802839612538117]",10,74.8777598962192,cda5a7b0378490590e28de21a28223f32f6eb9c697df951a80c193fba688603b
78,B,brightness_dark,H,"[1516, 1495, 1509, 1482, 1466, 1434, 1527, 1508, 1496, 1508]",1434,1502.0,"[1.4325731517213025, 1.0384988209261314, 0.6627908384978811, 0.4446036679429701, 0.17902531617246692, 0.12380486714977024, 0.1171593510317097, 0.030928458241505384, 0.0016857296095771322, 0.0]",9,inf,423f7a21d27715e956c8883fce6e6b4cfffea25e553e6f70a357925d9fdf3cd5
78,B,brightness_dark,S,"[167, 188, 233, 195, 178, 210, 163, 231, 184, 231]",163,191.5,"[1.1779499848459984, 0.7380234116326404, 0.3260413418907285, 0.22480249512248804, 0.1139631729865471, 0.07169947724279385, 0.05813798480200583, 0.015616616417132072, 0.011744236860808506, 0.005879263760924421]",10,200.35671688605862,672def9e4d690075eeccee85ea6f52d52173c748f90dfa20b258cd5f72c996da
78,B,contrast_low,H,"[1516, 1495, 1509, 1482, 1466, 1434, 1527, 1508, 1496, 1508]",1434,1502.0,"[1.5534282982678935, 0.9935632844250012, 0.6071489934444813, 0.30919472011310584, 0.09480480388513689, 0.07441247558487926, 0.032065651594599745, 0.026196012984655036, 9.68485648627113e-19, 0.0]",8,inf,bc9a3dd87b43a1c176ff39126899ae8badf9aba6ab6b0734aef7174e9f44d7d8
78,B,contrast_low,S,"[167, 188, 233, 195, 178, 210, 163, 231, 184, 231]",163,191.5,"[1.204642573929118, 0.6848895732731621, 0.2939512360988641, 0.15786075959393747, 0.08848242360085974, 0.04610810789973205, 0.03485140446127909, 0.012360103667206492, 0.00746445300853028, 0.006402395046338065]",10,188.15498968907414,bb91bd3f04bf04a7d4d97854efd188b1a38166435d0d8690051a48514807f72a
78,B,gaussian_noise,H,"[1516, 1495, 1509, 1482, 1466, 1434, 1527, 1508, 1496, 1508]",1434,1502.0,"[1.4468051774737196, 1.0218191641818224, 0.6301633413832863, 0.404167197452371, 0.18818860959379025, 0.13045682492932434, 0.08986832791728337, 0.05393210509892405, 0.0017230290325809775, 0.0]",9,inf,aedbbfddafdb39a28b05df75d7ccef67ce96dd9de2c1ab30ef10cb2253395a5f
78,B,gaussian_noise,S,"[167, 188, 233, 195, 178, 210, 163, 231, 184, 231]",163,191.5,"[1.1855163796204344, 0.7117260441713061, 0.3199441789930079, 0.22937476435492285, 0.13819849594116487, 0.07290722855818195, 0.0640090778803142, 0.022967654618473943, 0.015354489287786243, 0.013847883120207188]",10,85.6099354196959,bf38b359b511e01d81483119ca1ac44ed6e5328797518e7b8ec3c0a171b7cb32
78,B,gaussian_blur,H,"[1516, 1495, 1509, 1482, 1466, 1434, 1527, 1508, 1496, 1508]",1434,1502.0,"[1.438445765662422, 1.0301378802662335, 0.6432345149392602, 0.39797210711077585, 0.1953490326216444, 0.1365927901713715, 0.11061154944023792, 0.06980209372325925, 0.001714961305738037, 0.0]",9,inf,8e4f668836b39090f0984ca671ea487b037eaf3790841addfa4a0a8777876842
78,B,gaussian_blur,S,"[167, 188, 233, 195, 178, 210, 163, 231, 184, 231]",163,191.5,"[1.1921482100644962, 0.730935953028539, 0.31876892470380136, 0.2258097871745689, 0.1371923294742759, 0.07792929356015009, 0.06663338805303796, 0.023983196774940825, 0.015497469572630705, 0.015026190629470243]",10,79.3380198256227,d7149b27f3a279163b563aa3111ec35ab4517e73bfc4743eb12aff4aea704f8a
79,A,clean,H,"[1516, 1494, 1495, 1482, 1492, 1497, 1527, 1508, 1502, 1508]",1482,1499.5,"[1.4318592156009846, 1.048817426468124, 0.6690215177775984, 0.45101675629507537, 0.19390116738787638, 0.14274440137918123, 0.12398429089751754, 0.06469767464778546, 0.0007250807547703475, 0.0]",9,inf,d5294e89b03af11284507dc5f0fe1a9343301b3fd62678b9d96c0d5c23587072
79,A,clean,S,"[167, 187, 217, 195, 182, 222, 163, 231, 185, 231]",163,191.0,"[1.183265603001543, 0.7476384307280696, 0.3537056201445003, 0.2517392714353417, 0.14411720542730028, 0.0787831692195362, 0.0762519179283786, 0.025248281051649103, 0.01732678490013129, 0.01595380245842964]",10,74.16824961226288,7b359065c79adf87821195d4e94786bb1e7ac1af40dbf7c673c76d1bc0a57602
79,A,brightness_dark,H,"[1516, 1494, 1495, 1482, 1492, 1497, 1527, 1508, 1502, 1508]",1482,1499.5,"[1.4409292135682072, 1.0432354598115772, 0.6601382997689088, 0.4499354018873979, 0.1705222121726001, 0.12185930021134644, 0.11452246936179572, 0.028674876610374406, 0.001566222905500997, 0.0]",9,inf,9da315407b33917ec05897c3d963a86c4482240d5dcd24616a569c6feba739ed
79,A,brightness_dark,S,"[167, 187, 217, 195, 182, 222, 163, 231, 185, 231]",163,191.0,"[1.1810810925831567, 0.7377945065949097, 0.32364544419143204, 0.2220540685778087, 0.11127137923813407, 0.07008685750463435, 0.05639345157464758, 0.015556007718340292, 0.01138110902657308, 0.006012337662649075]",10,196.4429077096719,feb43a7264cc85a0d814d17e668b11ec68681d2e419272ada71608aac27460d4
79,A,contrast_low,H,"[1516, 1494, 1495, 1482, 1492, 1497, 1527, 1508, 1502, 1508]",1482,1499.5,"[1.5347277313996215, 0.9987986327599444, 0.5844608229955168, 0.3159660946750323, 0.10766267843793946, 0.09566036640714891, 0.04081235337260236, 0.023293184106565567, 6.048068507491348e-18, 0.0]",8,inf,bb335828bc1151beacb6f5d9a7a47386af29a501ff010d07fed7c9a29ab896c2
79,A,contrast_low,S,"[167, 187, 217, 195, 182, 222, 163, 231, 185, 231]",163,191.0,"[1.1931831161129243, 0.6755448070605173, 0.29270205336780786, 0.16151219730866037, 0.08988470977274081, 0.05256578396681172, 0.03350390616656091, 0.01406995755923652, 0.007500401968962594, 0.007074990317855094]",10,168.6480210583042,5c91363b12b3aaa3ce2674a6b9d031c7d750cd87949df27fe99e36ebcef1692c
79,A,gaussian_noise,H,"[1516, 1494, 1495, 1482, 1492, 1497, 1527, 1508, 1502, 1508]",1482,1499.5,"[1.4408145070411125, 1.019731022302666, 0.6318329654829445, 0.4150501362363576, 0.1827755525334258, 0.13558595398925236, 0.09127624355802859, 0.05201379696988418, 0.0021702779304794274, 0.0]",9,inf,33be5a9781f081478436bd2255a6053c798bf59dec43bd39cfb3e12b7b494bb0
79,A,gaussian_noise,S,"[167, 187, 217, 195, 182, 222, 163, 231, 185, 231]",163,191.0,"[1.184663523760574, 0.7118103480695345, 0.32383494642953803, 0.23208029190920573, 0.13754493416320565, 0.07483313316089095, 0.06535403854970505, 0.02318169091390172, 0.015829317917136536, 0.014677327432379195]",10,80.71384448010097,d31740939f306e42a4f14995c31460ceb6fa15781a006750c6662ced4fc54d96
79,A,gaussian_blur,H,"[1516, 1494, 1495, 1482, 1492, 1497, 1527, 1508, 1502, 1508]",1482,1499.5,"[1.4382753832207402, 1.0298962919009518, 0.6423582336575583, 0.40761689926002836, 0.19467697085031732, 0.13124213346319752, 0.11406698757747075, 0.06817821970651149, 0.0022151727282629604, 0.0]",9,inf,ba5afcd84d559f68165e2824e2e30b1a58e4d6357732877142f7f471088e29c9
79,A,gaussian_blur,S,"[167, 187, 217, 195, 182, 222, 163, 231, 185, 231]",163,191.0,"[1.187310066109319, 0.7266186239496256, 0.31573962693332347, 0.2257555529523774, 0.1363862015048432, 0.07685995282684331, 0.0666187148467524, 0.02434137788309242, 0.01589643133970354, 0.015315607639274089]",10,77.52288345809266,2e921082ececda1185c244e1c202b80a8cd6521d628cd8ac6073a09b253ccd72
79,B,clean,H,"[1516, 1494, 1495, 1482, 1492, 1497, 1527, 1508, 1502, 1508]",1482,1499.5,"[1.4318592156009846, 1.048817426468124, 0.6690215177775984, 0.45101675629507537, 0.19390116738787638, 0.14274440137918123, 0.12398429089751754, 0.06469767464778546, 0.0007250807547703475, 0.0]",9,inf,d5294e89b03af11284507dc5f0fe1a9343301b3fd62678b9d96c0d5c23587072
79,B,clean,S,"[167, 187, 217, 195, 182, 222, 163, 231, 185, 231]",163,191.0,"[1.183265603001543, 0.7476384307280696, 0.3537056201445003, 0.2517392714353417, 0.14411720542730028, 0.0787831692195362, 0.0762519179283786, 0.025248281051649103, 0.01732678490013129, 0.01595380245842964]",10,74.16824961226288,7b359065c79adf87821195d4e94786bb1e7ac1af40dbf7c673c76d1bc0a57602
79,B,brightness_dark,H,"[1516, 1494, 1495, 1482, 1492, 1497, 1527, 1508, 1502, 1508]",1482,1499.5,"[1.4325026783272954, 1.0384547959434665, 0.6619464830464927, 0.4450339897194087, 0.1787921873014649, 0.12406855397379127, 0.11699874338839536, 0.031758644531436515, 0.001651111709540256, 0.0]",9,inf,1a17d3b029bb132629acec207493c773fb2ed707e61a9a6fdac41f1121daec31
79,B,brightness_dark,S,"[167, 187, 217, 195, 182, 222, 163, 231, 185, 231]",163,191.0,"[1.177982554232142, 0.7378627505241737, 0.3257340951207353, 0.22405086795217435, 0.11311836179593165, 0.0715449671350912, 0.057962329072314835, 0.01588103138534205, 0.011483026001429532, 0.0058989203254447495]",10,199.69460329053146,5588ac17194beb02bd7167393acce137858021404e7de6e61c7eb55290f7a017
79,B,contrast_low,H,"[1516, 1494, 1495, 1482, 1492, 1497, 1527, 1508, 1502, 1508]",1482,1499.5,"[1.5535278392124412, 0.9938010123756834, 0.6066370986992552, 0.30910216736792967, 0.09437806508534817, 0.07439950799410423, 0.033107330834472204, 0.02621166176522909, 4.4099345465234055e-18, 0.0]",8,inf,d731052edd0d0d0d022126d0631e432aabe13b613655ea2e05830e02d1bad8af
79,B,contrast_low,S,"[167, 187, 217, 195, 182, 222, 163, 231, 185, 231]",163,191.0,"[1.2042330103849426, 0.6844635197069163, 0.2932730645733681, 0.15843930080587817, 0.0869415335828028, 0.04578292633769736, 0.034837298822503256, 0.012680902932077418, 0.007526734397875904, 0.00646305550852394]",10,186.32564872709418,a5faef7b496ed5c866a83e0a262a425c513fbc17a94c3ad9e96e23528b04753e
79,B,gaussian_noise,H,"[1516, 1494, 1495, 1482, 1492, 1497, 1527, 1508, 1502, 1508]",1482,1499.5,"[1.4468836709708865, 1.021797091155638, 0.6295081421361498, 0.4055284172109532, 0.18650373374187085, 0.13006496657782404, 0.09000628734401958, 0.054142156314419064, 0.001694352755495885, 0.0]",9,inf,4f24051924c58ddfb6d05d3d2462f47ddc626fd42839ba5bd067a5c3e77e600b
79,B,gaussian_noise,S,"[167, 187, 217, 195, 182, 222, 163, 231, 185, 231]",163,191.0,"[1.1854709219236164, 0.7123205005483123, 0.31946659644249825, 0.2301580917621285, 0.13707650981275132, 0.0726114290098102, 0.06428003774742064, 0.02312928078761869, 0.01550711131877612, 0.014245395845086347]",10,83.21782945277157,652d4de460fdf0a9d7bafbc140460f0120bb9a3bc2f0885bdc1a1730ef4a14a7
79,B,gaussian_blur,H,"[1516, 1494, 1495, 1482, 1492, 1497, 1527, 1508, 1502, 1508]",1482,1499.5,"[1.4388136421271638, 1.0299876386448907, 0.642240137974196, 0.3982957428008927, 0.1950454566470173, 0.1368398839891764, 0.11078830066162912, 0.0702516153811658, 0.0016877470979145368, 0.0]",9,inf,49c462c2c10b026db01ca2e417745513f323107d36076c869f5fa3d5c0a7dd33
79,B,gaussian_blur,S,"[167, 187, 217, 195, 182, 222, 163, 231, 185, 231]",163,191.0,"[1.191907828347772, 0.7311775047730629, 0.3179125273137141, 0.22673978921270227, 0.13589365257208047, 0.07841374226296413, 0.06624171835147187, 0.024178105121443545, 0.015747828489170418, 0.015035407235939508]",10,79.27339842839275,0c4ad9802e54298350eca4fbb3604568e5759fe172768ea5c043c0e2a0b0f07b
80,A,clean,H,"[1516, 1495, 1509, 1482, 1492, 1499, 1462, 1496, 1500, 1508]",1462,1497.5,"[1.4308499990992765, 1.047769676011224, 0.668853647519797, 0.4484938012121826, 0.19364790177020663, 0.14305923546169744, 0.12439399206993593, 0.06458636401902122, 0.0007254346201026026, 0.0]",9,inf,383effa7b3372733e2b14fb0b863b994102af859f86a75d61706c465a733878c
80,A,clean,S,"[167, 188, 233, 195, 182, 225, 145, 229, 185, 231]",145,191.5,"[1.1835222423908853, 0.745737658551551, 0.35440038176083827, 0.24884558142287744, 0.14359874284698707, 0.0771803543782554, 0.07650871854120324, 0.025249521208939422, 0.017097378424612612, 0.01577182501820428]",10,75.04028487666018,e4d077a4e131ac1f0f90b6f4c7f6cc588d116b75fafd262b38fe414b5160ef15
80,A,brightness_dark,H,"[1516, 1495, 1509, 1482, 1492, 1499, 1462, 1496, 1500, 1508]",1462,1497.5,"[1.440685322382334, 1.0425987502401666, 0.6599951679972729, 0.44928114371227273, 0.17075541137139036, 0.1220480222364155, 0.11507449321800348, 0.028697299353942277, 0.0015693644508648788, 0.0]",9,inf,f9b79f2da474ea2a6bee2866b2313e3a06706f3b5c6df07dfdf0f70c1b18ec4e
80,A,brightness_dark,S,"[167, 188, 233, 195, 182, 225, 145, 229, 185, 231]",145,191.5,"[1.1815051784532093, 0.7363485514397057, 0.3242449032354114, 0.2216116328344716, 0.11030573324124271, 0.06973082077632063, 0.05567189686400358, 0.015533779167096964, 0.01143171100010895, 0.005993904913898814]",10,197.11777137363427,86b19fe96880666de8dc757583077f2ee9c147a1b6132b50b0b7da0c3b92fb6e
80,A,contrast_low,H,"[1516, 1495, 1509, 1482, 1492, 1499, 1462, 1496, 1500, 1508]",1462,1497.5,"[1.5339392847993336, 0.9979563675479968, 0.5846397303719009, 0.3109220433446988, 0.10778334950874476, 0.09566810066058727, 0.04106179454816044, 0.023445755174164185, 1.1743752471168103e-17, 0.0]",8,inf,bd21719810ed16390bad5d6124d807ad7f6194aa9dc24b362ac3fdeb8079c707
80,A,contrast_low,S,"[167, 188, 233, 195, 182, 225, 145, 229, 185, 231]",145,191.5,"[1.193734763684526, 0.6739451606830975, 0.29432479523130717, 0.15969899928572517, 0.08994132194364671, 0.05281110615567159, 0.03306265582425864, 0.014056395828304482, 0.0073098141436162105, 0.007094462319921019]",10,168.26289433274707,50c59973bc527e4c3f389ab3b24660309ae3b8e2b391469fc71123da8e88622e
80,A,gaussian_noise,H,"[1516, 1495, 1509, 1482, 1492, 1499, 1462, 1496, 1500, 1508]",1462,1497.5,"[1.4402941212877634, 1.0188467833164911, 0.6317863427613987, 0.4112095720973516, 0.1826007333122441, 0.13557092070592078, 0.09197784291633476, 0.0518261773318294, 0.00216808746762707, 0.0]",9,inf,558272e9ec4437b875fb391791b2b9bcc8b5a0c8b143e59aa5590df8d9b1af0d
80,A,gaussian_noise,S,"[167, 188, 233, 195, 182, 225, 145, 229, 185, 231]",145,191.5,"[1.185003112103595, 0.7099247562017508, 0.324742647284964, 0.23060378910458534, 0.1368585137018153, 0.07504853426868568, 0.06430892044839134, 0.023192096593917466, 0.015757599277848373, 0.01414654123095108]",10,83.76627846748421,a094c44f5ad38eff225ae8f9809c108fca63e52e95507cf15ea280d37001a141
80,A,gaussian_blur,H,"[1516, 1495, 1509, 1482, 1492, 1499, 1462, 1496, 1500, 1508]",1462,1497.5,"[1.4375078085404938, 1.0283715232109938, 0.6422993704871277, 0.40513568609537093, 0.19433809963395937, 0.1314683731146338, 0.11365673768137805, 0.06801405238461704, 0.002213162060970859, 0.0]",9,inf,4ab7698bae0ceffa61c82ad308fc605813bc799c8ec30dcca2cc28e8a7c9fc8a
80,A,gaussian_blur,S,"[167, 188, 233, 195, 182, 225, 145, 229, 185, 231]",145,191.5,"[1.1878695703408764, 0.725216207432425, 0.31707600499566385, 0.22370662072696837, 0.13571396716390488, 0.07532202543065683, 0.06697462953263968, 0.024356420009734807, 0.015479193433683185, 0.015403853493688908]",10,77.11509141706371,8dca0efe0a7a4b26efc2c15115989566a6578d53e84527a911613f4955e02c73
80,B,clean,H,"[1516, 1495, 1509, 1482, 1492, 1499, 1462, 1496, 1500, 1508]",1462,1497.5,"[1.4308499990992765, 1.047769676011224, 0.668853647519797, 0.4484938012121826, 0.19364790177020663, 0.14305923546169744, 0.12439399206993593, 0.06458636401902122, 0.0007254346201026026, 0.0]",9,inf,383effa7b3372733e2b14fb0b863b994102af859f86a75d61706c465a733878c
80,B,clean,S,"[167, 188, 233, 195, 182, 225, 145, 229, 185, 231]",145,191.5,"[1.1835222423908853, 0.745737658551551, 0.35440038176083827, 0.24884558142287744, 0.14359874284698707, 0.0771803543782554, 0.07650871854120324, 0.025249521208939422, 0.017097378424612612, 0.01577182501820428]",10,75.04028487666018,e4d077a4e131ac1f0f90b6f4c7f6cc588d116b75fafd262b38fe414b5160ef15
80,B,brightness_dark,H,"[1516, 1495, 1509, 1482, 1492, 1499, 1462, 1496, 1500, 1508]",1462,1497.5,"[1.4322153039997774, 1.0378277350969194, 0.6618120955924799, 0.4442260307392083, 0.17900108706586973, 0.1243452134969839, 0.11745514003257149, 0.031766044237252926, 0.001654705186900291, 0.0]",9,inf,f55b043f0c2cdd1987f15ea0d747038dd5006e912366ee1d9cab91374e3d6e75
80,B,brightness_dark,S,"[167, 188, 233, 195, 182, 225, 145, 229, 185, 231]",145,191.5,"[1.1783825434804178, 0.7364315435212582, 0.32635052559713745, 0.2235045230077077, 0.11211794938992305, 0.07116982070890457, 0.05725407562933885, 0.01584312974381893, 0.011515877908976622, 0.005880104328239075]",10,200.4016387636629,faaf13b09ea14f0f9b489ebb05ed1a3e72a2fcec2f56dc3acca837f4951d7b56
80,B,contrast_low,H,"[1516, 1495, 1509, 1482, 1492, 1499, 1462, 1496, 1500, 1508]",1462,1497.5,"[1.5526996472230725, 0.9928164961691821, 0.6065977645425737, 0.3044575595880912, 0.09429225897091516, 0.07437000597440734, 0.03305920153228494, 0.026375052318790608, 2.4498449823865824e-18, 0.0]",8,inf,e7e32d9f0f738b4e929ad38a0106b011fd6379f23afab3379ee8e088de5ac592
80,B,contrast_low,S,"[167, 188, 233, 195, 182, 225, 145, 229, 185, 231]",145,191.5,"[1.2048867278660984, 0.6826319300710313, 0.2948261717724247, 0.15650605912931542, 0.0870332734461204, 0.046014692734706146, 0.03435950104112703, 0.012648130799394215, 0.007373700547751371, 0.006480007021726489]",10,185.9391083723049,80428e4d10a4bc22c3e7b1f99e459f0b0c7ee53921b48465d54b0c69b0f6e5e0
80,B,gaussian_noise,H,"[1516, 1495, 1509, 1482, 1492, 1499, 1462, 1496, 1500, 1508]",1462,1497.5,"[1.4462912261014405, 1.0209335919302887, 0.6294924255849279, 0.40216790804297964, 0.18631360661638147, 0.1300650499283905, 0.09065640624895142, 0.05396574188266468, 0.0016924675570848594, 0.0]",9,inf,be89effc2baa4832b17fac0fa2663fdea55e55ae0c36da59f78963160dfce76b
80,B,gaussian_noise,S,"[167, 188, 233, 195, 182, 225, 145, 229, 185, 231]",145,191.5,"[1.18578396269618, 0.7104908281023902, 0.3203375272942443, 0.22851219514088864, 0.1364278596723767, 0.07272241814776705, 0.063354714702674, 0.02314176740747955, 0.0155012451566322, 0.01365715285380259]",10,86.82512199942315,96a7681416437c39da5f3b4189e887f9819fcf8262cfa02970b34c9091bf7472
80,B,gaussian_blur,H,"[1516, 1495, 1509, 1482, 1492, 1499, 1462, 1496, 1500, 1508]",1462,1497.5,"[1.4380697822412705, 1.028345578414967, 0.642187665109595, 0.39590651899171664, 0.19475734319858595, 0.13647446331866103, 0.11045751920417618, 0.07007902562805145, 0.0016862708828470243, 0.0]",9,inf,0be54a1bcf9b3d9f12fb1005d5c1e539ee8cbeaefb3ed65120f3ee4c73fe741d
80,B,gaussian_blur,S,"[167, 188, 233, 195, 182, 225, 145, 229, 185, 231]",145,191.5,"[1.1925260050505522, 0.7296798969584656, 0.31923992670996015, 0.22470225327354934, 0.13522274778543192, 0.07682956208740775, 0.06659620508422635, 0.024187585703092356, 0.015322662487325611, 0.015137945781458524]",10,78.77726755443919,922205a5eda3f16fcb28554a899efbbca218698db8e58afe0856b3075686ddf9
81,A,clean,H,"[1515, 1495, 1509, 1482, 1492, 1500, 1527, 1492, 1502, 1508]",1482,1501.0,"[1.4318308500019876, 1.0486352810725097, 0.6689548721218203, 0.451158312415453, 0.1935651607125018, 0.14296991223023994, 0.12378219885952783, 0.06468297374371128, 0.0007255329869303235, 0.0]",9,inf,58be54ae21fbe6691aa9d266338ddd13dc20a1e73f786d04e0c01c8294ff0b00
81,A,clean,S,"[167, 188, 233, 195, 182, 225, 163, 212, 185, 230]",163,191.5,"[1.1833793419116994, 0.7477362579490514, 0.35488899398662554, 0.2518638329354239, 0.14360724149485507, 0.08166736525672855, 0.07670965889234195, 0.025186835722900574, 0.017046948907720207, 0.015727819643375076]",10,75.24115667298908,19309e6209312b1b10b22a18f07edf8dde30b8c8ac28ddc336e380ff0d077a7d
81,A,brightness_dark,H,"[1515, 1495, 1509, 1482, 1492, 1500, 1527, 1492, 1502, 1508]",1482,1501.0,"[1.4405461161664321, 1.0429251591903137, 0.6599436112023627, 0.4501003712488501, 0.17036951984664161, 0.12182676220735059, 0.11485878716344075, 0.02864565796043446, 0.001567492985413099, 0.0]",9,inf,be43f62dc74fd448cf088b490040409d68cb4c99f12a6d82e953f45a0933d7e7
81,A,brightness_dark,S,"[167, 188, 233, 195, 182, 225, 163, 212, 185, 230]",163,191.5,"[1.1810395139452692, 0.7382848392232533, 0.3245944910525672, 0.22339246754708203, 0.11105030782221038, 0.07173606273832167, 0.05676099469411273, 0.01558727770394738, 0.011417270718195151, 0.005971897640932128]",10,197.76620179325877,4bd0d4870054447ff91ca110466a445aa3d305b0a94786853c0b989d2967bde7
81,A,contrast_low,H,"[1515, 1495, 1509, 1482, 1492, 1500, 1527, 1492, 1502, 1508]",1482,1501.0,"[1.5346417904530412, 0.9985750987529702, 0.5846831786567265, 0.3157446616674959, 0.10777449818460749, 0.09579115738077029, 0.04113002523929559, 0.023527860651956983, 5.622165580122455e-18, 0.0]",8,inf,b3192731efd4afd64dbc927474cfecea5de95a87d38175cc7399fbdc60806843
81,A,contrast_low,S,"[167, 188, 233, 195, 182, 225, 163, 212, 185, 230]",163,191.5,"[1.1934708492548334, 0.6759678886303284, 0.2940748190803228, 0.16185247126286315, 0.08995894130097405, 0.05280014661485189, 0.03439435820778858, 0.014041143865572422, 0.007322701952443637, 0.007111193796906221]",10,167.82988670257615,22b05e28e3e3120049e53cfc9aeab3b8bb46bc571b20845c96414040cec2d08b
81,A,gaussian_noise,H,"[1515, 1495, 1509, 1482, 1492, 1500, 1527, 1492, 1502, 1508]",1482,1501.0,"[1.441032333933351, 1.019782669771984, 0.6317650485662988, 0.4149762610967102, 0.18253420967582182, 0.1357185131128949, 0.09145704444332575, 0.05200129338127077, 0.00216954927825036, 0.0]",9,inf,5b882bcd4ad752e4480fab4a0406825f5d574abf474251214aac6cee411dfe1b
81,A,gaussian_noise,S,"[167, 188, 233, 195, 182, 225, 163, 212, 185, 230]",163,191.5,"[1.1848372873774973, 0.711954935227452, 0.3249282554272652, 0.23193517169764052, 0.13701980204136852, 0.07517825749127371, 0.06744768972434395, 0.02307867333585448, 0.015682273256328313, 0.014195799495090202]",10,83.46393507370179,d16fbe74dc22ce15660753326a03ba0896bf7ad83887147b88d139a48745fe59
81,A,gaussian_blur,H,"[1515, 1495, 1509, 1482, 1492, 1500, 1527, 1492, 1502, 1508]",1482,1501.0,"[1.438125004225034, 1.0297922441671619, 0.6423080332025631, 0.4075942287386469, 0.1943459924867641, 0.1319609151335642, 0.11394664907199169, 0.06812056989965246, 0.002213114486496705, 0.0]",9,inf,93119ea2ab90e390cda139e6e754356f1ccc3636c4b8fa3aa6dcbdad5793337c
81,A,gaussian_blur,S,"[167, 188, 233, 195, 182, 225, 163, 212, 185, 230]",163,191.5,"[1.1875846328153443, 0.7269044780817883, 0.3171541811692459, 0.2258384628371985, 0.13578249057783107, 0.07960785043638295, 0.0669606181791594, 0.024281955344218557, 0.015511129037069613, 0.015299534260289654]",10,77.62227350264848,cd2b10182f689f3f6a22c4a3ce241240eed16d169b321fdbc9c6c75af7149978
81,B,clean,H,"[1515, 1495, 1509, 1482, 1492, 1500, 1527, 1492, 1502, 1508]",1482,1501.0,"[1.4318308500019876, 1.0486352810725097, 0.6689548721218203, 0.451158312415453, 0.1935651607125018, 0.14296991223023994, 0.12378219885952783, 0.06468297374371128, 0.0007255329869303235, 0.0]",9,inf,58be54ae21fbe6691aa9d266338ddd13dc20a1e73f786d04e0c01c8294ff0b00
81,B,clean,S,"[167, 188, 233, 195, 182, 225, 163, 212, 185, 230]",163,191.5,"[1.1833793419116994, 0.7477362579490514, 0.35488899398662554, 0.2518638329354239, 0.14360724149485507, 0.08166736525672855, 0.07670965889234195, 0.025186835722900574, 0.017046948907720207, 0.015727819643375076]",10,75.24115667298908,19309e6209312b1b10b22a18f07edf8dde30b8c8ac28ddc336e380ff0d077a7d
81,B,brightness_dark,H,"[1515, 1495, 1509, 1482, 1492, 1500, 1527, 1492, 1502, 1508]",1482,1501.0,"[1.4321133984671597, 1.0381458937588228, 0.6617646659740649, 0.4452077336579757, 0.178653096185844, 0.12406500296039845, 0.11732365922170988, 0.03172681703060293, 0.001652663754990072, 0.0]",9,inf,e88890d839ab237eb5a880aedc855d9b04d0c82bc3f6ed97ee5858ee01d32f5e
81,B,brightness_dark,S,"[167, 188, 233, 195, 182, 225, 163, 212, 185, 230]",163,191.5,"[1.1779348182142872, 0.7383401433055172, 0.3267012197027917, 0.22533296269425498, 0.11281879212513087, 0.07328086431333435, 0.058305964628899004, 0.015894078704009853, 0.011499358129218585, 0.005857994432033002]",10,201.08158720210457,9137d42d2497a08d6854b304f4bfce0879c34c83cef91869cd7571bfd11a7f7d
81,B,contrast_low,H,"[1515, 1495, 1509, 1482, 1492, 1500, 1527, 1492, 1502, 1508]",1482,1501.0,"[1.5535427607066894, 0.9936141534072043, 0.6066581449284757, 0.3089994924551655, 0.0942549805392017, 0.07448818509034466, 0.033069277483339626, 0.026511552547462954, 1.4257603178954136e-18, 0.0]",8,inf,fd08758ef3df6c73077a0ad0f1db91e5cda4daa8fea01f6afe98eda2b677d677
81,B,contrast_low,S,"[167, 188, 233, 195, 182, 225, 163, 212, 185, 230]",163,191.5,"[1.2045670468923155, 0.684932467836401, 0.2945512821062356, 0.15892019138462574, 0.08709824958597752, 0.04605615149049755, 0.03570946775359565, 0.01264969242312644, 0.007381343523761135, 0.006499444521412827]",10,185.33384551922768,50c0fe357ad4c584837ecc1d249620e34f2b47814898c83199c762ee674594fd
