client,target,n_query,none,oracle_correct_pair,oracle_target_permuted,oracle_wrong_alt,oracle_noise_source,oracle_target_permuted_delta,oracle_wrong_alt_delta,oracle_noise_source_delta
83,gaussian_blur,509,58.74263644218445,56.77799582481384,77.79961228370667,26.915520429611206,79.1748583316803,-21.021616458892822,29.862475395202637,-22.396862506866455
84,gaussian_blur,254,68.11023354530334,64.96062874794006,71.2598443031311,42.12598502635956,71.2598443031311,-6.29921555519104,22.834643721580505,-6.29921555519104
85,gaussian_blur,222,58.10810923576355,58.55855941772461,63.9639675617218,42.79279410839081,63.9639675617218,-5.405408143997192,15.765765309333801,-5.405408143997192
86,gaussian_blur,40,10.000000149011612,10.000000149011612,5.000000074505806,2.500000037252903,10.000000149011612,5.000000074505806,7.500000111758709,0.0
87,gaussian_blur,150,24.666666984558105,28.00000011920929,39.33333456516266,24.000000953674316,4.666666686534882,-11.33333444595337,3.999999165534973,23.333333432674408
88,gaussian_blur,77,40.25973975658417,42.85714328289032,48.051947355270386,27.272728085517883,48.051947355270386,-5.194804072380066,15.584415197372437,-5.194804072380066
89,gaussian_blur,155,12.903225421905518,14.193548262119293,3.870967775583267,10.322580486536026,3.870967775583267,10.322580486536026,3.870967775583267,10.322580486536026
90,gaussian_blur,155,25.161290168762207,25.806450843811035,12.903225421905518,20.645160973072052,7.741935551166534,12.903225421905518,5.161289870738983,18.0645152926445
91,gaussian_blur,183,2.185792289674282,2.185792289674282,0.0,2.7322404086589813,0.0,2.185792289674282,-0.5464481189846992,2.185792289674282
92,gaussian_blur,96,45.83333432674408,72.91666865348816,71.875,80.20833730697632,71.875,1.0416686534881592,-7.291668653488159,1.0416686534881592
93,gaussian_blur,218,2.293577790260315,3.669724613428116,0.0,5.504586920142174,0.0,3.669724613428116,-1.834862306714058,3.669724613428116
94,gaussian_blur,293,18.0887371301651,22.86689281463623,0.0,30.034127831459045,0.0,22.86689281463623,-7.167235016822815,22.86689281463623
95,gaussian_blur,38,36.84210479259491,55.263155698776245,57.894736528396606,60.52631735801697,57.894736528396606,-2.6315808296203613,-5.263161659240723,-2.6315808296203613
96,gaussian_blur,215,5.581395328044891,5.581395328044891,0.4651162773370743,4.651162773370743,0.4651162773370743,5.116279050707817,0.9302325546741486,5.116279050707817
97,gaussian_blur,170,42.941176891326904,36.4705890417099,59.41176414489746,21.764706075191498,67.05882549285889,-22.94117510318756,14.705882966518402,-30.588236451148987
98,gaussian_blur,66,15.15151560306549,18.18181872367859,6.060606241226196,15.15151560306549,1.515151560306549,12.121212482452393,3.030303120613098,16.66666716337204
99,gaussian_blur,145,10.34482717514038,11.034482717514038,0.6896551698446274,12.413793057203293,0.6896551698446274,10.34482754766941,-1.3793103396892548,10.34482754766941
