client,bank,context,label,count,mu_real,mu_cross,d,d_L1,d_L2,weighted_contribution,residual,residual_L1,residual_L2
72,A,gaussian_blur,8,6,"[0.061535228299241934, 0.32972430787636825, 0.08309621659122932, 0.040281735478575276, 0.01138855377436093, 0.022163013556756313, 0.028115690314140296, 0.011062838840408174, 0.3946384047554485, 0.01799401051347103]","[0.09629504397084995, 0.24980938788317902, 0.06081032188189922, 0.030713675288647498, 0.015766429109241874, 0.01878578539922947, 0.040117822856989754, 0.011429252524665668, 0.4483836699779985, 0.027888611107299063]","[-0.03475981567160802, 0.07991491999318923, 0.022285894709330095, 0.009568060189927778, -0.004377875334880944, 0.0033772281575268417, -0.012002132542849459, -0.0003664136842574939, -0.05374526522255002, -0.009894600593828032]",0.23029220609994794,0.10650850512343578,"[-0.010427944701482405, 0.023974475997956768, 0.006685768412799028, 0.0028704180569783335, -0.001313362600464283, 0.0010131684472580525, -0.0036006397628548376, -0.00010992410527724815, -0.016123579566765005, -0.0029683801781484093]","[-0.0030157284461610756, 0.042315750289551146, 0.011477358106081498, -0.02241150848811138, 0.0031710202823571967, -0.037838011928852826, 0.06995938636054663, -0.010655320751181092, -0.04987119078823346, -0.003131754635996584]",0.2538470300770729,0.10667843491909197
72,B,clean,0,5,"[0.2569192122197036, 0.16365104160170357, 0.13466333274298586, 0.02623166379256111, 0.03312310321340044, 0.013227449971517983, 0.09849001985649225, 0.01031235860108296, 0.24814636509995786, 0.01523545290059442]","[0.1867695244492072, 0.18425674275126433, 0.12876933870900198, 0.028079667709984903, 0.022663619930856416, 0.020910681479507982, 0.057812545139682314, 0.021659862998302394, 0.3308511782537797, 0.018226838578412823]","[0.0701496877704964, -0.020605701149560757, 0.005893994033983885, -0.001848003917423794, 0.010459483282544021, -0.0076832315079899995, 0.040677474716809936, -0.011347504397219434, -0.08270481315382183, -0.002991385677818403]",0.25436127960766847,0.11909919415227563,"[0.0175374219426241, -0.005151425287390189, 0.0014734985084959712, -0.0004620009793559485, 0.0026148708206360054, -0.0019208078769974999, 0.010169368679202484, -0.0028368760993048585, -0.020676203288455458, -0.0007478464194546008]","[0.00020444982240332144, 0.0466711398908963, 0.01812886632816582, -0.02197157128841007, 0.004005188795424788, -0.03524062666117683, 0.055883616117709006, -0.00894097204808483, -0.055073919639305524, -0.003666171317621921]",0.24978652190919842,0.10245527370786758
72,B,clean,5,9,"[0.01878377455034926, 0.1066683958988252, 0.2113385064154961, 0.12075514592674876, 0.05309058870304226, 0.09812749770954048, 0.31760479661605867, 0.03532248165211836, 0.03037091578005788, 0.00793789674776312]","[0.02692049136230283, 0.07144727500908898, 0.19118788042398893, 0.17134441632523933, 0.04597532493816002, 0.17280026151810934, 0.20658637377064842, 0.04815141883236374, 0.058151829811278484, 0.007434728008819793]","[-0.008136716811953573, 0.03522112088973621, 0.02015062599150716, -0.05058927039849058, 0.0071152637648822376, -0.07467276380856887, 0.11101842284541025, -0.01282893718024538, -0.027780914031220603, 0.0005031687389433276]",0.34801720446095824,0.15218544070051382,"[-0.0036615225653791076, 0.015849504400381294, 0.009067781696178221, -0.02276517167932076, 0.003201868694197007, -0.03360274371385599, 0.049958290280434615, -0.005773021731110421, -0.012501411314049271, 0.00022642593252449741]","[0.00020444982240332144, 0.0466711398908963, 0.01812886632816582, -0.02197157128841007, 0.004005188795424788, -0.03524062666117683, 0.055883616117709006, -0.00894097204808483, -0.055073919639305524, -0.003666171317621921]",0.24978652190919842,0.10245527370786758
72,B,clean,8,6,"[0.06398414928312991, 0.3504455663124912, 0.08709393425852896, 0.028606618003454157, 0.01010482101766253, 0.016900828657285507, 0.021688197538439702, 0.009099661511529706, 0.3965821192750676, 0.015494104142410809]","[0.10955564779926884, 0.23053536371947375, 0.061801980513556884, 0.02442128010256537, 0.01614332341568994, 0.01595774555836333, 0.035835007011533186, 0.010203242237094875, 0.46956980273107024, 0.025976606911383534]","[-0.045571498516138925, 0.11991020259301743, 0.025291953744972076, 0.004185337900888788, -0.006038502398027409, 0.0009430830989221768, -0.014146809473093484, -0.0011035807255651685, -0.07298768345600265, -0.010482502768972725]",0.30066115467560084,0.15095762970678503,"[-0.013671449554841677, 0.03597306077790523, 0.007587586123491623, 0.0012556013702666364, -0.0018115507194082225, 0.00028292492967665303, -0.0042440428419280455, -0.00033107421766955056, -0.021896305036800793, -0.0031447508306918174]","[0.00020444982240332144, 0.0466711398908963, 0.01812886632816582, -0.02197157128841007, 0.004005188795424788, -0.03524062666117683, 0.055883616117709006, -0.00894097204808483, -0.055073919639305524, -0.003666171317621921]",0.24978652190919842,0.10245527370786758
72,B,brightness_dark,0,5,"[0.2862441109103626, 0.13706480758762246, 0.1306779074927527, 0.029433402877515568, 0.026574791490892563, 0.019183892034608418, 0.09530948911205682, 0.00934869921276294, 0.25721617621140525, 0.008946723070020632]","[0.1940426822874388, 0.19038529228693904, 0.11479644903002353, 0.02574054597604029, 0.025257485848514276, 0.020615205481951577, 0.05909167112520908, 0.026897511479688396, 0.3291808601785618, 0.013992296305633234]","[0.09220142862292383, -0.05332048469931658, 0.015881458462729175, 0.0036928569014752777, 0.0013173056423782872, -0.001431313447343159, 0.03621781798684774, -0.017548812266925458, -0.07196468396715655, -0.005045573235612602]",0.29862173523270863,0.13578617048688427,"[0.023050357155730956, -0.013330121174829145, 0.003970364615682294, 0.0009232142253688194, 0.0003293264105945718, -0.00035782836183578977, 0.009054454496711935, -0.0043872030667313645, -0.017991170991789138, -0.0012613933089031504]","[0.006649205244198209, 0.013344489144657967, 0.02072363687050982, -0.009878426067575968, 0.0014902999934841774, -0.008524308768850991, 0.02682463448729952, -0.009294198263826367, -0.039190028897021306, -0.00214530374287503]",0.13806453148029935,0.056308333411006446
72,B,brightness_dark,5,9,"[0.02148436407479526, 0.08502886612206685, 0.22687716298818364, 0.14184870696780746, 0.056606951293969976, 0.11463025130518585, 0.2615431222298373, 0.050109569922786805, 0.035347422248845656, 0.006523582846521133]","[0.02739447523826781, 0.07460047131710233, 0.1925886569106767, 0.1697073628291373, 0.051231647818578675, 0.13566361168945865, 0.22639699434911847, 0.05885799394071666, 0.056360295156070224, 0.007198490750873177]","[-0.005910111163472551, 0.01042839480496452, 0.03428850607750694, -0.027858655861329823, 0.005375303475391301, -0.021033360384272795, 0.0351461278807188, -0.008748424017929857, -0.021012872907224568, -0.0006749079043520444]",0.17047666447716317,0.06573100395100596,"[-0.002659550023562648, 0.004692777662234034, 0.015429827734878124, -0.012536395137598421, 0.0024188865639260854, -0.009465012172922758, 0.015815757546323462, -0.003936790808068436, -0.009455792808251056, -0.00030370855695842]","[0.006649205244198209, 0.013344489144657967, 0.02072363687050982, -0.009878426067575968, 0.0014902999934841774, -0.008524308768850991, 0.02682463448729952, -0.009294198263826367, -0.039190028897021306, -0.00214530374287503]",0.13806453148029935,0.056308333411006446
72,B,brightness_dark,8,6,"[0.07530652972812821, 0.35329119925899716, 0.06485890324420067, 0.030162860175630458, 0.0117099599885992, 0.01809277815305718, 0.04272644990971584, 0.006173054262865932, 0.37711018776335853, 0.02056807751544681]","[0.12111186935469521, 0.28001842373482033, 0.06044742151103596, 0.02438034402678502, 0.015903003258720804, 0.013764338933365369, 0.036211708428835546, 0.009407068892954524, 0.41625373808662885, 0.022502083772158347]","[-0.04580533962656701, 0.07327277552417683, 0.004411481733164711, 0.005782516148845437, -0.004193043270121604, 0.00432843921969181, 0.006514741480880291, -0.003234014630088592, -0.039143550323270326, -0.001934006256711536]",0.18861990821351815,0.09563003216908726,"[-0.013741601887970101, 0.021981832657253047, 0.0013234445199494134, 0.0017347548446536311, -0.0012579129810364814, 0.0012985317659075428, 0.0019544224442640873, -0.0009702043890265776, -0.011743065096981097, -0.0005802018770134608]","[0.006649205244198209, 0.013344489144657967, 0.02072363687050982, -0.009878426067575968, 0.0014902999934841774, -0.008524308768850991, 0.02682463448729952, -0.009294198263826367, -0.039190028897021306, -0.00214530374287503]",0.13806453148029935,0.056308333411006446
72,B,contrast_low,0,5,"[0.21010583646816797, 0.24417290224298266, 0.08619048321451747, 0.019396132695991105, 0.018867895790962475, 0.01120137196779708, 0.08179733228413813, 0.008697387177839378, 0.30618813136126855, 0.013382526796335222]","[0.1566624123410179, 0.19699018802806154, 0.12314216454667168, 0.04563438883652483, 0.022626058199783104, 0.033042569347802156, 0.07384705243881537, 0.017848983786868798, 0.3186190254760473, 0.011587156998407273]","[0.05344342412715006, 0.04718271421492112, -0.03695168133215421, -0.02623825614053373, -0.003758162408820629, -0.021841197380005076, 0.00795027984532276, -0.00915159660902942, -0.012430894114778768, 0.0017953697979279492]",0.2207435759706437,0.0890626284178252,"[0.013360856031787514, 0.01179567855373028, -0.009237920333038552, -0.006559564035133432, -0.0009395406022051573, -0.005460299345001269, 0.00198756996133069, -0.002287899152257355, -0.003107723528694692, 0.0004488424494819873]","[-0.003618640606812329, 0.04845417686937417, 0.0029086450747142223, -0.013152773997000641, -0.0010974617316181629, -0.011781127240667662, 0.026962086330167556, -0.0075928843644943594, -0.040444208756625855, -0.0006378115770368526]",0.15664981654851182,0.0714360111920815
72,B,contrast_low,5,9,"[0.014930843837831383, 0.1617739963837196, 0.18414733454976606, 0.11967132795909546, 0.04915322686704063, 0.09027382275360565, 0.3116280161354315, 0.029453021349096206, 0.029901792517901125, 0.009066617646512412]","[0.028245418891683277, 0.11455642671664742, 0.18400313224807593, 0.1504676073131296, 0.04806212172018436, 0.12020684491220111, 0.24550753983708257, 0.04226891208535598, 0.05873950809808127, 0.00794248817755843]","[-0.013314575053851894, 0.04721756966707216, 0.00014420230169012727, -0.030796279354034145, 0.0010911051468562652, -0.02993302215859546, 0.06612047629834894, -0.012815890736259772, -0.028837715580180143, 0.0011241294689539813]",0.2313949657658429,0.09808887136012964,"[-0.005991558774233352, 0.021247906350182474, 6.489103576055728e-05, -0.013858325709315366, 0.0004909973160853193, -0.013469859971367957, 0.029754214334257022, -0.005767150831316898, -0.012976972011081065, 0.0005058582610292916]","[-0.003618640606812329, 0.04845417686937417, 0.0029086450747142223, -0.013152773997000641, -0.0010974617316181629, -0.011781127240667662, 0.026962086330167556, -0.0075928843644943594, -0.040444208756625855, -0.0006378115770368526]",0.15664981654851182,0.0714360111920815
72,B,contrast_low,8,6,"[0.08202559106441354, 0.29498896875224195, 0.12191367704706794, 0.060312468001889365, 0.015043303176355506, 0.046569479159355165, 0.027127274818869253, 0.012796826384020426, 0.3273943325881967, 0.011828079007590205]","[0.11865205061230179, 0.24362032886737056, 0.08164142914042727, 0.03609541551039548, 0.017206364661349942, 0.02273937224034992, 0.04305960137026971, 0.011256274320420794, 0.40859270997769725, 0.01713645329941731]","[-0.03662645954788825, 0.05136863988487139, 0.040272247906640676, 0.024217052491493883, -0.002163061484994436, 0.023830106919005244, -0.015932326551400453, 0.0015405520635996314, -0.08119837738950053, -0.005308374291827105]",0.2824571985312216,0.11678473690741646,"[-0.010987937864366474, 0.015410591965461417, 0.012081674371992203, 0.007265115747448165, -0.0006489184454983308, 0.007149032075701573, -0.004779697965420136, 0.0004621656190798894, -0.02435951321685016, -0.0015925122875481315]","[-0.003618640606812329, 0.04845417686937417, 0.0029086450747142223, -0.013152773997000641, -0.0010974617316181629, -0.011781127240667662, 0.026962086330167556, -0.0075928843644943594, -0.040444208756625855, -0.0006378115770368526]",0.15664981654851182,0.0714360111920815
72,B,gaussian_noise,0,5,"[0.22040674551725478, 0.1377244623187715, 0.1562808078110332, 0.04053013472841477, 0.03856277157218881, 0.020055547954839284, 0.12589072317669056, 0.012922359310188172, 0.23379937775990803, 0.013827069850710758]","[0.1755179985970678, 0.18701184939079724, 0.1309445285657779, 0.03213962499510565, 0.022451504940385072, 0.023144936439541405, 0.0651178378762506, 0.021348577582914866, 0.32333545867884844, 0.018987682933310962]","[0.04488874692018699, -0.049287387072025735, 0.025336279245255305, 0.00839050973330912, 0.01611126663180374, -0.0030893884847021207, 0.06077288530043996, -0.008426218272726695, -0.08953608091894041, -0.005160613082600204]",0.3109993756619903,0.13127595938919087,"[0.011222186730046747, -0.012321846768006434, 0.006334069811313826, 0.00209762743332728, 0.004027816657950935, -0.0007723471211755302, 0.01519322132510999, -0.0021065545681816737, -0.022384020229735103, -0.001290153270650051]","[-0.0035113068771361056, 0.037137097870427044, 0.016994869286564462, -0.017814352500060568, 0.004903893686785895, -0.03536566501923659, 0.0664615180899502, -0.006959840662615787, -0.058009996541943026, -0.0038362173327355607]",0.25099475786745523,0.10544144117907854
72,B,gaussian_noise,5,9,"[0.019112220328309937, 0.1194663237886828, 0.18397910602689338, 0.12996613411813446, 0.04590012786962562, 0.09034847705302386, 0.33141691000389567, 0.03437586237158012, 0.03578783268760119, 0.009647005752252956]","[0.029211302095157633, 0.07690685430480679, 0.18439201512181114, 0.17313733428128508, 0.04205470648133608, 0.1660906408031488, 0.20962654143118997, 0.04434722500225515, 0.066099636420094, 0.008133744058915331]","[-0.010099081766847696, 0.04255946948387601, -0.0004129090949177572, -0.043171200163150625, 0.003845421388289541, -0.07574216375012495, 0.1217903685727057, -0.00997136263067503, -0.030311803732492815, 0.0015132616933376253]",0.3394170422764178,0.15931824410340392,"[-0.004544586795081463, 0.019151761267744205, -0.00018580909271299074, -0.019427040073417782, 0.0017304396247302936, -0.03408397368755623, 0.05480566585771757, -0.004487113183803764, -0.013640311679621767, 0.0006809677620019314]","[-0.0035113068771361056, 0.037137097870427044, 0.016994869286564462, -0.017814352500060568, 0.004903893686785895, -0.03536566501923659, 0.0664615180899502, -0.006959840662615787, -0.058009996541943026, -0.0038362173327355607]",0.25099475786745523,0.10544144117907854
72,B,gaussian_noise,8,6,"[0.06549320915131233, 0.33580556430839476, 0.09733610998838188, 0.027473326742949975, 0.01227495099986735, 0.01663183370790387, 0.0276290790405416, 0.00962964713511335, 0.39131756908979715, 0.016408709835737736]","[0.09945623185831703, 0.23478161973943046, 0.06118074809516979, 0.02908979294285026, 0.015122826319518445, 0.018329647742919973, 0.039420309350132694, 0.010850223503881188, 0.4646031178650843, 0.027165482582695865]","[-0.0339630227070047, 0.1010239445689643, 0.03615536189321209, -0.0016164661999002843, -0.0028478753196510952, -0.0016978140350161035, -0.011791230309591096, -0.0012205763687678384, -0.07328554877528715, -0.010756772746958129]",0.27435861292435276,0.1353038918461643,"[-0.01018890681210141, 0.030307183370689286, 0.010846608567963626, -0.00048493985997008526, -0.0008543625958953285, -0.000509344210504831, -0.0035373690928773285, -0.0003661729106303515, -0.02198566463258614, -0.0032270318240874385]","[-0.0035113068771361056, 0.037137097870427044, 0.016994869286564462, -0.017814352500060568, 0.004903893686785895, -0.03536566501923659, 0.0664615180899502, -0.006959840662615787, -0.058009996541943026, -0.0038362173327355607]",0.25099475786745523,0.10544144117907854
72,B,gaussian_blur,0,5,"[0.22025242273098106, 0.18589577882810115, 0.14495884906245013, 0.0245198123771753, 0.032955569976747666, 0.011558946070931077, 0.10299866955892116, 0.009530818966723045, 0.2506437252006056, 0.016685407227363808]","[0.16457729708092395, 0.2023611828189291, 0.12348320010197347, 0.03520545212450564, 0.022153427910158504, 0.024569236403244814, 0.06320509483128618, 0.02437048907229086, 0.32104463888383655, 0.019029980772850966]","[0.05567512565005711, -0.016465403990827937, 0.021475648960476657, -0.01068563974733034, 0.010802142066589162, -0.013010290332313736, 0.03979357472763498, -0.014839670105567814, -0.07040091368323093, -0.002344573545487158]",0.2554929828095158,0.1048699172239681,"[0.013918781412514278, -0.004116350997706984, 0.005368912240119164, -0.002671409936832585, 0.0027005355166472905, -0.003252572583078434, 0.009948393681908745, -0.0037099175263919535, -0.01760022842080773, -0.0005861433863717895]","[-0.0023613100697896516, 0.043140141408767096, 0.010944232028283735, -0.02283312878142875, 0.0031086078423508585, -0.03766091228160058, 0.06865569010824273, -0.010862069989150104, -0.04906537160298938, -0.0030658786626859644]",0.2516973427752888,0.10575529290987887
72,B,gaussian_blur,5,9,"[0.014535435108810009, 0.14238439504482694, 0.17448686879721925, 0.12033736093515415, 0.046380781785760244, 0.08291599928349719, 0.3515044502844999, 0.030816684009391398, 0.027555820605972496, 0.00908220414486851]","[0.027520504546918522, 0.09010063516582151, 0.17595365499117258, 0.17143313482077757, 0.04262090361343485, 0.16173852509420655, 0.2130422865856606, 0.04647765023561355, 0.06293275063805723, 0.008179954308337088]","[-0.012985069438108513, 0.05228375987900544, -0.0014667861939533233, -0.05109577388562342, 0.0037598781723253913, -0.07882252581070937, 0.1384621636988393, -0.015660966226222154, -0.03537693003208473, 0.0009022498365314213]",0.3908161031734031,0.18003232564660096,"[-0.005843281247148831, 0.02352769194555245, -0.0006600537872789955, -0.02299309824853054, 0.0016919451775464262, -0.035470136614819216, 0.062307973664477684, -0.007047434801799969, -0.01591961851443813, 0.0004060124264391396]","[-0.0023613100697896516, 0.043140141408767096, 0.010944232028283735, -0.02283312878142875, 0.0031086078423508585, -0.03766091228160058, 0.06865569010824273, -0.010862069989150104, -0.04906537160298938, -0.0030658786626859644]",0.2516973427752888,0.10575529290987887
72,B,gaussian_blur,8,6,"[0.059696277579383526, 0.3356009026142362, 0.07990835977077983, 0.039672464853682476, 0.01096109217252871, 0.021994130705341036, 0.02803261671208696, 0.010879455894109531, 0.39528363058189403, 0.01797106911595769]","[0.09448564502990053, 0.2565049010778308, 0.059123781185967936, 0.03023453350723455, 0.015240668345338248, 0.01845480765101751, 0.04003487417256575, 0.011228514763970108, 0.447102046141039, 0.027590228125135407]","[-0.03478936745051701, 0.07909600153640539, 0.02078457858481189, 0.009437931346447926, -0.004279576172809538, 0.0035393230543235253, -0.012002257460478793, -0.000349058869860577, -0.05181841555914496, -0.009619159009177716]",0.22571566904397733,0.10459562523810781,"[-0.010436810235155101, 0.023728800460921618, 0.006235373575443568, 0.002831379403934378, -0.0012838728518428614, 0.0010617969162970576, -0.0036006772381436377, -0.00010471766095817309, -0.015545524667743487, -0.002885747702753315]","[-0.0023613100697896516, 0.043140141408767096, 0.010944232028283735, -0.02283312878142875, 0.0031086078423508585, -0.03766091228160058, 0.06865569010824273, -0.010862069989150104, -0.04906537160298938, -0.0030658786626859644]",0.2516973427752888,0.10575529290987887
73,A,clean,5,7,"[0.01001151437020063, 0.08571554892382165, 0.08055696898159277, 0.2403681885384013, 0.023887562951908314, 0.2992261576538457, 0.19422695849249316, 0.03957445767829606, 0.02082301971148393, 0.005609622697956576]","[0.027127520663390598, 0.072443202397183, 0.19557215571766023, 0.1670395088065304, 0.04697831442342471, 0.16565789387027782, 0.2115665651126474, 0.04789719082069524, 0.058203542859065545, 0.007514105329124989]","[-0.01711600629318997, 0.01327234652663864, -0.11501518673606746, 0.0733286797318709, -0.0230907514715164, 0.13356826378356787, -0.01733960662015424, -0.008322733142399182, -0.03738052314758161, -0.0019044826311684125]",0.4403385800841547,0.19803844477313026,"[-0.005990602202616489, 0.004645321284323524, -0.04025531535762361, 0.025665037906154816, -0.00808176301503074, 0.04674889232424875, -0.006068862317053984, -0.0029129565998397135, -0.013083183101653564, -0.0006665689209089443]","[-0.012395462783481793, 0.0026756365461260007, -0.02229264285889615, 0.019072406596301467, 0.0036981022583427864, 0.03888391611265607, -0.01110507092912838, 0.0004896924398229419, -0.017779328558220106, -0.0012472488235229385]",0.12963950790649864,0.05466610094708906
73,A,clean,6,2,"[0.005753025320786085, 0.10528248713374627, 0.056220830811127345, 0.09957102958728596, 0.020787269888571023, 0.03878512853657176, 0.6137383458987064, 0.02587529956624864, 0.020070158477135593, 0.013916424779820916]","[0.019474370403107222, 0.06404903449059243, 0.13573495624998874, 0.09079456217954793, 0.05331470269369776, 0.050029742672919375, 0.5078578416063528, 0.021590544616528106, 0.04837004820630326, 0.008784196880962398]","[-0.013721345082321137, 0.04123345264315384, -0.0795141254388614, 0.008776467407738034, -0.03252743280512674, -0.011244614136347614, 0.10588050429235352, 0.004284754949720533, -0.028299889729167665, 0.0051322278988585185]",0.330614814383649,0.14672673417018428,"[-0.0013721345082321138, 0.004123345264315384, -0.00795141254388614, 0.0008776467407738035, -0.003252743280512674, -0.0011244614136347614, 0.010588050429235352, 0.00042847549497205335, -0.0028299889729167665, 0.0005132227898858518]","[-0.012395462783481793, 0.0026756365461260007, -0.02229264285889615, 0.019072406596301467, 0.0036981022583427864, 0.03888391611265607, -0.01110507092912838, 0.0004896924398229419, -0.017779328558220106, -0.0012472488235229385]",0.12963950790649864,0.05466610094708906
73,A,clean,7,11,"[0.03318879902508936, 0.08837280880760084, 0.24281622716637327, 0.10150762435253978, 0.08600203734850022, 0.08006126330184225, 0.15278953531998415, 0.1340270692312331, 0.07086798448154819, 0.010366650965288821]","[0.04233921006624061, 0.09945104517580612, 0.19569970890707583, 0.11508994808095271, 0.05867002179597986, 0.09231674475267493, 0.18119727903145624, 0.12861948096815928, 0.07426099627000234, 0.012355564951652182]","[-0.009150411041151253, -0.011078236368205277, 0.04711651825929744, -0.013582323728412934, 0.027332015552520357, -0.012255481450832675, -0.02840774371147209, 0.005407588263073804, -0.0033930117884541505, -0.001988913986363361]",0.15971224414978336,0.06602915473629994,"[-0.00503272607263319, -0.006093030002512903, 0.025914085042613593, -0.007470278050627115, 0.015032608553886197, -0.006740514797957972, -0.01562425904130965, 0.002974173544690592, -0.0018661564836497829, -0.0010939026924998486]","[-0.012395462783481793, 0.0026756365461260007, -0.02229264285889615, 0.019072406596301467, 0.0036981022583427864, 0.03888391611265607, -0.01110507092912838, 0.0004896924398229419, -0.017779328558220106, -0.0012472488235229385]",0.12963950790649864,0.05466610094708906
73,A,brightness_dark,5,7,"[0.010988353138922618, 0.09388299989714458, 0.08229897515131288, 0.22452201004854164, 0.03789346044210031, 0.1473997006904213, 0.30596945992034696, 0.06476770845507729, 0.02414336087410177, 0.008133971382030591]","[0.027555434282308965, 0.07670857578560529, 0.19794206190997024, 0.16370632270978486, 0.05264017075277801, 0.13289336878121896, 0.2259583910119822, 0.05813545500260328, 0.05700675127772123, 0.007453468486027106]","[-0.01656708114338635, 0.017174424111539285, -0.11564308675865737, 0.06081568733875678, -0.014746710310677695, 0.014506331909202336, 0.08001106890836476, 0.006632253452474007, -0.032863390403619464, 0.0006805028960034853]",0.3596405372326815,0.15998569604782317,"[-0.005798478400185222, 0.0060110484390387495, -0.040475080365530075, 0.021285490568564873, -0.005161348608737193, 0.005077216168220817, 0.028003874117927666, 0.0023212887083659023, -0.011502186641266812, 0.00023817601360121983]","[-0.014077303684707977, 0.005862600240731, -0.023812510310184387, 0.025351778858486163, 0.0017035793308118885, 0.006386468155146638, 0.015119465358668288, 0.0005113107985176418, -0.017943539509940917, 0.0008981507624716556]",0.11166670700966656,0.045139949198143736
73,A,brightness_dark,6,2,"[0.007082416149641324, 0.08998828585662184, 0.07407231976205499, 0.15328831279232438, 0.02093229644455223, 0.07046408056161399, 0.504918863676516, 0.037032766683770736, 0.03036198536817839, 0.011858672704726054]","[0.021330040363346348, 0.053668516400605694, 0.15411934546447975, 0.11490309856005135, 0.049803888419303353, 0.06399963090046214, 0.45983027061691356, 0.025495821547681784, 0.05055970397337257, 0.006289683753783395]","[-0.014247624213705023, 0.03631976945601615, -0.08004702570242477, 0.038385214232273035, -0.028871591974751122, 0.006464449661151853, 0.04508859305960239, 0.011536945136088952, -0.020197718605194176, 0.005568988950942659]",0.2867279209921501,0.11350538832615492,"[-0.0014247624213705023, 0.003631976945601615, -0.008004702570242477, 0.0038385214232273036, -0.0028871591974751125, 0.0006464449661151853, 0.004508859305960239, 0.0011536945136088952, -0.0020197718605194175, 0.000556898895094266]","[-0.014077303684707977, 0.005862600240731, -0.023812510310184387, 0.025351778858486163, 0.0017035793308118885, 0.006386468155146638, 0.015119465358668288, 0.0005113107985176418, -0.017943539509940917, 0.0008981507624716556]",0.11166670700966656,0.045139949198143736
73,A,brightness_dark,7,11,"[0.030977421706413984, 0.09736045552060181, 0.24298740997256063, 0.11946862600924008, 0.0772585047805629, 0.09907957556393612, 0.14158037944941004, 0.12041129821016483, 0.06194774966564189, 0.008928579121467783]","[0.04343935418487262, 0.10423395578225529, 0.1981378233805821, 0.11905450443343284, 0.05952743725870072, 0.09787447188973494, 0.17320450320435485, 0.12579979352554146, 0.06998698786228678, 0.008741168478238385]","[-0.012461932478458632, -0.006873500261653481, 0.04484958659197852, 0.00041412157580723863, 0.017731067521862175, 0.00120510367420118, -0.031624123754944805, -0.005388495315376635, -0.008039238196644892, 0.00018741064322939753]",0.12877458001415695,0.06019825803118758,"[-0.006854062863152249, -0.0037804251439094152, 0.024667272625588186, 0.00022776686669398127, 0.009752087137024197, 0.0006628070208106491, -0.017393268065219646, -0.002963672423457149, -0.004421581008154691, 0.00010307585377616864]","[-0.014077303684707977, 0.005862600240731, -0.023812510310184387, 0.025351778858486163, 0.0017035793308118885, 0.006386468155146638, 0.015119465358668288, 0.0005113107985176418, -0.017943539509940917, 0.0008981507624716556]",0.11166670700966656,0.045139949198143736
73,A,contrast_low,5,7,"[0.012188973170121202, 0.18715164407541862, 0.078272794152592, 0.2110696393830005, 0.02023954296567348, 0.2165999620438694, 0.20064538561152273, 0.04006085045037462, 0.02882814634291184, 0.004943061804515627]","[0.03026888710610594, 0.10794839212708925, 0.19020424053903795, 0.15325327196083643, 0.04698699288889238, 0.1211178244955414, 0.24146994201350086, 0.040279186787701746, 0.0605605659799093, 0.00791069610138475]","[-0.018079913935984737, 0.07920325194832938, -0.11193144638644595, 0.05781636742216406, -0.0267474499232189, 0.09548213754832799, -0.04082455640197813, -0.0002183363373271241, -0.031732419636997466, -0.0029676342968691224]",0.4650035138376429,0.1870457951756348,"[-0.006327969877594658, 0.02772113818191528, -0.03917600623525608, 0.02023572859775742, -0.009361607473126615, 0.03341874814191479, -0.014288594740692344, -7.641771806449343e-05, -0.011106346872949112, -0.0010386720039041928]","[-0.015304104032044689, 0.005181555925670128, -0.026927413289214996, 0.019921900592479835, 0.0007736674486971268, 0.032604665258816876, 0.004384746449108912, 0.002900995353539333, -0.022421839517781345, -0.0011141741892713329]",0.13153506205662457,0.054573955662105135
73,A,contrast_low,6,2,"[0.005027013522895027, 0.17651531789591213, 0.042273195714501395, 0.09521714839410794, 0.01654710692447653, 0.043627112874876986, 0.5530377604164488, 0.025159757307431377, 0.02547401453711204, 0.017121572412237697]","[0.017298532899936506, 0.08746565680608248, 0.1533499236635665, 0.1116474068527529, 0.04839690197424793, 0.058555588078347924, 0.45534195587902865, 0.021831178561036783, 0.03952868632475174, 0.006584168960248717]","[-0.01227151937704148, 0.08904966108982965, -0.11107672794906512, -0.01643025845864496, -0.0318497950497714, -0.014928475203470938, 0.09769580453742016, 0.003328578746394594, -0.014054671787639701, 0.01053740345198898]",0.401222895651267,0.17829698359980528,"[-0.001227151937704148, 0.008904966108982965, -0.011107672794906513, -0.0016430258458644958, -0.0031849795049771405, -0.0014928475203470938, 0.009769580453742016, 0.0003328578746394594, -0.0014054671787639703, 0.001053740345198898]","[-0.015304104032044689, 0.005181555925670128, -0.026927413289214996, 0.019921900592479835, 0.0007736674486971268, 0.032604665258816876, 0.004384746449108912, 0.002900995353539333, -0.022421839517781345, -0.0011141741892713329]",0.13153506205662457,0.054573955662105135
