client,bank,context,salt,actual_optimal_agreement,null_optimal_agreement,actual_canonical_agreement,null_canonical_agreement,mean_utility_margin,DU_actual,DU_null_median,DU_null_p95,DU_percentile,DU_above_p95,regret_actual,regret_null_median,regret_null_p95,regret_percentile,regret_above_p95,task_excess
66,A,clean,T013-S0,0.0,0.18359375,0.0,0.18359375,0.0005449378982928004,0.12618394490722853,0.07427634901791379,0.1674072027743657,0.828125,False,0.010456841775590194,0.010456841775590194,0.02367896693101301,0.7578125,False,False
66,A,clean,T013-S1,0.0,0.22265625,0.0,0.22265625,0.0008551330473514013,0.1260333776135527,0.07401540750173186,0.16710714954219663,0.828125,False,0.010597717210380915,0.010597717210380915,0.023827105027965013,0.7421875,False,False
66,A,clean,T013-S2,0.0,0.203125,0.0,0.203125,0.0008322241981427905,0.1261715202301511,0.0747858410850344,0.16744306027312064,0.8203125,False,0.010655010088257666,0.007486138229564624,0.023873984232434527,0.7578125,False,False
66,A,clean,T013-S3,0.0,0.21484375,0.0,0.21484375,0.0009144448838412344,0.12593796403939705,0.07454815434435828,0.16737538460154244,0.828125,False,0.010644798643348215,0.006841099832251783,0.023872013229970474,0.7578125,False,False
66,A,brightness_dark,T013-S0,0.5,0.6171875,0.5,0.6171875,0.03278143147565106,0.5430220562297978,0.17000048529553963,0.6164675563252262,0.8984375,False,0.017819389110225764,0.0,0.03667875912468217,0.625,False,False
66,A,brightness_dark,T013-S1,0.5,0.61328125,0.5,0.61328125,0.032686368540839894,0.5430442826369097,0.1700943294875456,0.6164989286871757,0.8984375,False,0.01818337754199823,0.0,0.036683509626832395,0.625,False,False
66,A,brightness_dark,T013-S2,0.5,0.625,0.5,0.625,0.032718165318796344,0.5430832012710275,0.17004499161417405,0.6165481942678183,0.8984375,False,0.018522248422523525,0.0,0.03666402344961363,0.625,False,False
66,A,brightness_dark,T013-S3,0.5,0.625,0.5,0.625,0.03287627238352207,0.5433350929040778,0.17011435252007961,0.6168070876282865,0.8984375,False,0.01826578599735799,0.0,0.03667497751051317,0.625,False,False
66,A,contrast_low,T013-S0,1.0,0.9375,1.0,0.9375,0.005598690853798445,0.2617879181516389,0.153661816166607,0.4891953740392245,0.7109375,False,0.0,0.0,0.005598690853798445,0.9375,False,False
66,A,contrast_low,T013-S1,1.0,0.9375,1.0,0.9375,0.0055967534174619065,0.2621282306966282,0.15385671907217355,0.4898984387433012,0.7109375,False,0.0,0.0,0.0055967534174619065,0.9375,False,False
