client,bank,context,label,count,class_d_L1_actual,class_d_L1_null_median,class_d_L1_null_p95,class_d_L1_percentile,class_d_L1_above_p95
4,A,brightness_dark,9,8,0.31256409447577244,0.20294123967542127,0.4020341118996656,0.8515625,False
4,A,contrast_low,4,1,1.556658153076493,0.5554766472190433,1.2061579388218204,0.96875,True
4,A,contrast_low,5,11,0.1753651279960603,0.19637957210873508,0.35019579633099535,0.375,False
4,A,contrast_low,9,8,0.30544598866901707,0.22706266635687666,0.41345863422287843,0.6796875,False
4,A,gaussian_noise,4,1,1.4519292034578561,0.5068652983133652,0.9589906997510568,0.984375,True
4,A,gaussian_noise,5,11,0.12891617485944834,0.2025950271286996,0.34963797731704027,0.078125,False
4,A,gaussian_noise,9,8,0.23021150824732367,0.20965023111603825,0.39310602897605174,0.5859375,False
4,A,gaussian_blur,4,1,1.4961687436357285,0.5242087365537054,1.370826074779561,0.984375,True
4,A,gaussian_blur,5,11,0.14999611770432272,0.21413632227517856,0.35498068817728934,0.140625,False
4,A,gaussian_blur,9,8,0.29516246997406026,0.20971379227776915,0.3846302288602508,0.765625,False
4,B,clean,4,1,1.4906047746745819,0.548174761741451,1.2014226404438528,0.9921875,True
4,B,clean,5,11,0.15578213655482295,0.2145522342111834,0.4039573931539212,0.1640625,False
4,B,clean,9,8,0.2871595803649754,0.2119019933406029,0.3823651566451653,0.78125,False
4,B,brightness_dark,4,1,1.4536839451720625,0.5230998378425994,1.199939430826647,0.9765625,True
4,B,brightness_dark,5,11,0.21439616652453738,0.1896546816454213,0.3457422488547146,0.609375,False
4,B,brightness_dark,9,8,0.3160815819525232,0.21861280923788834,0.41281613056995187,0.8359375,False
4,B,contrast_low,4,1,1.56408406076176,0.5471390244980523,1.124142456628004,1.0,True
4,B,contrast_low,5,11,0.18782315417463052,0.20190705026741507,0.34768131303644195,0.40625,False
4,B,contrast_low,9,8,0.3348621928153643,0.21528029958833447,0.43968163000097127,0.8125,False
4,B,gaussian_noise,4,1,1.4483033973934625,0.5184893652793245,0.9877737254250528,0.984375,True
4,B,gaussian_noise,5,11,0.1278609211977418,0.2062256046356033,0.3688795388822899,0.0546875,False
4,B,gaussian_noise,9,8,0.22602229589042566,0.2256199185682467,0.37809320552370274,0.5,False
4,B,gaussian_blur,4,1,1.4989419075723633,0.5301938989880228,1.2394663815208729,0.9921875,True
4,B,gaussian_blur,5,11,0.14967391649765932,0.20437312461295648,0.328014074082512,0.171875,False
4,B,gaussian_blur,9,8,0.29599648155921937,0.21228182831169956,0.4350503319864525,0.8203125,False
5,A,clean,0,13,0.3586713672433992,0.2206372678779276,0.3778067364470295,0.9296875,False
5,A,clean,2,3,0.5277745616038215,0.3996180853372684,0.6955617916981754,0.75,False
5,A,clean,5,4,0.19846440438940358,0.34423582966700705,0.557588431929782,0.109375,False
5,A,brightness_dark,0,13,0.3421832445241728,0.19435959407073763,0.36179472756628944,0.9140625,False
5,A,brightness_dark,2,3,0.5026032764520282,0.39561487245172655,0.6961831929093,0.734375,False
5,A,brightness_dark,5,4,0.21681209754812525,0.3350227302190233,0.5234320685651208,0.15625,False
5,A,contrast_low,0,13,0.3290990660811038,0.19879244880472774,0.3651350271195041,0.9375,False
5,A,contrast_low,2,3,0.551860181550806,0.4146685117164251,0.6927895167676505,0.828125,False
5,A,contrast_low,5,4,0.2591887558654417,0.3154215802951995,0.5132683921299902,0.3046875,False
5,A,gaussian_noise,0,13,0.39097127827492717,0.20518177995300638,0.3567224780519546,0.984375,True
5,A,gaussian_noise,2,3,0.5271368118374186,0.40820151639010577,0.6735380804837995,0.8046875,False
5,A,gaussian_noise,5,4,0.17551335346021898,0.3238728632310489,0.633886765737875,0.0859375,False
5,A,gaussian_blur,0,13,0.34141951490460465,0.20901374743202583,0.33125931786735235,0.96875,True
5,A,gaussian_blur,2,3,0.5626392868369469,0.3766163411093264,0.671107421359478,0.890625,False
5,A,gaussian_blur,5,4,0.1796877840683111,0.3449106206832381,0.6151732164446477,0.0625,False
5,B,clean,0,13,0.3586713672433992,0.21036855622097186,0.37578046722521796,0.921875,False
5,B,clean,2,3,0.5277745616038215,0.38270598302146097,0.6991679244039762,0.796875,False
5,B,clean,5,4,0.19846440438940358,0.34356165318558274,0.6043095313718169,0.0625,False
5,B,brightness_dark,0,13,0.3459674565096715,0.21264108299744267,0.3523463292245779,0.9453125,False
5,B,brightness_dark,2,3,0.5113772844358485,0.39162555713290903,0.7069499955809143,0.734375,False
5,B,brightness_dark,5,4,0.22022427897739588,0.3248271373504274,0.518591405875063,0.1484375,False
5,B,contrast_low,0,13,0.3210457462374088,0.20588812769811016,0.36566887518514174,0.875,False
5,B,contrast_low,2,3,0.600084644189716,0.3852466538092362,0.829299455624328,0.875,False
5,B,contrast_low,5,4,0.2790046831304766,0.33200892163523965,0.6134049126615783,0.375,False
5,B,gaussian_noise,0,13,0.3878069633037522,0.20956246782742655,0.3791163287404299,0.953125,True
5,B,gaussian_noise,2,3,0.52055505488256,0.40720445290181073,0.6540118338935822,0.78125,False
5,B,gaussian_noise,5,4,0.1759249430417109,0.31951893028890366,0.5500617832682264,0.0546875,False
5,B,gaussian_blur,0,13,0.34323338127949143,0.21744792039725994,0.3799150964568089,0.8984375,False
5,B,gaussian_blur,2,3,0.5692142959610852,0.38233309622492107,0.7041992515409937,0.875,False
5,B,gaussian_blur,5,4,0.18436943601955486,0.3645757426079912,0.6118209784096729,0.046875,False
6,A,clean,0,1,0.577493055817551,0.7101586328492855,1.3247335086516343,0.2890625,False
6,A,clean,3,9,0.3629942811761048,0.20085556923875802,0.3389214382497266,0.984375,True
6,A,clean,6,10,0.2532417238095436,0.15949701523590804,0.3025823243451159,0.875,False
6,A,brightness_dark,0,1,0.7008803049702057,0.7081158071730512,1.1755864687369317,0.4765625,False
6,A,brightness_dark,3,9,0.2830227498083854,0.18692549782607343,0.340159203839936,0.8671875,False
6,A,brightness_dark,6,10,0.26653971623337,0.17021439429839758,0.32151725361824085,0.8984375,False
6,A,contrast_low,0,1,0.48741905943317754,0.705532328222035,1.2789970244802666,0.2109375,False
6,A,contrast_low,3,9,0.29042038382569485,0.19047139378585476,0.3449407821319475,0.875,False
6,A,contrast_low,6,10,0.40971202663896783,0.16884306092157342,0.2920058472494311,0.9921875,True
6,A,gaussian_noise,0,1,0.5631607148295137,0.7196256255721803,1.2267044098918876,0.328125,False
6,A,gaussian_noise,3,9,0.33924743310019356,0.2058134077554384,0.33346651744569533,0.953125,True
6,A,gaussian_noise,6,10,0.2219098777724044,0.168557816568525,0.3135933053284283,0.7578125,False
6,A,gaussian_blur,0,1,0.5174759033371173,0.7363980474955549,1.2550631248464508,0.21875,False
6,A,gaussian_blur,3,9,0.37408985704268544,0.21089942245225263,0.3950087909515229,0.9375,False
