client,bank,target,alpha,J,consistency_js,flip_top1_agreement,entropy_original,entropy_flip,prob_margin_original
2,A,brightness_dark,1.25,134.84044171987188,0.003295472036339988,0.8,1.2111421823770896,1.2100658775092232,0.28422317412943104
2,A,brightness_dark,1.5,165.07785979279925,0.004092900753746569,0.8500000000000001,1.101567610005817,1.1060539750942864,0.3144929237358042
2,B,brightness_dark,0.0,284.45812001072983,0.0008530754822044257,1.0,1.8520991299631788,1.8504824927505532,0.14881899531711498
2,B,brightness_dark,0.25,209.06345164265235,0.0013611550343043469,0.9,1.8259003344888176,1.8201613340403975,0.13531876599422046
2,B,brightness_dark,0.5,165.27031019150516,0.0018174681062353593,1.0,1.6921418133000339,1.6832312589183809,0.17928252038043974
2,B,brightness_dark,0.75,138.7782520858962,0.0022728009644139655,0.9500000000000001,1.5128283994576586,1.5039199680494229,0.20892641579200869
2,B,brightness_dark,1.0,132.76571051871812,0.00277785112251718,0.9,1.3465950598352432,1.3404859649814351,0.2543061819020373
2,B,brightness_dark,1.25,154.46974615746421,0.0034585188532629918,0.8500000000000001,1.2110092931040017,1.2104537335612355,0.28553464251270144
2,B,brightness_dark,1.5,160.32213474137137,0.004361816953010462,0.8500000000000001,1.1023487913447185,1.1082006223041698,0.3161511225910366
2,A,contrast_low,0.0,96.9011841862992,0.0005590770325268985,1.0,1.9010620454128402,1.8911615704140283,0.1195268771639994
2,A,contrast_low,0.25,56.70350350113377,0.0009324565186366865,0.9500000000000001,1.855555273174538,1.8386020628680446,0.1438660357415613
2,A,contrast_low,0.5,30.757211811856408,0.001316629967996403,1.0,1.7389137533497085,1.7197289901366042,0.19699991860889077
2,A,contrast_low,0.75,15.813022596275045,0.0016379678178331453,0.9,1.579316056899081,1.5661481931203556,0.24897325506807513
2,A,contrast_low,1.0,9.933688423060545,0.001884912799955906,0.8,1.4148022976801622,1.40902159992185,0.2747268531461799
2,A,contrast_low,1.25,12.393227158379382,0.0021044857239160813,0.9500000000000001,1.2592319609461187,1.26114831402234,0.3270870479714718
2,A,contrast_low,1.5,22.6144864719783,0.002250637845819287,1.0,1.1129937377901353,1.123703885641628,0.39227195308684093
2,B,contrast_low,0.0,98.19959855021968,0.0005590770325268985,1.0,1.9010620454128402,1.8911615704140283,0.1195268771639994
2,B,contrast_low,0.25,58.52424050899382,0.0009394936658566572,0.9500000000000001,1.8536715245263957,1.8369274889944602,0.14188798155894275
2,B,contrast_low,0.5,32.934253942207384,0.001327598120385725,1.0,1.7321523551420475,1.7134831804993909,0.19417576741778753
2,B,contrast_low,0.75,18.269104950236567,0.0016336878228444922,0.8,1.5636862601968085,1.5516004478145213,0.24696918071814486
2,B,contrast_low,1.0,12.270078646844546,0.0018641990234142558,0.9500000000000001,1.388567719204795,1.3832751860313142,0.28810959755371995
