client,bank,target,alpha,DeltaJ,DeltaC,DeltaAcc
84,A,brightness_dark,0.25,83.02887652423593,-0.0004205976710824433,6.692913385826771
84,A,brightness_dark,0.5,129.62942408546655,-0.0009883438396201174,7.874015748031496
84,A,brightness_dark,0.75,166.4453434247139,-0.0017232664404221788,6.692913385826771
84,A,brightness_dark,1.0,181.75738585535692,-0.0026584348700541445,5.118110236220472
84,A,brightness_dark,1.25,181.11735282078126,-0.003797630018374464,1.968503937007874
84,A,brightness_dark,1.5,160.98236897635581,-0.005139214363968534,-1.5748031496062993
84,B,brightness_dark,0.0,0.0,0.0,0.0
84,B,brightness_dark,0.25,83.98843609679264,-0.00043301405394888053,7.480314960629921
84,B,brightness_dark,0.5,130.76338096151449,-0.0010252552287804222,8.661417322834646
84,B,brightness_dark,0.75,167.09177870465425,-0.0017978912841772469,6.692913385826771
84,B,brightness_dark,1.0,181.05713355439732,-0.002787114157334022,4.724409448818897
84,B,brightness_dark,1.25,166.88676540734934,-0.003988989953868841,0.7874015748031497
84,B,brightness_dark,1.5,170.72609569633158,-0.005402549196644313,-3.543307086614173
84,A,contrast_low,0.0,0.0,0.0,0.0
84,A,contrast_low,0.25,41.178084916350016,-0.0001566885822005684,0.3937007874015748
84,A,contrast_low,0.5,68.39159370778403,-0.00035557395371935775,-1.968503937007874
84,A,contrast_low,0.75,85.34006972851569,-0.0006003621805079412,-2.7559055118110236
84,A,contrast_low,1.0,93.91033676112791,-0.0009041105876717124,-3.937007874015748
84,A,contrast_low,1.25,95.17618486908087,-0.0012813474645214384,-6.692913385826771
84,A,contrast_low,1.5,89.77325743285641,-0.0017207174364011046,-9.84251968503937
84,B,contrast_low,0.0,0.0,0.0,0.0
84,B,contrast_low,0.25,40.74946624071973,-0.00013858422346294186,-0.3937007874015748
84,B,contrast_low,0.5,67.87868710390929,-0.0003204196606812993,-1.1811023622047243
84,B,contrast_low,0.75,85.10375652566142,-0.0005582931060288886,-1.5748031496062993
84,B,contrast_low,1.0,94.18898893218845,-0.0008599798238294065,-3.937007874015748
84,B,contrast_low,1.25,96.10729669152259,-0.00125675630208234,-9.05511811023622
84,B,contrast_low,1.5,91.45228257779478,-0.0017488684166120866,-12.204724409448819
84,A,gaussian_noise,0.0,0.0,0.0,0.0
84,A,gaussian_noise,0.25,9.142835162648055,2.859091595376487e-05,1.1811023622047243
84,A,gaussian_noise,0.5,15.704922227191624,7.620853728273688e-05,0.7874015748031497
84,A,gaussian_noise,0.75,19.22129515769982,0.00013672366467790565,1.1811023622047243
84,A,gaussian_noise,1.0,19.066798247473237,0.000194814481773508,0.0
84,A,gaussian_noise,1.25,14.42058655760782,0.00023949260681720716,0.3937007874015748
84,A,gaussian_noise,1.5,3.956066807773798,0.0002794290698292885,0.7874015748031497
84,B,gaussian_noise,0.0,0.0,0.0,0.0
84,B,gaussian_noise,0.25,9.283999868049747,3.492169696940129e-05,1.1811023622047243
84,B,gaussian_noise,0.5,15.963195124558451,8.818260782671433e-05,1.1811023622047243
84,B,gaussian_noise,0.75,19.612917070835437,0.00015682003134456996,1.5748031496062993
84,B,gaussian_noise,1.0,19.615256752478775,0.0002243444200221152,0.7874015748031497
84,B,gaussian_noise,1.25,15.099712477904006,0.00027583740841455795,1.5748031496062993
84,B,gaussian_noise,1.5,4.649636756568711,0.00031217443847450944,1.968503937007874
84,A,gaussian_blur,0.0,0.0,0.0,0.0
84,A,gaussian_blur,0.25,8.90493066210189,-0.00021162487156091208,0.3937007874015748
84,A,gaussian_blur,0.5,15.842790275353291,-0.00044194507850522577,-0.7874015748031497
84,A,gaussian_blur,0.75,20.92830040479962,-0.0006774746262837514,-3.1496062992125986
84,A,gaussian_blur,1.0,24.240836552759124,-0.0009273726826496353,-4.330708661417323
84,A,gaussian_blur,1.25,25.839428006596577,-0.001186029536164869,-5.118110236220472
84,A,gaussian_blur,1.5,25.765312451113335,-0.0014627781289100598,-6.692913385826771
84,B,gaussian_blur,0.0,0.0,0.0,0.0
84,B,gaussian_blur,0.25,9.564120292361416,-0.00022318016102689398,0.3937007874015748
84,B,gaussian_blur,0.5,16.90275589755572,-0.0004674842174369753,-1.5748031496062993
84,B,gaussian_blur,0.75,22.18188674306663,-0.0007202346194964382,-2.7559055118110236
84,B,gaussian_blur,1.0,25.516108778937596,-0.0009883723881086671,-3.937007874015748
84,B,gaussian_blur,1.25,26.97916153282359,-0.0012691278756435005,-4.724409448818897
84,B,gaussian_blur,1.5,26.63316039092253,-0.001565345434026953,-7.086614173228346
85,A,brightness_dark,0.0,0.0,0.0,0.0
85,A,brightness_dark,0.25,76.93668465760078,-0.00046616520729936544,9.90990990990991
85,A,brightness_dark,0.5,122.61890195456232,-0.0009173065833619148,13.063063063063064
85,A,brightness_dark,0.75,154.08036316608462,-0.0014010719213859379,15.765765765765765
85,A,brightness_dark,1.0,173.5341209442593,-0.0019372864068009786,13.513513513513514
85,A,brightness_dark,1.25,173.43451516728013,-0.002657974777643068,14.864864864864865
85,A,brightness_dark,1.5,154.57052986084418,-0.0036932142992572013,13.963963963963964
85,B,brightness_dark,0.0,0.0,0.0,0.0
85,B,brightness_dark,0.25,77.80426632966976,-0.00047556727547801235,10.36036036036036
85,B,brightness_dark,0.5,123.64290968908773,-0.0009377126059655908,13.963963963963964
85,B,brightness_dark,0.75,154.63745942028964,-0.0014400680009577622,15.765765765765765
85,B,brightness_dark,1.0,172.70259881692843,-0.001998375758385203,13.963963963963964
85,B,brightness_dark,1.25,159.37228443065638,-0.0027903103663798248,15.315315315315315
85,B,brightness_dark,1.5,165.6160922064902,-0.003933998597155638,14.864864864864865
85,A,contrast_low,0.0,0.0,0.0,0.0
85,A,contrast_low,0.25,45.034973989049234,-0.00010598624180013652,3.6036036036036037
85,A,contrast_low,0.5,79.2734001789738,-0.00022154294545537656,3.1531531531531534
85,A,contrast_low,0.75,99.90600129459175,-0.00034755669159607376,5.8558558558558556
85,A,contrast_low,1.0,110.39573269904139,-0.0004924230297639389,3.6036036036036037
85,A,contrast_low,1.25,112.31232697141968,-0.0006416783780660262,3.1531531531531534
85,A,contrast_low,1.5,106.51171956098118,-0.0008000306563961003,-0.9009009009009009
85,B,contrast_low,0.0,0.0,0.0,0.0
85,B,contrast_low,0.25,45.36879823013973,-0.00010017976310816644,3.1531531531531534
85,B,contrast_low,0.5,78.93720568555173,-0.00021255258301167428,2.7027027027027026
85,B,contrast_low,0.75,98.88593097127381,-0.00032882052545690017,5.405405405405405
85,B,contrast_low,1.0,108.71070982682863,-0.00045117110974109544,3.1531531531531534
85,B,contrast_low,1.25,109.95082101054135,-0.0005818503767497102,2.2522522522522523
85,B,contrast_low,1.5,103.42102086251316,-0.0007102721322880932,-0.9009009009009009
85,A,gaussian_noise,0.0,0.0,0.0,0.0
85,A,gaussian_noise,0.25,9.346729013503708,-2.3722966875337932e-05,-0.45045045045045046
85,A,gaussian_noise,0.5,16.27716639454546,-3.155592028067063e-05,-0.9009009009009009
85,A,gaussian_noise,0.75,20.14950977869477,-3.7462627507113804e-05,0.0
85,A,gaussian_noise,1.0,20.28409504165085,-2.9754765497237105e-05,0.9009009009009009
85,A,gaussian_noise,1.25,15.888798970392823,6.188119992625064e-06,0.9009009009009009
85,A,gaussian_noise,1.5,5.967085910360883,5.510558410251436e-05,2.2522522522522523
85,B,gaussian_noise,0.0,0.0,0.0,0.0
85,B,gaussian_noise,0.25,9.400977220256642,-1.374136108272389e-05,-0.45045045045045046
85,B,gaussian_noise,0.5,16.35312785290448,-1.2221880214008645e-05,0.0
85,B,gaussian_noise,0.75,20.2244813898903,-9.030526976679457e-06,0.45045045045045046
85,B,gaussian_noise,1.0,20.355458808405494,7.391085485116203e-06,0.9009009009009009
85,B,gaussian_noise,1.25,16.08703264070853,4.852064378149234e-05,1.8018018018018018
85,B,gaussian_noise,1.5,6.325865167082014,0.00010643610751667407,4.054054054054054
85,A,gaussian_blur,0.0,0.0,0.0,0.0
85,A,gaussian_blur,0.25,8.247576974384291,-0.00013789678454288268,1.8018018018018018
85,A,gaussian_blur,0.5,14.344988261532965,-0.0002772553720951183,2.7027027027027026
85,A,gaussian_blur,0.75,18.433176024076456,-0.0004198087679590937,1.8018018018018018
85,A,gaussian_blur,1.0,20.55818824178739,-0.0005537514898328374,-0.45045045045045046
85,A,gaussian_blur,1.25,20.795366265681423,-0.0006733463491995395,-1.3513513513513513
85,A,gaussian_blur,1.5,19.17972602562493,-0.0007729477687564846,-2.2522522522522523
85,B,gaussian_blur,0.0,0.0,0.0,0.0
85,B,gaussian_blur,0.25,8.721909717037132,-0.00014201983038959797,1.8018018018018018
85,B,gaussian_blur,0.5,15.045696633108284,-0.00028554652030997243,2.7027027027027026
85,B,gaussian_blur,0.75,19.13416887140447,-0.0004291494712022272,1.3513513513513513
85,B,gaussian_blur,1.0,21.076119380910328,-0.0005623565300224061,-0.45045045045045046
85,B,gaussian_blur,1.25,20.941890891639677,-0.0006778152607395914,-1.8018018018018018
85,B,gaussian_blur,1.5,18.822053418196653,-0.0007688419691365472,-2.7027027027027026
86,A,brightness_dark,0.0,0.0,0.0,0.0
86,A,brightness_dark,0.25,74.56196986803576,-0.00045003569448292527,0.0
86,A,brightness_dark,0.5,119.68812404823439,-0.000972674148267943,0.0
86,A,brightness_dark,0.75,149.4021410089214,-0.0015375269654094258,2.5
86,A,brightness_dark,1.0,160.7224967464297,-0.0022020069796854294,2.5
86,A,brightness_dark,1.25,155.2111212206381,-0.0029396101855121842,5.0
86,A,brightness_dark,1.5,129.5172464171629,-0.003587672654317777,10.0
86,B,brightness_dark,0.0,0.0,0.0,0.0
86,B,brightness_dark,0.25,75.48601876259164,-0.00046719854670056096,0.0
86,B,brightness_dark,0.5,120.71266048089498,-0.0010101724361539488,0.0
86,B,brightness_dark,0.75,149.80324443899548,-0.0015984358622944926,2.5
86,B,brightness_dark,1.0,158.69152002850268,-0.002298169962302343,2.5
86,B,brightness_dark,1.25,139.49785634894548,-0.00307267427086265,5.0
86,B,brightness_dark,1.5,139.00317906747676,-0.0037543196812182588,10.0
86,A,contrast_low,0.0,0.0,0.0,0.0
86,A,contrast_low,0.25,38.565059847489145,-0.00013739278437234942,0.0
86,A,contrast_low,0.5,63.64182225109613,-0.00030027013670841813,0.0
86,A,contrast_low,0.75,77.6089542036129,-0.0005072806054639066,-2.5
86,A,contrast_low,1.0,82.3987625214015,-0.0007854570895416023,-2.5
86,A,contrast_low,1.25,79.17417645538634,-0.0011256222609233326,-5.0
86,A,contrast_low,1.5,68.59091608171923,-0.0014658760413018427,-5.0
86,B,contrast_low,0.0,0.0,0.0,0.0
86,B,contrast_low,0.25,39.035263175551464,-0.0001384988856360926,0.0
86,B,contrast_low,0.5,63.56787663732313,-0.0003135388474964751,-2.5
86,B,contrast_low,0.75,76.88543733440991,-0.0005458510445448079,-2.5
86,B,contrast_low,1.0,81.08262416093352,-0.0008640215825783154,-2.5
86,B,contrast_low,1.25,77.5331486928136,-0.0012903251085139233,-5.0
86,B,contrast_low,1.5,66.97777812640268,-0.0017351032737462119,-5.0
86,A,gaussian_noise,0.0,0.0,0.0,0.0
86,A,gaussian_noise,0.25,9.74269289535885,7.062783403378277e-05,0.0
86,A,gaussian_noise,0.5,17.654680671190718,0.00016525306123486155,0.0
86,A,gaussian_noise,0.75,22.543141956415184,0.00027191763632142566,0.0
86,A,gaussian_noise,1.0,23.81044001795007,0.00037100428016612844,0.0
86,A,gaussian_noise,1.25,20.785310363515077,0.0004832525631059577,0.0
86,A,gaussian_noise,1.5,12.249848871350864,0.0006083425801292567,0.0
86,B,gaussian_noise,0.0,0.0,0.0,0.0
86,B,gaussian_noise,0.25,10.020704254754076,8.729134497322639e-05,0.0
86,B,gaussian_noise,0.5,18.25900400509038,0.00019403631973731982,0.0
86,B,gaussian_noise,0.75,23.519346090245797,0.00031836339899578856,0.0
86,B,gaussian_noise,1.0,25.117182754836858,0.0004306339208984193,0.0
86,B,gaussian_noise,1.25,22.38252164934471,0.0005527417027868667,0.0
86,B,gaussian_noise,1.5,14.031292026097736,0.0006831105882675911,0.0
86,A,gaussian_blur,0.0,0.0,0.0,0.0
86,A,gaussian_blur,0.25,6.587437747471647,-0.00013611237616505492,0.0
86,A,gaussian_blur,0.5,11.04030482149867,-0.00027475128430255063,0.0
86,A,gaussian_blur,0.75,13.462021421102854,-0.0004107483664426042,0.0
86,A,gaussian_blur,1.0,13.927621101885679,-0.0005486018513990861,0.0
86,A,gaussian_blur,1.25,12.491188596995478,-0.0006827526502449575,2.5
86,A,gaussian_blur,1.5,9.193513748842438,-0.0008231530704892753,0.0
86,B,gaussian_blur,0.0,0.0,0.0,0.0
86,B,gaussian_blur,0.25,6.948988095914455,-0.00014530311585577338,0.0
86,B,gaussian_blur,0.5,11.48402954608752,-0.00029509983287677607,0.0
86,B,gaussian_blur,0.75,13.746392100460344,-0.00044316124989900846,0.0
86,B,gaussian_blur,1.0,13.837713862856525,-0.000596225032083643,0.0
86,B,gaussian_blur,1.25,11.83410158692682,-0.0007506464597395676,2.5
86,B,gaussian_blur,1.5,7.7956289721291085,-0.0009182752436286167,0.0
87,A,brightness_dark,0.0,0.0,0.0,0.0
87,A,brightness_dark,0.25,77.70651592584949,-0.0006870739223405898,6.0
87,A,brightness_dark,0.5,129.07057992580263,-0.001651321290832468,10.0
87,A,brightness_dark,0.75,161.08581987609088,-0.0029424602834397283,16.0
87,A,brightness_dark,1.0,174.60092566304937,-0.004560995458751756,22.0
87,A,brightness_dark,1.25,172.35255328822953,-0.006499127413582944,22.666666666666668
87,A,brightness_dark,1.5,149.78292611818836,-0.008775664856293415,23.333333333333332
87,B,brightness_dark,0.0,0.0,0.0,0.0
87,B,brightness_dark,0.25,78.66442678578557,-0.0007133327874096769,6.0
87,B,brightness_dark,0.5,130.20860666654377,-0.00172205596710096,10.0
87,B,brightness_dark,0.75,161.86141259924045,-0.0030852989526126773,17.333333333333332
87,B,brightness_dark,1.0,175.5397306632623,-0.004796902023695309,22.666666666666668
87,B,brightness_dark,1.25,160.42762885474335,-0.006863083286522385,25.333333333333332
87,B,brightness_dark,1.5,164.82904479472853,-0.009308942647085948,26.0
87,A,contrast_low,0.0,0.0,0.0,0.0
87,A,contrast_low,0.25,46.29689262869195,-0.0002054844432477353,7.333333333333333
87,A,contrast_low,0.5,79.10567216788662,-0.00048373867717454186,12.0
87,A,contrast_low,0.75,100.62815063162138,-0.0008378441019564192,15.333333333333334
87,A,contrast_low,1.0,113.16954286418816,-0.001267745013787238,14.0
87,A,contrast_low,1.25,118.20801358416735,-0.0017835546960857946,13.333333333333334
87,A,contrast_low,1.5,116.4558946966022,-0.0024122671964578947,11.333333333333334
87,B,contrast_low,0.0,0.0,0.0,0.0
87,B,contrast_low,0.25,46.67631332710859,-0.00020301454732740796,6.666666666666667
87,B,contrast_low,0.5,79.5100092566516,-0.00048764498539124264,10.666666666666666
87,B,contrast_low,0.75,101.2957067003563,-0.0008724594735843946,13.333333333333334
87,B,contrast_low,1.0,114.50084965393731,-0.0013639919357741476,12.666666666666666
87,B,contrast_low,1.25,120.32823402307267,-0.001996491549403248,10.0
87,B,contrast_low,1.5,119.38305417564192,-0.002822137833083032,9.333333333333334
87,A,gaussian_noise,0.0,0.0,0.0,0.0
87,A,gaussian_noise,0.25,7.7036096984062645,8.618159565548875e-05,0.6666666666666666
87,A,gaussian_noise,0.5,12.87252330432512,0.00019003415573885275,2.0
87,A,gaussian_noise,0.75,15.3521823207674,0.00029327254664308217,4.666666666666667
87,A,gaussian_noise,1.0,14.464238628139901,0.0004330249643277901,5.333333333333333
87,A,gaussian_noise,1.25,9.30308615221421,0.0006018681431317298,6.666666666666667
87,A,gaussian_noise,1.5,-1.3970162118994836,0.0008105868836897866,7.333333333333333
87,B,gaussian_noise,0.0,0.0,0.0,0.0
87,B,gaussian_noise,0.25,7.709529196712676,0.00010181304605338861,0.6666666666666666
87,B,gaussian_noise,0.5,12.854582696847668,0.00021875683788250173,2.0
87,B,gaussian_noise,0.75,15.40733624970353,0.0003362990701876803,4.666666666666667
87,B,gaussian_noise,1.0,14.599421468360088,0.000490012830067995,5.333333333333333
87,B,gaussian_noise,1.25,9.55915003235504,0.0006646568015255408,6.0
87,B,gaussian_noise,1.5,-1.1029902209584002,0.0008711290925822301,7.333333333333333
87,A,gaussian_blur,0.0,0.0,0.0,0.0
87,A,gaussian_blur,0.25,9.076207973583625,-0.00023295828031580758,2.6666666666666665
87,A,gaussian_blur,0.5,16.12530077166179,-0.0004879536436633502,2.6666666666666665
87,A,gaussian_blur,0.75,21.264635416904646,-0.000761115046062064,2.6666666666666665
87,A,gaussian_blur,1.0,24.581648543885436,-0.0010590588676335565,2.6666666666666665
87,A,gaussian_blur,1.25,26.142619306453145,-0.0013635918512088317,2.0
87,A,gaussian_blur,1.5,25.988929327014674,-0.0016904914865398836,0.6666666666666666
87,B,gaussian_blur,0.0,0.0,0.0,0.0
87,B,gaussian_blur,0.25,9.707790582699289,-0.00024442881070556137,2.6666666666666665
87,B,gaussian_blur,0.5,17.132288412177743,-0.000513113321461815,3.3333333333333335
87,B,gaussian_blur,0.75,22.437744237003656,-0.0008053678372560015,2.6666666666666665
87,B,gaussian_blur,1.0,25.73150283549282,-0.0011240565684465286,2.6666666666666665
87,B,gaussian_blur,1.25,27.107481323647125,-0.001456381460837904,1.3333333333333333
87,B,gaussian_blur,1.5,26.61648393851171,-0.0018167470495862445,0.6666666666666666
88,A,brightness_dark,0.0,0.0,0.0,0.0
88,A,brightness_dark,0.25,72.17581607998684,-0.0003958192708404556,5.194805194805195
88,A,brightness_dark,0.5,117.45947235358844,-0.0009071519057596969,9.090909090909092
88,A,brightness_dark,0.75,141.34851469078117,-0.0015757533052602342,10.38961038961039
88,A,brightness_dark,1.0,149.10485834257003,-0.0023112752446903923,10.38961038961039
88,A,brightness_dark,1.25,140.33911591255153,-0.0032097119611602873,11.688311688311689
88,A,brightness_dark,1.5,110.2559472998181,-0.004261570845345372,9.090909090909092
88,B,brightness_dark,0.0,0.0,0.0,0.0
88,B,brightness_dark,0.25,73.07337960285727,-0.0003977720269248443,5.194805194805195
88,B,brightness_dark,0.5,118.12917833506066,-0.0009065498222218007,9.090909090909092
88,B,brightness_dark,0.75,141.2590908069106,-0.0015650310627861133,10.38961038961039
88,B,brightness_dark,1.0,147.2562269285828,-0.002284626684397401,10.38961038961039
88,B,brightness_dark,1.25,125.12686427679137,-0.003169980283945488,12.987012987012987
88,B,brightness_dark,1.5,118.00877760902384,-0.00418993777766676,7.792207792207792
88,A,contrast_low,0.0,0.0,0.0,0.0
88,A,contrast_low,0.25,34.5944520845196,-0.0002181249882457908,1.2987012987012987
88,A,contrast_low,0.5,55.721768648051764,-0.0004982055191198732,0.0
88,A,contrast_low,0.75,66.45807282263229,-0.0008423309153903936,2.5974025974025974
88,A,contrast_low,1.0,68.35081310278831,-0.0012592273646975553,-1.2987012987012987
88,A,contrast_low,1.25,62.474084609731555,-0.0017931361751458597,0.0
88,A,contrast_low,1.5,49.3778028808659,-0.002518287503194445,-2.5974025974025974
88,B,contrast_low,0.0,0.0,0.0,0.0
88,B,contrast_low,0.25,34.468049306604456,-0.00020133976703210838,1.2987012987012987
88,B,contrast_low,0.5,55.74531825414422,-0.0004592725732874212,0.0
88,B,contrast_low,0.75,66.9076994318225,-0.0007887152930556602,0.0
88,B,contrast_low,1.0,69.37315941706683,-0.0012069009922189458,-2.5974025974025974
88,B,contrast_low,1.25,63.956469049300615,-0.0017987123272076159,-1.2987012987012987
88,B,contrast_low,1.5,51.33154424021593,-0.0027054796081746276,-2.5974025974025974
88,A,gaussian_noise,0.0,0.0,0.0,0.0
88,A,gaussian_noise,0.25,11.219309054995254,-2.9688920446129842e-05,0.0
88,A,gaussian_noise,0.5,20.085813035675535,-7.025337586043451e-05,-1.2987012987012987
88,A,gaussian_noise,0.75,26.118508871511214,-0.00010922971670194277,-1.2987012987012987
88,A,gaussian_noise,1.0,28.720180382050074,-0.00015332806002004437,-2.5974025974025974
88,A,gaussian_noise,1.25,26.887579939537364,-0.00019272599443826083,-2.5974025974025974
88,A,gaussian_noise,1.5,19.311800531249244,-0.00023518536500180542,-1.2987012987012987
88,B,gaussian_noise,0.0,0.0,0.0,0.0
88,B,gaussian_noise,0.25,11.637319534685922,-1.3599771377577254e-05,0.0
88,B,gaussian_noise,0.5,20.801459424633318,-3.466075811158929e-05,-1.2987012987012987
88,B,gaussian_noise,0.75,27.04159973547889,-5.3404382605588656e-05,-1.2987012987012987
88,B,gaussian_noise,1.0,29.87437399841781,-7.434074228726203e-05,-2.5974025974025974
88,B,gaussian_noise,1.25,28.32964472712407,-8.993837155171118e-05,-1.2987012987012987
88,B,gaussian_noise,1.5,20.93887422111628,-0.00011333387138388624,-1.2987012987012987
88,A,gaussian_blur,0.0,0.0,0.0,0.0
88,A,gaussian_blur,0.25,6.393809649755326,-0.0001263744336402646,1.2987012987012987
88,A,gaussian_blur,0.5,10.707130257259118,-0.0002568457770386742,1.2987012987012987
88,A,gaussian_blur,0.75,13.042975516011493,-0.0004013590016332001,1.2987012987012987
88,A,gaussian_blur,1.0,13.472903420308025,-0.000568575613042281,2.5974025974025974
88,A,gaussian_blur,1.25,12.046912117201742,-0.0007662367064589799,2.5974025974025974
88,A,gaussian_blur,1.5,8.800203924422155,-0.0009894393365892894,2.5974025974025974
88,B,gaussian_blur,0.0,0.0,0.0,0.0
88,B,gaussian_blur,0.25,6.810022099403245,-0.00013177751544201808,0.0
88,B,gaussian_blur,0.5,11.26673058438865,-0.0002740432067634721,1.2987012987012987
88,B,gaussian_blur,0.75,13.51325624148743,-0.0004376568495767499,1.2987012987012987
88,B,gaussian_blur,1.0,13.649517311438391,-0.0006360725487025492,2.5974025974025974
88,B,gaussian_blur,1.25,11.747970637139229,-0.0008731757615606326,2.5974025974025974
88,B,gaussian_blur,1.5,7.865786251691656,-0.0011491107624639826,2.5974025974025974
89,A,brightness_dark,0.0,0.0,0.0,0.0
89,A,brightness_dark,0.25,78.03833997269459,-0.00039138164655663494,3.225806451612903
89,A,brightness_dark,0.5,131.3468728180554,-0.000926801077104458,5.161290322580645
89,A,brightness_dark,0.75,162.64611854162865,-0.0016169009934073244,7.741935483870968
89,A,brightness_dark,1.0,177.46381571479438,-0.0023947348724595793,9.03225806451613
89,A,brightness_dark,1.25,176.680792042972,-0.0031699642721624947,12.258064516129032
89,A,brightness_dark,1.5,157.212638433425,-0.00406008055216687,12.258064516129032
89,B,brightness_dark,0.0,0.0,0.0,0.0
89,B,brightness_dark,0.25,79.01808493276201,-0.00040709664950315885,3.225806451612903
89,B,brightness_dark,0.5,132.20744778189476,-0.0009679742840697333,5.161290322580645
89,B,brightness_dark,0.75,163.52084517317905,-0.0016991395821295604,8.387096774193548
89,B,brightness_dark,1.0,177.4312804280355,-0.002524520477243681,9.03225806451613
89,B,brightness_dark,1.25,163.3159717075161,-0.0033647573828250593,10.96774193548387
89,B,brightness_dark,1.5,171.3130301937879,-0.00434943695769612,12.258064516129032
89,A,contrast_low,0.0,0.0,0.0,0.0
89,A,contrast_low,0.25,42.95893186145375,-0.00013406772367058448,1.935483870967742
89,A,contrast_low,0.5,76.00441112655207,-0.00028644282308409115,3.225806451612903
89,A,contrast_low,0.75,99.11412911815083,-0.00045742929097275563,3.225806451612903
89,A,contrast_low,1.0,112.60033368266363,-0.0006562848527632596,3.225806451612903
89,A,contrast_low,1.25,117.79176546928814,-0.0008678629477941876,3.225806451612903
89,A,contrast_low,1.5,115.75343701914231,-0.001062691825187727,2.5806451612903225
89,B,contrast_low,0.0,0.0,0.0,0.0
89,B,contrast_low,0.25,43.219154238888365,-0.00014757809363436165,1.935483870967742
89,B,contrast_low,0.5,76.45002404146521,-0.0003221072972867294,2.5806451612903225
89,B,contrast_low,0.75,99.15450403552803,-0.0005305556613515088,3.225806451612903
89,B,contrast_low,1.0,112.28239952770996,-0.0007996224610501159,3.225806451612903
89,B,contrast_low,1.25,117.22175309034512,-0.0010985505319149906,2.5806451612903225
89,B,contrast_low,1.5,115.06204916192863,-0.0013373294459017243,2.5806451612903225
89,A,gaussian_noise,0.0,0.0,0.0,0.0
89,A,gaussian_noise,0.25,7.952907861439613,4.2238134504904174e-05,0.0
89,A,gaussian_noise,0.5,13.425944476538863,9.503211359178105e-05,0.0
89,A,gaussian_noise,0.75,15.988096548043396,0.0001400036882552489,0.0
89,A,gaussian_noise,1.0,15.03892236976621,0.00018319363540408428,0.6451612903225806
89,A,gaussian_noise,1.25,9.810956417946562,0.0002571388603344934,0.6451612903225806
89,A,gaussian_noise,1.5,-0.9564368177907809,0.00034851771517135964,0.6451612903225806
89,B,gaussian_noise,0.0,0.0,0.0,0.0
89,B,gaussian_noise,0.25,8.102337660614433,5.966277791727686e-05,0.0
89,B,gaussian_noise,0.5,13.695919870694482,0.00012887593565596728,0.0
89,B,gaussian_noise,0.75,16.38391382759025,0.00019194718448686332,0.0
89,B,gaussian_noise,1.0,15.600165768955847,0.0002541915713266882,0.6451612903225806
89,B,gaussian_noise,1.25,10.54449830424115,0.00034347781594350245,0.6451612903225806
89,B,gaussian_noise,1.5,-0.14835794658880985,0.0004378920609791979,0.6451612903225806
89,A,gaussian_blur,0.0,0.0,0.0,0.0
89,A,gaussian_blur,0.25,8.632567978855253,-0.00012623148991413734,1.2903225806451613
89,A,gaussian_blur,0.5,15.302691312931081,-0.00024899975048794866,0.6451612903225806
89,A,gaussian_blur,0.75,20.050525417589768,-0.00036298556682771814,1.2903225806451613
89,A,gaussian_blur,1.0,22.96571463573389,-0.00047366292272549033,1.2903225806451613
89,A,gaussian_blur,1.25,24.1134270537199,-0.0005774589895232579,0.0
89,A,gaussian_blur,1.5,23.543267157499447,-0.0006640448295630575,0.0
89,B,gaussian_blur,0.0,0.0,0.0,0.0
89,B,gaussian_blur,0.25,9.199621042265171,-0.00013341859469089977,1.2903225806451613
89,B,gaussian_blur,0.5,16.216514669667262,-0.0002645891154244345,0.6451612903225806
89,B,gaussian_blur,0.75,21.097455507295745,-0.00038482439185341145,1.2903225806451613
89,B,gaussian_blur,1.0,23.959532091628617,-0.0005062734725305544,0.6451612903225806
89,B,gaussian_blur,1.25,24.886395684161144,-0.0006185859558886673,0.0
89,B,gaussian_blur,1.5,23.94406908377179,-0.0007207568461435228,0.0
90,A,brightness_dark,0.0,0.0,0.0,0.0
90,A,brightness_dark,0.25,71.69896018550557,-0.00048729828409068256,-1.935483870967742
90,A,brightness_dark,0.5,116.73802930545702,-0.0011483918110938938,0.0
90,A,brightness_dark,0.75,146.36426149318038,-0.0020176572500828927,1.2903225806451613
90,A,brightness_dark,1.0,156.00808230622565,-0.003117960574822701,2.5806451612903225
90,A,brightness_dark,1.25,148.88065239485493,-0.004600353442803841,5.161290322580645
90,A,brightness_dark,1.5,121.8930149592519,-0.006525247137926967,4.516129032258065
90,B,brightness_dark,0.0,0.0,0.0,0.0
90,B,brightness_dark,0.25,72.70820303374643,-0.0004978048945451943,-1.935483870967742
90,B,brightness_dark,0.5,118.05496867165058,-0.0011786276602164338,0.6451612903225806
90,B,brightness_dark,0.75,146.76429498330998,-0.002082375140675211,1.2903225806451613
90,B,brightness_dark,1.0,156.0659918655467,-0.0032420403311835084,1.935483870967742
90,B,brightness_dark,1.25,137.35263995223784,-0.004822745676243985,5.161290322580645
90,B,brightness_dark,1.5,136.98559204070833,-0.0068295874578285665,7.096774193548387
90,A,contrast_low,0.0,0.0,0.0,0.0
90,A,contrast_low,0.25,41.32236465843458,-0.00012052521661057552,0.0
90,A,contrast_low,0.5,69.04706432494262,-0.0003038528565489139,0.6451612903225806
90,A,contrast_low,0.75,86.44549853805518,-0.0005630010095176251,2.5806451612903225
