client,bank,true_context,candidate,consistency_js,flip_top1_agreement,entropy_original,entropy_flip,prob_margin_original,js_to_zero_original,moment_J_from_T010
2,B,gaussian_blur,clean,0.0033512203457253783,0.9,1.6439401379412666,1.6325013318490997,0.22859054720768046,0.0,17.913819708781702
2,B,gaussian_blur,brightness_dark,0.03174420720354076,0.8,1.149405419471804,1.1323306708003826,0.3632472838221997,0.13803188431744068,2667.661007267512
2,B,gaussian_blur,contrast_low,0.005373348340074032,0.9500000000000001,0.7270542203673661,0.73513211506581,0.5535528040266581,0.21934321286787464,94.2279843019067
2,B,gaussian_blur,gaussian_noise,0.0029918685474041914,0.9500000000000001,1.750081537049393,1.7411740909702687,0.20620922341256867,0.004654968707963098,53.36904278818087
2,B,gaussian_blur,gaussian_blur,0.004201239308823267,0.9,1.3636591083969858,1.363388488879745,0.26620177010394175,0.033283953215683774,9.007789890289578
3,A,clean,clean,0.0015224221668395895,1.0,1.2195405794503662,1.2060906253777184,0.3056283945162153,0.0,24.341717789442818
3,A,clean,brightness_dark,0.008862939498778704,0.9,0.6933431544847821,0.7078556904563217,0.5688267202130295,0.08590816334805898,5688.517466080414
3,A,clean,contrast_low,0.0038662582471732433,0.9500000000000001,0.7311688921531708,0.7226255179839017,0.4824113416651532,0.1230968367677114,267.86034072138295
3,A,clean,gaussian_noise,0.0014162828367188106,1.0,1.3010255492025835,1.2852676273680155,0.2821794313349349,0.005266604115196764,42.47838972227735
3,A,clean,gaussian_blur,0.001996032499269573,0.9500000000000001,1.0446471599287974,1.0233883293894315,0.3299750487879605,0.02500347236988352,53.07658012669808
3,B,clean,clean,0.0015224221668395895,1.0,1.2195405794503662,1.2060906253777184,0.3056283945162153,0.0,27.519664081999387
3,B,clean,brightness_dark,0.009062168768808375,0.9500000000000001,0.678756050909106,0.6978538017834555,0.576626820526369,0.08853532508317351,3890.5767488073457
3,B,clean,contrast_low,0.004582095551703544,0.8500000000000001,0.7165341048030346,0.7147435528455651,0.5057988535643135,0.1463454961857396,294.7966661962448
3,B,clean,gaussian_noise,0.0014048291326346836,0.9500000000000001,1.3070719839151312,1.2920957185234514,0.28158414152127603,0.00441512832837773,43.447906747398775
3,B,clean,gaussian_blur,0.0020345911158682175,0.9500000000000001,1.032863027720292,1.0114106430109993,0.33436284731150423,0.028339314151295304,62.67933119055014
3,A,brightness_dark,clean,0.00043617337310336785,1.0,1.7893135566806635,1.7902151289840988,0.18375028609372013,0.0,281.7048685205493
3,A,brightness_dark,brightness_dark,0.0014426499149917484,0.9,1.2328264891471445,1.2188003063162336,0.312114020901286,0.15998163307020863,143.03641068945316
3,A,brightness_dark,contrast_low,0.0011633434539304432,1.0,1.1789433534011091,1.1673470472825396,0.3675410140148589,0.1978621285455764,250.5918626393646
