bank,target,policy,stratum,control,L1_reduction,JS_reduction,dominant_agreement_gain
A,gaussian_blur,BBSE-H-01,quartile_3,raw_soft_01,0.18972367431635373,0.03606892901392755,0.24
A,gaussian_blur,BBSE-H-01,quartile_3,raw_hard_01,0.15963596292816495,0.06317395657611768,0.2
A,gaussian_blur,BBSE-H-01,quartile_3,T015_zero_hard,0.19563596292816499,0.0717948107975882,0.16000000000000003
A,gaussian_blur,BBSE-H-01,quartile_4,raw_soft_01,-0.048945453487262425,-0.055382327161352274,0.15999999999999998
A,gaussian_blur,BBSE-H-01,quartile_4,raw_hard_01,0.033317446834217,0.014305789739989971,0.12
A,gaussian_blur,BBSE-H-01,quartile_4,T015_zero_hard,0.13331744683421687,0.0469447152303204,0.15999999999999998
A,gaussian_blur,BBSE-H-11,all,raw_soft_11,0.27858632880496126,0.05994478987913043,0.20999999999999996
A,gaussian_blur,BBSE-H-11,all,raw_hard_11,0.24800479560429034,0.08689062087880284,0.18
A,gaussian_blur,BBSE-H-11,all,T015_zero_hard,0.2900047956042904,0.10362037632249332,0.18
A,gaussian_blur,BBSE-H-11,quartile_1,raw_soft_11,0.4770918251076456,0.11184026077340209,0.12
A,gaussian_blur,BBSE-H-11,quartile_1,raw_hard_11,0.34304394759057677,0.10628000681125938,0.15999999999999998
A,gaussian_blur,BBSE-H-11,quartile_1,T015_zero_hard,0.30304394759057696,0.10143375289300571,0.15999999999999998
A,gaussian_blur,BBSE-H-11,quartile_2,raw_soft_11,0.49647526928310826,0.14725229689054403,0.32
A,gaussian_blur,BBSE-H-11,quartile_2,raw_hard_11,0.45602182506420297,0.16380273038784415,0.24
A,gaussian_blur,BBSE-H-11,quartile_2,T015_zero_hard,0.5280218250642026,0.19430822636905937,0.24
A,gaussian_blur,BBSE-H-11,quartile_3,raw_soft_11,0.18972367431635373,0.03606892901392755,0.24
A,gaussian_blur,BBSE-H-11,quartile_3,raw_hard_11,0.15963596292816495,0.06317395657611768,0.2
A,gaussian_blur,BBSE-H-11,quartile_3,T015_zero_hard,0.19563596292816499,0.0717948107975882,0.16000000000000003
A,gaussian_blur,BBSE-H-11,quartile_4,raw_soft_11,-0.048945453487262425,-0.055382327161352274,0.15999999999999998
A,gaussian_blur,BBSE-H-11,quartile_4,raw_hard_11,0.033317446834217,0.014305789739989971,0.12
A,gaussian_blur,BBSE-H-11,quartile_4,T015_zero_hard,0.13331744683421687,0.0469447152303204,0.15999999999999998
A,gaussian_blur,BBSE-S-01,all,raw_soft_01,0.5595487415881022,0.16284736548924944,0.44999999999999996
A,gaussian_blur,BBSE-S-01,all,raw_hard_01,0.5305569140448188,0.19123414565856112,0.42
A,gaussian_blur,BBSE-S-01,all,T015_zero_hard,0.5795569140448185,0.20938072781024608,0.42
A,gaussian_blur,BBSE-S-01,quartile_1,raw_soft_01,0.8804659255310202,0.2514382851507924,0.4
A,gaussian_blur,BBSE-S-01,quartile_1,raw_hard_01,0.7527768706435015,0.2516418278672069,0.44
A,gaussian_blur,BBSE-S-01,quartile_1,T015_zero_hard,0.7407768706435015,0.25246288078093115,0.44
A,gaussian_blur,BBSE-S-01,quartile_2,raw_soft_01,0.7536565417601682,0.2222437290296876,0.6
A,gaussian_blur,BBSE-S-01,quartile_2,raw_hard_01,0.7132030975412629,0.2387941625269877,0.52
A,gaussian_blur,BBSE-S-01,quartile_2,T015_zero_hard,0.7852030975412625,0.2692996585082029,0.52
A,gaussian_blur,BBSE-S-01,quartile_3,raw_soft_01,0.4314836185549975,0.1254209526182256,0.4
A,gaussian_blur,BBSE-S-01,quartile_3,raw_hard_01,0.40139590716680873,0.15252598018041574,0.36000000000000004
A,gaussian_blur,BBSE-S-01,quartile_3,T015_zero_hard,0.43739590716680876,0.16114683440188626,0.32000000000000006
A,gaussian_blur,BBSE-S-01,quartile_4,raw_soft_01,0.17258888050622256,0.05228649515829176,0.39999999999999997
A,gaussian_blur,BBSE-S-01,quartile_4,raw_hard_01,0.254851780827702,0.121974612059634,0.36
A,gaussian_blur,BBSE-S-01,quartile_4,T015_zero_hard,0.35485178082770186,0.15461353754996443,0.39999999999999997
A,gaussian_blur,BBSE-S-11,all,raw_soft_11,0.523312774807273,0.14966430080394091,0.42999999999999994
A,gaussian_blur,BBSE-S-11,all,raw_hard_11,0.4927312416066021,0.17661013180361332,0.39999999999999997
A,gaussian_blur,BBSE-S-11,all,T015_zero_hard,0.5347312416066021,0.1933398872473038,0.39999999999999997
A,gaussian_blur,BBSE-S-11,quartile_1,raw_soft_11,0.7355220584077042,0.19870602640955823,0.32000000000000006
A,gaussian_blur,BBSE-S-11,quartile_1,raw_hard_11,0.6014741808906354,0.19314577244741551,0.36000000000000004
A,gaussian_blur,BBSE-S-11,quartile_1,T015_zero_hard,0.5614741808906356,0.18829951852916185,0.36000000000000004
A,gaussian_blur,BBSE-S-11,quartile_2,raw_soft_11,0.7536565417601682,0.2222437290296876,0.6
A,gaussian_blur,BBSE-S-11,quartile_2,raw_hard_11,0.7132030975412629,0.2387941625269877,0.52
A,gaussian_blur,BBSE-S-11,quartile_2,T015_zero_hard,0.7852030975412625,0.2692996585082029,0.52
A,gaussian_blur,BBSE-S-11,quartile_3,raw_soft_11,0.4314836185549975,0.1254209526182256,0.4
A,gaussian_blur,BBSE-S-11,quartile_3,raw_hard_11,0.40139590716680873,0.15252598018041574,0.36000000000000004
A,gaussian_blur,BBSE-S-11,quartile_3,T015_zero_hard,0.43739590716680876,0.16114683440188626,0.32000000000000006
A,gaussian_blur,BBSE-S-11,quartile_4,raw_soft_11,0.17258888050622256,0.05228649515829176,0.39999999999999997
A,gaussian_blur,BBSE-S-11,quartile_4,raw_hard_11,0.254851780827702,0.121974612059634,0.36
A,gaussian_blur,BBSE-S-11,quartile_4,T015_zero_hard,0.35485178082770186,0.15461353754996443,0.39999999999999997
B,clean,BBSE-H-01,all,raw_soft_01,0.20082793802241716,0.027832832852841105,0.19
B,clean,BBSE-H-01,all,raw_hard_01,0.1778357327771649,0.056564431865253395,0.17000000000000004
B,clean,BBSE-H-01,all,T015_zero_hard,0.1778357327771649,0.056564431865253395,0.17000000000000004
B,clean,BBSE-H-01,quartile_1,raw_soft_01,0.45408313507551024,0.09771902699052287,0.16000000000000003
B,clean,BBSE-H-01,quartile_1,raw_hard_01,0.28166733615941186,0.08246012102138667,0.2
B,clean,BBSE-H-01,quartile_1,T015_zero_hard,0.28166733615941186,0.08246012102138667,0.2
B,clean,BBSE-H-01,quartile_2,raw_soft_01,0.2988513176869294,0.06997357837268708,0.28
B,clean,BBSE-H-01,quartile_2,raw_hard_01,0.296192402914929,0.100419892770931,0.24000000000000002
B,clean,BBSE-H-01,quartile_2,T015_zero_hard,0.296192402914929,0.10041989277093105,0.24000000000000002
B,clean,BBSE-H-01,quartile_3,raw_soft_01,0.12766826720936586,0.0010134177990555049,0.19999999999999996
B,clean,BBSE-H-01,quartile_3,raw_hard_01,0.11631295466951475,0.03304660949441485,0.19999999999999996
B,clean,BBSE-H-01,quartile_3,T015_zero_hard,0.11631295466951497,0.03304660949441485,0.19999999999999996
B,clean,BBSE-H-01,quartile_4,raw_soft_01,-0.07729096788213652,-0.05737469175090126,0.12
B,clean,BBSE-H-01,quartile_4,raw_hard_01,0.017170237364804164,0.010331104174280958,0.03999999999999998
B,clean,BBSE-H-01,quartile_4,T015_zero_hard,0.017170237364804164,0.010331104174280958,0.03999999999999998
B,clean,BBSE-H-11,all,raw_soft_11,0.2076320896877173,0.02951899127545915,0.18
B,clean,BBSE-H-11,all,raw_hard_11,0.1832984418553909,0.057172660765566596,0.16000000000000003
B,clean,BBSE-H-11,all,T015_zero_hard,0.1762984418553908,0.05501551430056284,0.16000000000000003
B,clean,BBSE-H-11,quartile_1,raw_soft_11,0.4863203920838842,0.10367217515697036,0.16000000000000003
B,clean,BBSE-H-11,quartile_1,raw_hard_11,0.3096533708990644,0.08637947286265835,0.2
B,clean,BBSE-H-11,quartile_1,T015_zero_hard,0.2976533708990644,0.08226903265792845,0.2
B,clean,BBSE-H-11,quartile_2,raw_soft_11,0.2988513176869294,0.06997357837268708,0.28
B,clean,BBSE-H-11,quartile_2,raw_hard_11,0.296192402914929,0.100419892770931,0.24000000000000002
B,clean,BBSE-H-11,quartile_2,T015_zero_hard,0.296192402914929,0.10041989277093105,0.24000000000000002
B,clean,BBSE-H-11,quartile_3,raw_soft_11,0.12264761686219328,0.0018049033230806422,0.15999999999999998
B,clean,BBSE-H-11,quartile_3,raw_hard_11,0.11017775624276638,0.031560173254396195,0.15999999999999998
B,clean,BBSE-H-11,quartile_3,T015_zero_hard,0.09417775624276659,0.02704202759911095,0.15999999999999998
B,clean,BBSE-H-11,quartile_4,raw_soft_11,-0.07729096788213652,-0.05737469175090126,0.12
B,clean,BBSE-H-11,quartile_4,raw_hard_11,0.017170237364804164,0.010331104174280958,0.03999999999999998
B,clean,BBSE-H-11,quartile_4,T015_zero_hard,0.017170237364804164,0.010331104174280958,0.03999999999999998
B,clean,BBSE-S-01,all,raw_soft_01,0.5547418768204205,0.15949322019648643,0.41000000000000003
B,clean,BBSE-S-01,all,raw_hard_01,0.5317496715751683,0.18822481920889872,0.39000000000000007
B,clean,BBSE-S-01,all,T015_zero_hard,0.5317496715751683,0.18822481920889872,0.39000000000000007
B,clean,BBSE-S-01,quartile_1,raw_soft_01,0.8889139671873836,0.24829665604544704,0.36
B,clean,BBSE-S-01,quartile_1,raw_hard_01,0.7164981682712852,0.23303775007631083,0.39999999999999997
B,clean,BBSE-S-01,quartile_1,T015_zero_hard,0.7164981682712852,0.23303775007631083,0.39999999999999997
B,clean,BBSE-S-01,quartile_2,raw_soft_01,0.7562328025023263,0.22270350663723287,0.6
B,clean,BBSE-S-01,quartile_2,raw_hard_01,0.7535738877303259,0.2531498210354768,0.5599999999999999
B,clean,BBSE-S-01,quartile_2,T015_zero_hard,0.7535738877303259,0.25314982103547684,0.5599999999999999
B,clean,BBSE-S-01,quartile_3,raw_soft_01,0.4052153785405267,0.11708797204891075,0.4
B,clean,BBSE-S-01,quartile_3,raw_hard_01,0.3938600660006756,0.1491211637442701,0.4
B,clean,BBSE-S-01,quartile_3,T015_zero_hard,0.3938600660006758,0.1491211637442701,0.4
B,clean,BBSE-S-01,quartile_4,raw_soft_01,0.16860535905144602,0.049884746054354806,0.27999999999999997
B,clean,BBSE-S-01,quartile_4,raw_hard_01,0.2630665642983867,0.11759054197953703,0.19999999999999996
B,clean,BBSE-S-01,quartile_4,T015_zero_hard,0.2630665642983867,0.11759054197953703,0.19999999999999996
B,clean,BBSE-S-11,all,raw_soft_11,0.5320095287703395,0.15448659963657307,0.4
B,clean,BBSE-S-11,all,raw_hard_11,0.5076758809380131,0.18214026912668052,0.38000000000000006
B,clean,BBSE-S-11,all,T015_zero_hard,0.500675880938013,0.17998312266167676,0.38000000000000006
B,clean,BBSE-S-11,quartile_1,raw_soft_11,0.8298798713320507,0.23810665360105382,0.36
B,clean,BBSE-S-11,quartile_1,raw_hard_11,0.6532128501472309,0.2208139513067418,0.39999999999999997
B,clean,BBSE-S-11,quartile_1,T015_zero_hard,0.6412128501472308,0.21670351110201191,0.39999999999999997
B,clean,BBSE-S-11,quartile_2,raw_soft_11,0.7562328025023263,0.22270350663723287,0.6
B,clean,BBSE-S-11,quartile_2,raw_hard_11,0.7535738877303259,0.2531498210354768,0.5599999999999999
B,clean,BBSE-S-11,quartile_2,T015_zero_hard,0.7535738877303259,0.25314982103547684,0.5599999999999999
B,clean,BBSE-S-11,quartile_3,raw_soft_11,0.37332008219553603,0.10725149225365094,0.36
B,clean,BBSE-S-11,quartile_3,raw_hard_11,0.36085022157610913,0.1370067621849665,0.36
B,clean,BBSE-S-11,quartile_3,T015_zero_hard,0.34485022157610934,0.13248861652968125,0.36
B,clean,BBSE-S-11,quartile_4,raw_soft_11,0.16860535905144602,0.049884746054354806,0.27999999999999997
B,clean,BBSE-S-11,quartile_4,raw_hard_11,0.2630665642983867,0.11759054197953703,0.19999999999999996
B,clean,BBSE-S-11,quartile_4,T015_zero_hard,0.2630665642983867,0.11759054197953703,0.19999999999999996
B,brightness_dark,BBSE-H-01,all,raw_soft_01,0.17833282748490964,0.02203080940864377,0.14
B,brightness_dark,BBSE-H-01,all,raw_hard_01,0.16701916231760205,0.06304694759067914,0.09999999999999998
B,brightness_dark,BBSE-H-01,all,T015_zero_hard,0.4440191623176022,0.17428810742283618,0.29
B,brightness_dark,BBSE-H-01,quartile_1,raw_soft_01,0.5015319068031717,0.12433808972882254,0.12
B,brightness_dark,BBSE-H-01,quartile_1,raw_hard_01,0.35386221622482983,0.12289280917080442,0.12
B,brightness_dark,BBSE-H-01,quartile_1,T015_zero_hard,0.5978622162248298,0.22374871523327422,0.39999999999999997
B,brightness_dark,BBSE-H-01,quartile_2,raw_soft_01,0.4356357522152088,0.12450793045456315,0.32
B,brightness_dark,BBSE-H-01,quartile_2,raw_hard_01,0.394753591938392,0.13967690536801053,0.24
B,brightness_dark,BBSE-H-01,quartile_2,T015_zero_hard,0.6667535919383918,0.277836790488333,0.32
B,brightness_dark,BBSE-H-01,quartile_3,raw_soft_01,-0.05625276805572943,-0.06338860115291134,0.0
B,brightness_dark,BBSE-H-01,quartile_3,raw_hard_01,-0.0333892488998917,0.0026200918867390066,-0.08000000000000002
B,brightness_dark,BBSE-H-01,quartile_3,T015_zero_hard,0.17461075110010826,0.07301688021953523,0.16
B,brightness_dark,BBSE-H-01,quartile_4,raw_soft_01,-0.16758358102301352,-0.09733418139589944,0.12
B,brightness_dark,BBSE-H-01,quartile_4,raw_hard_01,-0.04714990999292201,-0.013002016062837685,0.12
B,brightness_dark,BBSE-H-01,quartile_4,T015_zero_hard,0.3368500900070779,0.12255004375020201,0.27999999999999997
B,brightness_dark,BBSE-H-11,all,raw_soft_11,0.17833282748490964,0.02203080940864377,0.14
B,brightness_dark,BBSE-H-11,all,raw_hard_11,0.16701916231760205,0.06304694759067914,0.09999999999999998
B,brightness_dark,BBSE-H-11,all,T015_zero_hard,0.4440191623176022,0.17428810742283618,0.29
B,brightness_dark,BBSE-H-11,quartile_1,raw_soft_11,0.5015319068031717,0.12433808972882254,0.12
B,brightness_dark,BBSE-H-11,quartile_1,raw_hard_11,0.35386221622482983,0.12289280917080442,0.12
B,brightness_dark,BBSE-H-11,quartile_1,T015_zero_hard,0.5978622162248298,0.22374871523327422,0.39999999999999997
B,brightness_dark,BBSE-H-11,quartile_2,raw_soft_11,0.4356357522152088,0.12450793045456315,0.32
B,brightness_dark,BBSE-H-11,quartile_2,raw_hard_11,0.394753591938392,0.13967690536801053,0.24
B,brightness_dark,BBSE-H-11,quartile_2,T015_zero_hard,0.6667535919383918,0.277836790488333,0.32
B,brightness_dark,BBSE-H-11,quartile_3,raw_soft_11,-0.05625276805572943,-0.06338860115291134,0.0
B,brightness_dark,BBSE-H-11,quartile_3,raw_hard_11,-0.0333892488998917,0.0026200918867390066,-0.08000000000000002
B,brightness_dark,BBSE-H-11,quartile_3,T015_zero_hard,0.17461075110010826,0.07301688021953523,0.16
B,brightness_dark,BBSE-H-11,quartile_4,raw_soft_11,-0.16758358102301352,-0.09733418139589944,0.12
B,brightness_dark,BBSE-H-11,quartile_4,raw_hard_11,-0.04714990999292201,-0.013002016062837685,0.12
B,brightness_dark,BBSE-H-11,quartile_4,T015_zero_hard,0.3368500900070779,0.12255004375020201,0.27999999999999997
B,brightness_dark,BBSE-S-01,all,raw_soft_01,0.5564208553540646,0.15578868835936321,0.38000000000000006
B,brightness_dark,BBSE-S-01,all,raw_hard_01,0.545107190186757,0.19680482654139858,0.34
B,brightness_dark,BBSE-S-01,all,T015_zero_hard,0.8221071901867572,0.3080459863735556,0.53
B,brightness_dark,BBSE-S-01,quartile_1,raw_soft_01,0.8515867484628564,0.23626498193923431,0.36
B,brightness_dark,BBSE-S-01,quartile_1,raw_hard_01,0.7039170578845145,0.2348197013812162,0.36
B,brightness_dark,BBSE-S-01,quartile_1,T015_zero_hard,0.9479170578845145,0.33567560744368596,0.6399999999999999
B,brightness_dark,BBSE-S-01,quartile_2,raw_soft_01,0.7571174090447474,0.22385700529047117,0.64
B,brightness_dark,BBSE-S-01,quartile_2,raw_hard_01,0.7162352487679307,0.23902598020391855,0.56
B,brightness_dark,BBSE-S-01,quartile_2,T015_zero_hard,0.9882352487679305,0.37718586532424103,0.64
B,brightness_dark,BBSE-S-01,quartile_3,raw_soft_01,0.39503099965510347,0.10118801570154148,0.27999999999999997
B,brightness_dark,BBSE-S-01,quartile_3,raw_hard_01,0.4178945188109412,0.16719670874119183,0.19999999999999996
B,brightness_dark,BBSE-S-01,quartile_3,T015_zero_hard,0.6258945188109412,0.23759349707398805,0.43999999999999995
B,brightness_dark,BBSE-S-01,quartile_4,raw_soft_01,0.2219482642535513,0.061844750506205526,0.24
B,brightness_dark,BBSE-S-01,quartile_4,raw_hard_01,0.3423819352836428,0.14617691583926729,0.24
B,brightness_dark,BBSE-S-01,quartile_4,T015_zero_hard,0.7263819352836427,0.281728975652307,0.39999999999999997
B,brightness_dark,BBSE-S-11,all,raw_soft_11,0.5564208553540646,0.15578868835936321,0.38000000000000006
B,brightness_dark,BBSE-S-11,all,raw_hard_11,0.545107190186757,0.19680482654139858,0.34
B,brightness_dark,BBSE-S-11,all,T015_zero_hard,0.8221071901867572,0.3080459863735556,0.53
B,brightness_dark,BBSE-S-11,quartile_1,raw_soft_11,0.8515867484628564,0.23626498193923431,0.36
B,brightness_dark,BBSE-S-11,quartile_1,raw_hard_11,0.7039170578845145,0.2348197013812162,0.36
B,brightness_dark,BBSE-S-11,quartile_1,T015_zero_hard,0.9479170578845145,0.33567560744368596,0.6399999999999999
B,brightness_dark,BBSE-S-11,quartile_2,raw_soft_11,0.7571174090447474,0.22385700529047117,0.64
B,brightness_dark,BBSE-S-11,quartile_2,raw_hard_11,0.7162352487679307,0.23902598020391855,0.56
B,brightness_dark,BBSE-S-11,quartile_2,T015_zero_hard,0.9882352487679305,0.37718586532424103,0.64
B,brightness_dark,BBSE-S-11,quartile_3,raw_soft_11,0.39503099965510347,0.10118801570154148,0.27999999999999997
B,brightness_dark,BBSE-S-11,quartile_3,raw_hard_11,0.4178945188109412,0.16719670874119183,0.19999999999999996
B,brightness_dark,BBSE-S-11,quartile_3,T015_zero_hard,0.6258945188109412,0.23759349707398805,0.43999999999999995
B,brightness_dark,BBSE-S-11,quartile_4,raw_soft_11,0.2219482642535513,0.061844750506205526,0.24
B,brightness_dark,BBSE-S-11,quartile_4,raw_hard_11,0.3423819352836428,0.14617691583926729,0.24
B,brightness_dark,BBSE-S-11,quartile_4,T015_zero_hard,0.7263819352836427,0.281728975652307,0.39999999999999997
B,contrast_low,BBSE-H-01,all,raw_soft_01,0.11884410832117642,0.015340974010674302,0.06
B,contrast_low,BBSE-H-01,all,raw_hard_01,0.1331468322067344,0.06792196765294467,0.04999999999999999
B,contrast_low,BBSE-H-01,all,T015_zero_hard,0.302146832206734,0.1367738443354904,0.12
B,contrast_low,BBSE-H-01,quartile_1,raw_soft_01,0.37532253967449014,0.11704858267144308,-0.08000000000000002
B,contrast_low,BBSE-H-01,quartile_1,raw_hard_01,0.25855175969827515,0.1264701844934098,-0.08000000000000002
B,contrast_low,BBSE-H-01,quartile_1,T015_zero_hard,0.3865517596982755,0.18750537766588443,0.03999999999999998
B,contrast_low,BBSE-H-01,quartile_2,raw_soft_01,0.19222995301477042,0.03234527526334885,0.12
B,contrast_low,BBSE-H-01,quartile_2,raw_hard_01,0.21754627233369428,0.08650368670928144,0.07999999999999999
B,contrast_low,BBSE-H-01,quartile_2,T015_zero_hard,0.3495462723336942,0.1506446037193287,0.12
B,contrast_low,BBSE-H-01,quartile_3,raw_soft_01,0.05666546760039015,-0.006807784467488531,0.07999999999999996
B,contrast_low,BBSE-H-01,quartile_3,raw_hard_01,0.0635911559240172,0.05025819988395863,0.03999999999999998
B,contrast_low,BBSE-H-01,quartile_3,T015_zero_hard,0.20759115592401733,0.09957770043266223,0.12
B,contrast_low,BBSE-H-01,quartile_4,raw_soft_01,-0.14884152700494524,-0.08122217742460625,0.12
B,contrast_low,BBSE-H-01,quartile_4,raw_hard_01,-0.007101859129049259,0.008455799525128482,0.16
B,contrast_low,BBSE-H-01,quartile_4,T015_zero_hard,0.26489814087095076,0.1093676955240862,0.2
B,contrast_low,BBSE-H-11,all,raw_soft_11,0.11884410832117642,0.015340974010674302,0.06
B,contrast_low,BBSE-H-11,all,raw_hard_11,0.1331468322067344,0.06792196765294467,0.04999999999999999
B,contrast_low,BBSE-H-11,all,T015_zero_hard,0.302146832206734,0.1367738443354904,0.12
B,contrast_low,BBSE-H-11,quartile_1,raw_soft_11,0.37532253967449014,0.11704858267144308,-0.08000000000000002
B,contrast_low,BBSE-H-11,quartile_1,raw_hard_11,0.25855175969827515,0.1264701844934098,-0.08000000000000002
B,contrast_low,BBSE-H-11,quartile_1,T015_zero_hard,0.3865517596982755,0.18750537766588443,0.03999999999999998
B,contrast_low,BBSE-H-11,quartile_2,raw_soft_11,0.19222995301477042,0.03234527526334885,0.12
B,contrast_low,BBSE-H-11,quartile_2,raw_hard_11,0.21754627233369428,0.08650368670928144,0.07999999999999999
B,contrast_low,BBSE-H-11,quartile_2,T015_zero_hard,0.3495462723336942,0.1506446037193287,0.12
B,contrast_low,BBSE-H-11,quartile_3,raw_soft_11,0.05666546760039015,-0.006807784467488531,0.07999999999999996
B,contrast_low,BBSE-H-11,quartile_3,raw_hard_11,0.0635911559240172,0.05025819988395863,0.03999999999999998
B,contrast_low,BBSE-H-11,quartile_3,T015_zero_hard,0.20759115592401733,0.09957770043266223,0.12
B,contrast_low,BBSE-H-11,quartile_4,raw_soft_11,-0.14884152700494524,-0.08122217742460625,0.12
B,contrast_low,BBSE-H-11,quartile_4,raw_hard_11,-0.007101859129049259,0.008455799525128482,0.16
B,contrast_low,BBSE-H-11,quartile_4,T015_zero_hard,0.26489814087095076,0.1093676955240862,0.2
B,contrast_low,BBSE-S-01,all,raw_soft_01,0.49443676928566804,0.14354049745254338,0.42999999999999994
B,contrast_low,BBSE-S-01,all,raw_hard_01,0.508739493171226,0.19612149109481375,0.41999999999999993
B,contrast_low,BBSE-S-01,all,T015_zero_hard,0.6777394931712256,0.26497336777735947,0.48999999999999994
B,contrast_low,BBSE-S-01,quartile_1,raw_soft_01,0.8274623685777167,0.23788858196709653,0.39999999999999997
B,contrast_low,BBSE-S-01,quartile_1,raw_hard_01,0.7106915886015017,0.24731018378906325,0.39999999999999997
B,contrast_low,BBSE-S-01,quartile_1,T015_zero_hard,0.8386915886015021,0.30834537696153785,0.52
B,contrast_low,BBSE-S-01,quartile_2,raw_soft_01,0.7144359771974831,0.22593320409163653,0.64
B,contrast_low,BBSE-S-01,quartile_2,raw_hard_01,0.739752296516407,0.2800916155375691,0.6
B,contrast_low,BBSE-S-01,quartile_2,T015_zero_hard,0.8717522965164068,0.3442325325476164,0.64
B,contrast_low,BBSE-S-01,quartile_3,raw_soft_01,0.27465865893705077,0.0758683519631368,0.24
B,contrast_low,BBSE-S-01,quartile_3,raw_hard_01,0.2815843472606778,0.13293433631458396,0.2
B,contrast_low,BBSE-S-01,quartile_3,T015_zero_hard,0.42558434726067795,0.18225383686328755,0.28
B,contrast_low,BBSE-S-01,quartile_4,raw_soft_01,0.1611900724304206,0.03447185178830314,0.44
B,contrast_low,BBSE-S-01,quartile_4,raw_hard_01,0.3029297403063166,0.12414982873803787,0.48
B,contrast_low,BBSE-S-01,quartile_4,T015_zero_hard,0.5749297403063166,0.2250617247369956,0.52
B,contrast_low,BBSE-S-11,all,raw_soft_11,0.49443676928566804,0.14354049745254338,0.42999999999999994
B,contrast_low,BBSE-S-11,all,raw_hard_11,0.508739493171226,0.19612149109481375,0.41999999999999993
B,contrast_low,BBSE-S-11,all,T015_zero_hard,0.6777394931712256,0.26497336777735947,0.48999999999999994
B,contrast_low,BBSE-S-11,quartile_1,raw_soft_11,0.8274623685777167,0.23788858196709653,0.39999999999999997
B,contrast_low,BBSE-S-11,quartile_1,raw_hard_11,0.7106915886015017,0.24731018378906325,0.39999999999999997
B,contrast_low,BBSE-S-11,quartile_1,T015_zero_hard,0.8386915886015021,0.30834537696153785,0.52
B,contrast_low,BBSE-S-11,quartile_2,raw_soft_11,0.7144359771974831,0.22593320409163653,0.64
B,contrast_low,BBSE-S-11,quartile_2,raw_hard_11,0.739752296516407,0.2800916155375691,0.6
B,contrast_low,BBSE-S-11,quartile_2,T015_zero_hard,0.8717522965164068,0.3442325325476164,0.64
B,contrast_low,BBSE-S-11,quartile_3,raw_soft_11,0.27465865893705077,0.0758683519631368,0.24
B,contrast_low,BBSE-S-11,quartile_3,raw_hard_11,0.2815843472606778,0.13293433631458396,0.2
B,contrast_low,BBSE-S-11,quartile_3,T015_zero_hard,0.42558434726067795,0.18225383686328755,0.28
B,contrast_low,BBSE-S-11,quartile_4,raw_soft_11,0.1611900724304206,0.03447185178830314,0.44
B,contrast_low,BBSE-S-11,quartile_4,raw_hard_11,0.3029297403063166,0.12414982873803787,0.48
B,contrast_low,BBSE-S-11,quartile_4,T015_zero_hard,0.5749297403063166,0.2250617247369956,0.52
B,gaussian_noise,BBSE-H-01,all,raw_soft_01,0.27893165145890997,0.054347098307624686,0.27
B,gaussian_noise,BBSE-H-01,all,raw_hard_01,0.2507648620628704,0.08252112163177405,0.23000000000000004
B,gaussian_noise,BBSE-H-01,all,T015_zero_hard,0.29376486206287034,0.10033580919090829,0.28
B,gaussian_noise,BBSE-H-01,quartile_1,raw_soft_01,0.5556487108511495,0.13341760364273664,0.20000000000000007
B,gaussian_noise,BBSE-H-01,quartile_1,raw_hard_01,0.3738347122214115,0.11606388074516116,0.20000000000000007
B,gaussian_noise,BBSE-H-01,quartile_1,T015_zero_hard,0.40583471222141154,0.13231946271501277,0.24000000000000005
B,gaussian_noise,BBSE-H-01,quartile_2,raw_soft_01,0.5169672225632255,0.14881898021239118,0.4
B,gaussian_noise,BBSE-H-01,quartile_2,raw_hard_01,0.5038876980779844,0.17294094308272187,0.32
B,gaussian_noise,BBSE-H-01,quartile_2,T015_zero_hard,0.5598876980779844,0.1953374121515363,0.4
B,gaussian_noise,BBSE-H-01,quartile_3,raw_soft_01,0.17135576092206595,0.019901110012681134,0.28
B,gaussian_noise,BBSE-H-01,quartile_3,raw_hard_01,0.14310681545089698,0.05129284161460951,0.24000000000000005
B,gaussian_noise,BBSE-H-01,quartile_3,T015_zero_hard,0.20310681545089726,0.07952076175264572,0.32000000000000006
B,gaussian_noise,BBSE-H-01,quartile_4,raw_soft_01,-0.1282450885008013,-0.08474930063731012,0.2
B,gaussian_noise,BBSE-H-01,quartile_4,raw_hard_01,-0.01776977749881148,-0.010213178915396026,0.16000000000000003
B,gaussian_noise,BBSE-H-01,quartile_4,T015_zero_hard,0.006230222501188543,-0.005834399855561445,0.16000000000000003
B,gaussian_noise,BBSE-H-11,all,raw_soft_11,0.27893165145890997,0.054347098307624686,0.27
B,gaussian_noise,BBSE-H-11,all,raw_hard_11,0.2507648620628704,0.08252112163177405,0.23000000000000004
B,gaussian_noise,BBSE-H-11,all,T015_zero_hard,0.29376486206287034,0.10033580919090829,0.28
B,gaussian_noise,BBSE-H-11,quartile_1,raw_soft_11,0.5556487108511495,0.13341760364273664,0.20000000000000007
B,gaussian_noise,BBSE-H-11,quartile_1,raw_hard_11,0.3738347122214115,0.11606388074516116,0.20000000000000007
B,gaussian_noise,BBSE-H-11,quartile_1,T015_zero_hard,0.40583471222141154,0.13231946271501277,0.24000000000000005
B,gaussian_noise,BBSE-H-11,quartile_2,raw_soft_11,0.5169672225632255,0.14881898021239118,0.4
