client,bank,target,estimator,quartile,L1,JS,top_class_agreement,spearman
0,B,brightness_dark,raw_soft_11,2,1.507384233839361,0.3925577327210956,0,0.49959672366232943
0,B,brightness_dark,raw_hard_11,2,1.4000000000000001,0.32589582258032146,0,0.6194853246995757
0,B,brightness_dark,T015_zero_soft,2,1.7668578021419965,0.5189884011710719,0,0.03728333758674101
0,B,brightness_dark,T015_zero_hard,2,1.9,0.6255629992299996,0,0.0638550856814101
0,B,contrast_low,BBSE-H-01,2,1.898912027381657,0.6112563626557161,0,0.15961315266569182
0,B,contrast_low,BBSE-H-11,2,1.898912027381657,0.6112563626557161,0,0.15961315266569182
0,B,contrast_low,BBSE-S-01,2,1.0178721056567421,0.21545644285746912,1,0.5412844036697249
0,B,contrast_low,BBSE-S-11,2,1.0178721056567421,0.21545644285746912,1,0.5412844036697249
0,B,contrast_low,raw_soft_01,2,1.594965957858511,0.43025930421485725,0,0.39520337841945463
0,B,contrast_low,raw_hard_01,2,1.7000000000000002,0.5023992076406771,0,0.32725731411722675
0,B,contrast_low,raw_soft_11,2,1.594965957858511,0.43025930421485725,0,0.39520337841945463
0,B,contrast_low,raw_hard_11,2,1.7000000000000002,0.5023992076406771,0,0.32725731411722675
0,B,contrast_low,T015_zero_soft,2,1.7574807120586136,0.499775656559557,0,-0.12676334779491943
0,B,contrast_low,T015_zero_hard,2,1.9,0.6093722537889048,0,0.10708823421952984
0,B,gaussian_noise,BBSE-H-01,2,1.1747596320516556,0.26594112557848515,0,0.3528290743136345
0,B,gaussian_noise,BBSE-H-11,2,1.1747596320516556,0.26594112557848515,0,0.3528290743136345
0,B,gaussian_noise,BBSE-S-01,2,1.2082317528138873,0.29739258240876454,0,0.28562353634913273
0,B,gaussian_noise,BBSE-S-11,2,1.2082317528138873,0.29739258240876454,0,0.28562353634913273
0,B,gaussian_noise,raw_soft_01,2,1.560177587721386,0.41540192508643115,0,0.4846833886276331
0,B,gaussian_noise,raw_hard_01,2,1.5999999999999999,0.433981880789724,0,0.43363972728970296
0,B,gaussian_noise,raw_soft_11,2,1.560177587721386,0.41540192508643115,0,0.4846833886276331
0,B,gaussian_noise,raw_hard_11,2,1.5999999999999999,0.433981880789724,0,0.43363972728970296
0,B,gaussian_noise,T015_zero_soft,2,1.5837991369079978,0.413188638374945,0,0.4846833886276331
0,B,gaussian_noise,T015_zero_hard,2,1.6999999999999997,0.49547606420729073,0,0.32725731411722675
0,B,gaussian_blur,BBSE-H-01,2,1.183048943049633,0.24397358431564253,0,0.6077822229562003
0,B,gaussian_blur,BBSE-H-11,2,1.183048943049633,0.24397358431564253,0,0.6077822229562003
0,B,gaussian_blur,BBSE-S-01,2,1.2384973946810718,0.3051693062753378,0,0.28562353634913273
0,B,gaussian_blur,BBSE-S-11,2,1.2384973946810718,0.3051693062753378,0,0.28562353634913273
0,B,gaussian_blur,raw_soft_01,2,1.5495420392887984,0.4022343768711303,0,0.4846833886276331
0,B,gaussian_blur,raw_hard_01,2,1.5999999999999996,0.405641310242119,0,0.563442043810179
0,B,gaussian_blur,raw_soft_11,2,1.5495420392887984,0.4022343768711303,0,0.4846833886276331
0,B,gaussian_blur,raw_hard_11,2,1.5999999999999996,0.405641310242119,0,0.563442043810179
0,B,gaussian_blur,T015_zero_soft,2,1.5838025776498885,0.438543399760013,0,0.17150335289900864
0,B,gaussian_blur,T015_zero_hard,2,1.7999999999999998,0.5669213963731522,0,0.0874974578199873
1,A,clean,BBSE-H-01,2,0.8847911724934193,0.2206043147890332,1,0.3069703067574603
