salt,bank,target,policy,macro_class,sample_weighted,macro_client,state_choice_frequency,oracle_hit_rate,regret_median,regret_p75,regret_p90,regret_gt2_fraction,regret_gt5_fraction,gain_vs_zero_pp,capture_vs_P00,capture_vs_T014
T013-S1,A,contrast_low,BBSE-S-11,29.76348753680693,29.849059112972938,29.802406328740798,"{""clean"": 3, ""brightness_dark"": 62, ""contrast_low"": 78, ""gaussian_noise"": 45, ""gaussian_blur"": 12}",0.625,0.0,4.590193271295634,14.793840039741676,0.335,0.235,9.808223549096411,0.7252358357155446,0.7097615905496143
T013-S1,A,gaussian_noise,BBSE-H-01,35.484547595517796,35.54092692333267,33.85037299137585,"{""clean"": 16, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 10}",0.625,0.0,2.9761904761904763,10.666929133858266,0.325,0.21,4.807903744057552,0.6993363433134556,0.685990695857371
T013-S1,A,gaussian_noise,BBSE-H-11,35.484547595517796,35.54092692333267,33.85037299137585,"{""clean"": 16, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 10}",0.625,0.0,2.9761904761904763,10.666929133858266,0.325,0.21,4.807903744057552,0.6993363433134556,0.685990695857371
T013-S1,A,gaussian_noise,BBSE-S-01,35.28378435661745,35.34144557483875,33.78042538312285,"{""clean"": 24, ""brightness_dark"": 62, ""contrast_low"": 6, ""gaussian_noise"": 98, ""gaussian_blur"": 10}",0.6,0.0,4.225352112676056,11.11111111111111,0.365,0.23,4.607140505157206,0.6701342134792497,0.6573458391199524
T013-S1,A,gaussian_noise,BBSE-S-11,35.28378435661745,35.34144557483875,33.78042538312285,"{""clean"": 24, ""brightness_dark"": 62, ""contrast_low"": 6, ""gaussian_noise"": 98, ""gaussian_blur"": 10}",0.6,0.0,4.225352112676056,11.11111111111111,0.365,0.23,4.607140505157206,0.6701342134792497,0.6573458391199524
T013-S1,A,gaussian_blur,BBSE-H-01,37.12987314194203,37.19662211583217,36.24022559755725,"{""clean"": 10, ""brightness_dark"": 59, ""contrast_low"": 31, ""gaussian_noise"": 61, ""gaussian_blur"": 39}",0.535,0.0,6.0886644219977555,14.357142857142854,0.41,0.285,6.2282939657676515,0.6802460747568981,0.6939354887354501
T013-S1,A,gaussian_blur,BBSE-H-11,36.28374585453204,36.34550169559146,35.85577348600605,"{""clean"": 9, ""brightness_dark"": 61, ""contrast_low"": 31, ""gaussian_noise"": 61, ""gaussian_blur"": 38}",0.525,0.0,6.685393258426966,15.610328638497647,0.42,0.305,5.3821666783576685,0.5878331653520349,0.5996628426547704
T013-S1,A,gaussian_blur,BBSE-S-01,36.989178257045985,37.05698517188643,36.5939105702074,"{""clean"": 7, ""brightness_dark"": 69, ""contrast_low"": 29, ""gaussian_noise"": 56, ""gaussian_blur"": 39}",0.59,0.0,6.0606060606060606,13.114130434782604,0.35,0.265,6.08759908087161,0.6648795644870011,0.6782597396058281
T013-S1,A,gaussian_blur,BBSE-S-11,34.898702067576416,34.96908039098344,35.69825515756472,"{""clean"": 7, ""brightness_dark"": 68, ""contrast_low"": 31, ""gaussian_noise"": 57, ""gaussian_blur"": 37}",0.565,0.0,6.391076115485564,16.420765027322403,0.38,0.285,3.997122891402036,0.43656050471311564,0.4453459394219291
T013-S1,B,clean,BBSE-H-01,38.49930330728114,38.55974466387393,37.18961253766985,"{""clean"": 39, ""brightness_dark"": 62, ""contrast_low"": 2, ""gaussian_noise"": 68, ""gaussian_blur"": 29}",0.585,0.0,3.557504873294347,10.856597120188068,0.33,0.215,4.360613387512602,0.7201845205466721,0.7155118412373895
T013-S1,B,clean,BBSE-H-11,37.8826268065677,37.941352483542786,36.85465735201044,"{""clean"": 35, ""brightness_dark"": 60, ""contrast_low"": 2, ""gaussian_noise"": 68, ""gaussian_blur"": 35}",0.565,0.0,4.261363636363637,11.199999999999994,0.35,0.235,3.74393688679916,0.618336264227841,0.6143243936785499
T013-S1,B,clean,BBSE-S-01,38.136359606166614,38.20067823658488,36.776551019940854,"{""clean"": 21, ""brightness_dark"": 71, ""contrast_low"": 9, ""gaussian_noise"": 85, ""gaussian_blur"": 14}",0.605,0.0,4.6021220159151195,11.132075471698112,0.32,0.24,3.9976696863980767,0.660241936294391,0.6559581746377232
T013-S1,B,clean,BBSE-S-11,37.6666179141501,37.72857237848261,36.17840592099125,"{""clean"": 20, ""brightness_dark"": 70, ""contrast_low"": 7, ""gaussian_noise"": 81, ""gaussian_blur"": 22}",0.57,0.0,5.587121212121212,12.302631578947368,0.35,0.27,3.527927994381566,0.5826609482126505,0.5788805451640351
T013-S1,B,brightness_dark,BBSE-H-01,32.063539512930475,32.12979586408671,30.96908673601454,"{""clean"": 3, ""brightness_dark"": 90, ""contrast_low"": 39, ""gaussian_noise"": 55, ""gaussian_blur"": 13}",0.585,0.0,6.694915254237288,13.594771241830065,0.355,0.28,14.517513058719416,0.8179100155458866,0.809826425917607
T013-S1,B,brightness_dark,BBSE-H-11,32.063539512930475,32.12979586408671,30.96908673601454,"{""clean"": 3, ""brightness_dark"": 90, ""contrast_low"": 39, ""gaussian_noise"": 55, ""gaussian_blur"": 13}",0.585,0.0,6.694915254237288,13.594771241830065,0.355,0.28,14.517513058719416,0.8179100155458866,0.809826425917607
T013-S1,B,brightness_dark,BBSE-S-01,33.2134597226072,33.273488928785156,32.400946259159056,"{""clean"": 4, ""brightness_dark"": 124, ""contrast_low"": 31, ""gaussian_noise"": 32, ""gaussian_blur"": 9}",0.66,0.0,3.152920962199313,10.241545893719803,0.285,0.21,15.667433268396136,0.8826959918194411,0.873972107738338
T013-S1,B,brightness_dark,BBSE-S-11,33.2134597226072,33.273488928785156,32.400946259159056,"{""clean"": 4, ""brightness_dark"": 124, ""contrast_low"": 31, ""gaussian_noise"": 32, ""gaussian_blur"": 9}",0.66,0.0,3.152920962199313,10.241545893719803,0.285,0.21,15.667433268396136,0.8826959918194411,0.873972107738338
T013-S1,B,contrast_low,BBSE-H-01,29.297803455357208,29.39025201143693,29.07321938544464,"{""clean"": 2, ""brightness_dark"": 50, ""contrast_low"": 109, ""gaussian_noise"": 29, ""gaussian_blur"": 10}",0.6,0.0,5.1293487957181085,14.718987341772149,0.365,0.255,9.342539467646688,0.7069186230970569,0.688890650031166
T013-S1,B,contrast_low,BBSE-H-11,29.297803455357208,29.39025201143693,29.07321938544464,"{""clean"": 2, ""brightness_dark"": 50, ""contrast_low"": 109, ""gaussian_noise"": 29, ""gaussian_blur"": 10}",0.6,0.0,5.1293487957181085,14.718987341772149,0.365,0.255,9.342539467646688,0.7069186230970569,0.688890650031166
T013-S1,B,contrast_low,BBSE-S-01,29.529181272418302,29.61633087306337,29.25568934170763,"{""clean"": 0, ""brightness_dark"": 61, ""contrast_low"": 73, ""gaussian_noise"": 53, ""gaussian_blur"": 13}",0.6,0.0,6.150360798791743,14.320557491289197,0.345,0.27,9.573917284707782,0.7244262063851404,0.7059517516031737
T013-S1,B,contrast_low,BBSE-S-11,29.529181272418302,29.61633087306337,29.25568934170763,"{""clean"": 0, ""brightness_dark"": 61, ""contrast_low"": 73, ""gaussian_noise"": 53, ""gaussian_blur"": 13}",0.6,0.0,6.150360798791743,14.320557491289197,0.345,0.27,9.573917284707782,0.7244262063851404,0.7059517516031737
T013-S1,B,gaussian_noise,BBSE-H-01,35.579310498594296,35.63401821929649,34.12712972797563,"{""clean"": 16, ""brightness_dark"": 66, ""contrast_low"": 4, ""gaussian_noise"": 103, ""gaussian_blur"": 11}",0.655,0.0,2.8486394557823127,10.068702290076331,0.295,0.19,4.902666647134052,0.7107764657866545,0.6993139019951963
T013-S1,B,gaussian_noise,BBSE-H-11,35.579310498594296,35.63401821929649,34.12712972797563,"{""clean"": 16, ""brightness_dark"": 66, ""contrast_low"": 4, ""gaussian_noise"": 103, ""gaussian_blur"": 11}",0.655,0.0,2.8486394557823127,10.068702290076331,0.295,0.19,4.902666647134052,0.7107764657866545,0.6993139019951963
T013-S1,B,gaussian_noise,BBSE-S-01,35.45692297104127,35.51432941020015,34.05534889722891,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.61,0.0,3.9702970297029703,10.111111111111105,0.345,0.195,4.780279119581028,0.6930330252161321,0.6818566066886346
T013-S1,B,gaussian_noise,BBSE-S-11,35.45692297104127,35.51432941020015,34.05534889722891,"{""clean"": 24, ""brightness_dark"": 61, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.61,0.0,3.9702970297029703,10.111111111111105,0.345,0.195,4.780279119581028,0.6930330252161321,0.6818566066886346
T013-S1,B,gaussian_blur,BBSE-H-01,36.86394770441758,36.93064698450695,36.29631415211024,"{""clean"": 10, ""brightness_dark"": 55, ""contrast_low"": 29, ""gaussian_noise"": 63, ""gaussian_blur"": 43}",0.56,0.0,6.0625,14.357142857142854,0.385,0.275,5.96236852824321,0.6660755936931037,0.6632093809266829
T013-S1,B,gaussian_blur,BBSE-H-11,36.40915200472155,36.478489261254076,36.12478162925995,"{""clean"": 8, ""brightness_dark"": 56, ""contrast_low"": 28, ""gaussian_noise"": 63, ""gaussian_blur"": 45}",0.555,0.0,6.694915254237288,15.425101214574896,0.39,0.285,5.507572828547172,0.6152688858807361,0.6126213012038753
T013-S1,B,gaussian_blur,BBSE-S-01,37.01624160068739,37.08358268501895,36.56391982988187,"{""clean"": 5, ""brightness_dark"": 71, ""contrast_low"": 25, ""gaussian_noise"": 58, ""gaussian_blur"": 41}",0.605,0.0,5.882352941176471,13.35593220338983,0.355,0.26,6.114662424513007,0.6830888405082297,0.6801494174550464
T013-S1,B,gaussian_blur,BBSE-S-11,35.390729392881205,35.46778376221823,35.9164577658123,"{""clean"": 5, ""brightness_dark"": 70, ""contrast_low"": 25, ""gaussian_noise"": 59, ""gaussian_blur"": 41}",0.59,0.0,6.212121212121212,13.7781656616947,0.375,0.27,4.489150216706825,0.5014975813062582,0.4993395698380712
T013-S2,A,clean,BBSE-H-01,38.76354451786428,38.82571979519915,37.42677088773445,"{""clean"": 34, ""brightness_dark"": 59, ""contrast_low"": 5, ""gaussian_noise"": 73, ""gaussian_blur"": 29}",0.61,0.0,3.375547514759093,9.886521537748953,0.315,0.2,4.624854598095746,0.7508436743951173,0.7375018706650336
T013-S2,A,clean,BBSE-H-11,38.43286576999201,38.49325088104262,37.17431644077296,"{""clean"": 33, ""brightness_dark"": 58, ""contrast_low"": 5, ""gaussian_noise"": 71, ""gaussian_blur"": 33}",0.59,0.0,4.061230865354577,10.95486111111111,0.335,0.22,4.294175850223476,0.6971580847553861,0.6847702247349355
T013-S2,A,clean,BBSE-S-01,38.37568860370627,38.440055854777576,37.05008548715145,"{""clean"": 20, ""brightness_dark"": 75, ""contrast_low"": 9, ""gaussian_noise"": 82, ""gaussian_blur"": 14}",0.615,0.0,3.8526944297483183,10.95486111111111,0.325,0.21,4.236998683937732,0.6878753899776595,0.6756524749331528
T013-S2,A,clean,BBSE-S-11,38.071974645498315,38.134184453753576,36.61610727841377,"{""clean"": 18, ""brightness_dark"": 75, ""contrast_low"": 7, ""gaussian_noise"": 78, ""gaussian_blur"": 22}",0.59,0.0,4.5071501532175695,11.147540983606556,0.355,0.24,3.933284725729779,0.638567525371529,0.6272207658762511
T013-S2,A,brightness_dark,BBSE-H-01,31.791973059581604,31.850521976195225,30.95003212569674,"{""clean"": 4, ""brightness_dark"": 96, ""contrast_low"": 41, ""gaussian_noise"": 48, ""gaussian_blur"": 11}",0.59,0.0,6.666883793642522,15.334081976417743,0.355,0.295,14.245946605370543,0.7944507758373225,0.794596288770278
T013-S2,A,brightness_dark,BBSE-H-11,31.791973059581604,31.850521976195225,30.95003212569674,"{""clean"": 4, ""brightness_dark"": 96, ""contrast_low"": 41, ""gaussian_noise"": 48, ""gaussian_blur"": 11}",0.59,0.0,6.666883793642522,15.334081976417743,0.355,0.295,14.245946605370543,0.7944507758373225,0.794596288770278
T013-S2,A,brightness_dark,BBSE-S-01,33.350553320793196,33.406476494447766,32.63968751916571,"{""clean"": 6, ""brightness_dark"": 116, ""contrast_low"": 38, ""gaussian_noise"": 31, ""gaussian_blur"": 9}",0.695,0.0,2.516025641025641,10.294784580498861,0.26,0.195,15.804526866582137,0.8813678008707797,0.8815292336714238
T013-S2,A,brightness_dark,BBSE-S-11,33.350553320793196,33.406476494447766,32.63968751916571,"{""clean"": 6, ""brightness_dark"": 116, ""contrast_low"": 38, ""gaussian_noise"": 31, ""gaussian_blur"": 9}",0.695,0.0,2.516025641025641,10.294784580498861,0.26,0.195,15.804526866582137,0.8813678008707797,0.8815292336714238
T013-S2,A,contrast_low,BBSE-H-01,29.215709382107534,29.310459472039366,29.64027819044228,"{""clean"": 3, ""brightness_dark"": 52, ""contrast_low"": 100, ""gaussian_noise"": 35, ""gaussian_blur"": 10}",0.62,0.0,5.0590652285567534,14.357142857142854,0.35,0.26,9.260445394397015,0.6806301995945451,0.6702120182426128
T013-S2,A,contrast_low,BBSE-H-11,29.215709382107534,29.310459472039366,29.64027819044228,"{""clean"": 3, ""brightness_dark"": 52, ""contrast_low"": 100, ""gaussian_noise"": 35, ""gaussian_blur"": 10}",0.62,0.0,5.0590652285567534,14.357142857142854,0.35,0.26,9.260445394397015,0.6806301995945451,0.6702120182426128
T013-S2,A,contrast_low,BBSE-S-01,29.730210013664696,29.815812221557284,29.66032943688476,"{""clean"": 2, ""brightness_dark"": 62, ""contrast_low"": 78, ""gaussian_noise"": 46, ""gaussian_blur"": 12}",0.635,0.0,5.068654795108346,15.100057175528873,0.33,0.26,9.774946025954174,0.7184452994773376,0.707448294898556
T013-S2,A,contrast_low,BBSE-S-11,29.730210013664696,29.815812221557284,29.66032943688476,"{""clean"": 2, ""brightness_dark"": 62, ""contrast_low"": 78, ""gaussian_noise"": 46, ""gaussian_blur"": 12}",0.635,0.0,5.068654795108346,15.100057175528873,0.33,0.26,9.774946025954174,0.7184452994773376,0.707448294898556
T013-S2,A,gaussian_noise,BBSE-H-01,35.558108135259545,35.61407008444711,34.02926330961271,"{""clean"": 16, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 10}",0.635,0.0,2.837416059774898,9.803921568627452,0.31,0.2,4.881464283799296,0.7142619292455785,0.7065973694445908
T013-S2,A,gaussian_noise,BBSE-H-11,35.558108135259545,35.61407008444711,34.02926330961271,"{""clean"": 16, ""brightness_dark"": 70, ""contrast_low"": 4, ""gaussian_noise"": 100, ""gaussian_blur"": 10}",0.635,0.0,2.837416059774898,9.803921568627452,0.31,0.2,4.881464283799296,0.7142619292455785,0.7065973694445908
T013-S2,A,gaussian_noise,BBSE-S-01,35.230496605757686,35.28825054857371,33.69885557011198,"{""clean"": 24, ""brightness_dark"": 62, ""contrast_low"": 6, ""gaussian_noise"": 98, ""gaussian_blur"": 10}",0.605,0.0,3.766698473282443,11.346536444203291,0.34,0.215,4.55385275429744,0.6663254025190188,0.6591752371729274
T013-S2,A,gaussian_noise,BBSE-S-11,35.230496605757686,35.28825054857371,33.69885557011198,"{""clean"": 24, ""brightness_dark"": 62, ""contrast_low"": 6, ""gaussian_noise"": 98, ""gaussian_blur"": 10}",0.605,0.0,3.766698473282443,11.346536444203291,0.34,0.215,4.55385275429744,0.6663254025190188,0.6591752371729274
T013-S2,A,gaussian_blur,BBSE-H-01,37.28362614408498,37.34955781634417,36.594468801819524,"{""clean"": 10, ""brightness_dark"": 56, ""contrast_low"": 34, ""gaussian_noise"": 61, ""gaussian_blur"": 39}",0.555,0.0,5.1293487957181085,12.532051282051281,0.41,0.27,6.382046967910602,0.7032068433994909,0.6985432857335911
T013-S2,A,gaussian_blur,BBSE-H-11,36.437498856675,36.49843739610346,36.21001669026833,"{""clean"": 9, ""brightness_dark"": 58, ""contrast_low"": 34, ""gaussian_noise"": 61, ""gaussian_blur"": 38}",0.54,0.0,5.619733146067416,14.493529674252564,0.42,0.285,5.535919680500619,0.6099761758902319,0.6059309094116845
T013-S2,A,gaussian_blur,BBSE-S-01,36.98175706769973,37.050335793603296,36.77234721149602,"{""clean"": 10, ""brightness_dark"": 67, ""contrast_low"": 33, ""gaussian_noise"": 56, ""gaussian_blur"": 34}",0.575,0.0,5.0590652285567534,13.417787873492923,0.365,0.255,6.080177891525358,0.6699453520014914,0.6655023793379197
T013-S2,A,gaussian_blur,BBSE-S-11,34.91138811683606,34.98237914754971,35.88940366326011,"{""clean"": 10, ""brightness_dark"": 66, ""contrast_low"": 35, ""gaussian_noise"": 57, ""gaussian_blur"": 32}",0.555,0.0,5.351351351351351,13.859576235978391,0.39,0.28,4.009808940661682,0.4418214253162883,0.4388913348111508
T013-S2,B,clean,BBSE-H-01,38.47283867221463,38.53314715074141,37.1069561972169,"{""clean"": 35, ""brightness_dark"": 61, ""contrast_low"": 2, ""gaussian_noise"": 72, ""gaussian_blur"": 30}",0.565,0.0,4.030927835051546,10.989159891598916,0.335,0.225,4.334148752446087,0.7102173589895497,0.705158245695352
T013-S2,B,clean,BBSE-H-11,37.85616217150118,37.914754970410264,36.772001011557485,"{""clean"": 31, ""brightness_dark"": 59, ""contrast_low"": 2, ""gaussian_noise"": 72, ""gaussian_blur"": 36}",0.545,0.0,4.554129077029841,11.11111111111111,0.355,0.245,3.717472251732644,0.6091653691517676,0.6048260826242949
T013-S2,B,clean,BBSE-S-01,38.37673388751704,38.440055854777576,37.021768300128606,"{""clean"": 21, ""brightness_dark"": 75, ""contrast_low"": 9, ""gaussian_noise"": 82, ""gaussian_blur"": 13}",0.61,0.0,2.7279616064662795,9.650308551278284,0.305,0.22,4.238043967748504,0.6944691024638237,0.6895221692127371
T013-S2,B,clean,BBSE-S-11,37.87373838503002,37.93470310525966,36.40544138299719,"{""clean"": 21, ""brightness_dark"": 74, ""contrast_low"": 7, ""gaussian_noise"": 77, ""gaussian_blur"": 21}",0.575,0.0,4.641972957531899,11.581798483206931,0.335,0.25,3.7350484652614826,0.6120455037909959,0.6076857011113087
T013-S2,B,brightness_dark,BBSE-H-01,32.102934319653535,32.16969213378549,30.964351018337688,"{""clean"": 3, ""brightness_dark"": 92, ""contrast_low"": 37, ""gaussian_noise"": 55, ""gaussian_blur"": 13}",0.565,0.0,6.514866712235133,15.015151515151514,0.35,0.295,14.556907865442478,0.8179739343415712,0.8138653686106797
T013-S2,B,brightness_dark,BBSE-H-11,32.102934319653535,32.16969213378549,30.964351018337688,"{""clean"": 3, ""brightness_dark"": 92, ""contrast_low"": 37, ""gaussian_noise"": 55, ""gaussian_blur"": 13}",0.565,0.0,6.514866712235133,15.015151515151514,0.35,0.295,14.556907865442478,0.8179739343415712,0.8138653686106797
T013-S2,B,brightness_dark,BBSE-S-01,33.187293595311125,33.246891415652634,32.37890208649308,"{""clean"": 5, ""brightness_dark"": 122, ""contrast_low"": 31, ""gaussian_noise"": 32, ""gaussian_blur"": 10}",0.68,0.0,3.525046382189239,10.294784580498861,0.285,0.215,15.641267141100064,0.8789056673131772,0.8744910502284458
T013-S2,B,brightness_dark,BBSE-S-11,33.187293595311125,33.246891415652634,32.37890208649308,"{""clean"": 5, ""brightness_dark"": 122, ""contrast_low"": 31, ""gaussian_noise"": 32, ""gaussian_blur"": 10}",0.68,0.0,3.525046382189239,10.294784580498861,0.285,0.215,15.641267141100064,0.8789056673131772,0.8744910502284458
T013-S2,B,contrast_low,BBSE-H-01,29.13769472189236,29.2306669326418,28.888107732335143,"{""clean"": 2, ""brightness_dark"": 55, ""contrast_low"": 103, ""gaussian_noise"": 30, ""gaussian_blur"": 10}",0.585,0.0,5.934301057224367,16.00919540229885,0.365,0.275,9.18243073418184,0.688872249915505,0.6708827919685112
T013-S2,B,contrast_low,BBSE-H-11,29.13769472189236,29.2306669326418,28.888107732335143,"{""clean"": 2, ""brightness_dark"": 55, ""contrast_low"": 103, ""gaussian_noise"": 30, ""gaussian_blur"": 10}",0.585,0.0,5.934301057224367,16.00919540229885,0.365,0.275,9.18243073418184,0.688872249915505,0.6708827919685112
T013-S2,B,contrast_low,BBSE-S-01,29.681555534277933,29.769266573575372,29.26191406773215,"{""clean"": 2, ""brightness_dark"": 66, ""contrast_low"": 69, ""gaussian_noise"": 51, ""gaussian_blur"": 12}",0.605,0.0,5.16491067338525,15.19191919191919,0.35,0.26,9.726291546567413,0.7296730609768155,0.7106181159603677
T013-S2,B,contrast_low,BBSE-S-11,29.681555534277933,29.769266573575372,29.26191406773215,"{""clean"": 2, ""brightness_dark"": 66, ""contrast_low"": 69, ""gaussian_noise"": 51, ""gaussian_blur"": 12}",0.605,0.0,5.16491067338525,15.19191919191919,0.35,0.26,9.726291546567413,0.7296730609768155,0.7106181159603677
T013-S2,B,gaussian_noise,BBSE-H-01,35.47911974158146,35.53427754504954,34.09769688959427,"{""clean"": 16, ""brightness_dark"": 68, ""contrast_low"": 4, ""gaussian_noise"": 102, ""gaussian_blur"": 10}",0.655,0.0,2.6109720009105395,10.526315789473685,0.29,0.195,4.802475890121209,0.6949580047308719,0.6910514409797521
T013-S2,B,gaussian_noise,BBSE-H-11,35.47911974158146,35.53427754504954,34.09769688959427,"{""clean"": 16, ""brightness_dark"": 68, ""contrast_low"": 4, ""gaussian_noise"": 102, ""gaussian_blur"": 10}",0.655,0.0,2.6109720009105395,10.526315789473685,0.29,0.195,4.802475890121209,0.6949580047308719,0.6910514409797521
T013-S2,B,gaussian_noise,BBSE-S-01,35.443580760655124,35.50103065363388,33.92201556389558,"{""clean"": 26, ""brightness_dark"": 59, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.615,0.0,3.191207627118644,11.11111111111111,0.32,0.185,4.766936909194876,0.6898152200839905,0.6859375654409673
T013-S2,B,gaussian_noise,BBSE-S-11,35.443580760655124,35.50103065363388,33.92201556389558,"{""clean"": 26, ""brightness_dark"": 59, ""contrast_low"": 6, ""gaussian_noise"": 99, ""gaussian_blur"": 10}",0.615,0.0,3.191207627118644,11.11111111111111,0.32,0.185,4.766936909194876,0.6898152200839905,0.6859375654409673
T013-S2,B,gaussian_blur,BBSE-H-01,37.00440294009896,37.07028392845269,36.36230408945226,"{""clean"": 11, ""brightness_dark"": 53, ""contrast_low"": 28, ""gaussian_noise"": 61, ""gaussian_blur"": 47}",0.525,0.0,5.460304054054054,14.08631274828458,0.43,0.275,6.10282376392459,0.6787170975104138,0.666530527900634
T013-S2,B,gaussian_blur,BBSE-H-11,36.57641689187746,36.64472371833234,36.20772071914434,"{""clean"": 10, ""brightness_dark"": 55, ""contrast_low"": 26, ""gaussian_noise"": 61, ""gaussian_blur"": 48}",0.52,0.0,5.714285714285714,14.302925989672977,0.43,0.28,5.674837715703083,0.6311192215663358,0.6197872861341801
T013-S2,B,gaussian_blur,BBSE-S-01,37.02866138735965,37.09688144158521,36.70680718870135,"{""clean"": 8, ""brightness_dark"": 71, ""contrast_low"": 22, ""gaussian_noise"": 57, ""gaussian_blur"": 42}",0.565,0.0,4.733783277090364,12.929453262786593,0.365,0.24,6.127082211185274,0.6814149671445016,0.6691799564740581
T013-S2,B,gaussian_blur,BBSE-S-11,35.39644676668484,35.47443314050136,36.05510783649618,"{""clean"": 8, ""brightness_dark"": 69, ""contrast_low"": 22, ""gaussian_noise"": 59, ""gaussian_blur"": 42}",0.55,0.0,5.0590652285567534,14.302925989672977,0.385,0.255,4.49486759051046,0.49989047738173936,0.49091479351842676
T013-S3,A,clean,BBSE-H-01,38.66254608813216,38.72597912095219,37.35876687154424,"{""clean"": 36, ""brightness_dark"": 60, ""contrast_low"": 5, ""gaussian_noise"": 71, ""gaussian_blur"": 28}",0.6,0.0,3.941176470588235,11.278099972383318,0.335,0.205,4.5238561683636185,0.7241232995328369,0.7191023136287921
T013-S3,A,clean,BBSE-H-11,38.25893162124067,38.32036704568123,37.066312424582755,"{""clean"": 33, ""brightness_dark"": 59, ""contrast_low"": 5, ""gaussian_noise"": 70, ""gaussian_blur"": 33}",0.58,0.0,4.35064935064935,11.507618283881314,0.355,0.225,4.12024170147213,0.6595176558900215,0.6549446379304712
T013-S3,A,clean,BBSE-S-01,38.34904669207893,38.413458341645054,36.96553586075961,"{""clean"": 20, ""brightness_dark"": 70, ""contrast_low"": 9, ""gaussian_noise"": 84, ""gaussian_blur"": 17}",0.605,0.0,4.5071501532175695,11.27720870678617,0.32,0.24,4.210356772310389,0.6739421689612758,0.6692691331223806
T013-S3,A,clean,BBSE-S-11,38.01852308239644,38.08098942748853,36.51460849947956,"{""clean"": 18, ""brightness_dark"": 71, ""contrast_low"": 7, ""gaussian_noise"": 79, ""gaussian_blur"": 25}",0.575,0.0,5.442942942942943,11.58570349861565,0.35,0.265,3.8798331626279046,0.6210360114908984,0.6167298207335898
T013-S3,A,brightness_dark,BBSE-H-01,31.862405687751117,31.923665137309662,30.932840711433784,"{""clean"": 3, ""brightness_dark"": 98, ""contrast_low"": 39, ""gaussian_noise"": 49, ""gaussian_blur"": 11}",0.61,0.0,6.484972829100588,14.670731707317072,0.345,0.305,14.316379233540056,0.7980813098661396,0.8006084014353196
T013-S3,A,brightness_dark,BBSE-H-11,31.862405687751117,31.923665137309662,30.932840711433784,"{""clean"": 3, ""brightness_dark"": 98, ""contrast_low"": 39, ""gaussian_noise"": 49, ""gaussian_blur"": 11}",0.61,0.0,6.484972829100588,14.670731707317072,0.345,0.305,14.316379233540056,0.7980813098661396,0.8006084014353196
T013-S3,A,brightness_dark,BBSE-S-01,33.331288459768814,33.38652835959838,32.75309965815689,"{""clean"": 11, ""brightness_dark"": 111, ""contrast_low"": 38, ""gaussian_noise"": 30, ""gaussian_blur"": 10}",0.7,0.0,3.0927835051546393,9.651257096512563,0.26,0.18,15.785262005557753,0.8799656933131276,0.882752068407054
T013-S3,A,brightness_dark,BBSE-S-11,33.331288459768814,33.38652835959838,32.75309965815689,"{""clean"": 11, ""brightness_dark"": 111, ""contrast_low"": 38, ""gaussian_noise"": 30, ""gaussian_blur"": 10}",0.7,0.0,3.0927835051546393,9.651257096512563,0.26,0.18,15.785262005557753,0.8799656933131276,0.882752068407054
T013-S3,A,contrast_low,BBSE-H-01,29.315780811106478,29.41020014628632,29.81545535563188,"{""clean"": 2, ""brightness_dark"": 49, ""contrast_low"": 101, ""gaussian_noise"": 38, ""gaussian_blur"": 10}",0.63,0.0,4.301242236024844,15.018987341772151,0.34,0.225,9.360516823395958,0.6890859896270937,0.6794719744782028
T013-S3,A,contrast_low,BBSE-H-11,29.315780811106478,29.41020014628632,29.81545535563188,"{""clean"": 2, ""brightness_dark"": 49, ""contrast_low"": 101, ""gaussian_noise"": 38, ""gaussian_blur"": 10}",0.63,0.0,4.301242236024844,15.018987341772151,0.34,0.225,9.360516823395958,0.6890859896270937,0.6794719744782028
T013-S3,A,contrast_low,BBSE-S-01,29.73629705356416,29.822461599840416,29.679946614175233,"{""clean"": 3, ""brightness_dark"": 62, ""contrast_low"": 77, ""gaussian_noise"": 46, ""gaussian_blur"": 12}",0.63,0.0,4.590193271295634,15.194805194805193,0.34,0.24,9.781033065853642,0.7200428114089802,0.7099968917401126
T013-S3,A,contrast_low,BBSE-S-11,29.73629705356416,29.822461599840416,29.679946614175233,"{""clean"": 3, ""brightness_dark"": 62, ""contrast_low"": 77, ""gaussian_noise"": 46, ""gaussian_blur"": 12}",0.63,0.0,4.590193271295634,15.194805194805193,0.34,0.24,9.781033065853642,0.7200428114089802,0.7099968917401126
