client,bank,target,estimator,quartile,context_correct,L1,JS,top_class_agreement,top_class_in_true_argmax,spearman
4,B,contrast_low,pi_source_state_soft,3,True,1.7015052534879922,0.4910640674304694,0,0,-0.5294233937317222
4,A,gaussian_noise,pi_zero_soft,3,True,1.7085504749387415,0.4797153181476135,0,0,-0.4250300484888475
4,A,gaussian_noise,pi_zero_hard,3,True,1.7999999999999998,0.5536171984324951,0,0,-0.37048243976559725
4,A,gaussian_noise,pi_oracle_state_soft,3,True,1.6322723399873047,0.4451008968575465,0,0,-0.4250300484888475
4,A,gaussian_noise,pi_source_state_soft,3,True,1.6322723399873047,0.4451008968575465,0,0,-0.4250300484888475
4,B,gaussian_noise,pi_zero_soft,3,True,1.7085504749387415,0.4797153181476135,0,0,-0.4250300484888475
4,B,gaussian_noise,pi_zero_hard,3,True,1.7999999999999998,0.5536171984324951,0,0,-0.37048243976559725
4,B,gaussian_noise,pi_oracle_state_soft,3,True,1.633158722014412,0.44523433566786697,0,0,-0.4250300484888475
4,B,gaussian_noise,pi_source_state_soft,3,True,1.633158722014412,0.44523433566786697,0,0,-0.4250300484888475
4,A,gaussian_blur,pi_zero_soft,3,True,1.594320215397278,0.4349749443019755,0,0,-0.38029004338475825
4,A,gaussian_blur,pi_zero_hard,3,True,1.8000000000000003,0.5536171984324951,0,0,-0.32417213479489754
4,A,gaussian_blur,pi_oracle_state_soft,3,True,1.628434884939788,0.4443571093441765,0,0,-0.4250300484888475
4,A,gaussian_blur,pi_source_state_soft,3,True,1.628434884939788,0.4443571093441765,0,0,-0.4250300484888475
4,B,gaussian_blur,pi_zero_soft,3,True,1.594320215397278,0.4349749443019755,0,0,-0.38029004338475825
4,B,gaussian_blur,pi_zero_hard,3,True,1.8000000000000003,0.5536171984324951,0,0,-0.32417213479489754
4,B,gaussian_blur,pi_oracle_state_soft,3,True,1.6311692799517155,0.4453764358371233,0,0,-0.4250300484888475
4,B,gaussian_blur,pi_source_state_soft,3,True,1.6311692799517155,0.4453764358371233,0,0,-0.4250300484888475
5,A,clean,pi_zero_soft,3,True,1.2800817162102023,0.317556231716561,0,0,0.3504633733153655
5,A,clean,pi_zero_hard,3,True,1.2999999999999998,0.3317910444917114,0,0,0.25722443221880653
5,A,clean,pi_oracle_state_soft,3,True,1.2800817162102023,0.317556231716561,0,0,0.3504633733153655
5,A,clean,pi_source_state_soft,3,True,1.2800817162102023,0.317556231716561,0,0,0.3504633733153655
5,B,clean,pi_zero_soft,3,True,1.2800817162102023,0.317556231716561,0,0,0.3504633733153655
5,B,clean,pi_zero_hard,3,True,1.2999999999999998,0.3317910444917114,0,0,0.25722443221880653
5,B,clean,pi_oracle_state_soft,3,True,1.2800817162102023,0.317556231716561,0,0,0.3504633733153655
5,B,clean,pi_source_state_soft,3,True,1.2800817162102023,0.317556231716561,0,0,0.3504633733153655
5,A,brightness_dark,pi_zero_soft,3,True,1.4793136847329458,0.3748683997532185,0,0,0.11185001276022301
5,A,brightness_dark,pi_zero_hard,3,True,1.7,0.47050006482778794,0,0,0.35696078073176607
5,A,brightness_dark,pi_oracle_state_soft,3,True,1.3099809312413455,0.3245265711727796,0,0,0.29081003317657983
5,A,brightness_dark,pi_source_state_soft,3,True,1.3099809312413455,0.3245265711727796,0,0,0.29081003317657983
5,B,brightness_dark,pi_zero_soft,3,True,1.4793136847329458,0.3748683997532185,0,0,0.11185001276022301
5,B,brightness_dark,pi_zero_hard,3,True,1.7,0.47050006482778794,0,0,0.35696078073176607
5,B,brightness_dark,pi_oracle_state_soft,3,True,1.3034868452073343,0.3218525144879405,0,0,0.3504633733153655
5,B,brightness_dark,pi_source_state_soft,3,True,1.3034868452073343,0.3218525144879405,0,0,0.3504633733153655
5,A,contrast_low,pi_zero_soft,3,True,1.2762309422408222,0.29819180903848896,0,0,0.38029004338475825
5,A,contrast_low,pi_zero_hard,3,True,1.5000000000000002,0.377193711963971,0,0,0.28562353634913273
5,A,contrast_low,pi_oracle_state_soft,3,True,1.2946995134640236,0.3227999237795993,0,0,0.3504633733153655
5,A,contrast_low,pi_source_state_soft,3,True,1.2946995134640236,0.3227999237795993,0,0,0.3504633733153655
5,B,contrast_low,pi_zero_soft,3,True,1.2762309422408222,0.29819180903848896,0,0,0.38029004338475825
5,B,contrast_low,pi_zero_hard,3,True,1.5000000000000002,0.377193711963971,0,0,0.28562353634913273
5,B,contrast_low,pi_oracle_state_soft,3,True,1.324520957003672,0.33545173628541325,0,0,0.29081003317657983
5,B,contrast_low,pi_source_state_soft,3,True,1.324520957003672,0.33545173628541325,0,0,0.29081003317657983
5,A,gaussian_noise,pi_zero_soft,3,True,1.439955621727844,0.3720534982474013,0,0,0.20133002296840144
5,A,gaussian_noise,pi_zero_hard,3,True,1.7,0.5001161544891404,0,0,-0.07208771201918647
5,A,gaussian_noise,pi_oracle_state_soft,3,True,1.3159840446293012,0.3303569537541675,0,0,0.3504633733153655
5,A,gaussian_noise,pi_source_state_soft,3,True,1.3159840446293012,0.3303569537541675,0,0,0.3504633733153655
5,B,gaussian_noise,pi_zero_soft,3,True,1.439955621727844,0.3720534982474013,0,0,0.20133002296840144
5,B,gaussian_noise,pi_zero_hard,3,True,1.7,0.5001161544891404,0,0,-0.07208771201918647
5,B,gaussian_noise,pi_oracle_state_soft,3,True,1.3239790076645772,0.33343795711324775,0,0,0.3504633733153655
5,B,gaussian_noise,pi_source_state_soft,3,True,1.3239790076645772,0.33343795711324775,0,0,0.3504633733153655
5,A,gaussian_blur,pi_zero_soft,3,True,1.2686181941778285,0.3094618334089021,0,0,0.39520337841945463
5,A,gaussian_blur,pi_zero_hard,3,True,1.3000000000000003,0.3335937744628754,0,0,0.38100283909133376
5,A,gaussian_blur,pi_oracle_state_soft,3,True,1.3290843363624967,0.3376937595512379,0,0,0.3504633733153655
5,A,gaussian_blur,pi_source_state_soft,3,True,1.3290843363624967,0.3376937595512379,0,0,0.3504633733153655
5,B,gaussian_blur,pi_zero_soft,3,True,1.2686181941778285,0.3094618334089021,0,0,0.39520337841945463
5,B,gaussian_blur,pi_zero_hard,3,True,1.3000000000000003,0.3335937744628754,0,0,0.38100283909133376
5,B,gaussian_blur,pi_oracle_state_soft,3,True,1.3366108897167108,0.33993810813606573,0,0,0.3504633733153655
5,B,gaussian_blur,pi_source_state_soft,3,True,1.3366108897167108,0.33993810813606573,0,0,0.3504633733153655
6,A,clean,pi_zero_soft,3,True,1.08987749759146,0.25381942022083415,1,1,0.49959672366232943
6,A,clean,pi_zero_hard,3,True,1.0,0.26808636871529035,1,1,0.27607491849320603
6,A,clean,pi_oracle_state_soft,3,True,1.08987749759146,0.25381942022083415,1,1,0.49959672366232943
6,A,clean,pi_source_state_soft,3,True,1.08987749759146,0.25381942022083415,1,1,0.49959672366232943
6,B,clean,pi_zero_soft,3,True,1.08987749759146,0.25381942022083415,1,1,0.49959672366232943
6,B,clean,pi_zero_hard,3,True,1.0,0.26808636871529035,1,1,0.27607491849320603
6,B,clean,pi_oracle_state_soft,3,True,1.08987749759146,0.25381942022083415,1,1,0.49959672366232943
6,B,clean,pi_source_state_soft,3,True,1.08987749759146,0.25381942022083415,1,1,0.49959672366232943
6,A,brightness_dark,pi_zero_soft,3,True,1.154715746914502,0.2624311248389768,0,0,0.29081003317657983
6,A,brightness_dark,pi_zero_hard,3,True,1.1,0.3645604686050469,0,0,0.2554203427256404
6,A,brightness_dark,pi_oracle_state_soft,3,True,1.0921499918345634,0.25109604463669166,1,1,0.49959672366232943
6,A,brightness_dark,pi_source_state_soft,3,True,1.0921499918345634,0.25109604463669166,1,1,0.49959672366232943
