representation,policy,bank,context,salt,macro_class,macro_class_exact,capture,capture_exact,delta_vs_BBSE_pp,clean_delta_vs_zero,true_template_regret,true_template_regret_exact,regret_p90,optimal_set_agreement,canonical_agreement,L1
L,oracle,B,clean,T013-S2,37.95115073032349,26146172705535261643/688942817342403014,0.6247307147903843,2560903304535449277507/4099211458483689551732,-0.42558315719355144,3.812460810554952,0.020766511913246646,32222004021128328630372040359850591349012680484845025473623015553311810660743796573383381477423261121586319529282243604450211910012904935891704487857/1551632944219890638488097273158464091194405164029592713275370622174457841442438181665091489491898268631172915662478681129845258067304512360664056000000,0.08900106900363315,0.645,0.64,0.9356328098166603
L,oracle,B,clean,T013-S3,37.936900223755536,1019317841934279279143/26868769876353717546,0.6130960076591435,364475852142221593451/594484138844458678398,-0.39365181468880905,3.7982103039869943,0.021253833201559248,619085451892893315643958633214381057430526291706208788376351776041655095519777835715394118615709659844546217914463343897282156049697460377/29128178715897480578374587938464011339191430348457415757148985413766415877718090852748921227138855289525684647603745905303500851401654400000,0.08804250788462246,0.63,0.625,0.9356328098166603
L,oracle,B,brightness_dark,T013-S0,33.89463606749298,4553535882701138797177/134343849381768587730,0.923163601913965,915139644786700396205/991308195957218510607,0.7673247704973706,16.348609613281926,0.015754250497421907,147882009801823957612237101186411688116899787981357575441164762155355530946416345817490783782642982834636891480047447087469/9386800712990059606800037319357358589839422309664100442072073623455950791811479833512184741090194999855209317161658176000000,0.050362573903078994,0.755,0.74,0.7881270678354807
L,oracle,B,brightness_dark,T013-S1,33.94805084175551,2280355914544712283356/67171924690884293865,0.9240825179587513,3672518489793944534045/3974232190764024873103,0.7345911191483133,16.40202438754445,0.015343951884404697,42468991739674296364782629502893796016763074545179988469892549371372761047389957733533959420947132797519291039/2767800111706487839223210098885806491417501048850154920579271540018980391348274687698778674180869987402324000000,0.05030638777053744,0.765,0.755,0.7881270678354807
L,oracle,B,brightness_dark,T013-S2,33.941348428886876,4559811401144506546687/134343849381768587730,0.9212771107976475,5506526664828621751005/5977057934350541265242,0.7540548335757528,16.395321974675817,0.015322420657232667,4441383112826922878804186754928087625819993437366931723063212983286354116325252150155596051348643790108917465773936731/289861713901611855567264597637074843857735178661408638362713528421637843520372589770471961640173436905574149457288480000,0.04913094308573106,0.765,0.755,0.7881270678354807
L,oracle,B,brightness_dark,T013-S3,33.90804516751125,4555337312814336830647/134343849381768587730,0.9228750460260612,1831780481334399153635/1984862944579683987564,0.7474347233919424,16.362018713300184,0.01575603424222117,827619998412475941259498107020693276832211671632571265787279698787285400462041892771969649774686659130732464767/52527176933566003523828995581574405771760399532695749995076060929950005190128640261174127008233469139327204000000,0.052616514556461366,0.76,0.745,0.7881270678354807
L,oracle,B,contrast_low,T013-S0,27.590944535258657,3088894747454599941928/111953207818140489775,0.5694293978027071,1282258396758883861450/2251830344037056589399,-1.910684373844468,7.635680547548136,0.05842968207228993,103231053626157454511289186715683013807007148109061876578776082635915660736130586073070237374337898194552722565258040867435211801642251275336188169441/1766757065329205735938774955305346067400211562130924994422940472076110956850852045718523613582818518917337395796744492954296954590735729005063008000000,0.2333029915853642,0.5,0.49,1.1961493682733337
L,oracle,B,contrast_low,T013-S1,27.50387593377486,3079147138218249783766/111953207818140489775,0.5711781450520284,5070547931617434496828/8877349344582434514917,-2.0253053386434416,7.548611946064341,0.05915482689188389,5786339285178698640694241938735367367594975108785655617589149901308323268110573239070150790554864592234843797193670572544948816282711782300914032106503593/97816857713982958656039992028751620194418512285984414240103825674199634439132154092405136575081091023076405324213022755589962403688994607268384360808000000,0.238831154497045,0.5,0.49,1.1961493682733337
L,oracle,B,contrast_low,T013-S2,27.18422008265228,6086721280574478085537/223906415636280979550,0.5423212430152504,4855828944031370050843/8953787089425928025684,-2.4973354516256525,7.228956094941761,0.060851289373187845,261258728709575226187880131371862734193136653347726087525653608239268562598940369604008486568668099106274751133319346133594134893087099382671176568745051958819027/4293396761198135844634346632890446239895174538891369299330965410859639993677905780749287394604854080253444146949081678727235737422881709090172649078247789176000000,0.2371154564358848,0.5,0.485,1.1961493682733337
L,oracle,B,contrast_low,T013-S3,27.67674878865199,9295502426599273115054/335859623454421469325,0.5732548228810058,2593334977753241012170/4523878167688012591503,-1.9983378766817572,7.721484800941471,0.05822117573188678,30765488360052291180339932224695916377438638186754215117467820636171183673910865221996018021897997885026041490143953811816283540671203904004571197172698681/528424374350147969957359027766544316493380593345533295570162471799775808310819889027193408335353267326517791525222927860411340962418056139683607901704000000,0.23560636757442205,0.485,0.475,1.1961493682733337
L,oracle,B,gaussian_noise,T013-S0,34.36581140868579,23084176958853744416959/671719246908842938650,0.5348550679988737,130425518592635810354/243852075816752769673,-1.077778229022147,3.6891675572255473,0.029382340260438594,2627670606407487992396858560351288969919804139974101539845989307624797465800766682687863498764625538995766732666509159551963422593822340985253967857147/89430269444720684434600741773931931124698241285232943707495897647134789914835989239776725778707120975620268299644412932121616570205553779186344128000000,0.09595957734308463,0.57,0.56,0.9513959918582907
L,oracle,B,gaussian_noise,T013-S1,34.71286418606509,23317298989112588861959/671719246908842938650,0.5851612257267587,2711206883518924841726/4633264755626382303719,-0.744058784976182,4.036220334604845,0.025691768683542934,74792491360068203292990487459865837952491061761406320325945786518406955787458850281271692440580906374744185480920743254215797828169192042688233168193/2911146067105030788367139087954492119608701965526220875403629436952698283301356879823660463786703572334004649259329666726025322345292788925418848000000,0.08987553961630057,0.575,0.565,0.9513959918582907
L,oracle,B,gaussian_noise,T013-S2,34.32569608173389,23057230721644106321263/671719246908842938650,0.5280480558634729,1225569308025221150515/2320942752115903529383,-1.117884678921237,3.6490522302736386,0.02893856441204608,21404805546711862591445471135308726991787892261418739743597289062104885445332506239506070266626064199211656398332493675604026062687125380985423537/739663697270408296441791064574371881729545612602372060548133440459443714251207491680263973157529958325754007195197078396887459125919878309088000000,0.09565289442492939,0.565,0.545,0.9513959918582907
L,oracle,B,gaussian_noise,T013-S3,34.70606182721518,3885454952291453808814/111953207818140489775,0.5830085477594417,2706637608155058832651/4642535034103581480228,-0.6641228063903916,4.029417975754934,0.02626412575499774,26329056477467675142009166511896294904945402469882471867390172281567732320855173009382241939131451787842748983480510190153343/1002472220970750575423840814705943487926128024649344272725036736224948437597686906166740698245329696512955298843378182696400000,0.08749016534501441,0.56,0.55,0.9513959918582907
L,oracle,B,gaussian_blur,T013-S0,36.365289186550555,1628484311067468544831/44781283127256195910,0.6099226625977874,524297024785456127297/859612303226061703783,-0.571211424931021,5.463710010376178,0.03918958565218575,76850635200528115435554722890930846208146401488652020655352841670765888380803358451362484910730258640900885157324541282889430554761002342232511970035445468055117/1960996369866999933303282310176428347639454024633675153203000702002169702713666944582220885048669194274872308054764052650502659974321607274496928878991083904000000,0.12227981357059617,0.515,0.51,0.996284120600255
L,oracle,B,gaussian_blur,T013-S1,36.3916726101222,24444986919424451660531/671719246908842938650,0.6133162058207892,3687801426910616379145/6012887629433016010913,-0.6245689905651821,5.490093433947825,0.03933013682675268,123878411406375969509551764970010406797053645152496744253653618088767461696552091878639820962595039118184442190597391889534256883844264086444223371965211712184009/3149707105064349789859637527314109361944041984590311591254173847165698257002925571507473061921293518623054033957657578912085639117901967072548789988731073152000000,0.12735251746186194,0.525,0.525,0.996284120600255
L,oracle,B,gaussian_blur,T013-S2,36.33892297519986,24409553974379696884079/671719246908842938650,0.6047066643568934,3652368481865861602693/6039901157282866179256,-0.689738412159796,5.437343799025479,0.03963292196392248,757083422208865275055474020755368745387766248970071975147615740306461595321641581389542116618134069292467184887757709933536481575936136346674379859788256043983974290829/19102387224894296024646938498861144058668418951961911338796176331945440970249126658281005510824570438182429826039681754559116288538060404618813156834519553552992736000000,0.12118259856332989,0.535,0.535,0.996284120600255
L,oracle,B,gaussian_blur,T013-S3,36.37106365754756,814371449644047827537/22390641563628097955,0.6069209231421788,918489499201899886181/1513359424892873867661,-0.6530815065132711,5.469484481373185,0.03799394595584089,3176396631366261932375258116844012341516333787277339962361107750331307618861667235520701506982176840661860522496051555250136915499026106817927/83602704363955331726644087334603964038735946342777618684282419344560141570005467295270859898310500120741495053314340931340264551850557845120000,0.12203050939919989,0.545,0.54,0.996284120600255
L,clean_prototype,A,clean,T013-S0,38.16825271605802,1709223331350459494857/44781283127256195910,0.657746473252283,2706734886895461598437/4115164424237476169096,-0.3465137243421518,4.029562796289481,0.020322749085877674,168211610572145918253856518397518924646463505915475495824336697249212296050191342582469023040136307627680540071462788498188130385879669026299/8277010647591794023560717454626620695685770587503057254572461509869374477074691719455854476695803629356062458251128030504638921509193392000000,0.09311926271622246,0.63,0.63,0.9395978880746125
L,clean_prototype,A,clean,T013-S1,38.254155920083555,25696052805771981165659/671719246908842938650,0.6682376658979803,2764437722410550341241/4136907964766829398421,-0.04710126164501598,4.115466000315016,0.01839073909224737,55120916866824934363494246137962029171670414935842066300891863061228169302146527744913767964443267141563473098898467346868918644189211/2997210530275055995735314348617480689502151065092761367911210965527184486965111892792866307180089007586828927677610728063211568104000000,0.08149700051950393,0.645,0.635,0.9395978880746125
L,clean_prototype,A,clean,T013-S2,38.23474843427375,4280502737336570756958/111953207818140489775,0.6649937982558013,2751401340657993717330/4137484210942399939171,-0.14094016943252194,4.09605851450521,0.019590415624863147,9381595869432008663917584104582067741116092355741898115815092487464807127385446015876222147918923535862430858249328329927242115423463479521221873346441/478887025629276092626529180623808405045544179074412779847075768174624937896004474880275581512366967106035831372125750820190003106171455443233911456000000,0.08539704527655195,0.625,0.62,0.9395978880746125
L,clean_prototype,A,clean,T013-S3,38.20121930932804,5132098853092276187677/134343849381768587730,0.6502797782541027,2728879182099950113967/4196469386494771626546,-0.14782738275088653,4.062529389559502,0.019604694366076866,348598041061391098823277969448207635745931063504518880613511331761503617470188370701732932526728499080886996904938970124408678866788469/17781355554544649396959602714765318627670733612960137273487912261110554588490849147457032717558973119620422532371151923164742644488000000,0.08156876510708069,0.645,0.64,0.9395978880746125
L,clean_prototype,A,brightness_dark,T013-S0,27.616944383634273,18550833083298214140323/671719246908842938650,0.5616192668186012,1127471567872154151483/2007537195543398362870,-5.706681071500703,10.070917929423214,0.08208002634690004,597180475651013907249362000426383644795248353620796871243615326344490790870965319143958301109178253965698513931756549285038001130574877443570919655352875957269/7275588254895437319297324492701876097076362997505678085279526864753001648575255307585882119647480902977023262372431348832754141762199393240688683683054208000000,0.271154194103175,0.54,0.515,1.570482208373155
L,clean_prototype,A,brightness_dark,T013-S1,28.355735149351407,19047093060068935149773/671719246908842938650,0.6030607595235088,2420363128001215306116/4013464795675971506515,-4.927312197952001,10.809708695140348,0.0804347984522317,3231023233114465546807099573983597010899223093047986963624988324587867623269649924457225059371777162634980460008723051461371239850211976765467/40169470120986166481942623789230098523083599705396080919712454339397641883856090968030525119429398614515053053334433213703486860283788384000000,0.27519338365676344,0.545,0.535,1.570482208373155
L,clean_prototype,A,brightness_dark,T013-S2,27.510635084827037,9239711540582004432599/335859623454421469325,0.5556942811033533,6693419405098719633773/12045147183823210116145,-5.839918235966162,9.964608630615976,0.08325737721272129,521189973943996366375544887779688878374278669225991241137381148866750318299143413556515442390534569002221717041861251574303182847973769503285785929083974458905543511/6259985497890044506929074412324438722793817642703660248122437846513746935157420296582444236282984843034974635741247435606734520449362939582200880365120915617824000000,0.27189808518220576,0.535,0.52,1.570482208373155
L,clean_prototype,A,brightness_dark,T013-S3,27.55730138088116,9255384865202754922474/335859623454421469325,0.5580888349331081,6724766054340220613523/12049633738231375520845,-5.773987078887654,10.011274926670099,0.08204209601858851,279733657656257131828206663615407565427301295335001297255054442130548124449362012262820581300243632742720170529317621136167635979965390973951447623659/3409635677675483582313932536688728444151668369512888740551295294395695184531204451885165384885404730316280364540591037992966441472295038851798508000000,0.2723300775872943,0.545,0.52,1.570482208373155
L,clean_prototype,A,contrast_low,T013-S0,24.621390648130866,8269330992005446903906/335859623454421469325,0.3445236488991683,1567163543159414801022/4548783655829897649377,-5.08089206926985,4.666126660420347,0.08974867543567515,111265187520732704473103796196590030959462594153417441780252660789142492273241511757976966849963393627691106153074178548624173909668365002860445088700146748120463493345569/1239741834412686298105215190867848109925334054780797873414021992011895527331624852940401128392490388797566840675093697562907731116498858097257070475034259411768281067200000,0.2673390385069308,0.355,0.345,1.6929074541543339
L,clean_prototype,A,contrast_low,T013-S1,24.621390648130866,8269330992005446903906/335859623454421469325,0.34502091547824587,261193923859902466837/757037942171859875828,-5.142096888676064,4.666126660420347,0.08972086856223402,796393397665372114547674471717008358979119187296608304957324433633910808562551322659643101903063558295697104935420252575422985578503949261954512740031814014078134977909753/8876345162808600536161855242696354854412839825440415906963138534432662906142612574081467837053769082095799973102746091334655444966433383330395102238543889420599505344000000,0.264438972471822,0.355,0.345,1.6929074541543339
L,clean_prototype,A,contrast_low,T013-S2,24.621390648130866,8269330992005446903906/335859623454421469325,0.3429539924868943,261193923859902466837/761600475812754373209,-5.108819365533828,4.666126660420347,0.08988803556371879,4975613910370095338840013459683420134210574170491407406581138195140136671035412663090987193854292472023045649661086459112987485949251127883218363005559987092385985316757785217/55353461438625387779838187141221315549371359434322728624523108845818260146789650416169784646283872399914307670185097946027973912371995149998903386898438766255784777066592000000,0.2739622117290921,0.36,0.35,1.6929074541543339
L,clean_prototype,A,contrast_low,T013-S3,24.621390648130866,8269330992005446903906/335859623454421469325,0.3435026685155403,3134327086318829602044/9124607677325891101811,-5.1149064054332944,4.666126660420347,0.08968182655140866,917639707124652557602731105914229592665134998957416172311474749531290643611139745031039231606355661444927024168322025433680602120051631287187815395291538947926261491/10232170133138739722168183397322087081484164408569152974788346508312139711657298912671921199047995611828934897772051416709816688214788540933619093723255954879616000000,0.26823243458340945,0.36,0.35,1.6929074541543339
L,clean_prototype,A,gaussian_noise,T013-S0,33.77520757736061,3201277973480247373/94781888938738950,0.45285414558579884,1040682446230424556109/2298052157354612021949,-1.4883697148881678,3.098563725900361,0.041438481186207236,706278597608384984463314859318785063154733207414344831096331525935472946685871886482721564499335157075557287215259456867154045007520477165846068278094576685362293/17044027131078086664040429468404217781756192475744795742722400209285114025444851201453952311380249373567692185064161632429315311460629699640382115790244549056000000,0.1761020780965564,0.52,0.51,1.1761062415873957
L,clean_prototype,A,gaussian_noise,T013-S1,33.72933886706059,20247226186340575193/600285296612013350,0.4440314704926839,2050553996921439620734/4618037533795086817289,-1.5544454895568651,3.052695015600341,0.04175791095782266,348561197755654670563263147315495349967984069476014965542634783703220310403711425611941198437402113403081016634335020712451778388939570853043268967267/8347189544700092267084356620640659341128327890019162372383610883635911982874059611055528230367746304814504516298038153755921041834875285646223152000000,0.17927672486357593,0.51,0.5,1.1761062415873957
L,clean_prototype,A,gaussian_noise,T013-S2,33.76225358333447,30400476609842916802/900427944918020025,0.4514902561720827,2072663445349151914059/4590715784039354734789,-1.4682430224232137,3.085609731874226,0.041840513000226384,17840463479534079674066099323309860389048508157880733647718781637014133132572471598609984380188856411337784938325662053620612609913388316658422933543749/426392082703133975314130399945936422756487454625612151168125273186879438984438747824672235949023561355633925310672095335666373820015501992675220944000000,0.1714872705917186,0.52,0.51,1.1761062415873957
L,clean_prototype,A,gaussian_noise,T013-S3,33.703059881913404,30347176946920254293/900427944918020025,0.4414603213255138,2032901896808845682345/4604948165454424646314,-1.5871442459630236,3.026416030453159,0.041350139248079266,921689676572438823038490774515922071030310879070391545372931075616720225701616239577930811079550984273740077768437638340257630263268141188631803/22289880840371094960796504727163571485380165070621695846655054481298076755270616282618663382594218546460879729080654056694051666422465471364000000,0.17857273401315674,0.515,0.505,1.1761062415873957
L,clean_prototype,A,gaussian_blur,T013-S0,34.77004091940263,23355705701370791275679/671719246908842938650,0.4228218789433616,2598520208856955994293/6145661656276392848916,-2.166188375241057,3.8684617432282593,0.05606044938985381,1404828978523866084247183118715974630815052906210791829804455280441040873393503074125669830964233135074179118892163346350066875872932026735895624136185180329220746207309963717999/25059181540883641879205471737443062609250644819331177228657926505998434482384659551794548491603537309548344422234949198307403834811462227177186809997933595407947041905516656000000,0.16410373551406707,0.395,0.395,1.35194894174684
L,clean_prototype,A,gaussian_blur,T013-S1,34.74255835497774,5831395585680203453/167845888782819325,0.41950669380165084,645014910344584734380/1537555705009936310829,-2.24661990206825,3.84097917880336,0.056405793619550275,62411541307150191203688823879213744282283044868055332214430905894767456657164483900851943966647799930007095479622442754858452391517012869465956368339676967564240918611173/1106473950674427225846423751287243482184626615905741461169099183389544592499595532291996887464221878728948579981319224587227678036685910968618336846328914420970725184000000,0.16842076643316842,0.41,0.4,1.35194894174684
L,clean_prototype,A,gaussian_blur,T013-S2,34.58286763598083,11614988902194620085353/335859623454421469325,0.40562334474811584,412132051979234148220/1016046185002394551511,-2.398889431718905,3.681288459806453,0.055556927836586216,8764183400967421369069693718905487655587298146670570586208054355498434125423523101239956529729534512682689706189937084239851298298202531335581456121620660268094420025204872585131065733/157751404590732150718220970698582473436595635231312493705446046889196926453437216122279368259996421688754069121246645866250043057939689729867759725947977413563189727342138738950632000000,0.16771098440514784,0.4,0.4,1.35194894174684
L,clean_prototype,A,gaussian_blur,T013-S3,34.65662256227231,23279520407933570088229/671719246908842938650,0.41314033606438727,840778305139911602281/2035091303718351209822,-2.2452750855468744,3.7550433860979324,0.05674638188604203,10064373103242461976348743795096420229192502850691873812426348758250314404561006054222136791103647713320431132693659674020620358927559128421136294969303883188977/177357089011484755380820890889593445343505452868304723822435108821710817039779100022968905350718207193629429490041417631003131113216028025972520837629482304000000,0.1663129504123319,0.395,0.39,1.35194894174684
L,clean_prototype,B,clean,T013-S0,37.88414469480519,65250023446615835838/1722357043356007535,0.6072354946518297,1257947030409372576201/2071596672935993351968,-0.4056818309758996,3.745454775036645,0.02195505220853812,2561788201748107729994169838901147693434328864395867804972793185489244034248904205546631828278930736610038360120367320009717119693034776322140361/116683311768753230639095539547300265562527882288412819134778570469734292762369964797570910770096750129182294663377584124980741330001387388096000000,0.09127256264839148,0.61,0.61,0.9356328098166603
L,clean_prototype,B,clean,T013-S1,37.817343872372575,5080527549208570618843/134343849381768587730,0.6075543501976194,2471022662681422269797/4067163146601900121861,-0.31901573379403936,3.678653952604037,0.02292222502424762,5683344606422149713050949413956834084294560223236226102910714293505085698718135133047840798442556622997287939040425980403983054533074288042989/247940354848195866030312494916930548367389704384951940169129254363920977978863525596777901665508507529782071457261894183884577980906722979200000,0.09524054497508891,0.615,0.61,0.9356328098166603
L,clean_prototype,B,clean,T013-S2,37.95115073032349,26146172705535261643/688942817342403014,0.6247307147903843,2560903304535449277507/4099211458483689551732,-0.42558315719355144,3.812460810554952,0.020766511913246646,32222004021128328630372040359850591349012680484845025473623015553311810660743796573383381477423261121586319529282243604450211910012904935891704487857/1551632944219890638488097273158464091194405164029592713275370622174457841442438181665091489491898268631172915662478681129845258067304512360664056000000,0.08900106900363315,0.645,0.64,0.9356328098166603
L,clean_prototype,B,clean,T013-S3,37.936900223755536,1019317841934279279143/26868769876353717546,0.6130960076591435,364475852142221593451/594484138844458678398,-0.39365181468880905,3.7982103039869943,0.021253833201559248,619085451892893315643958633214381057430526291706208788376351776041655095519777835715394118615709659844546217914463343897282156049697460377/29128178715897480578374587938464011339191430348457415757148985413766415877718090852748921227138855289525684647603745905303500851401654400000,0.08804250788462246,0.63,0.625,0.9356328098166603
L,clean_prototype,B,brightness_dark,T013-S0,30.307812158348696,3393056793076776837316/111953207818140489775,0.7206249544251494,8572337082395371792471/11895698351486622127284,-2.819499138646917,12.761785704137637,0.06435960796059768,23072127259685146802791752599218614888148846912491669114164622458846666213884279479986287337052244291715152978405037487883938325672777785781174618769/358487691127801634468648412160367654245324311842127521032679322980508992653110782084146755065044543176587817076798099598459975490847857313939776000000,0.2455261985724279,0.615,0.59,1.5675539914121643
L,clean_prototype,B,brightness_dark,T013-S1,30.36098124368718,10197027728211529841873/335859623454421469325,0.7219886649101327,8608051780357770452321/11922696572292074619309,-2.8524784789200144,12.814954789476122,0.06449072693428233,2371208474147918373638926338639434516539156355589689461726032762524942026150453725640377113435578120983873636012556842845561156057/36768208188508086584599311593534719786900213729647315844569066997279103910374625272125042892479755812062757099889381840623959500000,0.24039943655196427,0.61,0.6,1.5675539914121643
L,clean_prototype,B,brightness_dark,T013-S2,30.281149826296453,3390071859475615366491/111953207818140489775,0.7156052003131467,8554427480788402967521/11954115868701082530484,-2.9061437690146734,12.73512337208539,0.06422184453555725,221471897802831990883110485615327927345655071084074493609754575924090605264398128545641805296855497137218895673151302735576840006072047718104914925271355592008527/3448544640915930247103074199138514613065530267345114660499311112126732020627347077367718920020066845915548563114901923558102124771347088233048129892561593432000000,0.24234584905798182,0.61,0.595,1.5675539914121643
L,clean_prototype,B,brightness_dark,T013-S3,30.2678030734719,3388577647682951105916/111953207818140489775,0.7175526680879563,8545462210032417404071/11909177667478103925384,-2.8928073706474016,12.72177661926084,0.06432050998012703,10877309231443830908393906858074749507363588527942430223948402421468741958635065844844624745110247568669143412931123166229414512605059594982943169/169111053920507915925038120233853899441526990495915044893365234020438793840775504062880504224268287171714422542958994297800303921620494247252000000,0.24270001827339696,0.615,0.59,1.5675539914121643
L,clean_prototype,B,contrast_low,T013-S0,22.723307861418302,15263683243949691744299/671719246908842938650,0.20642633571188676,619782782085875846177/3002440458716075452532,-6.778321047684822,2.7680438737077817,0.10054313493883364,68344291320310949593408549908065502557413733111664656520279809296483041636155255011810175092953231566244105902585869329551188566613909786486434767223028718238196239471287929/679750948305807652232323651887097250653625239209929290479497263159086555253833890706359959713484594623201469772800993426086591512863885297093703228822302883653633387392000000,0.28406444577752415,0.35,0.34,1.714422348750307
L,clean_prototype,B,contrast_low,T013-S1,22.25543135963889,996626772835205433771/44781283127256195910,0.17404594940030413,1545066694836017300797/8877349344582434514917,-7.2737499127794125,2.3001673719283704,0.10372016621432782,2831810855623205303678185354759718615310052381992190355735058676416000495754925566833016983236270743738329536066886389795399040644107920361553284867770522906055534388413333/27302413397328523028470258194776374241849148704458106858659033009358397628549001434760928657420558693894667503474653494725905713482960613554180797230279825390257788851200000,0.2987253489040706,0.33,0.32,1.714422348750307
L,clean_prototype,B,contrast_low,T013-S2,22.261902971320076,498458289955095119488/22390641563628097955,0.17304563817366023,387353450240197344718/2238446772356482006421,-7.419652562957859,2.306638983609555,0.10583996353918164,301743180290522779391355859191043678850503257608995090532654694848989336996489266342366038776358066849656181906222308043370413238133978819282103756893752557995070004704061863/2850938059694421195999057896863492754936599153538194500768971087934051028644569309911883333770858783576275502766480034582091496147465117216378150846690879983242366914736000000,0.3059890786374893,0.34,0.33,1.714422348750307
L,clean_prototype,B,contrast_low,T013-S3,22.77016091384161,7647577670519428658062/335859623454421469325,0.20898224634474646,315136740557798851726/1507959389229337530501,-6.904925751492137,2.8148969261310905,0.09885590334917396,27310808697623126929018225190406412663073133737721087883223721411954068648999722369266683428267740448989663565122033509527350814468528312307930486975486215138649/276268869863615836114377066104762455962528401559768690087975443699871472086219156861298733673029554548935791175636563887728938310737601342809058339586250368000000,0.27827445549950175,0.34,0.33,1.714422348750307
L,clean_prototype,B,gaussian_noise,T013-S0,33.99503188603266,61220153397125909123/1800855889836040050,0.4810994974738061,2229025111534300082646/4633189440518302623787,-1.4485577516752761,3.318388034572418,0.039489478780982766,1255094510080989016321755142329737993794682932476777356048851615926063546793854020303100362079896602192569673964735670955502437148607195868146370707640135541759459/31783010280840021165453804756426070609932873875446082048197557737470550731453727728068878562443794020411015075919385930954015808367416110902871201616658886016000000,0.15638504087357663,0.525,0.515,1.1964449622471829
L,clean_prototype,B,gaussian_noise,T013-S1,34.074843861778156,61363883263726629073/1800855889836040050,0.4926626195933354,2282636351776368623996/4633264755626382303719,-1.3820791092631177,3.3982000103179097,0.03850890138750897,75018429877411968816628146356063545885373814643999103803762883084254087016926379848956538143744480897935764985853206726959041435137990259637743197/1948080240527077224633571965609045025590065144411047705034455184294758339739656741645746477087382930159046454332291790471335020037802185327358000000,0.15229502520410437,0.53,0.52,1.1964449622471829
L,clean_prototype,B,gaussian_noise,T013-S2,34.04853970674191,61316513271202446823/1800855889836040050,0.4879412347633253,1132483672282424322373/2320942752115903529383,-1.395041053913211,3.3718958552816645,0.038543622961898893,47450260626260174252946992515217141668470896970395538307698635898916296791862249634460433794607241955116031628697629337496568909129067015134369151259/1231079410287031555214729522055239621255035250292093470780293470709600148994707211465200172719430108753763335690668972930759686648066116856579512000000,0.1506514611817958,0.54,0.52,1.1964449622471829
L,clean_prototype,B,gaussian_noise,T013-S3,34.04843070560219,61316316975857990573/1800855889836040050,0.4878571965022749,188741177200113871958/386877919508631790019,-1.3217539280033772,3.371786854141949,0.03840468564192735,7407547183865176616792824227144790992966569512682360083908882686888933382935778920189673292096820178535370051784659023998956589111699434078759/192881338827525080799541410890655881053843195339088146516613610562389715108119968657937110809607318388505999363681331915967283980910788144000000,0.15986439286280874,0.535,0.525,1.1964449622471829
L,clean_prototype,B,gaussian_blur,T013-S0,35.00906613857762,23516263541587234430783/671719246908842938650,0.45852532069545143,394154007010485592771/859612303226061703783,-1.9274344729039534,4.107486962403246,0.05794710033605634,256701920072749012769479377388735392764233155521674865606726621723982145297746491237280522871662304840314104724168794163592586558558985747905564965179330496357088217437172352619/4429935554739427740537514253260165557013547337859806793427859088721205822928115839902795027188067211155682219724326121542970169439329836516113675961153201722573128932591232000000,0.17700350927222988,0.375,0.37,1.3958666899941163
L,clean_prototype,B,gaussian_blur,T013-S1,34.69587423517181,11652943256046765703222/335859623454421469325,0.42387305013049537,2548701019579696125058/6012887629433016010913,-2.320367365515579,3.794295058997428,0.058592458342554395,6455886402020321017532166019808297846698385853989624814332381171058972387963022771342100925273520674434918389620277116899054332692046962932935748086077353070316738145899831177/110182890164407980780862847428748471228877154146077458395114606830159893658772787543482009795020272275160066487813313155858955513282480437334556296383919684281765646866304000000,0.17715077276427113,0.385,0.385,1.3958666899941163
L,clean_prototype,B,gaussian_blur,T013-S2,34.58905049277744,11617065474150202759907/335859623454421469325,0.4100970183592969,619236363946642559607/1509975289320716544814,-2.4396108945822097,3.6874713166030646,0.05915851422520473,381822970748410104151866786055484859283220861459490631611719661342483792018752842386769319543431946239531068113640422601703501657550038840173249836359906906733395257629815216322382091/6454235298994929967373591913958379066403344295039763384125905625641214587922411525508205352137924370916184481331814986332132229257306096316753368712178376302376173554625071035228000000,0.1786408989634796,0.39,0.385,1.3958666899941163
L,clean_prototype,B,gaussian_blur,T013-S3,34.96956735500408,23489731448431399577731/671719246908842938650,0.45140399414881116,27601474302197619155/61145835349207024956,-2.0545778090567524,4.067988178829704,0.058318939288629815,265132246868874645744451117204419389430799990249480594039478999376786898515190230337216715479484740042563242904718762039564311406039185522316559225429131/4546246041216430314193049701801979291132726657438204543299394269206210311952397747048160594079178834253235610082958371828743799981885670980126491776000000,0.1761089135390388,0.385,0.38,1.3958666899941163
H,oracle,A,clean,T013-S0,37.922474619953896,509465121852702824342/13434384938176858773,0.61762805741223,1270820504636855196341/2057582212118738084548,-0.5922918204462755,3.7837847001853575,0.023482315521263435,141389705098584034671462856217938861688728994244242682993298605078115749697741149958636000172541240205391062426076236032809171837553931490753/6021114270888424892052671918477239156424506640188596929717219536249411902489928690269024478939161725924574173126370665417849569572503088000000,0.09301419579049781,0.585,0.585,0.9317499901796045
H,oracle,A,clean,T013-S1,37.94220857191789,980250452614881838414/25835355650340113025,0.6175860585695916,2554896684625496974346/4136907964766829398421,-0.3590486098106843,3.8035186521493474,0.02360848916523191,71775327295515969639031103323429195937985367564872204617040931627417840395356145236164117551865896652521714601529950973563861266495289315928009/3040233824077954567170865068612496517830374951202556120543906951804117394737081883552759952718660183147162350479691802694951188720754095244000000,0.08794365180284276,0.595,0.585,0.9317499901796045
