client,bank,context,max_error,iterations,updates,trace,converged,cap_hit,direct_KKT,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE
11,B,brightness_dark,1.6653345369377348e-16,0,0,"[{'active': [2, 8], 'minimum': 0.44999999999999984, 'action': 'accept'}]",True,False,2.489566393475793e-17,4.026397289984565e-33,1.0038909835118467e-32,2,0,1.0685896612017132e-15,False
11,B,contrast_low,1.6653345369377348e-16,0,0,"[{'active': [2, 8], 'minimum': 0.44999999999999984, 'action': 'accept'}]",True,False,2.006309927882971e-17,2.7564872329042313e-33,8.869509247010842e-32,2,0,1.5450603759366763e-15,False
11,B,gaussian_noise,5.551115123125783e-17,0,0,"[{'active': [2, 8], 'minimum': 0.44999999999999996, 'action': 'accept'}]",True,False,1.1912475200458541e-19,6.018531076210112e-36,1.885605786176628e-32,2,0,6.661338147750939e-16,False
11,B,gaussian_blur,2.220446049250313e-16,0,0,"[{'active': [2, 8], 'minimum': 0.44999999999999984, 'action': 'accept'}]",True,False,2.4665489604938114e-17,5.2842702849124784e-33,7.300478195442866e-33,2,0,1.4085954624931674e-15,False
12,A,clean,1.0269562977782698e-15,0,0,"[{'active': [2, 7], 'minimum': 0.15000000000000102, 'action': 'accept'}]",True,False,3.162529431722505e-17,1.1208009496672281e-32,3.587044521421227e-33,2,0,2.9579513441798817e-15,False
12,A,brightness_dark,1.3600232051658168e-15,0,0,"[{'active': [2, 7], 'minimum': 0.15000000000000135, 'action': 'accept'}]",True,False,4.3153363099353264e-17,1.8398649499974313e-32,2.1535808823448833e-32,2,0,4.773959005888173e-15,False
12,A,contrast_low,3.3584246494910985e-15,0,0,"[{'active': [2, 7], 'minimum': 0.15000000000000335, 'action': 'accept'}]",True,False,7.050560833201888e-17,5.48167810421217e-32,6.044109833284005e-33,2,0,8.443246102274315e-15,False
12,A,gaussian_noise,1.1102230246251565e-15,0,0,"[{'active': [2, 7], 'minimum': 0.1499999999999989, 'action': 'accept'}]",True,False,8.312619272589065e-18,9.388908478887775e-33,4.84491751634914e-33,2,0,3.011479954295737e-15,False
12,A,gaussian_blur,4.718447854656915e-16,0,0,"[{'active': [2, 7], 'minimum': 0.15000000000000047, 'action': 'accept'}]",True,False,1.799969968710216e-17,2.9144736736547468e-33,8.425943506694157e-33,2,0,2.944403979891301e-15,False
12,B,clean,1.0269562977782698e-15,0,0,"[{'active': [2, 7], 'minimum': 0.15000000000000102, 'action': 'accept'}]",True,False,3.162529431722505e-17,1.1208009496672281e-32,3.587044521421227e-33,2,0,2.9579513441798817e-15,False
12,B,brightness_dark,5.551115123125783e-16,0,0,"[{'active': [2, 7], 'minimum': 0.15000000000000052, 'action': 'accept'}]",True,False,1.1873487120173971e-17,2.624079549227609e-33,5.032996612480706e-33,2,0,2.6957602816679582e-15,False
12,B,contrast_low,4.551914400963142e-15,0,0,"[{'active': [2, 7], 'minimum': 0.14999999999999547, 'action': 'accept'}]",True,False,2.3500800307110136e-17,1.1168588118123105e-31,3.6070862299050064e-31,2,0,1.1407541578023483e-14,False
12,B,gaussian_noise,1.2490009027033011e-15,0,0,"[{'active': [2, 7], 'minimum': 0.15000000000000124, 'action': 'accept'}]",True,False,3.13507223045993e-17,9.811710286991535e-33,8.907425992790966e-34,2,0,1.942890293094024e-15,False
12,B,gaussian_blur,6.661338147750939e-16,0,0,"[{'active': [2, 7], 'minimum': 0.14999999999999936, 'action': 'accept'}]",True,False,5.764487833129987e-18,3.793179210781423e-33,1.390431141881441e-32,2,0,1.8457457784393227e-15,False
13,A,clean,1.2073675392798577e-14,0,0,"[{'active': [1, 3, 5], 'minimum': 0.10000000000001208, 'action': 'accept'}]",True,False,8.881784197001252e-16,5.63063674834837e-31,2.4615792101699358e-33,3,0,2.5391725759031185e-14,False
13,A,brightness_dark,5.689893001203927e-15,0,0,"[{'active': [1, 3, 5], 'minimum': 0.09999999999999432, 'action': 'accept'}]",True,False,4.218847493575595e-15,3.0210257478279706e-30,2.8311170182492367e-32,3,0,1.582067810090848e-14,False
13,A,contrast_low,4.832245714680994e-14,0,0,"[{'active': [1, 3, 5], 'minimum': 0.09999999999995168, 'action': 'accept'}]",True,False,1.1324274851176597e-14,1.6346107717336845e-29,3.7976931090885807e-32,3,0,8.693046282814976e-14,False
13,A,gaussian_noise,3.1086244689504383e-15,0,0,"[{'active': [1, 3, 5], 'minimum': 0.10000000000000142, 'action': 'accept'}]",True,False,6.253590828801202e-16,1.505920734702837e-30,3.340284747296612e-32,3,0,7.438494264988549e-15,False
13,A,gaussian_blur,9.242606680004428e-15,0,0,"[{'active': [1, 3, 5], 'minimum': 0.09999999999999787, 'action': 'accept'}]",True,False,4.884981308350689e-15,3.1575440882296446e-30,2.733014961707012e-32,3,0,1.3433698597964394e-14,False
13,B,clean,1.2073675392798577e-14,0,0,"[{'active': [1, 3, 5], 'minimum': 0.10000000000001208, 'action': 'accept'}]",True,False,8.881784197001252e-16,5.63063674834837e-31,2.4615792101699358e-33,3,0,2.5391725759031185e-14,False
13,B,brightness_dark,2.273181642920008e-14,0,0,"[{'active': [1, 3, 5], 'minimum': 0.10000000000002274, 'action': 'accept'}]",True,False,3.774758283725532e-15,3.207172895484073e-30,1.244572041249489e-31,3,0,5.027089855502709e-14,False
13,B,contrast_low,2.273181642920008e-14,0,0,"[{'active': [1, 3, 5], 'minimum': 0.10000000000002274, 'action': 'accept'}]",True,False,2.6645352591003757e-15,2.100275354455998e-29,2.1076895828887812e-32,3,0,4.54081217071689e-14,False
13,B,gaussian_noise,2.1371793224034263e-15,0,0,"[{'active': [1, 3, 5], 'minimum': 0.09999999999999787, 'action': 'accept'}]",True,False,4.6629367034256575e-15,1.4980785887105352e-30,1.670142373648306e-32,3,0,4.669875597329565e-15,False
13,B,gaussian_blur,1.2073675392798577e-14,0,0,"[{'active': [1, 3, 5], 'minimum': 0.10000000000000853, 'action': 'accept'}]",True,False,6.149212514878876e-16,1.612310308537003e-30,7.372700568357387e-33,3,0,2.6462165791940606e-14,False
14,A,clean,1.1102230246251565e-16,0,0,"[{'active': [1, 2], 'minimum': 0.04999999999999993, 'action': 'accept'}]",True,False,1.05942322284418e-17,1.1089143507917131e-33,1.5993794945197657e-31,2,0,3.608224830031759e-15,False
14,A,brightness_dark,1.249000902703301e-16,0,0,"[{'active': [1, 2], 'minimum': 0.05000000000000013, 'action': 'accept'}]",True,False,2.285277710233523e-17,3.588549154190279e-33,9.100169450506595e-32,2,0,2.381428387820961e-15,False
14,A,contrast_low,2.3592239273284576e-16,0,0,"[{'active': [1, 2], 'minimum': 0.04999999999999977, 'action': 'accept'}]",True,False,3.5123483826752005e-17,9.545390286869238e-33,1.7730968708707253e-32,2,0,1.527713141176908e-15,False
14,A,gaussian_noise,6.938893903907228e-17,0,0,"[{'active': [1, 2], 'minimum': 0.05000000000000007, 'action': 'accept'}]",True,False,5.565412445407743e-18,8.922472320481491e-34,7.319135641779117e-32,2,0,1.8041124150158794e-15,False
14,A,gaussian_blur,1.3877787807814457e-17,0,0,"[{'active': [1, 2], 'minimum': 0.04999999999999999, 'action': 'accept'}]",True,False,4.1858098540807116e-18,1.925929944387236e-34,1.0710577903223515e-31,2,0,1.6653345369377348e-15,False
14,B,clean,1.1102230246251565e-16,0,0,"[{'active': [1, 2], 'minimum': 0.04999999999999993, 'action': 'accept'}]",True,False,1.05942322284418e-17,1.1089143507917131e-33,1.5993794945197657e-31,2,0,3.608224830031759e-15,False
14,B,brightness_dark,1.3877787807814457e-17,0,0,"[{'active': [1, 2], 'minimum': 0.05000000000000002, 'action': 'accept'}]",True,False,0.0,0.0,6.436758800695953e-31,2,0,3.969047313034935e-15,False
14,B,contrast_low,1.249000902703301e-16,0,0,"[{'active': [1, 2], 'minimum': 0.05000000000000013, 'action': 'accept'}]",True,False,1.9993066418103672e-17,2.222342599890584e-33,1.7324078392136223e-31,2,0,2.4147350785597155e-15,False
14,B,gaussian_noise,1.3877787807814457e-17,0,0,"[{'active': [1, 2], 'minimum': 0.04999999999999999, 'action': 'accept'}]",True,False,4.13405372225309e-18,9.62964972193618e-35,5.5265161607299354e-33,2,0,1.8573106016125012e-15,False
14,B,gaussian_blur,4.163336342344337e-17,0,0,"[{'active': [1, 2], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,5.161979810967385e-18,2.1666711874356403e-34,1.3075258763066468e-31,2,0,1.8295550259968723e-15,False
15,A,clean,0.0,0,0,"[{'active': [4], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1,0,0.0,False
15,A,brightness_dark,0.0,0,0,"[{'active': [4], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1,0,0.0,False
15,A,contrast_low,0.0,0,0,"[{'active': [4], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1,0,0.0,False
15,A,gaussian_noise,0.0,0,0,"[{'active': [4], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1,0,0.0,False
15,A,gaussian_blur,0.0,0,0,"[{'active': [4], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,2.513940430532964e-32,1,0,2.5885543708525916e-15,False
15,B,clean,0.0,0,0,"[{'active': [4], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1,0,0.0,False
15,B,brightness_dark,0.0,0,0,"[{'active': [4], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,3.6040468717115203e-32,1,0,3.982925100842749e-15,False
15,B,contrast_low,0.0,0,0,"[{'active': [4], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,5.7059436184394493e-33,1,0,5.828670879282072e-15,False
15,B,gaussian_noise,0.0,0,0,"[{'active': [4], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,6.996542376094255e-34,1,0,8.465450562766819e-16,False
15,B,gaussian_blur,0.0,0,0,"[{'active': [4], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,3.312749967622951e-32,1,0,2.014509590887924e-15,False
16,A,clean,6.820932707540805e-14,0,0,"[{'active': [1, 4, 6, 8, 9], 'minimum': 0.04999999999999005, 'action': 'accept'}]",True,False,4.907185768843192e-14,4.5123329022709895e-28,8.562714625401032e-32,5,0,9.004255674405215e-14,False
16,A,brightness_dark,1.9328982858723975e-13,0,0,"[{'active': [1, 4, 6, 8, 9], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,1.474376176702208e-13,3.997502478769488e-27,9.792751914101473e-32,5,0,2.6537997989604737e-13,False
16,A,contrast_low,7.960299086562372e-14,0,0,"[{'active': [1, 4, 6, 8, 9], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,3.552713678800501e-14,2.6031064730597857e-28,1.9912911918748777e-31,5,0,1.598394036176184e-13,False
16,A,gaussian_noise,9.092726571680032e-14,0,0,"[{'active': [1, 4, 6, 8, 9], 'minimum': 0.04999999999998295, 'action': 'accept'}]",True,False,4.884981308350689e-14,3.106364666628741e-28,3.7296837079274064e-32,5,0,1.8674803147330657e-13,False
16,A,gaussian_blur,1.2505274593621607e-13,0,0,"[{'active': [1, 4, 6, 8, 9], 'minimum': 0.049999999999968736, 'action': 'accept'}]",True,False,4.440892098500626e-15,1.3744695460775012e-29,2.0422380574349963e-32,5,0,2.6836965189807365e-13,False
16,B,clean,6.820932707540805e-14,0,0,"[{'active': [1, 4, 6, 8, 9], 'minimum': 0.04999999999999005, 'action': 'accept'}]",True,False,4.907185768843192e-14,4.5123329022709895e-28,8.562714625401032e-32,5,0,9.004255674405215e-14,False
16,B,brightness_dark,6.820932707540805e-14,0,0,"[{'active': [1, 4, 6, 8, 9], 'minimum': 0.04999999999999716, 'action': 'accept'}]",True,False,3.197442310920451e-14,1.1083105266151647e-28,9.920043846363317e-33,5,0,1.0702549957386509e-13,False
16,B,contrast_low,4.5477510646207975e-14,0,0,"[{'active': [1, 4, 6, 8, 9], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,1.9539925233402755e-14,3.8593687586084283e-29,7.328765291501053e-32,5,0,7.991986702056882e-14,False
16,B,gaussian_noise,5.1181281435219717e-14,0,0,"[{'active': [1, 4, 6, 8, 9], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,3.019806626980426e-14,1.1238763137228776e-28,1.4736523803377365e-31,5,0,1.2456702336294256e-13,False
16,B,gaussian_blur,1.0232092950701599e-13,0,0,"[{'active': [1, 4, 6, 8, 9], 'minimum': 0.04999999999989768, 'action': 'accept'}]",True,False,5.773159728050814e-14,5.090091121654947e-28,1.010059977864962e-32,5,0,1.472572064287192e-13,False
17,A,clean,4.440892098500626e-16,0,0,"[{'active': [1, 4, 8], 'minimum': 0.10000000000000009, 'action': 'accept'}]",True,False,4.440892098500626e-16,3.9970569509880407e-32,2.3726554135189314e-32,3,0,1.6514567491299204e-15,False
17,A,brightness_dark,6.661338147750939e-16,0,0,"[{'active': [1, 4, 8], 'minimum': 0.10000000000000031, 'action': 'accept'}]",True,False,2.220446049250313e-16,2.675989379759921e-32,2.5032424915450003e-31,3,0,2.6173507805538065e-15,False
17,A,contrast_low,4.440892098500626e-16,0,0,"[{'active': [1, 4, 8], 'minimum': 0.10000000000000009, 'action': 'accept'}]",True,False,2.3433338098522696e-17,8.528258534989729e-33,8.979046512597866e-32,3,0,2.609024107869118e-15,False
17,A,gaussian_noise,2.220446049250313e-16,0,0,"[{'active': [1, 4, 8], 'minimum': 0.1000000000000002, 'action': 'accept'}]",True,False,2.220446049250313e-16,4.5154029399266366e-33,6.481506579247575e-32,3,0,1.8540724511240113e-15,False
17,A,gaussian_blur,2.220446049250313e-16,0,0,"[{'active': [1, 4, 8], 'minimum': 0.09999999999999987, 'action': 'accept'}]",True,False,2.220446049250313e-16,8.246892207176906e-33,5.050149426047905e-32,3,0,1.1518563880486e-15,False
17,B,clean,4.440892098500626e-16,0,0,"[{'active': [1, 4, 8], 'minimum': 0.10000000000000009, 'action': 'accept'}]",True,False,4.440892098500626e-16,3.9970569509880407e-32,2.3726554135189314e-32,3,0,1.6514567491299204e-15,False
17,B,brightness_dark,8.881784197001252e-16,0,0,"[{'active': [1, 4, 8], 'minimum': 0.10000000000000031, 'action': 'accept'}]",True,False,4.440892098500626e-16,8.531418263804739e-32,2.697505628357372e-32,3,0,3.739072543648295e-15,False
17,B,contrast_low,5.551115123125783e-16,0,0,"[{'active': [1, 4, 8], 'minimum': 0.10000000000000009, 'action': 'accept'}]",True,False,7.771561172376096e-16,1.0316364117731753e-31,3.5695907813002175e-32,3,0,6.311617894994015e-15,False
17,B,gaussian_noise,1.3877787807814457e-16,0,0,"[{'active': [1, 4, 8], 'minimum': 0.09999999999999987, 'action': 'accept'}]",True,False,2.745618480109911e-17,3.034844295178949e-33,1.0208933338021403e-32,3,0,1.3961054534661343e-15,False
17,B,gaussian_blur,6.661338147750939e-16,0,0,"[{'active': [1, 4, 8], 'minimum': 0.10000000000000009, 'action': 'accept'}]",True,False,2.220446049250313e-16,4.0546843860427525e-32,2.7339177413684434e-33,3,0,2.0261570199409107e-15,False
18,A,clean,7.077671781985373e-16,0,0,"[{'active': [0, 3, 6], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,8.881784197001252e-16,7.543626850921754e-32,4.4206110754763273e-32,3,0,2.2412627309620348e-15,False
18,A,brightness_dark,7.077671781985373e-16,0,0,"[{'active': [0, 3, 6], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,4.440892098500626e-16,1.1478843395101736e-32,2.4900167695050286e-32,3,0,5.6066262743570405e-15,False
18,A,contrast_low,2.8449465006019636e-15,0,0,"[{'active': [0, 3, 6], 'minimum': 0.04999999999999716, 'action': 'accept'}]",True,False,2.220446049250313e-16,1.0060727010269729e-31,9.13011164261074e-33,3,0,6.818157149979243e-15,False
18,A,gaussian_noise,1.0547118733938987e-15,0,0,"[{'active': [0, 3, 6], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,2.1061261991410775e-16,1.520642061715247e-31,5.32700185555357e-32,3,0,3.219646771412954e-15,False
18,A,gaussian_blur,8.881784197001252e-16,0,0,"[{'active': [0, 3, 6], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,8.881784197001252e-16,8.81474061421733e-32,1.823614916091664e-32,3,0,3.564278501973679e-15,False
18,B,clean,7.077671781985373e-16,0,0,"[{'active': [0, 3, 6], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,8.881784197001252e-16,7.543626850921754e-32,4.4206110754763273e-32,3,0,2.2412627309620348e-15,False
18,B,brightness_dark,1.0685896612017132e-15,0,0,"[{'active': [0, 3, 6], 'minimum': 0.049999999999998934, 'action': 'accept'}]",True,False,4.022755713999631e-17,2.6025633006301577e-32,2.1975161592012172e-32,3,0,4.218847493575595e-15,False
18,B,contrast_low,1.9567680809018384e-15,0,0,"[{'active': [0, 3, 6], 'minimum': 0.049999999999998046, 'action': 'accept'}]",True,False,1.3322676295501878e-15,2.1923101298202954e-31,3.0220549166420025e-32,3,0,7.817357872141883e-15,False
18,B,gaussian_noise,1.1657341758564144e-15,0,0,"[{'active': [0, 3, 6], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,4.440892098500626e-16,7.681451212566966e-32,2.575931300617928e-33,3,0,1.593632633264027e-15,False
18,B,gaussian_blur,2.220446049250313e-16,0,0,"[{'active': [0, 3, 6], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,2.220446049250313e-16,1.0141224863414039e-32,5.494918872579832e-33,3,0,2.0192181260370035e-15,False
19,A,clean,1.2490009027033011e-15,0,0,"[{'active': [0, 2, 7], 'minimum': 0.09999999999999876, 'action': 'accept'}]",True,False,1.5543122344752192e-15,2.3829922406423223e-31,4.9052532903881466e-32,3,0,3.70536934468646e-15,False
19,A,brightness_dark,8.881784197001252e-16,0,0,"[{'active': [0, 2, 7], 'minimum': 0.10000000000000053, 'action': 'accept'}]",True,False,6.661338147750939e-16,4.0570917984732365e-32,5.710382285108154e-32,3,0,2.9878877150224527e-15,False
19,A,contrast_low,3.552713678800501e-15,0,0,"[{'active': [0, 2, 7], 'minimum': 0.1000000000000032, 'action': 'accept'}]",True,False,6.661338147750939e-16,1.2407803666714767e-31,3.088533353960666e-31,3,0,1.1213252548714081e-14,False
19,A,gaussian_noise,8.881784197001252e-16,0,0,"[{'active': [0, 2, 7], 'minimum': 0.09999999999999964, 'action': 'accept'}]",True,False,8.881784197001252e-16,4.82686192312051e-32,2.887841673642517e-32,3,0,2.92821322744885e-15,False
19,A,gaussian_blur,1.2490009027033011e-15,0,0,"[{'active': [0, 2, 7], 'minimum': 0.09999999999999876, 'action': 'accept'}]",True,False,4.440892098500626e-16,5.201365019337684e-32,2.1883378993099967e-32,3,0,2.9252394157757476e-15,False
19,B,clean,1.2490009027033011e-15,0,0,"[{'active': [0, 2, 7], 'minimum': 0.09999999999999876, 'action': 'accept'}]",True,False,1.5543122344752192e-15,2.3829922406423223e-31,4.9052532903881466e-32,3,0,3.70536934468646e-15,False
19,B,brightness_dark,1.7763568394002505e-15,0,0,"[{'active': [0, 2, 7], 'minimum': 0.09999999999999876, 'action': 'accept'}]",True,False,1.1102230246251565e-15,1.5182496956124534e-31,2.553700351455177e-32,3,0,5.140729112237555e-15,False
19,B,contrast_low,3.552713678800501e-15,0,0,"[{'active': [0, 2, 7], 'minimum': 0.1000000000000032, 'action': 'accept'}]",True,False,4.440892098500626e-16,9.173595529636358e-32,1.1170769835638231e-32,3,0,7.563394355258879e-15,False
19,B,gaussian_noise,2.1371793224034263e-15,0,0,"[{'active': [0, 2, 7], 'minimum': 0.09999999999999787, 'action': 'accept'}]",True,False,9.992007221626409e-16,7.973349969763156e-32,2.58315353790938e-32,3,0,4.135580766728708e-15,False
19,B,gaussian_blur,1.7763568394002505e-15,0,0,"[{'active': [0, 2, 7], 'minimum': 0.10000000000000053, 'action': 'accept'}]",True,False,7.771561172376096e-16,1.1500359643699187e-31,2.6001558881996737e-32,3,0,3.615163723935666e-15,False
20,A,clean,0.0,0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,2.8082466001596383e-32,1,0,1.5705029869176692e-15,False
20,A,brightness_dark,0.0,0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.4718054436137245e-31,1,0,4.0098133147203896e-15,False
20,A,contrast_low,0.0,0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.9536151873378024e-32,1,0,2.0539125955565396e-15,False
20,A,gaussian_noise,0.0,0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,6.776865991812586e-33,1,0,7.875644580934704e-16,False
