client,bank,true_context,selected,second,best_score,second_score,score_margin,zero_improvement,true_rank,J_clean,J_brightness_dark,J_contrast_low,J_gaussian_noise,J_gaussian_blur
77,B,gaussian_blur,gaussian_blur,clean,12.328000467703934,38.36825896201874,26.04025849431481,26.04025849431481,1,38.36825896201874,1808.299804295908,44.707444110913116,87.20835853090007,12.328000467703934
78,A,clean,clean,gaussian_blur,5.4023097787386725,20.31759151978175,14.915281741043078,0.0,1,5.4023097787386725,5569.139120822332,157.8074154013873,26.187757415617565,20.31759151978175
78,B,clean,clean,gaussian_blur,3.3780690103626885,20.991038035182108,17.61296902481942,0.0,1,3.3780690103626885,3783.2632434296506,166.00075638433663,24.29061596654332,20.991038035182108
78,A,brightness_dark,brightness_dark,contrast_low,139.21727424968745,270.40979912121304,131.1925248715256,178.4122187388438,1,317.62949298853124,139.21727424968745,270.40979912121304,378.8859491428024,279.57439687985
78,B,brightness_dark,brightness_dark,contrast_low,140.56072968836983,270.3307248788533,129.76999519048346,177.66871451258376,1,318.2294442009536,140.56072968836983,270.3307248788533,379.1171820562464,276.928127400727
78,A,contrast_low,contrast_low,gaussian_blur,13.416530882853117,60.228497454460836,46.81196657160772,99.5727995070184,1,112.98933038987153,1843.1927372208756,13.416530882853117,186.91916520997802,60.228497454460836
78,B,contrast_low,contrast_low,gaussian_blur,12.583849050593034,57.644360101299185,45.060511050706154,100.10455138668354,1,112.68840043727657,1082.0716223093127,12.583849050593034,184.67514749696505,57.644360101299185
78,A,gaussian_noise,gaussian_noise,clean,6.466290988403884,24.61653218628431,18.150241197880426,18.150241197880426,1,24.61653218628431,4734.2521281313975,397.1397702512687,6.466290988403884,95.89255998831615
78,B,gaussian_noise,gaussian_noise,clean,4.325457642950386,23.01962234562616,18.694164702675774,18.694164702675774,1,23.01962234562616,2921.241531650445,439.81265952389896,4.325457642950386,104.12005524868331
78,A,gaussian_blur,gaussian_blur,clean,7.243101995927061,28.1922946406273,20.94919264470024,20.94919264470024,1,28.1922946406273,3910.845697270977,37.349314283568546,72.63962594584973,7.243101995927061
78,B,gaussian_blur,gaussian_blur,clean,5.443937326367848,27.38429878530562,21.940361458937772,21.940361458937772,1,27.38429878530562,2759.261325892222,32.40952510718777,71.38412151411907,5.443937326367848
79,A,clean,clean,gaussian_blur,13.636859631648658,13.708211650160823,0.07135201851216522,0.0,1,13.636859631648658,2364.639449721297,92.57570108380523,43.85054991254985,13.708211650160823
79,B,clean,clean,gaussian_blur,12.30778318535772,13.872479947522406,1.5646967621646848,0.0,1,12.30778318535772,1609.814215166149,106.13607496572575,42.207383456715576,13.872479947522406
79,A,brightness_dark,brightness_dark,contrast_low,186.94971874273182,314.25391097469617,127.30419223196435,179.4664559387008,1,366.4161746814326,186.94971874273182,314.25391097469617,429.40958090242975,326.3950212608929
79,B,brightness_dark,brightness_dark,contrast_low,188.66158502005703,311.5861003713804,122.92451535132335,178.91871245260222,1,367.58029747265925,188.66158502005703,311.5861003713804,430.1147515201468,323.9070123318954
79,A,contrast_low,contrast_low,gaussian_blur,15.229623409550534,62.091065266537555,46.86144185698702,98.0516929654967,1,113.28131637504723,441.6130444082424,15.229623409550534,185.84600765715362,62.091065266537555
79,B,contrast_low,contrast_low,gaussian_blur,17.599822725829437,60.87453029272271,43.27470756689327,97.00714763743117,1,114.60697036326061,291.7868255971254,17.599822725829437,185.9390256481994,60.87453029272271
79,A,gaussian_noise,gaussian_noise,clean,13.004460742042337,25.2412158201886,12.236755078146263,12.236755078146263,1,25.2412158201886,2263.504804660696,313.5177009929709,13.004460742042337,81.8588881657696
79,B,gaussian_noise,gaussian_noise,clean,11.903417958879611,24.22890582984414,12.32548787096453,12.32548787096453,1,24.22890582984414,1402.5732521280347,354.6345209342233,11.903417958879611,88.70455193242752
79,A,gaussian_blur,gaussian_blur,contrast_low,12.982933276186463,18.244768034534392,5.261834758347929,27.43838255861491,1,40.421315834801376,1383.1536804331383,18.244768034534392,91.80885465755864,12.982933276186463
79,B,gaussian_blur,gaussian_blur,contrast_low,11.787349205142158,21.780087439700416,9.992738234558258,28.698468260975012,1,40.48581746611717,974.5519232529424,21.780087439700416,90.97617148947568,11.787349205142158
80,A,clean,clean,gaussian_blur,18.948454320560703,32.32437160486981,13.375917284309107,0.0,1,18.948454320560703,1490.6953857526134,143.21314343536486,36.67991770836207,32.32437160486981
80,B,clean,clean,gaussian_blur,17.55458955005745,32.94566110084573,15.391071550788283,0.0,1,17.55458955005745,1092.886774877482,155.50686426503086,35.930402160939515,32.94566110084573
80,A,brightness_dark,brightness_dark,contrast_low,147.75338252924087,288.8656274486083,141.1122449193674,191.1751860687882,1,338.9285685980291,147.75338252924087,288.8656274486083,410.21068364814266,298.2871484492143
80,B,brightness_dark,brightness_dark,contrast_low,147.8323877253157,283.8340578906254,136.0016701653097,190.6039957637256,1,338.4363834890413,147.8323877253157,283.8340578906254,409.3185822559623,294.1214263150151
80,A,contrast_low,contrast_low,gaussian_blur,30.234504736991738,81.21918267486649,50.98467793787475,100.59580042047074,1,130.83030515746248,571.010733215475,30.234504736991738,200.9899342168487,81.21918267486649
80,B,contrast_low,contrast_low,gaussian_blur,30.87352162142233,78.12784128745022,47.2543196660279,99.14330270922912,1,130.01682433065145,375.019626649481,30.87352162142233,198.99578892693677,78.12784128745022
80,A,gaussian_noise,gaussian_noise,clean,18.442270986870703,39.976297466052856,21.534026479182153,21.534026479182153,1,39.976297466052856,1741.2828676289582,366.6989437346734,18.442270986870703,106.65281919760812
80,B,gaussian_noise,gaussian_noise,clean,17.541012562827703,38.4255697212094,20.884557158381696,20.884557158381696,1,38.4255697212094,1290.6335408647303,410.0665746567002,17.541012562827703,113.19176715812716
80,A,gaussian_blur,gaussian_blur,contrast_low,21.393934722872523,31.859857031185136,10.465922308312614,23.06656075409812,1,44.46049547697064,787.8204920168246,31.859857031185136,89.39841337127753,21.393934722872523
80,B,gaussian_blur,gaussian_blur,contrast_low,19.809183987469652,31.563337617429642,11.75415362995999,24.183394853930736,1,43.99257884140039,596.4908744573562,31.563337617429642,88.72023660213682,19.809183987469652
81,A,clean,clean,gaussian_noise,6.844531346966344,13.476153769095571,6.631622422129228,0.0,1,6.844531346966344,4487.527089208877,248.9304185783702,13.476153769095571,42.74692271612098
81,B,clean,clean,gaussian_noise,4.343513699058688,11.167703183885205,6.824189484826517,0.0,1,4.343513699058688,3267.6490223401825,264.382688056886,11.167703183885205,44.84303084013813
81,A,brightness_dark,brightness_dark,gaussian_blur,128.947315921713,255.45397368134317,126.50665775963017,154.0189659836415,1,282.9662819053545,128.947315921713,261.24193482913677,333.29754885245916,255.45397368134317
81,B,brightness_dark,brightness_dark,gaussian_blur,131.06434486605247,252.92690134622887,121.86255648017641,151.91255331544767,1,282.97689818150013,131.06434486605247,263.136526559103,333.0725678003565,252.92690134622887
81,A,contrast_low,contrast_low,gaussian_blur,14.99855840261558,62.07058758348116,47.07202918086558,99.77475689020767,1,114.77331529282326,765.4824017827801,14.99855840261558,186.29993148919948,62.07058758348116
81,B,contrast_low,contrast_low,gaussian_blur,15.82343136664877,59.50052210695582,43.67709074030705,98.67093868936658,1,114.49437005601534,487.5630663945016,15.82343136664877,184.55339911190322,59.50052210695582
81,A,gaussian_noise,gaussian_noise,clean,4.18328231646056,30.985234924959528,26.80195260849897,26.80195260849897,1,30.985234924959528,3839.3539461671203,474.2245301056154,4.18328231646056,116.82394182910802
81,B,gaussian_noise,gaussian_noise,clean,3.012847934376259,30.37619653284006,27.3633485984638,27.3633485984638,1,30.37619653284006,2615.1360271314074,522.3814483254704,3.012847934376259,127.2246366715344
81,A,gaussian_blur,gaussian_blur,clean,4.7219934431106845,19.866055739504844,15.14406229639416,15.14406229639416,1,19.866055739504844,2689.794295731847,56.41202999615374,59.90559535654235,4.7219934431106845
81,B,gaussian_blur,gaussian_blur,clean,2.9489130661798306,18.49956131161803,15.5506482454382,15.5506482454382,1,18.49956131161803,2034.6861581857731,51.70974709286479,58.13843449989419,2.9489130661798306
82,A,clean,clean,gaussian_noise,7.201403717724752,18.72093758711175,11.519533869386997,0.0,1,7.201403717724752,2342.810695753162,217.69657532456833,18.72093758711175,36.5540343771588
82,B,clean,clean,gaussian_noise,5.983243187621359,17.792865804533392,11.809622616912034,0.0,1,5.983243187621359,1748.888477559776,240.35340141025978,17.792865804533392,39.438767271524405
82,A,brightness_dark,brightness_dark,gaussian_blur,144.39217757141387,294.3349554543707,149.94277788295682,179.60221060943496,1,323.99438818084883,144.39217757141387,308.2847778557129,375.9011491173894,294.3349554543707
82,B,brightness_dark,brightness_dark,gaussian_blur,146.27524244510903,291.6030047560827,145.3277623109737,177.86258405538518,1,324.1378265004942,146.27524244510903,310.6794482945499,375.7851049459307,291.6030047560827
82,A,contrast_low,contrast_low,gaussian_blur,25.71204328824563,79.56796870237542,53.85592541412979,109.19395800013365,1,134.9060012883793,334.21538563425827,25.71204328824563,206.75774723889975,79.56796870237542
82,B,contrast_low,contrast_low,gaussian_blur,27.635786826572893,77.49991814972651,49.864131323153615,107.79672123092506,1,135.43250805749796,252.9231402836203,27.635786826572893,205.83245291368053,77.49991814972651
82,A,gaussian_noise,gaussian_noise,clean,9.511565029816383,33.59642333656549,24.084858306749112,24.084858306749112,1,33.59642333656549,2257.0709687709627,454.6707876964446,9.511565029816383,115.53555972367263
82,B,gaussian_noise,gaussian_noise,clean,9.124309193436915,34.010977814626386,24.88666862118947,24.88666862118947,1,34.010977814626386,1643.2168117214815,515.2342991428409,9.124309193436915,126.78308968302696
82,A,gaussian_blur,gaussian_blur,clean,11.020459559828018,25.92647424964806,14.906014689820042,14.906014689820042,1,25.92647424964806,1137.896559146283,57.06909090199815,65.26781800701602,11.020459559828018
82,B,gaussian_blur,gaussian_blur,clean,10.924952939652062,26.162506422181178,15.237553482529115,15.237553482529115,1,26.162506422181178,895.512869282624,60.335084140080355,64.90651601447937,10.924952939652062
83,A,clean,clean,gaussian_blur,15.527795544556868,26.834731387596328,11.30693584303946,0.0,1,15.527795544556868,7670.086331308471,179.7377833554109,41.25435488305367,26.834731387596328
83,B,clean,clean,gaussian_blur,16.488608824524302,31.316606115757196,14.827997291232894,0.0,1,16.488608824524302,5179.921631248871,184.31590639200414,40.62732640589978,31.316606115757196
83,A,brightness_dark,brightness_dark,contrast_low,135.61447967269228,245.57130408673726,109.95682441404497,168.3594069612851,1,303.9738866339774,135.61447967269228,245.57130408673726,369.1248710316146,260.3184093089212
83,B,brightness_dark,brightness_dark,contrast_low,139.6416765291867,254.2383274239993,114.5966508948126,167.5213946560631,1,307.1630711852498,139.6416765291867,254.2383274239993,370.010596083062,260.49122422999
83,A,contrast_low,contrast_low,gaussian_blur,32.45742193856502,62.9808926191518,30.523470680586783,84.04133495118582,1,116.49875688975084,2454.934401669846,32.45742193856502,193.78765978707503,62.9808926191518
83,B,contrast_low,contrast_low,gaussian_blur,26.65603516839203,61.29773906059676,34.64170389220473,90.46918030876716,1,117.1252154771592,1578.3019962544947,26.65603516839203,191.343419646028,61.29773906059676
83,A,gaussian_noise,gaussian_noise,clean,15.26159142980201,26.168472485967982,10.906881056165972,10.906881056165972,1,26.168472485967982,6592.997323078251,407.2330000403139,15.26159142980201,91.77950531031286
83,B,gaussian_noise,gaussian_noise,clean,15.289569328448204,27.981388245578987,12.691818917130783,12.691818917130783,1,27.981388245578987,4039.1661172614413,444.96395041043,15.289569328448204,104.51015042840923
83,A,gaussian_blur,gaussian_blur,clean,18.33342248870518,40.45949364913224,22.12607116042706,22.12607116042706,1,40.45949364913224,5295.370064979956,70.85651627374723,88.86296922024715,18.33342248870518
83,B,gaussian_blur,gaussian_blur,clean,18.881510532580293,41.42756904956934,22.54605851698905,22.54605851698905,1,41.42756904956934,3834.3853207627117,60.74052598331528,87.9973024695099,18.881510532580293
84,A,clean,clean,gaussian_blur,6.656815977029185,19.05698577183123,12.400169794802045,0.0,1,6.656815977029185,3537.903064483549,144.2703942635258,27.732227034908217,19.05698577183123
84,B,clean,clean,gaussian_blur,5.2906792561691205,20.06132674926287,14.770647493093751,0.0,1,5.2906792561691205,2428.4672858322365,156.2029999103465,26.084412264557535,20.06132674926287
84,A,brightness_dark,brightness_dark,contrast_low,139.2574686530047,271.3846028973374,132.1271342443327,181.75738585535692,1,321.0148545083616,139.2574686530047,271.3846028973374,381.76174024231767,281.79005930114226
84,B,brightness_dark,brightness_dark,contrast_low,140.30924229606055,270.85783303342873,130.5485907373682,181.05713355439732,1,321.36637585045787,140.30924229606055,270.85783303342873,381.60428101499656,278.87881433957375
84,A,contrast_low,contrast_low,gaussian_blur,12.163920088541877,55.54203945414024,43.37811936559836,93.91033676112791,1,106.07425684966978,1329.4761932687425,12.163920088541877,178.21268558672068,55.54203945414024
84,B,contrast_low,contrast_low,gaussian_blur,11.576459538396094,52.92186832793645,41.34540878954036,94.18898893218845,1,105.76544847058454,760.3674384692449,11.576459538396094,176.17083162592607,52.92186832793645
84,A,gaussian_noise,gaussian_noise,clean,7.582376680717248,26.649174928190487,19.066798247473237,19.066798247473237,1,26.649174928190487,3567.6379073056232,373.47704363566265,7.582376680717248,94.72847230008705
84,B,gaussian_noise,gaussian_noise,clean,5.956435007654366,25.57169176013314,19.615256752478775,19.615256752478775,1,25.57169176013314,2228.478962917116,416.7921463175753,5.956435007654366,102.91293123764918
84,A,gaussian_blur,gaussian_blur,contrast_low,10.466193079457216,27.767702167116568,17.30150908765935,24.240836552759124,1,34.70702963221634,2242.7326622866367,27.767702167116568,81.90854340875126,10.466193079457216
84,B,gaussian_blur,gaussian_blur,contrast_low,8.981981611478016,25.522337353287384,16.540355741809368,25.516108778937596,1,34.49809039041561,1610.1016208459678,25.522337353287384,81.00911431884165,8.981981611478016
85,A,clean,clean,gaussian_blur,11.351536977113213,27.67178904323718,16.320252066123967,0.0,1,11.351536977113213,4443.116407009232,162.73335566825153,28.701228880032225,27.67178904323718
85,B,clean,clean,gaussian_noise,8.697337478699838,25.983774729025875,17.28643725032604,0.0,1,8.697337478699838,3380.0295802800574,172.07536638973153,25.983774729025875,28.07866432898553
85,A,brightness_dark,brightness_dark,contrast_low,152.2534599482139,291.1926143507361,138.9391544025222,173.5341209442593,1,325.7875808924732,152.2534599482139,291.1926143507361,382.8250297228985,291.764394596713
85,B,brightness_dark,brightness_dark,gaussian_blur,152.94000295204953,288.41650466170984,135.4765017096603,172.70259881692843,1,325.64260176897795,152.94000295204953,288.8739958412899,382.48987611538894,288.41650466170984
85,A,contrast_low,contrast_low,gaussian_blur,27.23712333660108,83.59533955549124,56.358216218890156,110.39573269904139,1,137.63285603564248,599.6551367560166,27.23712333660108,210.14951849756469,83.59533955549124
85,B,contrast_low,contrast_low,gaussian_blur,28.52721897663386,80.69396707640557,52.16674809977171,108.71070982682863,1,137.2379288034625,456.5440091599794,28.52721897663386,208.81524525034519,80.69396707640557
85,A,gaussian_noise,gaussian_noise,clean,10.36427929664043,30.64837433829128,20.28409504165085,20.28409504165085,1,30.64837433829128,3720.289024376125,401.10463630825166,10.36427929664043,103.79145142252588
85,B,gaussian_noise,gaussian_noise,clean,8.725892309743394,29.081351118148888,20.355458808405494,20.355458808405494,1,29.081351118148888,2642.900747582696,444.0997887631318,8.725892309743394,111.83709591478407
85,A,gaussian_blur,gaussian_blur,clean,12.239277421619455,32.79746566340685,20.55818824178739,20.55818824178739,1,32.79746566340685,2715.8199404059174,40.06382335806431,77.25233483400281,12.239277421619455
85,B,gaussian_blur,gaussian_blur,clean,9.856825618738752,30.93294499964908,21.076119380910328,21.076119380910328,1,30.93294499964908,2173.4399585205856,36.693099146668104,75.07663352921742,9.856825618738752
86,A,clean,clean,gaussian_noise,4.260391308148673,17.640378687867276,13.379987379718603,0.0,1,4.260391308148673,5405.1348604585955,187.65692818834404,17.640378687867276,28.14935784027262
86,B,clean,clean,gaussian_noise,2.912889365031903,15.797684569209197,12.884795204177294,0.0,1,2.912889365031903,3906.5623956394993,205.32813847043633,15.797684569209197,30.77596786768613
86,A,brightness_dark,brightness_dark,gaussian_blur,133.8875976421959,263.933374443726,130.04577680153008,160.7224967464297,1,294.6100943886256,133.8875976421959,267.5258522105304,348.931747511618,263.933374443726
86,B,brightness_dark,brightness_dark,gaussian_blur,136.8034403982034,262.1271300774102,125.32368967920678,158.69152002850268,1,295.4949604267061,136.8034403982034,268.9766489790689,349.4304913296861,262.1271300774102
86,A,contrast_low,contrast_low,gaussian_blur,8.213619030259755,43.364728471558685,35.15110944129893,82.3987625214015,1,90.61238155166124,1120.6284816567795,8.213619030259755,157.2140280078981,43.364728471558685
86,B,contrast_low,contrast_low,gaussian_blur,10.099742559247241,42.10483316700814,32.0050906077609,81.08262416093352,1,91.18236672018077,736.4969589966785,10.099742559247241,156.71782085462127,42.10483316700814
86,A,gaussian_noise,gaussian_noise,clean,5.2934917040849925,29.103931722035064,23.81044001795007,23.81044001795007,1,29.103931722035064,4390.435999998288,425.0659165599464,5.2934917040849925,105.44084036299557
86,B,gaussian_noise,gaussian_noise,clean,4.519481293586789,29.636664048423647,25.117182754836858,25.117182754836858,1,29.636664048423647,2926.363545529697,476.0172676558157,4.519481293586789,116.6766486632703
86,A,gaussian_blur,gaussian_blur,clean,6.690896651674214,20.618517753559892,13.927621101885679,13.927621101885679,1,20.618517753559892,3458.1729460074203,52.63617207349674,58.98430741043464,6.690896651674214
86,B,gaussian_blur,gaussian_blur,clean,6.630766524687129,20.468480387543654,13.837713862856525,13.837713862856525,1,20.468480387543654,2645.132904493911,54.435221644167825,58.2050806295975,6.630766524687129
87,A,clean,clean,gaussian_blur,9.326579050831016,18.218005771554672,8.891426720723656,0.0,1,9.326579050831016,5068.506493735315,134.8630728532226,33.19950804866262,18.218005771554672
87,B,clean,clean,gaussian_blur,6.259619126963397,16.8441068471497,10.584487720186303,0.0,1,6.259619126963397,3617.439151200671,136.1978388257793,30.474500825789086,16.8441068471497
87,A,brightness_dark,brightness_dark,contrast_low,136.45807109007288,260.282616879671,123.82454578959815,174.60092566304937,1,311.05899675312224,136.45807109007288,260.282616879671,372.5936927172411,271.9551487398863
87,B,brightness_dark,brightness_dark,contrast_low,135.96455693559906,258.85745534403844,122.89289840843938,175.5397306632623,1,311.50428759886137,135.96455693559906,258.85745534403844,372.1915070516134,269.04800092841
87,A,contrast_low,contrast_low,gaussian_blur,17.751442253113265,72.8405156550428,55.089073401929525,113.16954286418816,1,130.92098511730143,1277.8216147335363,17.751442253113265,209.37985082302257,72.8405156550428
87,B,contrast_low,contrast_low,gaussian_blur,16.12602068295126,69.88641873011599,53.76039804716473,114.50084965393731,1,130.62687033688857,838.3973631384101,16.12602068295126,206.83612010343154,69.88641873011599
87,A,gaussian_noise,gaussian_noise,clean,8.740286543340135,23.204525171480036,14.464238628139901,14.464238628139901,1,23.204525171480036,4221.1211667464395,371.6896145285417,8.740286543340135,88.83895359847837
87,B,gaussian_noise,gaussian_noise,clean,6.854713337711178,21.454134806071266,14.599421468360088,14.599421468360088,1,21.454134806071266,2725.244237002599,407.3339592285508,6.854713337711178,95.91262733642544
87,A,gaussian_blur,gaussian_blur,contrast_low,11.159724798486394,30.9553015526814,19.795576754195007,24.581648543885436,1,35.74137334237183,3663.41402827093,30.9553015526814,82.68831015457734,11.159724798486394
87,B,gaussian_blur,gaussian_blur,contrast_low,8.811626443664837,24.894884363359814,16.08325791969498,25.73150283549282,1,34.543129279157654,2761.4641302697937,24.894884363359814,80.62906803236078,8.811626443664837
88,A,clean,clean,gaussian_noise,5.57849592206206,14.682363671137194,9.103867749075135,0.0,1,5.57849592206206,4771.620899258118,233.45614552959924,14.682363671137194,39.86291629199533
88,B,clean,clean,gaussian_noise,4.673733351405763,13.49813966878337,8.824406317377608,0.0,1,4.673733351405763,3387.7701011014333,258.26540018553646,13.49813966878337,43.99784474127314
88,A,brightness_dark,brightness_dark,gaussian_blur,122.63876717706177,240.67772281456416,118.0389556375024,149.10485834257003,1,271.7436255196318,122.63876717706177,246.1385767674247,326.74742964094446,240.67772281456416
88,B,brightness_dark,brightness_dark,gaussian_blur,125.13388329726011,238.90645311001464,113.77256981275453,147.2562269285828,1,272.39011022584293,125.13388329726011,249.01240477872005,326.85501201988546,238.90645311001464
88,A,contrast_low,contrast_low,gaussian_blur,13.660114220105536,40.43722658154273,26.777112361437197,68.35081310278831,1,82.01092732289385,1969.9471920837454,13.660114220105536,146.3180168137685,40.43722658154273
88,B,contrast_low,contrast_low,gaussian_blur,11.787821046937761,37.90240765416214,26.11458660722438,69.37315941706683,1,81.1609804640046,1234.2224499728734,11.787821046937761,143.84895203701967,37.90240765416214
88,A,gaussian_noise,gaussian_noise,clean,4.459848647192871,33.180029029242945,28.720180382050074,28.720180382050074,1,33.180029029242945,4627.501068882914,467.63003416091397,4.459848647192871,120.5251019042456
88,B,gaussian_noise,gaussian_noise,clean,3.850976581286149,33.72535057970396,29.87437399841781,29.87437399841781,1,33.72535057970396,2899.680279681636,528.101672367904,3.850976581286149,133.01810700489557
88,A,gaussian_blur,gaussian_blur,clean,7.521953788648332,20.994857208956358,13.472903420308025,13.472903420308025,1,20.994857208956358,2875.9626913670245,51.62157111650553,59.90488616974024,7.521953788648332
88,B,gaussian_blur,gaussian_blur,clean,7.003644260195199,20.65316157163359,13.649517311438391,13.649517311438391,1,20.65316157163359,2116.053709226898,50.07821496040883,58.94667158253175,7.003644260195199
89,A,clean,clean,gaussian_blur,7.282753284184819,17.83482222490911,10.552068940724292,0.0,1,7.282753284184819,4242.999515992267,133.8875887373372,29.973165240901228,17.83482222490911
89,B,clean,clean,gaussian_blur,5.5585343879921645,18.234692710605987,12.676158322613823,0.0,1,5.5585343879921645,3221.333136486599,140.23187759475903,27.99798849558994,18.234692710605987
89,A,brightness_dark,brightness_dark,contrast_low,138.20074582355082,271.06718997363754,132.86644415008672,177.46381571479438,1,315.6645615383452,138.20074582355082,271.06718997363754,375.3069007683021,278.72795581207924
89,B,brightness_dark,brightness_dark,contrast_low,138.56966131435126,269.9503044920723,131.38064317772103,177.4312804280355,1,316.0009417423868,138.56966131435126,269.9503044920723,374.9248013848532,275.68835395807247
89,A,contrast_low,contrast_low,gaussian_blur,20.858293276867762,80.04683107650212,59.188537799634354,112.60033368266363,1,133.4586269595314,916.796543264298,20.858293276867762,208.33630577656473,80.04683107650212
89,B,contrast_low,contrast_low,gaussian_blur,20.726105708292994,76.76171330117849,56.0356075928855,112.28239952770996,1,133.00850523600295,651.1552548880093,20.726105708292994,206.22893469162244,76.76171330117849
89,A,gaussian_noise,gaussian_noise,clean,8.796745822242757,23.835668192008967,15.03892236976621,15.03892236976621,1,23.835668192008967,3661.644244127785,358.4966936300784,8.796745822242757,87.29127306299443
89,B,gaussian_noise,gaussian_noise,clean,6.785215381115428,22.385381150071275,15.600165768955847,15.600165768955847,1,22.385381150071275,2471.2384972539376,393.8428825362362,6.785215381115428,94.05171877803849
89,A,gaussian_blur,gaussian_blur,clean,9.647922176123842,32.61363681185773,22.96571463573389,22.96571463573389,1,32.61363681185773,2669.367865638413,33.63394441593636,77.76687093993897,9.647922176123842
89,B,gaussian_blur,gaussian_blur,contrast_low,7.913082987008417,29.418665243128757,21.50558225612034,23.959532091628617,1,31.872615078637033,2116.87904021367,29.418665243128757,76.16811539561463,7.913082987008417
90,A,clean,clean,gaussian_blur,8.105180613521284,25.646677447251363,17.54149683373008,0.0,1,8.105180613521284,10463.131256019962,176.5331455483117,26.72114421265743,25.646677447251363
90,B,clean,clean,gaussian_noise,5.644800288749766,23.910509122950245,18.265708834200478,0.0,1,5.644800288749766,7427.30617655021,175.82619102817083,23.910509122950245,25.556194142559455
90,A,brightness_dark,brightness_dark,contrast_low,134.06275683393093,248.79993971978888,114.73718288585795,156.00808230622565,1,290.0708391401566,134.06275683393093,248.79993971978888,347.6828405811395,254.82036482220855
90,B,brightness_dark,brightness_dark,contrast_low,134.56743258378472,247.9605431714008,113.39311058761606,156.0659918655467,1,290.6334244493314,134.56743258378472,247.9605431714008,347.629179537974,252.2882469435565
90,A,contrast_low,contrast_low,gaussian_blur,15.893386250661528,60.00378771175461,44.11040146109308,95.25330685397174,1,111.14669310463327,2319.024053670617,15.893386250661528,183.64276759300776,60.00378771175461
90,B,contrast_low,contrast_low,gaussian_blur,14.569176934367635,57.06379982081772,42.49462288645009,95.77148855771298,1,110.34066549208062,1501.4117918429615,14.569176934367635,181.1665624422502,57.06379982081772
90,A,gaussian_noise,gaussian_noise,clean,9.836571334704068,26.737190583656965,16.900619248952896,16.900619248952896,1,26.737190583656965,7974.331952272565,402.03227357432417,9.836571334704068,97.80935778037858
90,B,gaussian_noise,gaussian_noise,clean,7.309099523048669,25.461679741267677,18.152580218219008,18.152580218219008,1,25.461679741267677,5200.5678769785145,431.56456041672715,7.309099523048669,105.71191053804718
90,A,gaussian_blur,gaussian_blur,clean,10.933191511621654,27.336192873469408,16.403001361847753,16.403001361847753,1,27.336192873469408,7601.565189415802,57.20025432902972,67.19126291277665,10.933191511621654
90,B,gaussian_blur,gaussian_blur,clean,8.846357081969277,25.864995688583573,17.018638606614296,17.018638606614296,1,25.864995688583573,5700.122717054023,46.95953458047528,65.02866670208884,8.846357081969277
91,A,clean,clean,gaussian_noise,9.877012636317332,16.047655195365788,6.170642559048456,0.0,1,9.877012636317332,8744.050570165016,316.05577202368875,16.047655195365788,54.18700842109493
91,B,clean,clean,gaussian_noise,10.561213168910546,15.417927091803017,4.856713922892471,0.0,1,10.561213168910546,6200.679295506975,350.6078608719845,15.417927091803017,62.97174678118566
91,A,brightness_dark,brightness_dark,gaussian_blur,123.10492734789027,233.5095744787875,110.40464713089723,136.32894900733595,1,259.43387635522623,123.10492734789027,254.39195468228718,310.77886983775454,233.5095744787875
91,B,brightness_dark,brightness_dark,gaussian_blur,128.2310181313285,233.65218475437064,105.42116662304213,133.06415377441382,1,261.29517190574234,128.2310181313285,264.00518753810115,312.02823447890546,233.65218475437064
91,A,contrast_low,contrast_low,gaussian_blur,15.551790716568364,47.076246983714185,31.524456267145823,81.55276976993385,1,97.10456048650221,3102.311209984925,15.551790716568364,168.3578910224769,47.076246983714185
91,B,contrast_low,contrast_low,gaussian_blur,14.437301288297045,45.40517625555628,30.967874967259235,82.94974039043338,1,97.38704167873043,1908.467256116846,14.437301288297045,166.84287751340398,45.40517625555628
91,A,gaussian_noise,gaussian_noise,clean,7.444949628550498,31.394632585201133,23.949682956650634,23.949682956650634,1,31.394632585201133,7193.001688877606,528.8383898002546,7.444949628550498,123.72920379529786
91,B,gaussian_noise,gaussian_noise,clean,7.67491385221958,34.06137334454038,26.386459492320796,26.386459492320796,1,34.06137334454038,4701.177327788609,599.2063971308247,7.67491385221958,141.52009915888385
91,A,gaussian_blur,gaussian_blur,clean,10.823874845156535,14.647425313686725,3.8235504685301898,3.8235504685301898,1,14.647425313686725,6445.340133815069,113.07693150864758,49.17695760388658,10.823874845156535
91,B,gaussian_blur,gaussian_blur,clean,12.910638833750696,15.03097432703121,2.120335493280514,2.120335493280514,1,15.03097432703121,4850.604359940486,116.81525843507919,48.202234258468266,12.910638833750696
92,A,clean,clean,gaussian_noise,11.964045551494614,17.01346444277445,5.049418891279835,0.0,1,11.964045551494614,5516.581812742412,334.15516581143197,17.01346444277445,60.04330617069453
92,B,clean,clean,gaussian_noise,15.633873240938314,19.041517448384546,3.407644207446232,0.0,1,15.633873240938314,4057.634061910557,389.9630134758747,19.041517448384546,73.42545666308754
92,A,brightness_dark,brightness_dark,gaussian_blur,131.72130061710723,251.70597111124388,119.98467049413665,144.12053600466746,1,275.8418366217747,131.72130061710723,280.0548864408172,327.1347490347788,251.70597111124388
