client,bank,context,ROT_SCORE,direction_errors,direction_ranks,current_state,current_tie_mask,clean_surrogate_state,clean_surrogate_tie_mask
74,A,gaussian_noise,"[0.24067847623042582, 0.21484680895973043, 0.2318822820846968, 0.2484897059938142, 0.23564825431875458]","[[0.23342640315456417, 0.2479305493062875], [0.2260125616996509, 0.20368105621980997], [0.21453545599096327, 0.24922910817843036], [0.2400282887469892, 0.25695112324063923], [0.22748474965829266, 0.24381175897921653]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
74,A,gaussian_blur,"[0.34645673761443524, 0.33811113019778694, 0.3335878417509198, 0.3112375116280579, 0.33796909123475]","[[0.37383392395909065, 0.3190795512697798], [0.4098242033096053, 0.2663980570859686], [0.36008844906381327, 0.30708723443802644], [0.34036201068129734, 0.28211301257481847], [0.3592731272460766, 0.3166650552234234]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,2,4
74,B,clean,"[0.2528212649888809, 0.2542514254139402, 0.2473343153996567, 0.2593648974139395, 0.24796392581977506]","[[0.25428806009173544, 0.25135446988602644], [0.29164045840215513, 0.21686239242572522], [0.24032399438817137, 0.254344636411142], [0.2671346491549422, 0.2515951456729367], [0.24575480309244516, 0.2501730485471049]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
74,B,brightness_dark,"[0.27703830401931956, 0.26375349627849354, 0.2786110263781274, 0.28301115569540003, 0.26884900664956957]","[[0.26051295538465913, 0.29356365265398], [0.25858136749034105, 0.268925625066646], [0.25747378902952256, 0.2997482637267323], [0.26869596468906976, 0.29732634670173025], [0.2504403156947727, 0.2872576976043664]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
74,B,contrast_low,"[0.302134841923969, 0.35507259220108944, 0.32624324875106764, 0.3332968075778635, 0.3091883014634226]","[[0.33002598880443196, 0.274243695043506], [0.4248828094336191, 0.28526237496855983], [0.38271032567915997, 0.2697761718229753], [0.40380651712433985, 0.26278709803138717], [0.3463747873682771, 0.27200181555856806]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,2,4
74,B,gaussian_noise,"[0.24067847623042582, 0.21549469626989012, 0.23831735634175727, 0.24849593591697636, 0.23489847035950223]","[[0.23342640315456417, 0.2479305493062875], [0.22591573136593385, 0.2050736611738464], [0.2221404159893159, 0.25449429669419865], [0.2391135259907533, 0.2578783458431994], [0.226612594153263, 0.2431843465657415]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
74,B,gaussian_blur,"[0.34645673761443524, 0.34035357232138763, 0.32507941297733467, 0.32037967704280956, 0.33921641465521335]","[[0.37383392395909065, 0.3190795512697798], [0.4120087065205224, 0.2686984381222529], [0.33662451382674685, 0.31353431212792254], [0.35084549249847125, 0.2899138615871479], [0.3602968308813027, 0.31813599842912393]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,2,4
75,A,clean,"[0.4255079206224194, 0.4050293730222053, 0.4141494070983329, 0.42233450979798504, 0.42083593970219635]","[[0.4903565579520349, 0.36065928329280383], [0.4487634781671853, 0.3612952678772253], [0.46797809403729695, 0.36032072015936883], [0.48621277137326036, 0.35845624822270966], [0.48322128592211355, 0.3584505934822791]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
75,A,brightness_dark,"[0.3680687665028497, 0.3794214748012026, 0.37875335649395947, 0.35988811572032114, 0.373947968984938]","[[0.3901645746388358, 0.34597295836686354], [0.4182713762889888, 0.3405715733134163], [0.4026375752118077, 0.3548691377761113], [0.3827044158142653, 0.337071815626377], [0.39950913182128855, 0.34838680614858736]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,1,2
75,A,contrast_low,"[0.43066479254801915, 0.43018252782802513, 0.41996038113107875, 0.42643979477941263, 0.4297268591457366]","[[0.48771092232823693, 0.3736186627678014], [0.4660270596400796, 0.3943379960159706], [0.4754269643331919, 0.3644937979289656], [0.4940967854805602, 0.358782804078265], [0.49170495265431946, 0.3677487656371537]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,1,2
75,A,gaussian_noise,"[0.414755569315333, 0.3994758682844145, 0.4000928838947096, 0.41727245326399093, 0.40965185801707904]","[[0.49532440821167895, 0.33418673041898694], [0.45166432053654954, 0.3472874160322794], [0.4652515868904673, 0.3349341808989519], [0.49742119888274017, 0.3371237076452417], [0.4870350831468152, 0.3322686328873429]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
75,A,gaussian_blur,"[0.40310683027515726, 0.3815087329895256, 0.4008336017413602, 0.40483695671861286, 0.40729345958651164]","[[0.4684307083599033, 0.3377829521904112], [0.4323104198044091, 0.33070704617464214], [0.4568587936203542, 0.34480840986236616], [0.46877062495758254, 0.34090328847964324], [0.4759132168625239, 0.3386737023104994]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
75,B,clean,"[0.4255079206224194, 0.4058666452555919, 0.4105259099483172, 0.42321476826280013, 0.42178114256396204]","[[0.4903565579520349, 0.36065928329280383], [0.44837395462991675, 0.36335933588126706], [0.4657416073746193, 0.35531021252201517], [0.48586670999579684, 0.36056282652980337], [0.48352288545598476, 0.36003939967193926]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
75,B,brightness_dark,"[0.3680687665028497, 0.37933233174010583, 0.3834219360081572, 0.3628938641127879, 0.37480684547842535]","[[0.3901645746388358, 0.34597295836686354], [0.4167684917812403, 0.34189617169897135], [0.4101751026045818, 0.35666876941173264], [0.3875009501168461, 0.33828677810872965], [0.40016485395288803, 0.3494488370039627]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,1,2
75,B,contrast_low,"[0.43066479254801915, 0.43509487021647464, 0.4248677684069423, 0.4323204311681611, 0.4288411979862896]","[[0.48771092232823693, 0.3736186627678014], [0.4717008196910818, 0.3984889207418675], [0.4951689143024279, 0.35456662251145676], [0.5037179138958346, 0.36092294844048756], [0.4914269215602804, 0.36625547441229883]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,1,2
75,B,gaussian_noise,"[0.414755569315333, 0.39955081259794856, 0.39277131291172795, 0.4177273332354673, 0.40887939270591694]","[[0.49532440821167895, 0.33418673041898694], [0.4497867051137395, 0.3493149200821576], [0.45937895446208526, 0.3261636713613706], [0.4968553497117827, 0.33859931675915195], [0.48497083584464207, 0.3327879495671918]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,1,2
75,B,gaussian_blur,"[0.40310683027515726, 0.38249353802958985, 0.4022979962265715, 0.405336460760865, 0.40752148139704303]","[[0.4684307083599033, 0.3377829521904112], [0.4321384952660912, 0.3328485807930885], [0.4588146672561136, 0.3457813251970293], [0.46715833365307624, 0.34351458786865374], [0.4748458306884883, 0.3401971321055977]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
76,A,clean,"[0.30697261080462895, 0.3085404403969748, 0.29649686811154513, 0.28716500548780977, 0.3080092250595089]","[[0.37250345695312675, 0.24144176465613115], [0.373549184924524, 0.24353169586942558], [0.34301686741991927, 0.24997686880317102], [0.3397218440075319, 0.23460816696808764], [0.36842067989257166, 0.2475977702264461]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
76,A,brightness_dark,"[0.33229616512544896, 0.3252721020071344, 0.34044204839100745, 0.31972509412507133, 0.34428014026067233]","[[0.33775310096733085, 0.32683922928356707], [0.33402736643475023, 0.31651683757951865], [0.33073969729700875, 0.3501443994850061], [0.33195720522445726, 0.30749298302568545], [0.3338092121106205, 0.35475106841072424]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
76,A,contrast_low,"[0.38310159294422125, 0.4574262616313386, 0.3682973325822939, 0.39350098527419236, 0.37662800323438833]","[[0.4941256953408944, 0.2720774905475481], [0.6011195831244394, 0.3137329401382378], [0.4635046334524807, 0.27309003171210705], [0.5234529723843391, 0.26354899816404564], [0.4846321228531922, 0.2686238836155845]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,3,8
76,A,gaussian_noise,"[0.265627753834637, 0.27553773030241746, 0.25297252098760503, 0.26845701523051907, 0.26025925664267]","[[0.30294433133354026, 0.22831117633573372], [0.3110464111328117, 0.2400290494720232], [0.2795396958684216, 0.22640534610678847], [0.31421284580465036, 0.22270118465638777], [0.28723254017975564, 0.23328597310558438]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,3,8
76,A,gaussian_blur,"[0.30815297334141484, 0.3415475448146328, 0.34585600547294143, 0.28473358263292375, 0.33389799361003625]","[[0.38458036306249455, 0.23172558362033513], [0.4219678572773503, 0.26112723235191526], [0.4334698338120112, 0.25824217713387165], [0.3571734541984215, 0.21229371106742603], [0.42171681777204595, 0.24607916944802657]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
76,B,clean,"[0.30697261080462895, 0.30357109905153523, 0.2876114306235361, 0.29043843464286895, 0.3065206415505378]","[[0.37250345695312675, 0.24144176465613115], [0.36551122759326027, 0.24163097050981025], [0.3236044695578434, 0.25161839168922884], [0.34609308082102375, 0.23478378846471415], [0.3648884181544474, 0.24815286494662825]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
76,B,brightness_dark,"[0.33229616512544896, 0.32300990157674214, 0.33589500459080673, 0.32589705021975235, 0.34302162693130345]","[[0.33775310096733085, 0.32683922928356707], [0.33232051798089324, 0.313699285172591], [0.32504490494217464, 0.34674510423943883], [0.33388263462188345, 0.3179114658176213], [0.33012066721786454, 0.3559225866447423]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
76,B,contrast_low,"[0.38310159294422125, 0.46163750034331996, 0.35764035562967444, 0.3949832586832942, 0.3773437498024261]","[[0.4941256953408944, 0.2720774905475481], [0.6063692192463324, 0.3169057814403075], [0.44008670112354065, 0.2751940101358083], [0.5198728509528034, 0.270093666413785], [0.4838991960873935, 0.27078830351745864]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
76,B,gaussian_noise,"[0.265627753834637, 0.27233082810712106, 0.24810983244571172, 0.26837882155849546, 0.25990683044565754]","[[0.30294433133354026, 0.22831117633573372], [0.30829580821018504, 0.23636584800405708], [0.2692863066919598, 0.22693335819946361], [0.3143709594452941, 0.22238668367169687], [0.2857893251575018, 0.23402433573381334]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
76,B,gaussian_blur,"[0.30815297334141484, 0.3339011231749188, 0.33454524063315394, 0.2860762986892137, 0.3332863550810078]","[[0.38458036306249455, 0.23172558362033513], [0.4117553029791491, 0.2560469433706886], [0.4075608781344225, 0.2615296031318854], [0.3591968734875627, 0.21295572389086473], [0.4193170184467633, 0.24725569171525227]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,2,4
77,A,clean,"[0.3379483752875585, 0.3359249476067361, 0.3350869394534997, 0.3438567792571082, 0.33860073649531]","[[0.2739279947784595, 0.4019687557966575], [0.288943741311344, 0.3829061539021281], [0.2823239108350124, 0.387849968071987], [0.28511744094107916, 0.4025961175731373], [0.27522419696725964, 0.4019772760233603]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
77,A,brightness_dark,"[0.3380113628145526, 0.32617439819694866, 0.3267909120347379, 0.34959516104791166, 0.33033883852888135]","[[0.2894933140318391, 0.3865294115972661], [0.29760708763399346, 0.35474170875990385], [0.29205366146116163, 0.3615281626083142], [0.31593563537578706, 0.38325468672003626], [0.2899961446789386, 0.37068153237882406]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
77,A,contrast_low,"[0.40756909897212673, 0.41937453173719463, 0.3787556547835527, 0.4190701378540278, 0.3925923899186563]","[[0.29075080500154826, 0.5243873929427052], [0.32078554978423507, 0.5179635136901543], [0.2682811143801256, 0.48923019518697985], [0.326688010644379, 0.5114522650636766], [0.2814653715163372, 0.5037194083209754]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
77,A,gaussian_noise,"[0.3104484576250064, 0.3180607426159868, 0.29626194737980344, 0.3138122204846418, 0.3117527968377241]","[[0.2465446440186029, 0.3743522712314099], [0.262375994881721, 0.37374549035025273], [0.24849350603379577, 0.3440303887258111], [0.24797688764377757, 0.37964755332550604], [0.24557995447224723, 0.377925639203201]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
77,A,gaussian_blur,"[0.3908681453237822, 0.3558429844219116, 0.38580889332736334, 0.39082447037266993, 0.39185001612137016]","[[0.30543917487465755, 0.4762971157729069], [0.308427186458606, 0.4032587823852172], [0.3286029126465162, 0.4430148740082105], [0.31933180639895714, 0.4623171343463827], [0.30913221751732933, 0.47456781472541093]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
77,B,clean,"[0.3379483752875585, 0.334219691371788, 0.32325532983293587, 0.34171987766624595, 0.338070036983653]","[[0.2739279947784595, 0.4019687557966575], [0.28836784114302044, 0.38007154160055556], [0.2784822619371645, 0.3680283977287072], [0.28069331670007375, 0.40274643863241816], [0.2749907264939277, 0.40114934747337827]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
77,B,brightness_dark,"[0.3380113628145526, 0.3247851286373147, 0.321853934414563, 0.3496249940100955, 0.3303645998382785]","[[0.2894933140318391, 0.3865294115972661], [0.29743776850087944, 0.35213248877374986], [0.2909502270213273, 0.35275764180779867], [0.31261342388796715, 0.3866365641322238], [0.29029449548694064, 0.3704347041896163]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
77,B,contrast_low,"[0.40756909897212673, 0.42013576948980524, 0.36602982322662736, 0.41810751456652084, 0.39158482626031904]","[[0.29075080500154826, 0.5243873929427052], [0.3221604587826855, 0.518111080196925], [0.27257708881621295, 0.4594825576370418], [0.3094913066212153, 0.5267237225118263], [0.28118454877715404, 0.501985103743484]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
77,B,gaussian_noise,"[0.3104484576250064, 0.3201757485202879, 0.2898345429638547, 0.3134203686679077, 0.31068828681424787]","[[0.2465446440186029, 0.3743522712314099], [0.2641895432481943, 0.3761619537923815], [0.24626685699434403, 0.3334022289333654], [0.2474993996434121, 0.3793413376924032], [0.24403487070981927, 0.3773417029186764]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
77,B,gaussian_blur,"[0.3908681453237822, 0.35359766302504847, 0.3774277375518023, 0.38859115174748654, 0.3917761872946992]","[[0.30543917487465755, 0.4762971157729069], [0.3041230165321497, 0.40307230951794726], [0.3269917985024362, 0.4278636766011684], [0.3152574833380986, 0.46192482015687447], [0.30956923345397247, 0.4739831411354259]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
78,A,clean,"[0.3666417890950555, 0.40063485170525237, 0.3659820496346219, 0.36989301290669163, 0.36302043080263363]","[[0.4584313029580754, 0.27485227523203565], [0.4854476351227225, 0.3158220682877823], [0.4649363406426771, 0.2670277586265667], [0.4507060551465834, 0.2890799706667998], [0.46108826668316005, 0.2649525949221072]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",4,16,4,16
78,A,brightness_dark,"[0.4379840891514292, 0.39156706343087055, 0.4125804917887287, 0.423848664557803, 0.4257147788020983]","[[0.47519066882450306, 0.4007775094783554], [0.4162453750877292, 0.3668887517740119], [0.4465468113906338, 0.3786141721868236], [0.4784610515791961, 0.36923627753640986], [0.4476269501595286, 0.40380260744466795]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,4,16
78,A,contrast_low,"[0.4629058358723983, 0.4587775463429122, 0.4401331384761025, 0.4949005519545718, 0.44545063201499735]","[[0.4931898377368979, 0.4326218340078988], [0.4801762496070866, 0.43737884307873776], [0.5171834085617089, 0.3630828683904962], [0.5313692554756775, 0.45843184843346607], [0.5150189733858564, 0.3758822906441383]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,4,16
78,A,gaussian_noise,"[0.35601631685036694, 0.34570471221491583, 0.34245772781098616, 0.35834020772186026, 0.3485411918749624]","[[0.4090867033018838, 0.30294593039885004], [0.4096196418599238, 0.28178978256990783], [0.3989567559384944, 0.2859586996834779], [0.42064515975780087, 0.2960352556859197], [0.40555729238410826, 0.29152509136581656]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,4,16
78,A,gaussian_blur,"[0.407532208131977, 0.42075370645580457, 0.3836047365240085, 0.39688327756094266, 0.40586882012082637]","[[0.5056606399200071, 0.3094037763439469], [0.5037244850308835, 0.33778292788072556], [0.4807880977446003, 0.28642137530341677], [0.49691321799778027, 0.296853337124105], [0.5022941542329655, 0.30944348600868715]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,4,16
78,B,clean,"[0.3666417890950555, 0.3967232805071136, 0.3578343280532271, 0.37076569743102117, 0.36262940721760895]","[[0.4584313029580754, 0.27485227523203565], [0.4789000488785473, 0.3145465121356798], [0.441276485393424, 0.27439217071303024], [0.45172164460133, 0.2898097502607124], [0.46013622877428517, 0.2651225856609328]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
78,B,brightness_dark,"[0.4379840891514292, 0.3933823818815185, 0.40887359903615833, 0.4316975631856714, 0.4244075662056082]","[[0.47519066882450306, 0.4007775094783554], [0.41840527545254885, 0.3683594883104881], [0.44242267065886176, 0.3753245274134549], [0.48030995234512996, 0.3830851740262128], [0.4458926540517963, 0.40292247835942013]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
78,B,contrast_low,"[0.4629058358723983, 0.4596498909724649, 0.42057243329658534, 0.48765461372642754, 0.4424472382552947]","[[0.4931898377368979, 0.4326218340078988], [0.4829299926104952, 0.43636978933443454], [0.4990193529759971, 0.34212551361717364], [0.518627113180868, 0.4566821142719871], [0.5132250246211054, 0.37166945188948397]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
78,B,gaussian_noise,"[0.35601631685036694, 0.3488378244641891, 0.3276768481581496, 0.36016778777592234, 0.34776023859013827]","[[0.4090867033018838, 0.30294593039885004], [0.41337170537111245, 0.2843039435572657], [0.3805859890925396, 0.27476770722375965], [0.4226307376535434, 0.29770483789830127], [0.4055119185326289, 0.29000855864764763]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
78,B,gaussian_blur,"[0.407532208131977, 0.4174940166128316, 0.37610238490130454, 0.3989358158744466, 0.4036059827903349]","[[0.5056606399200071, 0.3094037763439469], [0.4961025112541507, 0.33888552197151245], [0.45735404315620964, 0.2948507266463995], [0.4974449747555438, 0.3004266569933495], [0.4998897594792367, 0.30732220610143307]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
79,A,clean,"[0.40005636980391035, 0.38137869238531164, 0.36773820365669796, 0.3821443907129304, 0.4025901539430401]","[[0.3874063235136279, 0.4127064160941928], [0.4035495750041232, 0.3592078097665], [0.3434768117302275, 0.39199959558316844], [0.36835076127669564, 0.3959380201491651], [0.39967456838457033, 0.4055057395015099]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
79,A,brightness_dark,"[0.4093222461582726, 0.392828889204038, 0.4129676053148927, 0.3694852243794394, 0.3955956496379671]","[[0.41979122851119693, 0.3988532638053483], [0.3673439166907511, 0.418313861717325], [0.42114594565846203, 0.40478926497132334], [0.38273773208675343, 0.35623271667212536], [0.3717628588938163, 0.4194284403821179]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,2,4
79,A,contrast_low,"[0.5966321503673048, 0.4656606026375843, 0.49495533542603953, 0.6336519779401173, 0.6144996506067311]","[[0.6506450025378422, 0.5426192981967674], [0.4800541704139759, 0.4512670348611927], [0.48226492917520564, 0.5076457416768735], [0.6559681849308434, 0.6113357709493911], [0.6976162749580569, 0.5313830262554053]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
79,A,gaussian_noise,"[0.31619812167117045, 0.31537284662072096, 0.3059727755464308, 0.3229297249128207, 0.3183809770256488]","[[0.2869101530074715, 0.34548609033486943], [0.33513436005163194, 0.2956113331898099], [0.2669779045717312, 0.34496764652113043], [0.3006817545291942, 0.3451776952964471], [0.2834088561789289, 0.3533530978723687]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
79,A,gaussian_blur,"[0.4721631286208019, 0.4542572624374696, 0.46022176832139755, 0.4629083133103403, 0.4708050323693391]","[[0.43640084345345703, 0.5079254137881468], [0.4071768886976982, 0.501337636177241], [0.41691773294621315, 0.503525803696582], [0.4472287633315258, 0.4785878632891548], [0.4292866023470929, 0.5123234623915853]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
79,B,clean,"[0.40005636980391035, 0.37761127954148077, 0.36637493863294934, 0.38034302729661973, 0.4036305623061278]","[[0.3874063235136279, 0.4127064160941928], [0.3966135289619439, 0.3586090301210177], [0.33579587791728793, 0.39695399934861075], [0.36675819792578795, 0.39392785666745145], [0.3991957996754893, 0.4080653249367664]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
79,B,brightness_dark,"[0.4093222461582726, 0.3924549739638176, 0.39591699705317795, 0.36440532441806983, 0.396104353202424]","[[0.41979122851119693, 0.3988532638053483], [0.36733506508002206, 0.4175748828476132], [0.39304781956954554, 0.39878617453681037], [0.3758582296751013, 0.3529524191610383], [0.3702107386325867, 0.42199796777226134]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,2,4
79,B,contrast_low,"[0.5966321503673048, 0.477118224827087, 0.4827239941508055, 0.6490913957645628, 0.6020712088232829]","[[0.6506450025378422, 0.5426192981967674], [0.5068324700286083, 0.44740397962556566], [0.4818695010572328, 0.48357848724437824], [0.6899475223383014, 0.6082352691908242], [0.6811220571353405, 0.5230203605112255]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
79,B,gaussian_noise,"[0.31619812167117045, 0.3176386052359108, 0.31908908325409957, 0.3226729384482196, 0.3176809023651356]","[[0.2869101530074715, 0.34548609033486943], [0.33803158813695583, 0.29724562233486573], [0.2740664071344411, 0.3641117593737581], [0.3000098110925786, 0.34533606580386056], [0.282063864727436, 0.3532979400028352]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,2,4
79,B,gaussian_blur,"[0.4721631286208019, 0.45144731081912026, 0.44747936279370415, 0.4674284493526081, 0.4698673561308696]","[[0.43640084345345703, 0.5079254137881468], [0.40462073413433003, 0.49827388750391055], [0.3993365918397586, 0.4956221337476497], [0.45466421975517707, 0.48019267895003903], [0.42697230508500184, 0.5127624071767374]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
80,A,clean,"[0.43795606836379286, 0.41918256755614136, 0.3916441932799807, 0.4533108819386126, 0.4151467838310722]","[[0.26796550727699264, 0.6079466294505931], [0.28005275813995834, 0.5583123769723244], [0.28036455756734585, 0.5029238289926156], [0.28938061504140533, 0.6172411488358198], [0.2521267149378007, 0.5781668527243436]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
80,A,brightness_dark,"[0.42824457960288875, 0.42955162513213596, 0.4022559405489147, 0.43583319492279926, 0.4173220169422003]","[[0.33197637974639055, 0.524512779459387], [0.2875485495876413, 0.5715547006766306], [0.29199444345269987, 0.5125174376451296], [0.3300639768946619, 0.5416024129509367], [0.3132076993479858, 0.5214363345364147]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
80,A,contrast_low,"[0.5508909926724224, 0.7853422034402276, 0.5084762675502709, 0.563605459735522, 0.5397198426103909]","[[0.3053552837466028, 0.7964267015982419], [0.3825318248076834, 1.1881525820727719], [0.3281278662250485, 0.6888246688754932], [0.30575339680194835, 0.8214575226690958], [0.3100035977346643, 0.7694360874861175]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
80,A,gaussian_noise,"[0.3944075872358271, 0.4062650131840651, 0.34534675002785453, 0.40415976635014833, 0.37031497182891304]","[[0.24303780002178907, 0.5457773744498651], [0.34158040860772215, 0.47094961776040806], [0.2729636275990164, 0.4177298724566927], [0.25290826721978077, 0.5554112654805159], [0.2505527533203861, 0.49007719033744]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
80,A,gaussian_blur,"[0.4573616727180957, 0.5717774658213663, 0.43488405786489004, 0.4447741253122367, 0.47409797718878044]","[[0.2925521588678358, 0.6221711865683556], [0.320726567866945, 0.8228283637757878], [0.3121755252104972, 0.5575925905192829], [0.28417167500260304, 0.6053765756218704], [0.31952773162933046, 0.6286682227482304]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
80,B,clean,"[0.43795606836379286, 0.42453630526374614, 0.3872052397134569, 0.4538246539322093, 0.4145540784793781]","[[0.26796550727699264, 0.6079466294505931], [0.2801955393641663, 0.568877071163326], [0.28578719465714164, 0.4886232847697721], [0.28734121205926666, 0.6203080958051519], [0.25110049187435834, 0.5780076650843978]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
80,B,brightness_dark,"[0.42824457960288875, 0.43190061587000445, 0.4134721469620448, 0.4333071637386603, 0.4181213766888294]","[[0.33197637974639055, 0.524512779459387], [0.2902657998617416, 0.5735354318782673], [0.3001500495944722, 0.5267942443296174], [0.3323121499857134, 0.5343021774916072], [0.3105712776536264, 0.5256714757240325]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
80,B,contrast_low,"[0.5508909926724224, 0.7965283338234098, 0.4827372281424064, 0.5832548669491546, 0.5386533529890747]","[[0.3053552837466028, 0.7964267015982419], [0.38774222712371703, 1.2053144405231027], [0.3287808278721438, 0.636693628412669], [0.311756780499277, 0.8547529533990323], [0.3088984696368765, 0.7684082363412728]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
80,B,gaussian_noise,"[0.3944075872358271, 0.4102535633810216, 0.3329417735357746, 0.4036117505082283, 0.3675783514489174]","[[0.24303780002178907, 0.5457773744498651], [0.3412093888581084, 0.4792977379039348], [0.2724717007516472, 0.393411846319902], [0.25235036325545035, 0.5548731377610062], [0.2509067949691211, 0.4842499079287137]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
80,B,gaussian_blur,"[0.4573616727180957, 0.5797847224608899, 0.4285353076395203, 0.44258864946302096, 0.4736099278586332]","[[0.2925521588678358, 0.6221711865683556], [0.3213921524587907, 0.8381772924629891], [0.32448396250824124, 0.5325866527707994], [0.28408854283019336, 0.6010887560958486], [0.3208444230867268, 0.6263754326305396]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
