client,bank,context,iterations,converged,cap_hit,L,eta,max_step,projected_gradient_residual,objective,initial_objective,active_classes,L1_change,differs_from_BBSE,direct_KKT,reference_KKT,reference_objective,objective_error,unique,prevalence_error,reference_agreement,objective_dominance
16,B,gaussian_noise,3983,True,False,1.4062977617617531,0.7110869598108727,9.980072324111688e-13,1.396508501070093e-12,0.0003567353810448166,0.00399864940066912,5,0.6222911197633256,True,1.396566347809658e-12,1.1102230246251565e-16,0.00035673538104481653,5.421010862427522e-20,True,2.0112492227220002e-10,True,True
16,B,gaussian_blur,4763,True,False,1.4214787930483062,0.7034927322802605,9.972300762939312e-13,1.4115838569606715e-12,0.0002945250223140595,0.0026228247303346137,5,0.46054266078009437,True,1.4116413116563309e-12,4.228388472693467e-17,0.0002945250223140596,5.421010862427522e-20,True,2.4032451029221136e-10,True,True
17,A,clean,20000,False,True,1.4014691399650734,0.7135369388332885,3.359710168404639e-08,4.7069604651880735e-08,1.0928437139541337e-05,0.0007195547002155248,7,0.2848279037128625,True,4.706960466326852e-08,1.1102230246251565e-16,1.092843344647414e-05,3.6930671974027326e-12,True,0.00010074876851196013,False,True
17,A,brightness_dark,20000,False,True,1.396283781133376,0.7161867906166547,1.082187856521477e-06,1.5108758577104866e-06,1.53477307203209e-05,0.0044199082036030825,6,0.48011487858099133,True,1.5108758577386892e-06,2.0925101928970236e-17,1.5336103434529222e-05,1.1627285791676595e-08,True,0.009879794794778823,False,True
17,A,contrast_low,9506,True,False,1.4245910689651815,0.7019558256295941,9.98673366225944e-13,1.4196565517634007e-12,0.00019383612087068737,0.010269418928401702,4,0.7112786182137558,True,1.4197533326396582e-12,3.5683804001929165e-17,0.0001938361208706876,2.439454888092385e-19,True,4.896430483292136e-10,True,True
17,A,gaussian_noise,20000,False,True,1.4048430453979746,0.7118232910614669,4.4910787866392354e-09,6.306424115202999e-09,1.2422123890132603e-05,0.0022956708939274,6,0.4013889999929103,True,6.306424146079997e-09,4.819278656698067e-17,1.2422123840632387e-05,4.9500215802385575e-14,True,9.98469761076537e-06,False,True
17,A,gaussian_blur,20000,False,True,1.4110815619449193,0.7086762572545289,4.1320378035836214e-08,5.828671943661965e-08,2.7482078197493452e-05,0.0017410453578155713,6,0.4645530274229793,True,5.82867194624543e-08,2.927345865710862e-17,2.7482072651516173e-05,5.545977278765754e-12,True,0.0001222297855671961,False,True
17,B,clean,20000,False,True,1.4014691399650734,0.7135369388332885,3.359710168404639e-08,4.7069604651880735e-08,1.0928437139541337e-05,0.0007195547002155248,7,0.2848279037128625,True,4.706960466326852e-08,1.1102230246251565e-16,1.092843344647414e-05,3.6930671974027326e-12,True,0.00010074876851196013,False,True
17,B,brightness_dark,20000,False,True,1.3888808396037513,0.7200041727735985,9.78865806910978e-07,1.3593791192980572e-06,1.6327113730498927e-05,0.004947449609915893,6,0.4909603303744867,True,1.3593791192467774e-06,3.2634485391813683e-17,1.6317662059907192e-05,9.451670591735409e-09,True,0.008939862410282134,False,True
17,B,contrast_low,12354,True,False,1.451159159885892,0.689104288242671,9.991729665870253e-13,1.4476228928211554e-12,0.0001769612517041994,0.010383431943373241,4,0.7185192391750985,True,1.447658995717277e-12,2.0681156440160997e-17,0.0001769612517041992,1.8973538018496328e-19,True,6.432782362342238e-10,True,True
17,B,gaussian_noise,20000,False,True,1.4067331642603644,0.7108668690026814,5.46412681767805e-09,7.68318112522767e-09,1.2392606064402866e-05,0.0023682886898957894,6,0.41249163522682797,True,7.683181166642534e-09,1.5612511283791264e-17,1.239260598968181e-05,7.472105718181726e-14,True,1.2394146629957081e-05,False,True
17,B,gaussian_blur,20000,False,True,1.4220871896080542,0.7031917644062409,5.313180043153842e-08,7.553344169367705e-08,2.5732795000418917e-05,0.0016341481587258786,6,0.4646319365615237,True,7.553344168545213e-08,8.088148206741863e-17,2.5732785378005205e-05,9.622413712454415e-12,True,0.00016306600153923045,False,True
18,A,clean,2215,True,False,1.3999300916278348,0.7143213836036647,9.986456106503283e-13,1.3862218581049588e-12,0.001007150333368337,0.0011174200047893044,3,0.05112245410744143,True,1.3862097233974247e-12,1.6479873021779667e-17,0.0010071503333683367,2.168404344971009e-19,True,1.1701528634944225e-10,True,True
18,A,brightness_dark,941,True,False,1.3951961141925115,0.716745115491354,9.8236349610481e-13,1.3409025847209584e-12,0.0010622700125854547,0.0018969310070793433,3,0.18028461502575197,True,1.3409447163770238e-12,1.9949319973733282e-17,0.0010622700125854547,0.0,True,4.45806273841054e-11,True,True
18,A,contrast_low,1783,True,False,1.4245591353862905,0.701971560997245,9.935940958882838e-13,1.3983920394202413e-12,0.0024637242099215238,0.0029989086429830056,3,0.3123649488585911,True,1.3985392705029298e-12,2.5153490401663703e-17,0.002463724209921527,3.0357660829594124e-18,True,8.257058925487115e-11,True,True
18,A,gaussian_noise,2165,True,False,1.4035362173911508,0.7124860674124739,9.924283617124274e-13,1.3810665383237906e-12,0.0008570646200346231,0.0018350758124034386,3,0.1775952842429595,True,1.3809660880104158e-12,1.1709383462843448e-17,0.000857064620034622,1.0842021724855044e-18,True,1.139034422337204e-10,True,True
18,A,gaussian_blur,5388,True,False,1.4102116878411917,0.7091133966779413,9.980904991380157e-13,1.4028219389513681e-12,0.0016189199815748124,0.003038315853411081,4,0.24410029296925756,True,1.4027780673164791e-12,1.734723475976807e-17,0.001618919981574813,6.505213034913027e-19,True,3.0053926014517174e-10,True,True
18,B,clean,2215,True,False,1.3999300916278348,0.7143213836036647,9.986456106503283e-13,1.3862218581049588e-12,0.001007150333368337,0.0011174200047893044,3,0.05112245410744143,True,1.3862097233974247e-12,1.6479873021779667e-17,0.0010071503333683367,2.168404344971009e-19,True,1.1701528634944225e-10,True,True
18,B,brightness_dark,940,True,False,1.3878140578778364,0.7205576239292035,9.932298039583287e-13,1.3483393091472337e-12,0.0010746604719082946,0.0018411766932823622,3,0.18330497598989426,True,1.348335072065554e-12,3.165870343657673e-17,0.0010746604719082957,1.0842021724855044e-18,True,4.452517174402537e-11,True,True
18,B,contrast_low,1854,True,False,1.4513709056861839,0.689003752302184,9.910683385072616e-13,1.4219317453742753e-12,0.002674113432151066,0.003447869811740055,3,0.3305138261080813,True,1.4219068630860754e-12,1.0408340855860843e-17,0.0026741134321510685,2.6020852139652106e-18,True,8.55984172432045e-11,True,True
18,B,gaussian_noise,2276,True,False,1.405429825217283,0.7115260983204177,9.958700530887654e-13,1.3882349886260766e-12,0.0008404780101802946,0.001792869688715442,3,0.19410048834731955,True,1.38812182234882e-12,1.3444106938820255e-17,0.0008404780101802945,1.0842021724855044e-19,True,1.1897216545264655e-10,True,True
18,B,gaussian_blur,5517,True,False,1.4212718882757662,0.7035951447777965,9.973133430207781e-13,1.4127196319139096e-12,0.0017012857871651814,0.0032064695869907255,4,0.23348579415500367,True,1.4127947943476382e-12,1.6479873021779667e-17,0.001701285787165181,4.336808689942018e-19,True,3.053025610100235e-10,True,True
19,A,clean,4697,True,False,1.3995696682531966,0.7145053388075353,9.99561544645644e-13,1.393245677760145e-12,0.0013739560898460592,0.00704325857401376,6,0.9402202494828151,True,1.3932709153063882e-12,2.0816681711721685e-17,0.0013739560898460594,2.168404344971009e-19,True,2.441381541373744e-10,True,True
19,A,brightness_dark,6302,True,False,1.3939737361204143,0.7173736305700511,9.990012289629036e-13,1.3882747344097403e-12,0.0009743183337893127,0.010582638188390076,4,0.7274478533223362,True,1.3882866210790379e-12,3.946495907847236e-17,0.0009743183337893128,1.0842021724855044e-19,True,3.171880050278908e-10,True,True
19,A,contrast_low,9639,True,False,1.42450121103223,0.7020001051984888,9.981182547136314e-13,1.4189739373153735e-12,0.0017732302957432107,0.007787758262525966,5,0.6891260600242651,True,1.4189994665403383e-12,3.599551212651875e-17,0.0017732302957432099,8.673617379884035e-19,True,5.053387153175493e-10,True,True
19,A,gaussian_noise,5103,True,False,1.402739793118001,0.7128905909036817,9.978684545330907e-13,1.3944547858167435e-12,0.0015318748202840563,0.007517503606778916,5,0.9745063587861641,True,1.3943734947056974e-12,1.3227266504323154e-17,0.0015318748202840565,2.168404344971009e-19,True,2.542637211888632e-10,True,True
19,A,gaussian_blur,4700,True,False,1.4091065862315801,0.7096695237755809,9.98673366225944e-13,1.4017226282619875e-12,0.001266516004372807,0.006028332746344845,5,0.9062918328288933,True,1.4017084476632136e-12,3.4640259410911867e-17,0.0012665160043728054,1.734723475976807e-18,True,2.5361876487828283e-10,True,True
19,B,clean,4697,True,False,1.3995696682531966,0.7145053388075353,9.99561544645644e-13,1.393245677760145e-12,0.0013739560898460592,0.00704325857401376,6,0.9402202494828151,True,1.3932709153063882e-12,2.0816681711721685e-17,0.0013739560898460594,2.168404344971009e-19,True,2.441381541373744e-10,True,True
19,B,brightness_dark,6026,True,False,1.3866514296511352,0.721161770446945,9.997662420158093e-13,1.3816342426147522e-12,0.0010120071079833433,0.010607482261124516,4,0.7054725763806338,True,1.3816695183799244e-12,3.7730235602495554e-17,0.001012007107983344,6.505213034913027e-19,True,3.025892366531613e-10,True,True
19,B,contrast_low,6478,True,False,1.450982311232772,0.6891882776643831,9.985345883478658e-13,1.4448287399212149e-12,0.0017925118060297498,0.010792840500691028,4,0.8032500146468892,True,1.4448789387166983e-12,7.806255641895632e-18,0.0017925118060297496,2.168404344971009e-19,True,3.5523595176556455e-10,True,True
19,B,gaussian_noise,5231,True,False,1.4047504738199246,0.7118701994673186,9.979794768355532e-13,1.396453590827696e-12,0.0015195238943554355,0.0074432582312513275,5,0.9547436092986967,True,1.3965873271216955e-12,2.417770844642675e-17,0.001519523894355435,4.336808689942018e-19,True,2.6530144747738404e-10,True,True
19,B,gaussian_blur,20000,False,True,1.419937574868195,0.704256312178248,1.1495641246209165e-08,1.631910908294153e-08,0.001265794512408633,0.0060881098262746845,6,0.8969814921727305,True,1.6319109121161208e-08,1.1102230246251565e-16,0.0012657945117984224,6.102106667182916e-13,True,4.709063945516033e-05,False,True
