client,bank,context,salt,label,count,real_regret_exact,repair_regret_exact,regret_reduction_exact,recovery_fraction_exact,recovery_fraction,zero_gap,prevalence_L1_change,DU_change,actual_optimal_agreement,repair_optimal_agreement,enters_optimal_set,repaired_states,best_utility_class
93,A,brightness_dark,T013-S2,4,20,0,0,0,,,True,-0.3177918396653245,-0.03039036323836522,1.0,1.0,False,"[1, 1]",True
93,A,brightness_dark,T013-S3,4,20,0,0,0,,,True,-0.3177918396653245,-0.029485927417182305,1.0,1.0,False,"[0, 1]",True
93,A,contrast_low,T013-S0,4,20,113/2943,0,113/2943,1,1.0,False,-1.2062712243940465,-0.13491649252467625,0.0,1.0,True,"[1, 1]",True
93,A,contrast_low,T013-S1,4,20,332/8829,0,332/8829,1,1.0,False,-1.2062712243940465,-0.13488828279581977,0.0,1.0,True,"[1, 1]",True
93,A,contrast_low,T013-S2,4,20,2123/56502,0,2123/56502,1,1.0,False,-1.2062712243940465,-0.13494361612880332,0.0,1.0,True,"[1, 1]",True
93,A,contrast_low,T013-S3,4,20,31759/846802,0,31759/846802,1,1.0,False,-1.2062712243940465,-0.13489558326399248,0.0,1.0,True,"[1, 1]",True
93,A,gaussian_noise,T013-S0,4,20,0,0,0,,,True,-1.4004646866558934,-0.29284995497323196,1.0,1.0,False,"[3, 3]",True
93,A,gaussian_noise,T013-S1,4,20,0,0,0,,,True,-1.4004646866558934,-0.2927295968289586,1.0,1.0,False,"[3, 3]",True
93,A,gaussian_noise,T013-S2,4,20,0,0,0,,,True,-1.4004646866558934,-0.2927587082820068,1.0,1.0,False,"[3, 3]",True
93,A,gaussian_noise,T013-S3,4,20,0,0,0,,,True,-1.4004646866558934,-0.29274395864704644,1.0,1.0,False,"[3, 3]",True
93,A,gaussian_blur,T013-S0,4,20,325/35316,0,325/35316,1,1.0,False,-2.0,-0.22927510002577037,0.0,1.0,True,"[1, 1]",True
93,A,gaussian_blur,T013-S1,4,20,433/47088,0,433/47088,1,1.0,False,-2.0,-0.22933435076781508,0.0,1.0,True,"[1, 1]",True
93,A,gaussian_blur,T013-S2,4,20,7/657,0,7/657,1,1.0,False,-2.0,-0.23131009145829282,0.5,1.0,True,"[1, 3]",True
93,A,gaussian_blur,T013-S3,4,20,3926/423401,0,3926/423401,1,1.0,False,-2.0,-0.23506784317935742,0.0,1.0,True,"[1, 1]",True
93,B,clean,T013-S0,4,20,145/47088,0,145/47088,1,1.0,False,-1.6106474387141583,-0.30806265485634915,0.0,1.0,True,"[1, 1]",True
93,B,clean,T013-S1,4,20,5/1308,0,5/1308,1,1.0,False,-1.6106474387141583,-0.3080751705049113,0.5,1.0,True,"[1, 3]",True
93,B,clean,T013-S2,4,20,1/219,0,1/219,1,1.0,False,-1.6106474387141583,-0.307951577295699,0.5,1.0,True,"[1, 3]",True
93,B,clean,T013-S3,4,20,1322/423401,0,1322/423401,1,1.0,False,-1.6106474387141583,-0.30806577555288395,0.0,1.0,True,"[1, 1]",True
93,B,brightness_dark,T013-S0,4,20,0,0,0,,,True,-0.34166863588171886,-0.041987709492468564,1.0,1.0,False,"[1, 0]",True
93,B,brightness_dark,T013-S1,4,20,0,0,0,,,True,-0.34166863588171886,-0.04195453607576845,1.0,1.0,False,"[1, 1]",True
93,B,brightness_dark,T013-S2,4,20,0,0,0,,,True,-0.34166863588171886,-0.0419819888982659,1.0,1.0,False,"[1, 1]",True
93,B,brightness_dark,T013-S3,4,20,0,0,0,,,True,-0.34166863588171886,-0.04195790414923686,1.0,1.0,False,"[0, 1]",True
93,B,contrast_low,T013-S0,4,20,841/17658,0,841/17658,1,1.0,False,-0.9120481615639272,-0.09477152355359333,0.0,1.0,True,"[1, 1]",True
93,B,contrast_low,T013-S1,4,20,83/1744,0,83/1744,1,1.0,False,-0.9120481615639272,-0.09475730455042299,0.0,1.0,True,"[1, 1]",True
93,B,contrast_low,T013-S2,4,20,4409/94170,0,4409/94170,1,1.0,False,-0.9120481615639272,-0.09480233988724816,0.0,1.0,True,"[1, 1]",True
93,B,contrast_low,T013-S3,4,20,20101/423401,0,20101/423401,1,1.0,False,-0.9120481615639272,-0.0947430964283,0.0,1.0,True,"[1, 1]",True
93,B,gaussian_noise,T013-S0,4,20,0,0,0,,,True,-1.5217135244894378,-0.32944691491815126,1.0,1.0,False,"[3, 3]",True
93,B,gaussian_noise,T013-S1,4,20,0,0,0,,,True,-1.5217135244894378,-0.3293067753626626,1.0,1.0,False,"[3, 3]",True
93,B,gaussian_noise,T013-S2,4,20,0,0,0,,,True,-1.5217135244894378,-0.3293424628119497,1.0,1.0,False,"[0, 3]",True
93,B,gaussian_noise,T013-S3,4,20,0,0,0,,,True,-1.5217135244894378,-0.32933394371809155,1.0,1.0,False,"[3, 3]",True
93,B,gaussian_blur,T013-S0,4,20,1301/141264,0,1301/141264,1,1.0,False,-2.0,-0.24451124883257486,0.0,1.0,True,"[1, 1]",True
93,B,gaussian_blur,T013-S1,4,20,649/70632,0,649/70632,1,1.0,False,-2.0,-0.24470393603619262,0.0,1.0,True,"[1, 1]",True
93,B,gaussian_blur,T013-S2,4,20,7/657,0,7/657,1,1.0,False,-2.0,-0.24453021800736957,0.5,1.0,True,"[1, 3]",True
93,B,gaussian_blur,T013-S3,4,20,3946/423401,0,3946/423401,1,1.0,False,-2.0,-0.24476227674162332,0.0,1.0,True,"[1, 1]",True
94,A,clean,T013-S0,1,1,0,0,0,,,True,0.03859006332017015,0.020796243163507616,1.0,1.0,False,"[1, 1]",True
94,A,clean,T013-S0,5,19,0,0,0,,,True,-0.07340421584686117,-0.025530801660169244,1.0,1.0,False,"[1, 1]",False
94,A,clean,T013-S1,1,1,0,0,0,,,True,0.03859006332017015,0.020882211373039694,1.0,1.0,False,"[1, 1]",True
94,A,clean,T013-S1,5,19,0,0,0,,,True,-0.07340421584686117,-0.02554701786664322,1.0,1.0,False,"[1, 1]",False
94,A,clean,T013-S2,1,1,0,0,0,,,True,0.03859006332017015,0.020865570618370605,1.0,1.0,False,"[1, 1]",True
94,A,clean,T013-S2,5,19,0,0,0,,,True,-0.07340421584686117,-0.02547419356839918,1.0,1.0,False,"[1, 1]",False
94,A,clean,T013-S3,1,1,0,0,0,,,True,0.03859006332017015,0.020052199413607287,1.0,1.0,False,"[1, 1]",True
94,A,clean,T013-S3,5,19,0,0,0,,,True,-0.07340421584686117,-0.026216393170580363,1.0,1.0,False,"[1, 1]",False
94,A,brightness_dark,T013-S0,1,1,0,0,0,,,True,0.08245866055864826,0.007906235621335495,1.0,1.0,False,"[1, 1]",True
94,A,brightness_dark,T013-S0,5,19,0,0,0,,,True,-0.6712982689365355,-0.013371841517533338,1.0,1.0,False,"[1, 1]",False
94,A,brightness_dark,T013-S1,1,1,0,0,0,,,True,0.08245866055864826,0.007897498695955726,1.0,1.0,False,"[1, 1]",True
94,A,brightness_dark,T013-S1,5,19,0,0,0,,,True,-0.6712982689365355,-0.01340381897991795,1.0,1.0,False,"[1, 1]",False
94,A,brightness_dark,T013-S2,1,1,0,0,0,,,True,0.08245866055864826,0.010759779794533714,1.0,1.0,False,"[1, 1]",True
94,A,brightness_dark,T013-S2,5,19,0,0,0,,,True,-0.6712982689365355,-0.013527924513881698,1.0,1.0,False,"[1, 1]",False
94,A,brightness_dark,T013-S3,1,1,0,0,0,,,True,0.08245866055864826,0.010293667887804489,1.0,1.0,False,"[1, 1]",True
94,A,brightness_dark,T013-S3,5,19,0,0,0,,,True,-0.6712982689365355,-0.013387152237520114,1.0,1.0,False,"[1, 1]",False
94,A,contrast_low,T013-S0,1,1,0,0,0,,,True,-0.3891159357563079,-0.06663817136007702,1.0,1.0,False,"[1, 1]",True
94,A,contrast_low,T013-S0,5,19,0,0,0,,,True,-1.0590166037785904,-0.18564912130521616,1.0,1.0,False,"[1, 1]",False
94,A,contrast_low,T013-S1,1,1,0,0,0,,,True,-0.3891159357563079,-0.06655700122509997,1.0,1.0,False,"[1, 1]",True
94,A,contrast_low,T013-S1,5,19,0,0,0,,,True,-1.0590166037785904,-0.185317458810087,1.0,1.0,False,"[1, 1]",False
94,A,contrast_low,T013-S2,1,1,0,0,0,,,True,-0.3891159357563079,-0.06663990207522669,1.0,1.0,False,"[1, 1]",True
94,A,contrast_low,T013-S2,5,19,0,0,0,,,True,-1.0590166037785904,-0.1857488634456236,1.0,1.0,False,"[1, 1]",False
94,A,contrast_low,T013-S3,1,1,0,0,0,,,True,-0.3891159357563079,-0.06663236150224461,1.0,1.0,False,"[1, 1]",True
94,A,contrast_low,T013-S3,5,19,0,0,0,,,True,-1.0590166037785904,-0.1855825265028082,1.0,1.0,False,"[1, 1]",False
94,A,gaussian_noise,T013-S0,1,1,0,0,0,,,True,-0.009336123710532052,-0.009028829831820906,1.0,1.0,False,"[1, 1]",True
94,A,gaussian_noise,T013-S0,5,19,0,0,0,,,True,-0.17052091316939233,-0.07225748269181058,1.0,1.0,False,"[1, 1]",False
94,A,gaussian_noise,T013-S1,1,1,0,0,0,,,True,-0.009336123710532052,-0.00903152955201067,1.0,1.0,False,"[1, 1]",True
94,A,gaussian_noise,T013-S1,5,19,0,0,0,,,True,-0.17052091316939233,-0.07220481967251992,1.0,1.0,False,"[1, 1]",False
94,A,gaussian_noise,T013-S2,1,1,0,0,0,,,True,-0.009336123710532052,-0.009047221974846906,1.0,1.0,False,"[1, 1]",True
94,A,gaussian_noise,T013-S2,5,19,0,0,0,,,True,-0.17052091316939233,-0.07215870286412839,1.0,1.0,False,"[1, 1]",False
94,A,gaussian_noise,T013-S3,1,1,0,0,0,,,True,-0.009336123710532052,-0.009038232298018437,1.0,1.0,False,"[1, 1]",True
94,A,gaussian_noise,T013-S3,5,19,0,0,0,,,True,-0.17052091316939233,-0.07218649550497053,1.0,1.0,False,"[1, 1]",False
94,A,gaussian_blur,T013-S0,1,1,0,0,0,,,True,0.03733602017904447,0.013773608739665003,1.0,1.0,False,"[1, 1]",True
94,A,gaussian_blur,T013-S0,5,19,0,0,0,,,True,-0.17602046215159298,-0.055431938743597246,1.0,1.0,False,"[1, 1]",False
94,A,gaussian_blur,T013-S1,1,1,0,0,0,,,True,0.03733602017904447,0.013799107226937155,1.0,1.0,False,"[1, 1]",True
94,A,gaussian_blur,T013-S1,5,19,0,0,0,,,True,-0.17602046215159298,-0.05546897325852917,1.0,1.0,False,"[1, 1]",False
94,A,gaussian_blur,T013-S2,1,1,0,0,0,,,True,0.03733602017904447,0.013772325848204564,1.0,1.0,False,"[1, 1]",True
94,A,gaussian_blur,T013-S2,5,19,0,0,0,,,True,-0.17602046215159298,-0.0554602744298158,1.0,1.0,False,"[1, 1]",False
94,A,gaussian_blur,T013-S3,1,1,0,0,0,,,True,0.03733602017904447,0.01376710951183878,1.0,1.0,False,"[1, 1]",True
94,A,gaussian_blur,T013-S3,5,19,0,0,0,,,True,-0.17602046215159298,-0.055370060293503984,1.0,1.0,False,"[1, 1]",False
94,B,clean,T013-S0,1,1,0,0,0,,,True,0.03859006332017015,0.02221352111433545,1.0,1.0,False,"[1, 1]",True
94,B,clean,T013-S0,5,19,0,0,0,,,True,-0.07340421584686117,-0.026526557836155342,1.0,1.0,False,"[1, 1]",False
94,B,clean,T013-S1,1,1,0,0,0,,,True,0.03859006332017015,0.02321285649140105,1.0,1.0,False,"[1, 1]",True
94,B,clean,T013-S1,5,19,0,0,0,,,True,-0.07340421584686117,-0.02560777691022411,1.0,1.0,False,"[1, 1]",False
94,B,clean,T013-S2,1,1,0,0,0,,,True,0.03859006332017015,0.023133855772569517,1.0,1.0,False,"[1, 1]",True
94,B,clean,T013-S2,5,19,0,0,0,,,True,-0.07340421584686117,-0.025623086886996133,1.0,1.0,False,"[1, 1]",False
94,B,clean,T013-S3,1,1,0,0,0,,,True,0.03859006332017015,0.02194566735721236,1.0,1.0,False,"[1, 1]",True
94,B,clean,T013-S3,5,19,0,0,0,,,True,-0.07340421584686117,-0.026730487690479945,1.0,1.0,False,"[1, 1]",False
94,B,brightness_dark,T013-S0,1,1,0,0,0,,,True,0.08372143332574988,-0.011365667275089586,1.0,1.0,False,"[1, 1]",True
94,B,brightness_dark,T013-S0,5,19,0,0,0,,,True,-0.6662482103232101,-0.02882969776266152,1.0,1.0,False,"[1, 1]",False
94,B,brightness_dark,T013-S1,1,1,0,0,0,,,True,0.08372143332574988,-0.011175651732758668,1.0,1.0,False,"[1, 1]",True
94,B,brightness_dark,T013-S1,5,19,0,0,0,,,True,-0.6662482103232101,-0.028759169598765427,1.0,1.0,False,"[1, 1]",False
94,B,brightness_dark,T013-S2,1,1,0,0,0,,,True,0.08372143332574988,-0.011320383118013408,1.0,1.0,False,"[1, 1]",True
94,B,brightness_dark,T013-S2,5,19,0,0,0,,,True,-0.6662482103232101,-0.028836645194402474,1.0,1.0,False,"[1, 1]",False
94,B,brightness_dark,T013-S3,1,1,0,0,0,,,True,0.08372143332574988,-0.01117628002608681,1.0,1.0,False,"[1, 1]",True
94,B,brightness_dark,T013-S3,5,19,0,0,0,,,True,-0.6662482103232101,-0.028729871425308612,1.0,1.0,False,"[1, 1]",False
94,B,contrast_low,T013-S0,1,1,0,0,0,,,True,-0.4565797035047112,-0.08075067645951947,1.0,1.0,False,"[1, 1]",True
94,B,contrast_low,T013-S0,5,19,0,0,0,,,True,-1.2038164741800097,-0.22197979010882893,1.0,1.0,False,"[1, 1]",False
94,B,contrast_low,T013-S1,1,1,0,0,0,,,True,-0.4565797035047112,-0.08064802608012009,1.0,1.0,False,"[1, 1]",True
94,B,contrast_low,T013-S1,5,19,0,0,0,,,True,-1.2038164741800097,-0.2216325813450078,1.0,1.0,False,"[1, 1]",False
94,B,contrast_low,T013-S2,1,1,0,0,0,,,True,-0.4565797035047112,-0.08072941347119686,1.0,1.0,False,"[1, 1]",True
94,B,contrast_low,T013-S2,5,19,0,0,0,,,True,-1.2038164741800097,-0.2220582478926581,1.0,1.0,False,"[1, 1]",False
94,B,contrast_low,T013-S3,1,1,0,0,0,,,True,-0.4565797035047112,-0.08073318991676695,1.0,1.0,False,"[1, 1]",True
94,B,contrast_low,T013-S3,5,19,0,0,0,,,True,-1.2038164741800097,-0.221906566842774,1.0,1.0,False,"[1, 1]",False
94,B,gaussian_noise,T013-S0,1,1,0,0,0,,,True,-0.009409773577673197,-0.010320732592349335,1.0,1.0,False,"[1, 1]",True
94,B,gaussian_noise,T013-S0,5,19,0,0,0,,,True,-0.1453450087116968,-0.0680447810735573,1.0,1.0,False,"[1, 1]",False
94,B,gaussian_noise,T013-S1,1,1,0,0,0,,,True,-0.009409773577673197,-0.010317062431617216,1.0,1.0,False,"[1, 1]",True
94,B,gaussian_noise,T013-S1,5,19,0,0,0,,,True,-0.1453450087116968,-0.0680167145460286,1.0,1.0,False,"[1, 1]",False
94,B,gaussian_noise,T013-S2,1,1,0,0,0,,,True,-0.009409773577673197,-0.010335009295814115,1.0,1.0,False,"[1, 1]",True
94,B,gaussian_noise,T013-S2,5,19,0,0,0,,,True,-0.1453450087116968,-0.06796712916964018,1.0,1.0,False,"[1, 1]",False
94,B,gaussian_noise,T013-S3,1,1,0,0,0,,,True,-0.009409773577673197,-0.008656877518635406,1.0,1.0,False,"[1, 1]",True
94,B,gaussian_noise,T013-S3,5,19,0,0,0,,,True,-0.1453450087116968,-0.0679982940343854,1.0,1.0,False,"[1, 1]",False
94,B,gaussian_blur,T013-S0,1,1,0,0,0,,,True,0.036610680832016296,0.014155322623032748,1.0,1.0,False,"[1, 1]",True
94,B,gaussian_blur,T013-S0,5,19,0,0,0,,,True,-0.18611237072515469,-0.05928973464303294,1.0,1.0,False,"[1, 1]",False
94,B,gaussian_blur,T013-S1,1,1,0,0,0,,,True,0.036610680832016296,0.014174866773546485,1.0,1.0,False,"[1, 1]",True
94,B,gaussian_blur,T013-S1,5,19,0,0,0,,,True,-0.18611237072515469,-0.0593147295383041,1.0,1.0,False,"[1, 1]",False
94,B,gaussian_blur,T013-S2,1,1,0,0,0,,,True,0.036610680832016296,0.014151801207031245,1.0,1.0,False,"[1, 1]",True
94,B,gaussian_blur,T013-S2,5,19,0,0,0,,,True,-0.18611237072515469,-0.05930672886138079,1.0,1.0,False,"[1, 1]",False
94,B,gaussian_blur,T013-S3,1,1,0,0,0,,,True,0.036610680832016296,0.014145335513756532,1.0,1.0,False,"[1, 1]",True
94,B,gaussian_blur,T013-S3,5,19,0,0,0,,,True,-0.18611237072515469,-0.05920116057510416,1.0,1.0,False,"[1, 1]",False
95,A,clean,T013-S0,1,15,0,0,0,,,True,0.2900824139190478,-0.005045370824272522,1.0,1.0,False,"[2, 2]",True
95,A,clean,T013-S0,5,4,0,0,0,,,True,-0.01648880202844749,-0.010884086655593664,1.0,1.0,False,"[2, 2]",False
95,A,clean,T013-S0,6,1,0,0,0,,,True,0.0,-8.67976988449537e-05,1.0,1.0,False,"[2, 2]",False
95,A,clean,T013-S1,1,15,0,0,0,,,True,0.2900824139190478,-0.005024860798312103,1.0,1.0,False,"[2, 2]",True
95,A,clean,T013-S1,5,4,0,0,0,,,True,-0.01648880202844749,-0.010883244948701368,1.0,1.0,False,"[2, 2]",False
95,A,clean,T013-S1,6,1,0,0,0,,,True,0.0,-8.66258520399732e-05,1.0,1.0,False,"[2, 2]",False
95,A,clean,T013-S2,1,15,0,0,0,,,True,0.2900824139190478,-0.005002855050771644,1.0,1.0,False,"[2, 2]",True
95,A,clean,T013-S2,5,4,0,0,0,,,True,-0.01648880202844749,-0.01086960389372054,1.0,1.0,False,"[2, 2]",False
95,A,clean,T013-S2,6,1,0,0,0,,,True,0.0,-8.682782383939713e-05,1.0,1.0,False,"[2, 2]",False
95,A,clean,T013-S3,1,15,0,0,0,,,True,0.2900824139190478,-0.005085336536366336,1.0,1.0,False,"[2, 2]",True
95,A,clean,T013-S3,5,4,0,0,0,,,True,-0.01648880202844749,-0.010874830518917439,1.0,1.0,False,"[2, 2]",False
95,A,clean,T013-S3,6,1,0,0,0,,,True,0.0,-8.687363403518666e-05,1.0,1.0,False,"[2, 2]",False
95,A,brightness_dark,T013-S0,1,15,0,0,0,,,True,0.7682885907455266,0.2146540843310017,1.0,1.0,False,"[2, 2]",True
95,A,brightness_dark,T013-S0,5,4,0,0,0,,,True,-0.020595042785483575,-0.008250621767545124,1.0,1.0,False,"[2, 2]",False
95,A,brightness_dark,T013-S0,6,1,0,0,0,,,True,0.001743140601493498,0.000671500275231357,1.0,1.0,False,"[2, 2]",False
95,A,brightness_dark,T013-S1,1,15,0,0,0,,,True,0.7682885907455266,0.21464088609523663,1.0,1.0,False,"[2, 2]",True
95,A,brightness_dark,T013-S1,5,4,0,0,0,,,True,-0.020595042785483575,-0.008250404617886176,1.0,1.0,False,"[2, 2]",False
95,A,brightness_dark,T013-S1,6,1,0,0,0,,,True,0.001743140601493498,0.0006714697973200512,1.0,1.0,False,"[2, 2]",False
95,A,brightness_dark,T013-S2,1,15,0,0,0,,,True,0.7682885907455266,0.21467845772814004,1.0,1.0,False,"[2, 2]",True
95,A,brightness_dark,T013-S2,5,4,0,0,0,,,True,-0.020595042785483575,-0.00825162962757564,1.0,1.0,False,"[2, 2]",False
95,A,brightness_dark,T013-S2,6,1,0,0,0,,,True,0.001743140601493498,0.000671598738711407,1.0,1.0,False,"[2, 2]",False
95,A,brightness_dark,T013-S3,1,15,0,0,0,,,True,0.7682885907455266,0.21478795515889884,1.0,1.0,False,"[2, 2]",True
95,A,brightness_dark,T013-S3,5,4,0,0,0,,,True,-0.020595042785483575,-0.008255252447012723,1.0,1.0,False,"[2, 2]",False
95,A,brightness_dark,T013-S3,6,1,0,0,0,,,True,0.001743140601493498,0.0006719140411506341,1.0,1.0,False,"[2, 2]",False
95,A,contrast_low,T013-S0,1,15,0,0,0,,,True,0.13255139684627215,-0.030591818169324575,1.0,1.0,False,"[2, 2]",True
95,A,contrast_low,T013-S0,5,4,0,0,0,,,True,-0.13920626721620127,-0.03778746203734039,1.0,1.0,False,"[2, 2]",False
95,A,contrast_low,T013-S0,6,1,0,0,0,,,True,0.00164380130013414,0.00044620892771499165,1.0,1.0,False,"[2, 2]",False
95,A,contrast_low,T013-S1,1,15,0,0,0,,,True,0.13255139684627215,-0.030643355759640514,1.0,1.0,False,"[2, 2]",True
95,A,contrast_low,T013-S1,5,4,0,0,0,,,True,-0.13920626721620127,-0.03784895493622775,1.0,1.0,False,"[2, 2]",False
95,A,contrast_low,T013-S1,6,1,0,0,0,,,True,0.00164380130013414,0.00044693505958504076,1.0,1.0,False,"[2, 2]",False
95,A,contrast_low,T013-S2,1,15,0,0,0,,,True,0.13255139684627215,-0.030592822665475528,1.0,1.0,False,"[2, 2]",True
95,A,contrast_low,T013-S2,5,4,0,0,0,,,True,-0.13920626721620127,-0.03777517883174686,1.0,1.0,False,"[2, 2]",False
95,A,contrast_low,T013-S2,6,1,0,0,0,,,True,0.00164380130013414,0.0004460638828852753,1.0,1.0,False,"[2, 2]",False
95,A,contrast_low,T013-S3,1,15,0,0,0,,,True,0.13255139684627215,-0.030589188789700947,1.0,1.0,False,"[2, 2]",True
95,A,contrast_low,T013-S3,5,4,0,0,0,,,True,-0.13920626721620127,-0.037779169912622965,1.0,1.0,False,"[2, 2]",False
95,A,contrast_low,T013-S3,6,1,0,0,0,,,True,0.00164380130013414,0.00044611101110775264,1.0,1.0,False,"[2, 2]",False
95,A,gaussian_noise,T013-S0,1,15,309457/35497440,309457/35497440,0,0,0.0,False,0.2905263148736445,0.0021075688479608445,0.5,0.5,False,"[2, 2]",True
95,A,gaussian_noise,T013-S0,5,4,309457/35497440,309457/35497440,0,0,0.0,False,-0.001592278857585061,-0.000171553026419205,0.5,0.5,False,"[2, 2]",False
95,A,gaussian_noise,T013-S0,6,1,309457/35497440,309457/35497440,0,0,0.0,False,-0.002065138681524109,-0.00290166213518514,0.5,0.5,False,"[2, 2]",False
95,A,gaussian_noise,T013-S1,1,15,2225190532039/313117314505800,2225190532039/313117314505800,0,0,0.0,False,0.2905263148736445,0.0020557935596172278,0.0,0.0,False,"[2, 2]",True
95,A,gaussian_noise,T013-S1,5,4,2225190532039/313117314505800,2225190532039/313117314505800,0,0,0.0,False,-0.001592278857585061,-0.00017153102444830703,0.0,0.0,False,"[2, 2]",False
95,A,gaussian_noise,T013-S1,6,1,2225190532039/313117314505800,2225190532039/313117314505800,0,0,0.0,False,-0.002065138681524109,-0.002901289992022285,0.0,0.0,False,"[2, 2]",False
95,A,gaussian_noise,T013-S2,1,15,1637541506159/224584325159040,1637541506159/224584325159040,0,0,0.0,False,0.2905263148736445,0.002155825907767292,0.0,0.0,False,"[2, 2]",True
95,A,gaussian_noise,T013-S2,5,4,1637541506159/224584325159040,1637541506159/224584325159040,0,0,0.0,False,-0.001592278857585061,-0.00017162181679157562,0.0,0.0,False,"[2, 2]",False
95,A,gaussian_noise,T013-S2,6,1,1637541506159/224584325159040,1637541506159/224584325159040,0,0,0.0,False,-0.002065138681524109,-0.002902825661255992,0.0,0.0,False,"[2, 2]",False
95,A,gaussian_noise,T013-S3,1,15,135082172483/18578971894560,135082172483/18578971894560,0,0,0.0,False,0.2905263148736445,0.0021003258440176475,0.0,0.0,False,"[2, 2]",True
95,A,gaussian_noise,T013-S3,5,4,135082172483/18578971894560,135082172483/18578971894560,0,0,0.0,False,-0.001592278857585061,-0.00017146968415149982,0.0,0.0,False,"[2, 2]",False
95,A,gaussian_noise,T013-S3,6,1,135082172483/18578971894560,135082172483/18578971894560,0,0,0.0,False,-0.002065138681524109,-0.002900252477148313,0.0,0.0,False,"[2, 2]",False
95,A,gaussian_blur,T013-S0,1,15,0,0,0,,,True,0.2580853754543006,0.006955696120715629,1.0,1.0,False,"[2, 2]",True
95,A,gaussian_blur,T013-S0,5,4,0,0,0,,,True,-0.016675054901767405,-0.003393058883361527,1.0,1.0,False,"[2, 2]",False
95,A,gaussian_blur,T013-S0,6,1,0,0,0,,,True,-0.0036868010980238286,-0.0007501944245779171,1.0,1.0,False,"[2, 2]",False
95,A,gaussian_blur,T013-S1,1,15,0,0,0,,,True,0.2580853754543006,0.0069247847548206815,1.0,1.0,False,"[2, 2]",True
95,A,gaussian_blur,T013-S1,5,4,0,0,0,,,True,-0.016675054901767405,-0.0033884362829799883,1.0,1.0,False,"[2, 2]",False
95,A,gaussian_blur,T013-S1,6,1,0,0,0,,,True,-0.0036868010980238286,-0.0007491723824759461,1.0,1.0,False,"[2, 2]",False
95,A,gaussian_blur,T013-S2,1,15,0,0,0,,,True,0.2580853754543006,0.006960628795131825,1.0,1.0,False,"[2, 2]",True
95,A,gaussian_blur,T013-S2,5,4,0,0,0,,,True,-0.016675054901767405,-0.003393807599322139,1.0,1.0,False,"[2, 2]",False
95,A,gaussian_blur,T013-S2,6,1,0,0,0,,,True,-0.0036868010980238286,-0.0007503599632728078,1.0,1.0,False,"[2, 2]",False
95,A,gaussian_blur,T013-S3,1,15,0,0,0,,,True,0.2580853754543006,0.006922805202408233,1.0,1.0,False,"[2, 2]",True
95,A,gaussian_blur,T013-S3,5,4,0,0,0,,,True,-0.016675054901767405,-0.0033894206998780763,1.0,1.0,False,"[2, 2]",False
95,A,gaussian_blur,T013-S3,6,1,0,0,0,,,True,-0.0036868010980238286,-0.000749390033891309,1.0,1.0,False,"[2, 2]",False
95,B,clean,T013-S0,1,15,0,0,0,,,True,0.2900824139190478,-0.005182455863850799,1.0,1.0,False,"[2, 2]",True
95,B,clean,T013-S0,5,4,0,0,0,,,True,-0.01648880202844749,-0.010928120386790391,1.0,1.0,False,"[2, 2]",False
95,B,clean,T013-S0,6,1,0,0,0,,,True,0.0,-0.00010487292632829076,1.0,1.0,False,"[2, 2]",False
95,B,clean,T013-S1,1,15,0,0,0,,,True,0.2900824139190478,-0.005173045237551771,1.0,1.0,False,"[2, 2]",True
95,B,clean,T013-S1,5,4,0,0,0,,,True,-0.01648880202844749,-0.01092508743935252,1.0,1.0,False,"[2, 2]",False
95,B,clean,T013-S1,6,1,0,0,0,,,True,0.0,-0.00010472065300526356,1.0,1.0,False,"[2, 2]",False
95,B,clean,T013-S2,1,15,0,0,0,,,True,0.2900824139190478,-0.005133182768466259,1.0,1.0,False,"[2, 2]",True
95,B,clean,T013-S2,5,4,0,0,0,,,True,-0.01648880202844749,-0.010914638776041312,1.0,1.0,False,"[2, 2]",False
95,B,clean,T013-S2,6,1,0,0,0,,,True,0.0,-0.0001049083115236063,1.0,1.0,False,"[2, 2]",False
95,B,clean,T013-S3,1,15,0,0,0,,,True,0.2900824139190478,-0.005194649652509924,1.0,1.0,False,"[2, 2]",True
95,B,clean,T013-S3,5,4,0,0,0,,,True,-0.01648880202844749,-0.010917975577234493,1.0,1.0,False,"[2, 2]",False
95,B,clean,T013-S3,6,1,0,0,0,,,True,0.0,-0.00010496232622175805,1.0,1.0,False,"[2, 2]",False
95,B,brightness_dark,T013-S0,1,15,0,0,0,,,True,0.795152338683377,0.21581774123468117,1.0,1.0,False,"[2, 2]",True
95,B,brightness_dark,T013-S0,5,4,0,0,0,,,True,-0.02182438808737719,-0.008539838065174304,1.0,1.0,False,"[2, 2]",False
95,B,brightness_dark,T013-S0,6,1,0,0,0,,,True,0.0017062962454947872,0.0006660015931234803,1.0,1.0,False,"[2, 2]",False
95,B,brightness_dark,T013-S1,1,15,0,0,0,,,True,0.795152338683377,0.2158462987334324,1.0,1.0,False,"[2, 2]",True
95,B,brightness_dark,T013-S1,5,4,0,0,0,,,True,-0.02182438808737719,-0.008540256694526988,1.0,1.0,False,"[2, 2]",False
95,B,brightness_dark,T013-S1,6,1,0,0,0,,,True,0.0017062962454947872,0.000666035619492758,1.0,1.0,False,"[2, 2]",False
95,B,brightness_dark,T013-S2,1,15,0,0,0,,,True,0.795152338683377,0.21583494604740694,1.0,1.0,False,"[2, 2]",True
