client,bank,context,salt,valid_positive_P00_gain,P00_gain_contribution_exact,actual_macro_contribution_exact,capture_deficit_actual,capture_deficit_null_median,capture_deficit_null_p95,capture_deficit_percentile,capture_deficit_above_p95
80,A,clean,T013-S2,False,0,443215/1146777,,,,,
81,A,clean,T013-S2,True,5/754,15/754,0.0,0.0,1.0,0.9296875,False
82,A,clean,T013-S2,True,767/5510,153421/537225,0.0,0.0,0.9047236987263063,0.9140625,False
83,A,clean,T013-S2,True,3653465/32276478,11316710/5379413,0.0,0.0,0.7061433461111575,0.9375,False
84,A,clean,T013-S2,False,-4950/256027,811870/768081,,,,,
85,A,clean,T013-S2,True,4297/76350,35716/38175,0.0,0.0,1.0,0.84375,False
86,A,clean,T013-S2,True,2518/37725,1268027/38404050,1.0,0.0,1.0,1.0,False
87,A,clean,T013-S2,False,-94631/13912275,7455247/27824550,,,,,
88,A,clean,T013-S2,False,0,589167/2891629,,,,,
89,A,clean,T013-S2,True,98925640559/1343841070975,1795084822/10808373225,0.9095582189365361,0.0,0.9095582189365361,0.984375,False
90,A,clean,T013-S2,True,232224269/3475641975,23498974243/79939765425,0.0,0.0,0.8053894035510991,0.8671875,False
91,A,clean,T013-S2,True,275/42978,1010/21489,-0.03636363636363636,1.018181818181818,3.1454545454545455,0.2109375,False
92,A,clean,T013-S2,True,6022/224549,279122/556491,-0.5011624045167719,0.0,0.0,0.0,False
93,A,clean,T013-S2,True,1693119/84537466,3374931/42268733,0.33465161043021785,0.33465161043021785,0.33465161043021785,0.9609375,False
94,A,clean,T013-S2,True,27799/44850,517559/451191,0.0,0.0,0.0,0.96875,False
95,A,clean,T013-S2,True,102697/7609550,946071/5666050,0.0,0.0,0.3210874384516221,0.9453125,False
96,A,clean,T013-S2,True,60769/8674887,268/5681,2.8697033026707697,1.0,2.8697033026707697,1.0,False
97,A,clean,T013-S2,True,40/1509,670/1509,0.0,0.0,1.0,0.921875,False
98,A,clean,T013-S2,True,5099/76350,1726440662/10808373225,0.0,0.0,0.6001764531767033,0.9375,False
99,A,clean,T013-S2,True,488682650903/3493510782450,3479208297369/12733593649075,0.0,0.0,0.8579331780456834,0.7109375,False
0,A,clean,T013-S3,True,2628625/26481234,1700929/4413539,0.9341066146749727,0.0,1.0451368681344804,0.921875,False
1,A,clean,T013-S3,True,4129/28275,62191/260130,0.0,0.0,0.9549843629892489,0.75,False
2,A,clean,T013-S3,True,5/377,865/42978,0.5,1.5087719298245614,1.5175438596491229,0.34375,False
3,A,clean,T013-S3,True,95/758,125/379,0.0,0.0,0.0,0.984375,False
4,A,clean,T013-S3,True,2128/18775,3129/18775,0.0,0.0,0.9411810776942355,0.9140625,False
5,A,clean,T013-S3,True,409752/4765925,9287329/28595550,0.9153784891023513,0.0,0.9153784891023513,0.9921875,False
6,A,clean,T013-S3,False,0,39114170/47649017,,,,,
7,A,clean,T013-S3,True,113/17043,1642/5681,-1.0884955752212389,-1.088495575221239,3.0088495575221237,0.5546875,False
8,A,clean,T013-S3,True,20083/56850,2037701/3399630,0.0,0.0,0.0,0.953125,False
9,A,clean,T013-S3,True,39384554/371179497,12216575/32276478,0.0,0.0,0.8747570557736923,0.78125,False
10,A,clean,T013-S3,True,106422718/3197590617,981427379/6395181234,4.383257022245946,0.0,4.383257022245946,1.0,False
11,A,clean,T013-S3,True,22565/1133259,903335/1133259,0.0,0.0,0.0,0.9921875,False
12,A,clean,T013-S3,True,15429575/193044358,4233863801/13320060702,0.0,0.0,0.9990226561651893,0.796875,False
13,A,clean,T013-S3,True,30/299,9299/22425,0.0,0.0,0.06666666666666665,0.6484375,False
14,A,clean,T013-S3,True,30/503,49852/150397,0.0,0.0,0.0,1.0,False
15,A,clean,T013-S3,True,25/746,10/373,0.2,0.19999999999999996,0.9299999999999983,0.765625,False
16,A,clean,T013-S3,False,0,10619558/114295441,,,,,
17,A,clean,T013-S3,False,-11932/224549,73388/224549,,,,,
18,A,clean,T013-S3,False,0,5/758,,,,,
19,A,clean,T013-S3,True,2379500/71870149,21896795/71870149,0.0,0.0,0.0,1.0,False
20,A,clean,T013-S3,False,0,1190/1527,,,,,
21,A,clean,T013-S3,True,5/373,5/373,0.0,0.0,0.5,0.9296875,False
22,A,clean,T013-S3,False,-12128/451191,108172/150397,,,,,
23,A,clean,T013-S3,True,16985620/429505161,49384985/143168387,1.341345502842993,0.0,0.0,0.984375,True
24,A,clean,T013-S3,True,8468853/182298350,21623/650325,1.1396931450038073,1.0,1.1396931450038073,0.9921875,False
25,A,clean,T013-S3,True,2/299,9097663/114000926,3.0,3.0,3.0,0.9921875,False
26,A,clean,T013-S3,False,0,214454/152191,,,,,
27,A,clean,T013-S3,True,58/299,362/299,0.3103448275862069,0.0,0.31034482758620685,1.0,True
28,A,clean,T013-S3,False,-11285/561678,282619/7020975,,,,,
29,A,clean,T013-S3,True,174/299,58/23,0.0,0.0,0.25287356321839083,0.8984375,False
30,A,clean,T013-S3,True,7071/25150,22801/37725,0.7637297883373403,0.0,0.5040305473058972,1.0,True
31,A,clean,T013-S3,True,105595/1133259,318079288/338844441,0.0,0.0,0.6427387660400588,0.921875,False
32,A,clean,T013-S3,True,1565208149/21475258050,4991860054/10737629025,0.0,0.0,0.17447200650243766,0.9453125,False
33,A,clean,T013-S3,True,85/93613,61195/187226,36.490196078431374,36.490196078431374,36.490196078431374,0.96875,False
34,A,clean,T013-S3,True,20/1509,634556555/3653249263,0.0,1.0,3.5091093117408905,0.3828125,False
35,A,clean,T013-S3,False,0,172212/224549,,,,,
36,A,clean,T013-S3,True,5/754,231/17342,1.9875573018991486,0.0,1.9875573018991486,1.0,False
37,A,clean,T013-S3,True,22998415/576828831,103020260/576828831,0.0,1.1642517538708645,3.820484150755606,0.3671875,False
38,A,clean,T013-S3,False,-5/751,80/751,,,,,
39,A,clean,T013-S3,True,40/503,940/1509,0.0,0.0,0.0,1.0,False
40,A,clean,T013-S3,False,0,10769/537225,,,,,
41,A,clean,T013-S3,True,2642347/9701864094,564271/6459297,-73.42974181665012,-73.42974181665012,25.32053057376643,0.5078125,False
42,A,clean,T013-S3,False,-137809/342002778,409749175/342002778,,,,,
43,A,clean,T013-S3,True,16815/282734,42925/282734,0.0,0.0,0.0,0.96875,False
44,A,clean,T013-S3,True,5/758,115503655/869256966,-2.018641810918775,0.0,4.027962716378163,0.109375,False
45,A,clean,T013-S3,True,10/1509,17535/377753,0.0,0.0,0.0,0.984375,False
46,A,clean,T013-S3,True,14/75,4/15,0.0,0.0,0.0,0.9765625,False
47,A,clean,T013-S3,False,0,15053882/112948147,,,,,
48,A,clean,T013-S3,True,9345/281242,25/754,0.599802922562402,0.5997690410545055,1.0,0.6953125,False
49,A,clean,T013-S3,True,340/17043,5147/17043,1.0,3.6735294117647057,4.0323529411764705,0.2421875,False
50,A,clean,T013-S3,True,1501/25150,18074813/56662950,0.9890478068504311,0.0,0.9890478068504311,1.0,False
51,A,clean,T013-S3,False,0,0,,,,,
52,A,clean,T013-S3,False,0,83345/1143822,,,,,
53,A,clean,T013-S3,True,813/17342,4051/17342,0.7060270602706027,0.1512915129151291,0.7060270602706027,0.953125,False
54,A,clean,T013-S3,True,5408098935/73163811682,37182086705/73163811682,0.5492671246160674,0.0,0.5492671246160674,0.984375,False
55,A,clean,T013-S3,True,7615/569258,857787155/859010322,0.0,0.0,0.0,0.9609375,False
56,A,clean,T013-S3,False,0,21293425/189716007,,,,,
57,A,clean,T013-S3,False,-73786/2891629,44247243/144581450,,,,,
58,A,clean,T013-S3,False,0,2/299,,,,,
59,A,clean,T013-S3,True,30040343/4326029175,67749351/221847650,0.0,0.0,1.8392741054920712,0.53125,False
60,A,clean,T013-S3,True,75/379,575/758,0.0,0.0,0.0,0.9609375,False
61,A,clean,T013-S3,True,1133/56850,1890/142883,0.6690203000882613,0.0,0.6690203000882613,0.984375,False
62,A,clean,T013-S3,True,527/76350,349012/4822775,1.9316888045540797,0.0,1.9316888045540797,1.0,False
63,A,clean,T013-S3,False,0,9429473/18858450,,,,,
64,A,clean,T013-S3,True,852829453/14162695950,104042216/472089865,0.5537045963162813,0.0,1.5525020252789041,0.65625,False
65,A,clean,T013-S3,True,19/50,46/75,0.0,0.0,0.0,0.984375,False
66,A,clean,T013-S3,True,20501830/161260928517,9492765/288223286,52.5107046541699,52.5107046541699,207.9001872028009,0.7578125,False
67,A,clean,T013-S3,True,3481543087/32754962630,3083634/12522925,0.0,0.0,0.8752626101086461,0.828125,False
68,A,clean,T013-S3,True,43006/494247,3943/8671,0.0,0.0,1.3074803515788496,0.5234375,False
69,A,clean,T013-S3,True,49551049/497212482,74267266/248606241,0.0,0.0,0.8005099750764106,0.6328125,False
70,A,clean,T013-S3,True,3775/142883,853693187/2468018059,0.0,0.0,0.0,0.96875,False
71,A,clean,T013-S3,True,1/56325,1501/56325,0.0,-376.51340482573727,0.0,0.984375,False
72,A,clean,T013-S3,True,764649/14231450,11076766/21347175,0.3797738134316094,0.0,0.3797738134316093,0.9609375,True
73,A,clean,T013-S3,True,656103593/2515717230,78949162/110338475,0.0,0.0,0.9741214293273959,0.90625,False
74,A,clean,T013-S3,False,0,2237298/2891629,,,,,
75,A,clean,T013-S3,True,26263/993738,3198959/6459297,5.815847975654548,1.0,5.815847975654548,1.0,False
76,A,clean,T013-S3,False,0,383076289/662030850,,,,,
77,A,clean,T013-S3,True,8820/190637,88340/190637,0.0,0.0,0.0,0.9921875,False
78,A,clean,T013-S3,True,1/6,30037/112650,0.0,0.0,1.04,0.9140625,False
79,A,clean,T013-S3,True,20/1509,26938/451191,0.0,0.0,0.0,0.96875,False
80,A,clean,T013-S3,False,0,443215/1146777,,,,,
81,A,clean,T013-S3,True,5/754,15/754,0.0,0.0,1.0,0.9296875,False
82,A,clean,T013-S3,True,767/5510,153421/537225,0.0,0.0,0.9047236987263063,0.9140625,False
83,A,clean,T013-S3,True,3653465/32276478,11316710/5379413,0.0,0.0,0.6475592348633421,0.9375,False
84,A,clean,T013-S3,False,-4950/256027,811870/768081,,,,,
85,A,clean,T013-S3,True,4297/76350,35716/38175,0.0,0.0,1.0,0.8125,False
86,A,clean,T013-S3,True,2518/37725,1268027/38404050,1.0,0.0,1.0,1.0,False
87,A,clean,T013-S3,False,-94631/13912275,7082741/27824550,,,,,
88,A,clean,T013-S3,False,0,589167/2891629,,,,,
89,A,clean,T013-S3,True,98925640559/1343841070975,1795084822/10808373225,0.9095582189365361,0.0,0.9961963754320203,0.9140625,False
90,A,clean,T013-S3,True,232224269/3475641975,23498974243/79939765425,0.0,0.0,0.8053894035510991,0.859375,False
91,A,clean,T013-S3,True,275/42978,1010/21489,-0.03636363636363636,1.018181818181818,3.1454545454545455,0.21875,False
92,A,clean,T013-S3,True,6022/224549,279122/556491,-0.5011624045167719,0.0,0.9987794752573895,0.0,False
93,A,clean,T013-S3,True,1412596/42268733,3374931/42268733,0.6012610824326275,0.6012610824326277,1.0,0.0546875,False
94,A,clean,T013-S3,True,27799/44850,517559/451191,0.0,0.0,0.0,0.96875,False
95,A,clean,T013-S3,True,102697/7609550,946071/5666050,0.0,0.0,0.643248747934855,0.9453125,False
96,A,clean,T013-S3,True,60769/8674887,268/5681,2.8697033026707697,1.0,2.8697033026707697,1.0,False
97,A,clean,T013-S3,True,40/1509,670/1509,0.0,0.0,0.6499999999999915,0.9453125,False
98,A,clean,T013-S3,True,5099/76350,1726440662/10808373225,0.0,0.0,0.6001764531767033,0.9296875,False
99,A,clean,T013-S3,True,488682650903/3493510782450,3479208297369/12733593649075,0.0,0.0,0.8579331780456834,0.6953125,False
0,A,brightness_dark,T013-S0,True,5079/17342,3286315/8827078,0.0,0.0,0.0,0.9609375,False
1,A,brightness_dark,T013-S0,True,1613/17342,1613/17342,0.0,0.0,0.0,0.9921875,False
2,A,brightness_dark,T013-S0,False,0,10/741,,,,,
3,A,brightness_dark,T013-S0,True,155/758,155/758,0.0,0.0,0.0,0.984375,False
4,A,brightness_dark,T013-S0,True,1501/112650,1501/112650,0.0,0.0,1.0,0.65625,False
5,A,brightness_dark,T013-S0,True,436129/9531850,8888387/28595550,0.0,0.0,0.855165176664091,0.828125,False
6,A,brightness_dark,T013-S0,True,2083585/7330618,75803265/95298034,0.0,0.0,0.4435319598007945,0.90625,False
7,A,brightness_dark,T013-S0,True,2330/5681,1602/5681,0.42689556509299,0.1972818311874106,0.5748211731044349,0.9140625,False
8,A,brightness_dark,T013-S0,True,1008/9475,320342/2833025,0.0,0.0,1.0628749270053617,0.78125,False
9,A,brightness_dark,T013-S0,True,7993643/25598586,7993643/25598586,0.0,0.0,0.0,1.0,False
10,A,brightness_dark,T013-S0,True,17912/451191,2002060565/6395181234,2.6322685793481173,0.0,2.6322685793481173,0.9921875,False
11,A,brightness_dark,T013-S0,True,106645/1133259,139181210/192276277,0.0,0.0,0.5784612499413944,0.75,False
12,A,brightness_dark,T013-S0,True,467651087749/5048303006058,377994366863/1682767668686,0.0,0.0,0.9974701839234575,0.859375,False
13,A,brightness_dark,T013-S0,True,248/741,7414/17043,0.0,0.0,0.2801542776998598,0.84375,False
14,A,brightness_dark,T013-S0,True,40/1509,670/1509,0.0,0.0,1.7453177257525083,0.90625,False
15,A,brightness_dark,T013-S0,False,0,0,,,,,
16,A,brightness_dark,T013-S0,True,11974/224549,27341008/342886323,0.0,0.0,0.0,0.953125,False
17,A,brightness_dark,T013-S0,True,61365/224549,79333/224549,0.0,0.0,0.754550639615416,0.8125,False
18,A,brightness_dark,T013-S0,True,5/758,5/758,0.0,0.0,0.0,0.953125,False
19,A,brightness_dark,T013-S0,True,40/1509,560/1509,0.0,0.0,1.75,0.8984375,False
20,A,brightness_dark,T013-S0,True,260/1527,1070/1527,0.0,0.0,0.0,0.9765625,False
21,A,brightness_dark,T013-S0,False,0,0,,,,,
22,A,brightness_dark,T013-S0,True,120944/451191,30040/34707,0.0,0.0,0.19546236274639506,0.7265625,False
23,A,brightness_dark,T013-S0,True,54173590/429505161,93085825/286336774,0.0,0.0,0.0,0.9921875,False
24,A,brightness_dark,T013-S0,True,1145/42978,173371/8674887,0.4956521739130435,0.0,0.4956521739130435,0.96875,False
25,A,brightness_dark,T013-S0,True,15097/226642,10622759/114000926,0.0,0.0,1.1004173014506193,0.7421875,False
26,A,brightness_dark,T013-S0,True,48986/152191,193524/152191,0.0,0.0,0.06103784754827912,0.9375,False
27,A,brightness_dark,T013-S0,True,288/299,354/299,0.0763888888888889,0.0,0.1527777777777778,0.9375,False
28,A,brightness_dark,T013-S0,True,20/741,25/741,0.0,0.5056068601583114,1.0,0.1640625,False
29,A,brightness_dark,T013-S0,True,596/299,758/299,0.0,0.0,0.19580536912751567,0.9375,False
30,A,brightness_dark,T013-S0,True,70/1509,16256/37725,6.710857142857143,0.0,6.710857142857143,0.984375,False
31,A,brightness_dark,T013-S0,True,134557/224549,254912548/338844441,0.0,0.0,0.0,1.0,False
32,A,brightness_dark,T013-S0,True,5424489911/21475258050,2472960887/7158419350,0.0,0.0,0.9740089847500502,0.7890625,False
33,A,brightness_dark,T013-S0,True,143765/561678,95540/280839,-0.2236636177094564,-0.22366361770945642,1.0263624665252322,0.515625,False
34,A,brightness_dark,T013-S0,True,665/6539,26698799890/142476721257,0.20112092551794372,0.2011209255179437,1.0643947786952648,0.5546875,False
35,A,brightness_dark,T013-S0,True,6377/9763,176648/224549,0.0,0.0,0.0,0.9765625,False
36,A,brightness_dark,T013-S0,True,231/17342,526157/26481234,0.0,0.0,0.0,0.9765625,False
37,A,brightness_dark,T013-S0,False,-4970/768081,50800/256027,,,,,
38,A,brightness_dark,T013-S0,True,70/751,85/751,0.0,0.0,0.0,1.0,False
39,A,brightness_dark,T013-S0,True,50/503,500/503,0.0,0.0,1.0,0.921875,False
40,A,brightness_dark,T013-S0,False,0,865/42978,,,,,
41,A,brightness_dark,T013-S0,True,1952/17043,195424289/3233954698,0.5902205160266436,0.5902205160266436,0.5902205160266436,0.953125,False
42,A,brightness_dark,T013-S0,True,127372/451191,645202/451191,0.0,0.1601450868322708,0.5324404107653173,0.4765625,False
43,A,brightness_dark,T013-S0,True,28005/282734,28005/282734,0.0,0.0,1.0,0.6484375,False
44,A,brightness_dark,T013-S0,True,68590/1146777,91370/1146777,0.0,0.0,0.0,0.9765625,False
45,A,brightness_dark,T013-S0,False,-5/751,17535/377753,,,,,
46,A,brightness_dark,T013-S0,True,1/30,0,1.0,0.0,1.0,1.0,False
47,A,brightness_dark,T013-S0,True,6792414/112948147,49663091/338844441,0.0,0.0,0.0,1.0,False
48,A,brightness_dark,T013-S0,True,3785/142883,0,1.0,0.0,1.0,1.0,False
49,A,brightness_dark,T013-S0,True,380/897,493/1311,0.3018005540166205,0.30180055401662054,0.9632063711911333,0.4609375,False
50,A,brightness_dark,T013-S0,True,10/503,5504750197/16942222050,8.99020348342678,0.0,8.990203483426779,1.0,True
51,A,brightness_dark,T013-S0,False,0,0,,,,,
52,A,brightness_dark,T013-S0,True,10/503,160/1509,0.0,0.0,2.0,0.8984375,False
53,A,brightness_dark,T013-S0,True,3351/17342,3699/17342,0.0,0.0,0.23843628767532077,0.90625,False
54,A,brightness_dark,T013-S0,True,37754763035/219491435046,104252511235/219491435046,0.0,0.0,1.1889980613408981,0.796875,False
55,A,brightness_dark,T013-S0,True,378965/569258,766281395/859010322,0.0,0.0,0.0,1.0,False
56,A,brightness_dark,T013-S0,False,-1254535/63238669,23770160/189716007,,,,,
57,A,brightness_dark,T013-S0,True,1518941/8674887,129632579/433744350,-0.027722985948762987,-0.02772298594876288,0.19498380582260733,0.015625,False
58,A,brightness_dark,T013-S0,True,2/299,2/299,0.0,0.0,0.0,1.0,False
59,A,brightness_dark,T013-S0,True,34474432/173041167,16064744/57680389,0.0,0.0,0.09559600575870253,0.796875,False
60,A,brightness_dark,T013-S0,True,195/379,395/758,0.0,0.0,0.0,1.0,False
61,A,brightness_dark,T013-S0,True,5/754,5/754,0.0,0.0,1.0,0.8671875,False
62,A,brightness_dark,T013-S0,True,22795/578733,13915/192911,0.0,0.0,0.5012064049133582,0.9375,False
63,A,brightness_dark,T013-S0,True,817374919/9485800350,8310473/18858450,0.0,0.0,0.23307684707658616,0.921875,False
64,A,brightness_dark,T013-S0,True,52720/556491,20809795/283253919,0.645972271495479,0.08366309091884772,1.0702769347496206,0.9296875,False
65,A,brightness_dark,T013-S0,True,3/50,0,1.0,0.0,1.0,1.0,False
66,A,brightness_dark,T013-S0,True,22815755/864669858,22815755/864669858,0.49637103834609025,0.0,1.4963710383460902,0.625,False
67,A,brightness_dark,T013-S0,True,117046967/976788150,8998/451191,1.1674635447836936,0.0,0.553430547243484,1.0,True
68,A,brightness_dark,T013-S0,True,6269/17043,136/299,0.0,0.0,0.18262825837041596,0.6640625,False
69,A,brightness_dark,T013-S0,True,4645/87522,187027/1006503,-0.5022144140317024,-0.5022144140317024,1.0,0.6875,False
70,A,brightness_dark,T013-S0,True,136335/569258,50968361/170208142,0.0,0.0,0.0,1.0,False
71,A,brightness_dark,T013-S0,True,15/751,15/751,0.0,1.0,1.0,0.4609375,False
72,A,brightness_dark,T013-S0,True,3649747351/10545504450,4492264351/10545504450,0.0,0.0,0.0,0.984375,False
73,A,brightness_dark,T013-S0,True,401844258/2096431025,772529508/2096431025,0.0,0.0,1.5124777719232707,0.8828125,False
74,A,brightness_dark,T013-S0,True,494314/2891629,6427844/8674887,0.0,0.0,0.19270814367655642,0.9296875,False
75,A,brightness_dark,T013-S0,True,505/897,1398091/2153099,0.1321851613018544,0.13218516130185443,0.3814486711829078,0.2578125,False
76,A,brightness_dark,T013-S0,True,1808241/8827078,5051601/8827078,0.0,0.0,0.0,0.9609375,False
77,A,brightness_dark,T013-S0,True,53095/1143822,250/503,0.999340804218853,2.7197476221866466,2.7197476221866466,0.3984375,False
78,A,brightness_dark,T013-S0,True,1201/22530,0,1.0,0.0,1.0,1.0,False
79,A,brightness_dark,T013-S0,True,10/1509,140/1509,0.0,0.0,6.5906354515049825,0.828125,False
80,A,brightness_dark,T013-S0,True,127795/1146777,122705/382259,0.0,0.0,0.0,0.9609375,False
81,A,brightness_dark,T013-S0,True,5/754,5/754,0.0,0.0,0.0,0.96875,False
82,A,brightness_dark,T013-S0,True,142913/1074450,142913/1074450,0.0,0.0,0.0,0.953125,False
83,A,brightness_dark,T013-S0,True,49204495/32276478,59304325/32276478,0.0,0.0,0.0,1.0,False
84,A,brightness_dark,T013-S0,True,30020/256027,262200/256027,0.285920497446147,0.285920497446147,1.0,0.8828125,False
85,A,brightness_dark,T013-S0,True,5009/25450,55027/76350,0.0,0.0,0.08767884474612248,0.9453125,False
86,A,brightness_dark,T013-S0,False,0,1268027/38404050,,,,,
87,A,brightness_dark,T013-S0,True,37600/185497,7460/185497,1.165558510638298,-0.09321808510638308,0.9451174645390018,1.0,True
88,A,brightness_dark,T013-S0,True,457421/8674887,1536811/8674887,0.0,0.0,0.24839261861611073,0.8671875,False
89,A,brightness_dark,T013-S0,True,1978879/21234525,15145/1146777,1.1417142799401447,0.0,1.1417142799401447,1.0,False
90,A,brightness_dark,T013-S0,True,1981406/71438575,42948343/214315725,0.0,0.0,0.6774449557536396,0.75,False
91,A,brightness_dark,T013-S0,True,1295/21489,480/7163,0.0,0.21621621621621623,0.21621621621621623,0.421875,False
92,A,brightness_dark,T013-S0,True,5051038/12799293,2055354/4266431,0.03341629977838219,0.0,0.03341629977838223,0.546875,False
93,A,brightness_dark,T013-S0,True,5/758,6801/113321,-5.056187290969899,4.042140468227425,4.042140468227425,0.3359375,False
94,A,brightness_dark,T013-S0,True,5243/22425,1180643/3759925,0.0,0.0,1.2288765973679192,0.84375,False
95,A,brightness_dark,T013-S0,True,27795629/346082334,33331/226642,0.0,0.0,0.0,0.9921875,False
96,A,brightness_dark,T013-S0,True,919/17043,1264/17043,-0.12882371929854566,0.0,0.0,0.4921875,False
97,A,brightness_dark,T013-S0,True,50/1509,1190/1509,0.0,0.0,10.6,0.6171875,False
98,A,brightness_dark,T013-S0,True,429818134/10808373225,642163384/10808373225,0.0,0.0,1.1646783706896833,0.8203125,False
99,A,brightness_dark,T013-S0,True,2510504/53827475,4326625286/81225659775,0.0,0.0,1.0,0.59375,False
0,A,brightness_dark,T013-S1,True,5079/17342,3286315/8827078,0.0,0.0,0.0,0.9609375,False
1,A,brightness_dark,T013-S1,True,1613/17342,1613/17342,0.0,0.0,0.0,0.9921875,False
2,A,brightness_dark,T013-S1,False,0,10/741,,,,,
3,A,brightness_dark,T013-S1,True,155/758,155/758,0.0,0.0,0.0,0.984375,False
4,A,brightness_dark,T013-S1,True,1501/112650,1501/112650,0.0,0.0,1.0,0.640625,False
5,A,brightness_dark,T013-S1,True,436129/9531850,8888387/28595550,0.0,0.0,0.855165176664091,0.828125,False
6,A,brightness_dark,T013-S1,True,2083585/7330618,75803265/95298034,0.0,0.0,0.4435319598007945,0.8984375,False
7,A,brightness_dark,T013-S1,True,2330/5681,1602/5681,0.42689556509299,0.23018597997138768,0.5748211731044349,0.921875,False
8,A,brightness_dark,T013-S1,True,1008/9475,320342/2833025,0.0,0.0,1.0628749270053617,0.7890625,False
9,A,brightness_dark,T013-S1,True,7993643/25598586,7993643/25598586,0.0,0.0,0.0,1.0,False
10,A,brightness_dark,T013-S1,True,17912/451191,2002060565/6395181234,2.6322685793481173,0.0,2.6322685793481173,0.9921875,False
11,A,brightness_dark,T013-S1,True,106645/1133259,139181210/192276277,0.0,0.0,0.5784612499413944,0.75,False
12,A,brightness_dark,T013-S1,True,467651087749/5048303006058,377994366863/1682767668686,0.0,0.0,0.9974701839234575,0.8515625,False
13,A,brightness_dark,T013-S1,True,248/741,7414/17043,0.0,0.0,0.2801542776998598,0.8359375,False
14,A,brightness_dark,T013-S1,True,40/1509,670/1509,0.0,0.0,1.7453177257525083,0.921875,False
15,A,brightness_dark,T013-S1,False,0,0,,,,,
16,A,brightness_dark,T013-S1,True,11974/224549,27341008/342886323,0.0,0.0,0.0,0.953125,False
17,A,brightness_dark,T013-S1,True,61365/224549,79333/224549,0.0,0.0,0.754550639615416,0.8125,False
18,A,brightness_dark,T013-S1,True,5/758,5/758,0.0,0.0,0.0,0.953125,False
19,A,brightness_dark,T013-S1,True,40/1509,560/1509,0.0,0.0,1.5749999999999957,0.8984375,False
20,A,brightness_dark,T013-S1,True,260/1527,1070/1527,0.0,0.0,0.0,0.984375,False
