client,bank,context,pi,iterations,updates,trace,converged,cap_hit,direct_KKT,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE
69,B,gaussian_noise,"[0.0321390369127883, 0.20357971651244622, 0.20025052123103304, 0.0, 0.0, 0.15882465460979311, 0.0, 0.387502898959859, 0.017703171774082094, 0.0]",7,7,"[{'active': [1, 3, 4, 5, 7], 'minimum': -0.3023625371680687, 'action': 'remove', 'coordinate': 3}, {'active': [1, 4, 5, 7], 'minimum': 0.09934526074348513, 'action': 'add', 'coordinate': 8}, {'active': [1, 4, 5, 7, 8], 'minimum': 0.053214193277484556, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 4, 5, 7, 8], 'minimum': -0.009562514800578015, 'action': 'remove', 'coordinate': 8}, {'active': [0, 1, 4, 5, 7], 'minimum': 0.07804273145297924, 'action': 'add', 'coordinate': 2}, {'active': [0, 1, 2, 4, 5, 7], 'minimum': -0.039400267208593576, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 2, 5, 7], 'minimum': 0.05389801328776023, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 2, 5, 7, 8], 'minimum': 0.017703171774082094, 'action': 'accept'}]",True,False,1.7763568394002505e-15,6.14335430235324e-05,0.0006893812202304574,6,0,1.000407925586274,True
69,B,gaussian_blur,"[0.046234311061679634, 0.23980391978311588, 0.1456198646103396, 0.0, 0.0, 0.14667904655073372, 0.0, 0.4189415582243079, 0.0027212997698260466, 0.0]",4,4,"[{'active': [1, 4, 5, 7], 'minimum': 0.10358966509147441, 'action': 'add', 'coordinate': 8}, {'active': [1, 4, 5, 7, 8], 'minimum': 0.04649989472860505, 'action': 'add', 'coordinate': 2}, {'active': [1, 2, 4, 5, 7, 8], 'minimum': -0.17048750451100458, 'action': 'remove', 'coordinate': 4}, {'active': [1, 2, 5, 7, 8], 'minimum': 0.034909767502351086, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 5, 7, 8], 'minimum': 0.0027212997698260466, 'action': 'accept'}]",True,False,2.6645352591003757e-15,9.206771107312654e-05,0.0006783249137803947,6,0,0.7097268090338942,True
70,A,clean,"[0.33884479703565873, 0.00901284264354385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6521423603207981, 0.0]",2,2,"[{'active': [0, 4, 8], 'minimum': -0.01623261111623009, 'action': 'remove', 'coordinate': 4}, {'active': [0, 8], 'minimum': 0.3416795132456727, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 8], 'minimum': 0.00901284264354385, 'action': 'accept'}]",True,False,6.661338147750939e-16,6.573588503703797e-05,0.005614605783496954,3,0,0.4244902914374477,True
70,A,brightness_dark,"[0.2972629238770228, 0.04298540287773012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6597516732452489, 0.0]",2,2,"[{'active': [0, 1, 3, 4, 8], 'minimum': -0.059427771272781094, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 4, 8], 'minimum': -0.011269593423982371, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 8], 'minimum': 0.04298540287773012, 'action': 'accept'}]",True,False,1.7763568394002505e-15,0.00012165519968861574,0.004326611444563637,3,0,0.39714388971236253,True
70,A,contrast_low,"[0.3282327147942139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6717672852057861, 0.0]",1,1,"[{'active': [0, 4, 8], 'minimum': -0.08118492519714327, 'action': 'remove', 'coordinate': 4}, {'active': [0, 8], 'minimum': 0.3282327147942139, 'action': 'accept'}]",True,False,1.0842021724855044e-17,0.0007213251273793098,0.00994563012287681,2,0,0.5693185977418009,True
70,A,gaussian_noise,"[0.3905000548820323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6094999451179677, 0.0]",1,1,"[{'active': [0, 4, 8], 'minimum': -0.03815001560214437, 'action': 'remove', 'coordinate': 4}, {'active': [0, 8], 'minimum': 0.3905000548820323, 'action': 'accept'}]",True,False,4.336808689942018e-19,0.00014598631855425052,0.00596860349047466,2,0,0.4173841619613414,True
70,A,gaussian_blur,"[0.333619678600261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.666380321399739, 0.0]",1,1,"[{'active': [0, 4, 8], 'minimum': -0.07007757563289063, 'action': 'remove', 'coordinate': 4}, {'active': [0, 8], 'minimum': 0.333619678600261, 'action': 'accept'}]",True,False,2.905661822261152e-17,0.000553742410357334,0.008803894139238181,2,0,0.46651083976462215,True
70,B,clean,"[0.33884479703565873, 0.00901284264354385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6521423603207981, 0.0]",2,2,"[{'active': [0, 4, 8], 'minimum': -0.01623261111623009, 'action': 'remove', 'coordinate': 4}, {'active': [0, 8], 'minimum': 0.3416795132456727, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 8], 'minimum': 0.00901284264354385, 'action': 'accept'}]",True,False,6.661338147750939e-16,6.573588503703797e-05,0.005614605783496954,3,0,0.4244902914374477,True
70,B,brightness_dark,"[0.30081473723622576, 0.04056967378820753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6586155889755698, 0.0]",2,2,"[{'active': [0, 1, 3, 4, 8], 'minimum': -0.05753259520814691, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 4, 8], 'minimum': -0.013442201593771741, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 8], 'minimum': 0.04056967378820753, 'action': 'accept'}]",True,False,3.1086244689504383e-15,0.0001352534505453765,0.004781411980809392,3,0,0.4116264524748062,True
70,B,contrast_low,"[0.29150467581698836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7084953241830114, 0.0]",1,1,"[{'active': [0, 4, 8], 'minimum': -0.08887093694783155, 'action': 'remove', 'coordinate': 4}, {'active': [0, 8], 'minimum': 0.29150467581698836, 'action': 'accept'}]",True,False,2.220446049250313e-16,0.0007218181568399573,0.009578027617359932,2,0,0.5828488548557742,True
70,B,gaussian_noise,"[0.38762770321545803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.612372296784542, 0.0]",1,1,"[{'active': [0, 4, 8], 'minimum': -0.04038102972445934, 'action': 'remove', 'coordinate': 4}, {'active': [0, 8], 'minimum': 0.38762770321545803, 'action': 'accept'}]",True,False,7.806255641895632e-18,0.0001536067638775802,0.0059760382993405345,2,0,0.41405885719797975,True
70,B,gaussian_blur,"[0.3339232326499868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6660767673500134, 0.0]",1,1,"[{'active': [0, 4, 8], 'minimum': -0.06979016304791053, 'action': 'remove', 'coordinate': 4}, {'active': [0, 8], 'minimum': 0.3339232326499868, 'action': 'accept'}]",True,False,2.220446049250313e-16,0.0005545699623364919,0.009031358815715837,2,0,0.47254234909197046,True
71,A,clean,"[0.006237119711658412, 0.0, 0.21516038007475657, 0.0, 0.4932118341946392, 0.24543334718880683, 0.03995731883013587, 0.0, 0.0, 0.0]",3,3,"[{'active': [4, 5], 'minimum': 0.20841655658252234, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5], 'minimum': 0.006516427444785644, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5], 'minimum': 0.0020557746875219385, 'action': 'add', 'coordinate': 6}, {'active': [0, 2, 4, 5, 6], 'minimum': 0.006237119711658412, 'action': 'accept'}]",True,False,3.1086244689504383e-15,0.0006838940253628994,0.0009701846404565218,5,0,0.9116438950670318,True
71,A,brightness_dark,"[0.028690926342363032, 0.0, 0.0, 0.009294431719103935, 0.7797513186259883, 0.1822633233125377, 0.0, 0.0, 0.0, 0.0]",3,3,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 4], 'minimum': 0.020658005956531056, 'action': 'add', 'coordinate': 5}, {'active': [0, 4, 5], 'minimum': 0.028870420163433552, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5], 'minimum': 0.009294431719103935, 'action': 'accept'}]",True,False,6.994405055138486e-15,0.0003738826818075907,0.0006033160593863158,4,0,0.4404973627480163,True
71,A,contrast_low,"[0.027218657613413022, 0.0, 0.5547508476997933, 0.22728336686904926, 0.0, 0.009726101000538279, 0.15336633324624271, 0.027654693570994482, 0.0, 0.0]",6,6,"[{'active': [4, 5], 'minimum': 0.11866689744586734, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5], 'minimum': 0.02650009637512013, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 5, 6], 'minimum': 0.04942819591402492, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 6], 'minimum': -0.3245646553997119, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 6], 'minimum': 0.031599651056685385, 'action': 'add', 'coordinate': 3}, {'active': [0, 2, 3, 5, 6], 'minimum': 0.0283714470381784, 'action': 'add', 'coordinate': 7}, {'active': [0, 2, 3, 5, 6, 7], 'minimum': 0.009726101000538279, 'action': 'accept'}]",True,False,3.108624468950438e-14,0.00032735154145803854,0.0007542681106034617,6,0,1.9805477979989548,True
71,A,gaussian_noise,"[0.004934836695128619, 0.0, 0.21542939793174298, 0.0, 0.4044578390985123, 0.2910459691688647, 0.08413195710577082, 0.0, 0.0, 0.0]",3,3,"[{'active': [4, 5], 'minimum': 0.23888543785982996, 'action': 'add', 'coordinate': 6}, {'active': [4, 5, 6], 'minimum': 0.039072067144135525, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5, 6], 'minimum': 0.007167333520421815, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 6], 'minimum': 0.004934836695128619, 'action': 'accept'}]",True,False,1.9539925233402755e-14,0.0008502960341058607,0.0013724123501803118,5,0,1.1710119389858566,True
71,A,gaussian_blur,"[0.02457438892210173, 0.0, 0.29900412932948583, 0.0, 0.2721211061686759, 0.2646774348126737, 0.1396229407670555, 0.0, 0.0, 0.0]",4,4,"[{'active': [0, 4, 5], 'minimum': -0.008581585553101623, 'action': 'remove', 'coordinate': 0}, {'active': [4, 5], 'minimum': 0.19774841738017546, 'action': 'add', 'coordinate': 6}, {'active': [4, 5, 6], 'minimum': 0.07005740184381692, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5, 6], 'minimum': 0.017795262086511887, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 6], 'minimum': 0.02457438892210173, 'action': 'accept'}]",True,False,7.327471962526033e-15,0.0007390943075542603,0.0010793512382104645,5,0,1.086200817149529,True
71,B,clean,"[0.006237119711658412, 0.0, 0.21516038007475657, 0.0, 0.4932118341946392, 0.24543334718880683, 0.03995731883013587, 0.0, 0.0, 0.0]",3,3,"[{'active': [4, 5], 'minimum': 0.20841655658252234, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5], 'minimum': 0.006516427444785644, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5], 'minimum': 0.0020557746875219385, 'action': 'add', 'coordinate': 6}, {'active': [0, 2, 4, 5, 6], 'minimum': 0.006237119711658412, 'action': 'accept'}]",True,False,3.1086244689504383e-15,0.0006838940253628994,0.0009701846404565218,5,0,0.9116438950670318,True
71,B,brightness_dark,"[0.02923971757236643, 0.0, 0.0, 0.03118189675054195, 0.7724041419321644, 0.16717424374493417, 0.0, 0.0, 0.0, 0.0]",3,3,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 4], 'minimum': 0.020656034636213794, 'action': 'add', 'coordinate': 5}, {'active': [0, 4, 5], 'minimum': 0.029839140078951276, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5], 'minimum': 0.02923971757236643, 'action': 'accept'}]",True,False,7.105427357601002e-15,0.000386467405512953,0.000631479015098745,4,0,0.4551917161356781,True
71,B,contrast_low,"[0.015007859602576001, 0.0, 0.5730446160043279, 0.2588725743514715, 0.0, 0.0, 0.14570393006598703, 0.007371019975643378, 0.0, 0.0]",7,7,"[{'active': [4, 5], 'minimum': 0.11181022277348074, 'action': 'add', 'coordinate': 6}, {'active': [4, 5, 6], 'minimum': 0.06198265763702021, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5, 6], 'minimum': 0.034488328108667976, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 6], 'minimum': -0.34081510633707524, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 6], 'minimum': 0.018888855660478543, 'action': 'add', 'coordinate': 3}, {'active': [0, 2, 3, 5, 6], 'minimum': -0.0779683064939043, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 3, 6], 'minimum': 0.015277801481238196, 'action': 'add', 'coordinate': 7}, {'active': [0, 2, 3, 6, 7], 'minimum': 0.007371019975643378, 'action': 'accept'}]",True,False,5.773159728050814e-15,0.00037115765155035284,0.0007960731923851029,5,0,2.0000000000000058,True
71,B,gaussian_noise,"[0.006961832961653203, 0.0, 0.21424504448003745, 0.0, 0.3921068838083386, 0.2974082390532118, 0.08927799969672279, 0.0, 0.0, 0.0]",3,3,"[{'active': [4, 5], 'minimum': 0.24107090339328618, 'action': 'add', 'coordinate': 6}, {'active': [4, 5, 6], 'minimum': 0.04087314323056351, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5, 6], 'minimum': 0.008955771599873597, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 6], 'minimum': 0.006961832961653203, 'action': 'accept'}]",True,False,3.6193270602780103e-14,0.0008010917994890498,0.0013495074985523698,5,0,1.2014500991342683,True
71,B,gaussian_blur,"[0.021919448737335312, 0.0, 0.3194490869104136, 0.0, 0.24507036290420814, 0.2689124110649903, 0.14464869038306905, 0.0, 0.0, 0.0]",4,4,"[{'active': [0, 4, 5], 'minimum': -0.011868854233217374, 'action': 'remove', 'coordinate': 0}, {'active': [4, 5], 'minimum': 0.19562924696242995, 'action': 'add', 'coordinate': 6}, {'active': [4, 5, 6], 'minimum': 0.07243542370349632, 'action': 'add', 'coordinate': 0}, {'active': [0, 4, 5, 6], 'minimum': 0.014831412472685046, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 6], 'minimum': 0.021919448737335312, 'action': 'accept'}]",True,False,1.6431300764452317e-14,0.0007508529723885636,0.0011359203718604288,5,0,1.1465602388343064,True
72,A,clean,"[0.3358093380401481, 0.17468809644331662, 0.1910476811152364, 0.03550693000372007, 0.0, 0.1056147478711722, 0.138119654979171, 0.0, 0.019213551547265784, 0.0]",1,1,"[{'active': [0, 1, 2, 3, 5, 6], 'minimum': 0.03810524023543849, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 2, 3, 5, 6, 8], 'minimum': 0.019213551547265784, 'action': 'accept'}]",True,False,3.019806626980426e-14,4.451655747755457e-05,0.0004944638732800714,7,0,0.5085304775150621,True
72,A,brightness_dark,"[0.3997195590987701, 0.12097796629841451, 0.13763971121078722, 0.0, 0.0, 0.24097689787237098, 0.0913295872401163, 0.0, 0.009356278279547325, 0.0]",1,1,"[{'active': [0, 1, 2, 5, 6], 'minimum': 0.09135646083520577, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 2, 5, 6, 8], 'minimum': 0.009356278279547325, 'action': 'accept'}]",True,False,6.439293542825908e-15,4.586553101584136e-05,0.0009590930896576995,6,0,0.2998366422948592,True
72,A,contrast_low,"[0.32982607103757244, 0.23145603654338898, 0.1468568689259433, 0.0, 0.0, 0.19579354791959896, 0.09606747557349893, 0.0, 0.0, 0.0]",0,0,"[{'active': [0, 1, 2, 5, 6], 'minimum': 0.09606747557349893, 'action': 'accept'}]",True,False,2.6645352591003757e-15,1.984666443095342e-05,0.0010269939830429555,5,0,0.33702689043449335,True
72,A,gaussian_noise,"[0.2900053140541976, 0.1745904414842956, 0.1990592255636301, 0.1406185447819439, 0.0, 0.013869195401525758, 0.14115372090160605, 0.0, 0.04070355781283652, 0.0]",1,1,"[{'active': [0, 1, 2, 3, 6, 8], 'minimum': 0.040757140718618246, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 6, 8], 'minimum': 0.013869195401525758, 'action': 'accept'}]",True,False,3.552713678800501e-14,3.684470255022644e-05,0.0006543702750612808,7,0,0.4368311318249425,True
72,A,gaussian_blur,"[0.2941830017724989, 0.19249589565087621, 0.16754665218371345, 0.08290430145406447, 0.0, 0.029047580318433575, 0.18964466054351092, 0.0, 0.04417790807690869, 0.0]",1,1,"[{'active': [0, 1, 2, 3, 6, 8], 'minimum': 0.04400765569593368, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 6, 8], 'minimum': 0.029047580318433575, 'action': 'accept'}]",True,False,6.217248937900877e-15,4.4668622776199385e-05,0.0004136310231872913,7,0,0.41105488444747723,True
72,B,clean,"[0.3358093380401481, 0.17468809644331662, 0.1910476811152364, 0.03550693000372007, 0.0, 0.1056147478711722, 0.138119654979171, 0.0, 0.019213551547265784, 0.0]",1,1,"[{'active': [0, 1, 2, 3, 5, 6], 'minimum': 0.03810524023543849, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 2, 3, 5, 6, 8], 'minimum': 0.019213551547265784, 'action': 'accept'}]",True,False,3.019806626980426e-14,4.451655747755457e-05,0.0004944638732800714,7,0,0.5085304775150621,True
72,B,brightness_dark,"[0.39959937211396124, 0.12421394891929616, 0.13963177631490709, 0.0, 0.0, 0.24129584645783808, 0.08922652075108606, 0.0, 0.006032535442908937, 0.0]",1,1,"[{'active': [0, 1, 2, 5, 6], 'minimum': 0.08923627581406235, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 2, 5, 6, 8], 'minimum': 0.006032535442908937, 'action': 'accept'}]",True,False,2.4424906541753444e-15,4.775616158766837e-05,0.0008821992118499759,6,0,0.30282938072677035,True
72,B,contrast_low,"[0.34301257187514667, 0.22486864355729352, 0.13823028035224727, 0.0, 0.0, 0.20749939480476604, 0.086389109410546, 0.0, 0.0, 0.0]",0,0,"[{'active': [0, 1, 2, 5, 6], 'minimum': 0.086389109410546, 'action': 'accept'}]",True,False,4.440892098500626e-16,2.3196180506912287e-05,0.0007571299175351458,5,0,0.2959310314258208,True
72,B,gaussian_noise,"[0.2874383220195629, 0.17169222485553925, 0.20183654166387655, 0.1474001349920684, 0.0, 0.00897500010182739, 0.140360941126211, 0.0, 0.042296835240876796, 0.0]",1,1,"[{'active': [0, 1, 2, 3, 6, 8], 'minimum': 0.04234019311414805, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 6, 8], 'minimum': 0.00897500010182739, 'action': 'accept'}]",True,False,3.774758283725532e-14,3.76390059423805e-05,0.000651504531342902,7,0,0.4425142629863844,True
72,B,gaussian_blur,"[0.2985942024435966, 0.19243357859534616, 0.16528467921419177, 0.07640392316697842, 0.0, 0.03495995996965462, 0.18824206530178955, 0.0, 0.044081591308425594, 0.0]",1,1,"[{'active': [0, 1, 2, 3, 6, 8], 'minimum': 0.04388858929214301, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 6, 8], 'minimum': 0.03495995996965462, 'action': 'accept'}]",True,False,1.7319479184152442e-14,4.3672922275854264e-05,0.0003919382435248204,7,0,0.4063820228670186,True
73,A,clean,"[0.0, 0.005605403625941599, 0.0, 0.0, 0.0, 0.6458481007747907, 0.033737526392005945, 0.31480896920725976, 0.0, 0.0]",3,3,"[{'active': [4, 5, 7], 'minimum': -0.1619339052687767, 'action': 'remove', 'coordinate': 4}, {'active': [5, 7], 'minimum': 0.3283864982510727, 'action': 'add', 'coordinate': 6}, {'active': [5, 6, 7], 'minimum': 0.0331781539787106, 'action': 'add', 'coordinate': 1}, {'active': [1, 5, 6, 7], 'minimum': 0.005605403625941599, 'action': 'accept'}]",True,False,1.9984014443252818e-15,0.0008061698853453971,0.0018883475208785051,4,0,0.5239623412727523,True
73,A,brightness_dark,"[0.0, 0.009402151736602748, 0.0, 0.09317501783761628, 0.0, 0.46977637495641744, 0.10066774144889479, 0.32697871402046985, 0.0, 0.0]",3,3,"[{'active': [3, 4, 5, 7], 'minimum': -0.33185899266189367, 'action': 'remove', 'coordinate': 4}, {'active': [3, 5, 7], 'minimum': 0.11690795329855064, 'action': 'add', 'coordinate': 6}, {'active': [3, 5, 6, 7], 'minimum': 0.09221955929626358, 'action': 'add', 'coordinate': 1}, {'active': [1, 3, 5, 6, 7], 'minimum': 0.009402151736602748, 'action': 'accept'}]",True,False,5.4586868879213934e-15,0.0007512508724351162,0.0024623941870592454,5,0,1.1285508960261346,True
73,A,contrast_low,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.891276864406391, 0.10872313559360897, 0.0, 0.0, 0.0]",2,2,"[{'active': [4, 5], 'minimum': -0.1407084053668009, 'action': 'remove', 'coordinate': 4}, {'active': [5], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [5, 6], 'minimum': 0.10872313559360897, 'action': 'accept'}]",True,False,9.75781955236954e-18,0.0009217992219567014,0.0020199816598373468,2,0,0.6037960592056137,True
73,A,gaussian_noise,"[0.0, 0.01353861167998023, 0.0, 0.0, 0.0, 0.7168594957449945, 0.04935808180926529, 0.22024381076576116, 0.0, 0.0]",3,3,"[{'active': [4, 5, 7], 'minimum': -0.09324779123355853, 'action': 'remove', 'coordinate': 4}, {'active': [5, 7], 'minimum': 0.24525843339160436, 'action': 'add', 'coordinate': 6}, {'active': [5, 6, 7], 'minimum': 0.04833555478586926, 'action': 'add', 'coordinate': 1}, {'active': [1, 5, 6, 7], 'minimum': 0.01353861167998023, 'action': 'accept'}]",True,False,1.1102230246251565e-15,0.0006225927546262816,0.0015318513892261599,4,0,0.5822460084249834,True
73,A,gaussian_blur,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6458624733220939, 0.0, 0.3541375266779061, 0.0, 0.0]",1,1,"[{'active': [4, 5, 7], 'minimum': -0.20340945473212546, 'action': 'remove', 'coordinate': 4}, {'active': [5, 7], 'minimum': 0.3541375266779061, 'action': 'accept'}]",True,False,1.6046192152785466e-17,0.0008549511880645347,0.0013987293073025884,2,0,0.3952773107828129,True
73,B,clean,"[0.0, 0.005605403625941599, 0.0, 0.0, 0.0, 0.6458481007747907, 0.033737526392005945, 0.31480896920725976, 0.0, 0.0]",3,3,"[{'active': [4, 5, 7], 'minimum': -0.1619339052687767, 'action': 'remove', 'coordinate': 4}, {'active': [5, 7], 'minimum': 0.3283864982510727, 'action': 'add', 'coordinate': 6}, {'active': [5, 6, 7], 'minimum': 0.0331781539787106, 'action': 'add', 'coordinate': 1}, {'active': [1, 5, 6, 7], 'minimum': 0.005605403625941599, 'action': 'accept'}]",True,False,1.9984014443252818e-15,0.0008061698853453971,0.0018883475208785051,4,0,0.5239623412727523,True
73,B,brightness_dark,"[0.0, 0.00772537523631911, 0.0, 0.11364084055065415, 0.0, 0.4433146714314784, 0.09585260427777431, 0.3394665085037687, 0.0, 0.0]",3,3,"[{'active': [3, 4, 5, 7], 'minimum': -0.33224522034536597, 'action': 'remove', 'coordinate': 4}, {'active': [3, 5, 7], 'minimum': 0.10793869883272578, 'action': 'add', 'coordinate': 6}, {'active': [3, 5, 6, 7], 'minimum': 0.08960224764575075, 'action': 'add', 'coordinate': 1}, {'active': [1, 3, 5, 6, 7], 'minimum': 0.00772537523631911, 'action': 'accept'}]",True,False,5.5044131145459696e-15,0.0007670162488610779,0.0025462033031615422,5,0,1.0828247450821722,True
73,B,contrast_low,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.8731131024869461, 0.12688689751305382, 0.0, 0.0, 0.0]",2,2,"[{'active': [4, 5], 'minimum': -0.11003372654017779, 'action': 'remove', 'coordinate': 4}, {'active': [5], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [5, 6], 'minimum': 0.12688689751305382, 'action': 'accept'}]",True,False,1.1102230246251565e-16,0.0008600215192245887,0.0021164418384247282,2,0,0.7011357785168072,True
73,B,gaussian_noise,"[0.0, 0.011195068239366099, 0.0, 0.0, 0.0, 0.7136720599175939, 0.05150717596406029, 0.22362569587898085, 0.0, 0.0]",3,3,"[{'active': [4, 5, 7], 'minimum': -0.07541642662668302, 'action': 'remove', 'coordinate': 4}, {'active': [5, 7], 'minimum': 0.2445968636775514, 'action': 'add', 'coordinate': 6}, {'active': [5, 6, 7], 'minimum': 0.05053803674718593, 'action': 'add', 'coordinate': 1}, {'active': [1, 5, 6, 7], 'minimum': 0.011195068239366099, 'action': 'accept'}]",True,False,1.1102230246251565e-15,0.0005996922591576316,0.0014771771125197607,4,0,0.5937797235026128,True
73,B,gaussian_blur,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6417414507459558, 0.0, 0.3582585492540442, 0.0, 0.0]",1,1,"[{'active': [4, 5, 7], 'minimum': -0.20107453818455845, 'action': 'remove', 'coordinate': 4}, {'active': [5, 7], 'minimum': 0.3582585492540442, 'action': 'accept'}]",True,False,5.421010862427522e-18,0.000848832118404332,0.0014323086403295734,2,0,0.39521758165727705,True
74,A,clean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.010415499250525066,0.010415499250525066,1,0,0.0,False
74,A,brightness_dark,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.00933456799578952,0.00933456799578952,1,0,0.0,False
74,A,contrast_low,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",1,1,"[{'active': [3, 6], 'minimum': -0.2818397138478086, 'action': 'remove', 'coordinate': 3}, {'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.002453858357056777,0.0025570213624526335,1,0,0.01764873645984022,True
74,A,gaussian_noise,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.012801734016648419,0.012801734016648419,1,0,0.0,False
74,A,gaussian_blur,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.008308792008082164,0.008308792008082164,1,0,0.0,False
74,B,clean,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.010415499250525066,0.010415499250525066,1,0,0.0,False
74,B,brightness_dark,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.009544916592528251,0.009544916592528251,1,0,0.0,False
74,B,contrast_low,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",1,1,"[{'active': [3, 6], 'minimum': -0.3069723438561405, 'action': 'remove', 'coordinate': 3}, {'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.002852663732329046,0.0030577437477354984,1,0,0.03273310824005851,True
74,B,gaussian_noise,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,0,"[{'active': [6], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.012491392694040999,0.012491392694040999,1,0,0.0,False
