client,bank,context,iterations,updates,trace,converged,cap_hit,direct_KKT,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE,reference_KKT,reference_objective,prevalence_error,objective_error,old_PGD_cap,old_PGD_iterations,old_PGD_prevalence_error,reference_agreement
12,A,gaussian_noise,1,1,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.017110686434318845, 'action': 'accept'}]",True,False,6.938893903907228e-18,0.007843200566126573,0.007860247681105543,2,0,0.034221372868637745,True,9.107298248878237e-18,0.007843200566126574,5.551115123125783e-17,1.734723475976807e-18,False,483,2.2881113670436548e-11,True
12,A,gaussian_blur,0,0,"[{'active': [7], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.009411993126282445,0.009411993126282445,1,0,0.0,False,0.0,0.009411993126282445,0.0,0.0,False,1,0.0,True
12,B,clean,0,0,"[{'active': [7], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.009864515273023969,0.009864515273023969,1,0,0.0,False,0.0,0.009864515273023969,0.0,0.0,False,1,0.0,True
12,B,brightness_dark,2,2,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.0061637417959113094, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 7], 'minimum': 0.005567183008416243, 'action': 'accept'}]",True,False,2.220446049250313e-16,0.005333602616242586,0.005337146338105689,3,0,0.0305714150783733,True,1.452830911130576e-17,0.005333602616242587,1.132774429812855e-15,8.673617379884035e-19,False,2819,1.5446199874702415e-10,True
12,B,contrast_low,2,2,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.05627070962657216, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 7], 'minimum': 0.039960864247801875, 'action': 'accept'}]",True,False,8.881784197001252e-16,0.005023526371585342,0.005983263007990333,3,0,0.8658617147300455,True,1.214306433183765e-17,0.005023526371585335,1.2212453270876722e-15,6.938893903907228e-18,False,6161,2.908720486693994e-10,True
12,B,gaussian_noise,1,1,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.022584787600438166, 'action': 'accept'}]",True,False,1.474514954580286e-17,0.007800990033773181,0.00783074183636732,2,0,0.045169575200876305,True,8.239936510889834e-18,0.007800990033773181,1.1102230246251565e-16,0.0,False,490,2.2297205748422755e-11,True
12,B,gaussian_blur,0,0,"[{'active': [7], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.009572837740775815,0.009572837740775815,1,0,0.0,False,0.0,0.009572837740775815,0.0,0.0,False,1,0.0,True
13,A,clean,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.14533350925593447, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': 0.0013917300465040583, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7], 'minimum': -0.01449784131274412, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5, 7], 'minimum': 0.020215549731892324, 'action': 'accept'}]",True,False,3.3306690738754696e-16,0.0002935918645190902,0.011278084239611888,3,0,1.1572016759770742,True,2.211772431870429e-17,0.0002935918645190913,7.042977312465837e-16,1.0842021724855044e-18,False,3704,1.7232428678459755e-10,True
13,A,brightness_dark,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.2903260844702369, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': 0.02816697438106175, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7], 'minimum': -0.03886554477767465, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5, 7], 'minimum': 0.11642572058335077, 'action': 'accept'}]",True,False,6.661338147750939e-16,0.00030303571377086473,0.029177876802459247,3,0,1.4158033184954775,True,1.1102230246251565e-16,0.00030303571377086506,1.1657341758564144e-15,3.2526065174565133e-19,False,5361,2.598970483269625e-10,True
13,A,contrast_low,2,2,"[{'active': [1, 4, 5, 9], 'minimum': -0.1326604917318126, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': -0.10844556492471469, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5], 'minimum': 0.243746944393752, 'action': 'accept'}]",True,False,6.505213034913027e-19,0.00037871901642504125,0.0221223499326734,2,0,1.1708253688133778,True,2.168404344971009e-18,0.00037871901642504147,2.7755575615628914e-17,2.168404344971009e-19,False,1180,1.0996675792185329e-11,True
13,A,gaussian_noise,2,2,"[{'active': [1, 4, 5, 9], 'minimum': 0.009439682573292973, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7, 9], 'minimum': -0.002008135303468439, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5, 7, 9], 'minimum': 0.00031355384879527826, 'action': 'accept'}]",True,False,1.4210854715202004e-14,0.00019503313700069245,0.008221337923535238,4,0,1.284522872610383,True,1.1102230246251565e-16,0.0001950331370007075,7.965850201685498e-15,1.5043305143236374e-17,False,13932,6.768495170806146e-10,True
13,A,gaussian_blur,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.16626503129069103, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': -0.036694831218913926, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5], 'minimum': 0.2309205825778302, 'action': 'add', 'coordinate': 7}, {'active': [1, 5, 7], 'minimum': 0.015956604730532398, 'action': 'accept'}]",True,False,4.440892098500626e-16,0.0004520263212992623,0.005334564589381172,3,0,1.170990760915489,True,5.637851296924623e-18,0.0004520263212992626,1.6375789613221059e-15,3.2526065174565133e-19,False,3847,1.6830196611361536e-10,True
13,B,clean,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.14533350925593447, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': 0.0013917300465040583, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7], 'minimum': -0.01449784131274412, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5, 7], 'minimum': 0.020215549731892324, 'action': 'accept'}]",True,False,3.3306690738754696e-16,0.0002935918645190902,0.011278084239611888,3,0,1.1572016759770742,True,2.211772431870429e-17,0.0002935918645190913,7.042977312465837e-16,1.0842021724855044e-18,False,3704,1.7232428678459755e-10,True
13,B,brightness_dark,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.2955219434327465, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': 0.028156922429966258, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7], 'minimum': -0.03890129427452829, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5, 7], 'minimum': 0.11432715733660714, 'action': 'accept'}]",True,False,4.440892098500626e-16,0.00030375887362921894,0.0307238975525193,3,0,1.41814930929928,True,1.089623183347932e-17,0.0003037588736292194,3.191891195797325e-15,4.87890977618477e-19,False,5062,2.4515903196409283e-10,True
13,B,contrast_low,2,2,"[{'active': [1, 4, 5, 9], 'minimum': -0.12422825809130433, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': -0.0696363057788858, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5], 'minimum': 0.2519434809591654, 'action': 'accept'}]",True,False,4.336808689942018e-19,0.0002768373455649781,0.026891612506079726,2,0,1.2389234424666355,True,1.951563910473908e-18,0.00027683734556497794,5.551115123125783e-17,1.6263032587282567e-19,False,1487,1.031202900847461e-11,True
13,B,gaussian_noise,1,1,"[{'active': [1, 4, 5, 9], 'minimum': 0.012304316383282887, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7, 9], 'minimum': 0.0014468390166570977, 'action': 'accept'}]",True,False,2.6645352591003757e-15,0.00018168288600924203,0.00798454460506371,5,0,1.259448804368778,True,2.6454533008646308e-17,0.00018168288600923938,1.354472090042691e-14,2.656295322589486e-18,False,14238,6.923830415256349e-10,True
13,B,gaussian_blur,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.1803935821959417, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': -0.039474091817176316, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5], 'minimum': 0.22998202617716068, 'action': 'add', 'coordinate': 7}, {'active': [1, 5, 7], 'minimum': 0.01500733333979376, 'action': 'accept'}]",True,False,1.7763568394002505e-15,0.0004628844168681207,0.005469331353356407,3,0,1.1616956364046702,True,1.9434323941802667e-17,0.00046288441686812107,1.4988010832439613e-15,3.7947076036992655e-19,False,3787,1.6531316766876802e-10,True
14,A,clean,0,0,"[{'active': [0, 2, 6], 'minimum': 0.1006310101531751, 'action': 'accept'}]",True,False,2.220446049250313e-16,0.0011707773073508412,0.001436094581006156,3,0,0.20155889996229193,True,2.5153490401663703e-17,0.0011707773073508395,5.551115123125783e-16,1.734723475976807e-18,False,871,3.920685998082263e-11,True
14,A,brightness_dark,2,2,"[{'active': [0, 2, 5, 6, 9], 'minimum': -0.18728387272662603, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 6, 9], 'minimum': -0.06642654243692436, 'action': 'remove', 'coordinate': 9}, {'active': [0, 2, 6], 'minimum': 0.11922316429718327, 'action': 'accept'}]",True,False,4.440892098500626e-16,0.0005932568731052446,0.002166008044534885,3,0,0.3707448558017966,True,2.2985086056692694e-17,0.0005932568731052455,3.3306690738754696e-16,8.673617379884035e-19,False,1044,4.308253753748659e-11,True
14,A,contrast_low,1,1,"[{'active': [0, 2, 4, 6], 'minimum': -1.1829622757158722, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 6], 'minimum': 0.04174914941242536, 'action': 'accept'}]",True,False,4.440892098500626e-16,0.0005825536323483216,0.001649234914445941,3,0,0.5018402424053228,True,8.239936510889834e-18,0.0005825536323483203,9.992007221626409e-16,1.3010426069826053e-18,False,2183,8.179756871840027e-11,True
14,A,gaussian_noise,3,3,"[{'active': [2, 6], 'minimum': 0.05791839021845535, 'action': 'add', 'coordinate': 8}, {'active': [2, 6, 8], 'minimum': 0.03964359598256678, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 6, 8], 'minimum': -0.10434326865030524, 'action': 'remove', 'coordinate': 8}, {'active': [0, 2, 6], 'minimum': 0.07148957132052014, 'action': 'accept'}]",True,False,1.1102230246251565e-15,0.0018179643428944416,0.0021641715451547745,3,0,0.2398625432793899,True,2.3418766925686896e-17,0.0018179643428944481,8.881784197001252e-16,6.5052130349130266e-18,False,1070,4.8222537074593674e-11,True
14,A,gaussian_blur,0,0,"[{'active': [0, 2, 6], 'minimum': 0.0768995795498939, 'action': 'accept'}]",True,False,4.440892098500626e-16,0.0008857171263951833,0.001152274473165541,3,0,0.09626639857207919,True,1.214306433183765e-17,0.0008857171263951818,7.771561172376096e-16,1.5178830414797062e-18,False,1040,5.2096549296720696e-11,True
14,B,clean,0,0,"[{'active': [0, 2, 6], 'minimum': 0.1006310101531751, 'action': 'accept'}]",True,False,2.220446049250313e-16,0.0011707773073508412,0.001436094581006156,3,0,0.20155889996229193,True,2.5153490401663703e-17,0.0011707773073508395,5.551115123125783e-16,1.734723475976807e-18,False,871,3.920685998082263e-11,True
14,B,brightness_dark,2,2,"[{'active': [0, 2, 5, 6, 9], 'minimum': -0.18885259148993302, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 6, 9], 'minimum': -0.06994876734275468, 'action': 'remove', 'coordinate': 9}, {'active': [0, 2, 6], 'minimum': 0.11727143386185013, 'action': 'accept'}]",True,False,2.220446049250313e-16,0.0006376683124386932,0.0022511313905613436,3,0,0.38722797205185944,True,9.107298248878237e-18,0.000637668312438692,2.220446049250313e-16,1.1926223897340549e-18,False,1031,4.216460514072651e-11,True
14,B,contrast_low,1,1,"[{'active': [0, 2, 4, 6], 'minimum': -1.0145793843134978, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 6], 'minimum': 0.021128715123837516, 'action': 'accept'}]",True,False,8.881784197001252e-16,0.0005090583240584646,0.002849144022594471,3,0,0.8180542872027197,True,1.0625181290357943e-17,0.0005090583240584652,2.886579864025407e-15,6.505213034913027e-19,False,2844,8.514566829376236e-11,True
14,B,gaussian_noise,3,3,"[{'active': [2, 6], 'minimum': 0.058504508147792775, 'action': 'add', 'coordinate': 8}, {'active': [2, 6, 8], 'minimum': 0.03728591284223337, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 6, 8], 'minimum': -0.10883580963906281, 'action': 'remove', 'coordinate': 8}, {'active': [0, 2, 6], 'minimum': 0.06792132916238747, 'action': 'accept'}]",True,False,2.220446049250313e-16,0.0018141076332922213,0.002145611747982385,3,0,0.24662401412468787,True,4.423544863740858e-17,0.0018141076332922207,3.3306690738754696e-16,6.505213034913027e-19,False,1107,4.9654280687150276e-11,True
14,B,gaussian_blur,0,0,"[{'active': [0, 2, 6], 'minimum': 0.07624518073509212, 'action': 'accept'}]",True,False,2.220446049250313e-16,0.0008850688559378668,0.001238016682895839,3,0,0.10165268485755724,True,2.6454533008646308e-17,0.0008850688559378672,4.440892098500626e-16,3.2526065174565133e-19,False,1024,5.2709059339406394e-11,True
15,A,clean,2,2,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.44203722966060266, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': 0.08844113404632026, 'action': 'accept'}]",True,False,7.105427357601002e-15,0.0012289517626134579,0.01057763176288618,3,0,1.8231177319073524,True,3.946495907847236e-17,0.0012289517626134373,8.673617379884035e-15,2.0599841277224584e-17,True,20000,1.234796552673778e-06,True
15,A,brightness_dark,2,2,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.2835324508176315, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': 0.0908438526252553, 'action': 'accept'}]",True,False,8.881784197001252e-15,0.0010108306126460395,0.004613016428590815,3,0,1.8183122947494805,True,1.8214596497756474e-17,0.001010830612645994,3.877453913503359e-14,4.5536491244391186e-17,True,20000,1.4054926781165156e-06,True
15,A,contrast_low,3,3,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.46782086634230335, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': -0.9065500325849882, 'action': 'remove', 'coordinate': 4}, {'active': [2, 6], 'minimum': 0.4296231067795332, 'action': 'accept'}]",True,False,8.673617379884035e-18,0.0034525155704020712,0.010770270940279802,2,0,2.0,True,1.734723475976807e-18,0.0034525155704020712,2.220446049250313e-16,0.0,False,2136,4.3729464493935666e-11,True
15,A,gaussian_noise,2,2,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.3883552044887865, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': 0.025497746641562458, 'action': 'accept'}]",True,False,2.842170943040401e-14,0.0014663970883037778,0.0077008744759351775,3,0,1.9490045067168467,True,4.7704895589362195e-17,0.0014663970883036998,1.6941309466389498e-14,7.806255641895632e-17,True,20000,3.6779241338637247e-06,True
15,A,gaussian_blur,2,2,"[{'active': [4, 6], 'minimum': 0.45388461418204323, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': -0.28735712132180424, 'action': 'remove', 'coordinate': 4}, {'active': [2, 6], 'minimum': 0.49055240148188406, 'action': 'accept'}]",True,False,1.5612511283791264e-17,0.001297786208924499,0.00883419202312552,2,0,1.957975960183788,True,8.673617379884035e-18,0.0012977862089244992,2.220446049250313e-16,2.168404344971009e-19,False,2200,2.7159996474068748e-11,True
15,B,clean,2,2,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.44203722966060266, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': 0.08844113404632026, 'action': 'accept'}]",True,False,7.105427357601002e-15,0.0012289517626134579,0.01057763176288618,3,0,1.8231177319073524,True,3.946495907847236e-17,0.0012289517626134373,8.673617379884035e-15,2.0599841277224584e-17,True,20000,1.234796552673778e-06,True
15,B,brightness_dark,2,2,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.283284343987526, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': 0.089814261697299, 'action': 'accept'}]",True,False,2.3092638912203256e-14,0.0009979166210486163,0.004638629711878989,3,0,1.820371476605379,True,1.6479873021779667e-17,0.0009979166210485068,1.8735013540549517e-14,1.0950441942103595e-16,True,20000,8.39260724749824e-07,True
15,B,contrast_low,3,3,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.4663341533292631, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': -1.1230173129836203, 'action': 'remove', 'coordinate': 4}, {'active': [2, 6], 'minimum': 0.4364757392140657, 'action': 'accept'}]",True,False,8.673617379884035e-18,0.0037314564631711756,0.011206845853114879,2,0,2.0,True,1.734723475976807e-18,0.0037314564631711765,1.1102230246251565e-16,8.673617379884035e-19,False,2040,4.611711013069453e-11,True
15,B,gaussian_noise,3,3,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.40240941999017793, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': -0.01231613763386008, 'action': 'remove', 'coordinate': 4}, {'active': [2, 6], 'minimum': 0.4784579385512219, 'action': 'accept'}]",True,False,3.0357660829594124e-17,0.001392677480657803,0.007978187548906725,2,0,2.0,True,1.9949319973733282e-17,0.0013926774806578028,1.6653345369377348e-16,2.168404344971009e-19,False,7057,2.5598856367992084e-11,True
15,B,gaussian_blur,2,2,"[{'active': [4, 6], 'minimum': 0.4556204769168222, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': -0.30282610540648136, 'action': 'remove', 'coordinate': 4}, {'active': [2, 6], 'minimum': 0.48912424839817137, 'action': 'accept'}]",True,False,8.673617379884035e-18,0.001316992753683384,0.008979505205622842,2,0,1.960076294361945,True,9.540979117872439e-18,0.001316992753683385,2.220446049250313e-16,8.673617379884035e-19,False,2156,2.7338520336428473e-11,True
16,A,clean,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.03246500397067131, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.12301256030370933, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.01159125104160541, 'action': 'accept'}]",True,False,1.7763568394002505e-15,0.0003173242447830412,0.00436266134434079,5,0,0.5451823255266881,True,2.2551405187698492e-17,0.0003173242447830412,1.942890293094024e-15,0.0,False,3541,1.828713291907036e-10,True
16,A,brightness_dark,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': -0.02625142204161013, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 7, 8], 'minimum': 0.06731898754976162, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.010337102081231286, 'action': 'accept'}]",True,False,2.220446049250313e-16,0.0002560061611097741,0.006114972837557711,5,0,0.5990120754490957,True,6.066111155056397e-17,0.0002560061611097741,5.9396931817445875e-15,0.0,False,5506,2.9232655185396084e-10,True
16,A,contrast_low,2,2,"[{'active': [1, 4, 6, 7, 8], 'minimum': -0.06820788618211093, 'action': 'remove', 'coordinate': 4}, {'active': [1, 6, 7, 8], 'minimum': -0.07383925906967481, 'action': 'remove', 'coordinate': 7}, {'active': [1, 6, 8], 'minimum': 0.13612982077051883, 'action': 'accept'}]",True,False,5.551115123125783e-16,0.00034075170292473386,0.0060922013292048546,3,0,0.6848290807009646,True,3.2526065174565133e-18,0.000340751702924733,7.771561172376096e-16,8.673617379884035e-19,False,780,2.6472657399523314e-11,True
16,A,gaussian_noise,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.039599898649734566, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.07337516390768073, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.0294038677037865, 'action': 'accept'}]",True,False,4.440892098500626e-15,0.0003550229446224807,0.003868410192057105,5,0,0.613978252973205,True,2.677979366039196e-17,0.0003550229446224834,2.6645352591003757e-15,2.710505431213761e-18,False,3784,1.910323566001182e-10,True
16,A,gaussian_blur,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.0004150673124101445, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.03405816810931306, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.015800644763984018, 'action': 'accept'}]",True,False,1.4432899320127035e-15,0.0003005544022220459,0.0026730358839650763,5,0,0.4708942179519681,True,3.8163916471489756e-17,0.0003005544022220449,4.718447854656915e-15,9.75781955236954e-19,False,4718,2.373321816850904e-10,True
16,B,clean,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.03246500397067131, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.12301256030370933, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.01159125104160541, 'action': 'accept'}]",True,False,1.7763568394002505e-15,0.0003173242447830412,0.00436266134434079,5,0,0.5451823255266881,True,2.2551405187698492e-17,0.0003173242447830412,1.942890293094024e-15,0.0,False,3541,1.828713291907036e-10,True
16,B,brightness_dark,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': -0.024033110300028193, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 7, 8], 'minimum': 0.06765629543668106, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.010181141569031382, 'action': 'accept'}]",True,False,3.219646771412954e-15,0.0002743293560069951,0.006020926793633901,5,0,0.5952523139528745,True,1.0462550964485118e-17,0.0002743293560069958,4.107825191113079e-15,7.047314121155779e-19,False,5249,2.7806656976991917e-10,True
16,B,contrast_low,2,2,"[{'active': [1, 4, 6, 7, 8], 'minimum': -0.09112894928157722, 'action': 'remove', 'coordinate': 4}, {'active': [1, 6, 7, 8], 'minimum': -0.05591097532764833, 'action': 'remove', 'coordinate': 7}, {'active': [1, 6, 8], 'minimum': 0.13865713982954764, 'action': 'accept'}]",True,False,4.440892098500626e-16,0.00034218022606689153,0.008613116156931756,3,0,0.7726281292457506,True,2.0599841277224584e-18,0.0003421802260668922,6.661338147750939e-16,6.505213034913027e-19,False,1665,2.67654787222682e-11,True
16,B,gaussian_noise,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.04458919212361012, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.07890763872987527, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.030835281450232177, 'action': 'accept'}]",True,False,2.220446049250313e-15,0.0003567353810448153,0.00399864940066912,5,0,0.6222911198948842,True,1.1102230246251565e-16,0.00035673538104481653,3.4416913763379853e-15,1.2468324983583301e-18,False,3983,2.0112492227220002e-10,True
16,B,gaussian_blur,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.006516220346863388, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.0389190124847727, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.01824311028821146, 'action': 'accept'}]",True,False,7.993605777301127e-15,0.00029452502231405535,0.0026228247303346137,5,0,0.46054266090866275,True,4.228388472693467e-17,0.0002945250223140596,1.2378986724570495e-14,4.228388472693467e-18,False,4763,2.4032451029221136e-10,True
17,A,clean,0,0,"[{'active': [0, 1, 2, 5, 6, 8, 9], 'minimum': 0.00930549713277884, 'action': 'accept'}]",True,False,2.220446049250313e-14,1.0928433446466227e-05,0.0007195547002155248,7,0,0.2850048059557979,True,1.1102230246251565e-16,1.092843344647414e-05,4.574118861455645e-14,7.912981793249674e-18,True,20000,0.00010074876851196013,True
17,A,brightness_dark,2,2,"[{'active': [0, 1, 2, 3, 8, 9], 'minimum': 0.011066970797273257, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 8, 9], 'minimum': -0.04415134207573601, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': 0.020031412135523397, 'action': 'accept'}]",True,False,1.0302869668521453e-13,1.5336103434579607e-05,0.0044199082036030825,6,0,0.4940087445776682,True,2.0925101928970236e-17,1.5336103434529222e-05,1.127986593019159e-13,5.03849078344748e-17,True,20000,0.009879794794778823,True
17,A,contrast_low,0,0,"[{'active': [0, 1, 2, 8], 'minimum': 0.025298890990366696, 'action': 'accept'}]",True,False,5.995204332975845e-15,0.00019383612087068737,0.010269418928401702,4,0,0.7112786184293549,True,3.5683804001929165e-17,0.0001938361208706876,3.774758283725532e-15,2.439454888092385e-19,False,9506,4.896430483292136e-10,True
17,A,gaussian_noise,1,1,"[{'active': [0, 1, 2, 5, 6, 8, 9], 'minimum': -0.002518536456037168, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 2, 6, 8, 9], 'minimum': 0.00686899634342053, 'action': 'accept'}]",True,False,1.3766765505351941e-14,1.242212384062756e-05,0.0022956708939274,6,0,0.4014063987961842,True,4.819278656698067e-17,1.2422123840632387e-05,6.927791673660977e-14,4.828087799349512e-18,True,20000,9.98469761076537e-06,True
17,A,gaussian_blur,2,2,"[{'active': [0, 1, 2, 3, 8, 9], 'minimum': 0.02165973976599389, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 8, 9], 'minimum': -0.01885265132334979, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': 0.0320996136657854, 'action': 'accept'}]",True,False,1.865174681370263e-14,2.7482072651506385e-05,0.0017410453578155713,6,0,0.46479861140673795,True,2.927345865710862e-17,2.7482072651516173e-05,6.572520305780927e-14,9.788312738470695e-18,True,20000,0.0001222297855671961,True
17,B,clean,0,0,"[{'active': [0, 1, 2, 5, 6, 8, 9], 'minimum': 0.00930549713277884, 'action': 'accept'}]",True,False,2.220446049250313e-14,1.0928433446466227e-05,0.0007195547002155248,7,0,0.2850048059557979,True,1.1102230246251565e-16,1.092843344647414e-05,4.574118861455645e-14,7.912981793249674e-18,True,20000,0.00010074876851196013,True
17,B,brightness_dark,2,2,"[{'active': [0, 1, 2, 3, 8, 9], 'minimum': 0.010425665915974491, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 8, 9], 'minimum': -0.03724451197417977, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': 0.018021744685057683, 'action': 'accept'}]",True,False,9.237055564881302e-14,1.631766205995658e-05,0.004947449609915893,6,0,0.49184081908939037,True,3.2634485391813683e-17,1.6317662059907192e-05,2.1921353621223716e-13,4.9388797088503744e-17,True,20000,0.008939862410282134,True
17,B,contrast_low,1,1,"[{'active': [1, 2, 8], 'minimum': 0.06333354294330196, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.015486910835256107, 'action': 'accept'}]",True,False,8.881784197001252e-15,0.0001769612517041988,0.010383431943373241,4,0,0.7185192394508323,True,2.0681156440160997e-17,0.0001769612517041992,1.1102230246251565e-14,4.0657581468206416e-19,False,12354,6.432782362342238e-10,True
