client,bank,context,true_score,scramble_p05,scramble_median,scramble_p95,true_beats_scramble_median
11,A,gaussian_noise,0.3688645283990606,0.3296047019016436,0.408663251099534,0.46409280512869944,True
11,A,gaussian_blur,0.4094926758172557,0.40185763682327413,0.4697797410353837,0.49870842934861226,True
11,B,clean,0.3793773107992898,0.3672867219738951,0.429303937259525,0.4688563253805105,True
11,B,brightness_dark,0.5108681715817094,0.3709039817701693,0.4282928497429225,0.5299919094344898,False
11,B,contrast_low,0.37904753483933995,0.3840573654682874,0.4294600651433723,0.48735375616314436,True
11,B,gaussian_noise,0.3688645283990606,0.3296047019016436,0.408663251099534,0.46409280512869944,True
11,B,gaussian_blur,0.4094926758172557,0.40185763682327413,0.4697797410353837,0.49870842934861226,True
12,A,clean,0.2515360569679034,0.35419404756182377,0.4263421050942985,0.5282834733495028,True
12,A,brightness_dark,0.25439334421438364,0.35578900492453586,0.42655430300460695,0.5099745603021493,True
12,A,contrast_low,0.28521398515118795,0.4119036892313959,0.48811253483413664,0.6026808372988608,True
12,A,gaussian_noise,0.20289806642537525,0.33491122083122143,0.3763648444301575,0.47051303200195904,True
12,A,gaussian_blur,0.2510124016059936,0.38847467151323994,0.4586057116797314,0.5515548040090024,True
12,B,clean,0.2515360569679034,0.35419404756182377,0.4263421050942985,0.5282834733495028,True
12,B,brightness_dark,0.25439334421438364,0.35578900492453586,0.42655430300460695,0.5099745603021493,True
12,B,contrast_low,0.28521398515118795,0.4119036892313959,0.48811253483413664,0.6026808372988608,True
12,B,gaussian_noise,0.20289806642537525,0.33491122083122143,0.3763648444301575,0.47051303200195904,True
12,B,gaussian_blur,0.2510124016059936,0.38847467151323994,0.4586057116797314,0.5515548040090024,True
13,A,clean,0.2667390622219107,0.32477113844409283,0.38582920165219736,0.4219984105812081,True
13,A,brightness_dark,0.2556498041426147,0.3442976482364139,0.3875587976439293,0.4299602140958754,True
13,A,contrast_low,0.2978302760956014,0.3263467408004308,0.3839212525986058,0.4233375338905214,True
13,A,gaussian_noise,0.27655842100015054,0.29963544680795196,0.36472659185733025,0.4188635954008908,True
13,A,gaussian_blur,0.3033815392409193,0.365241509117231,0.425021771514314,0.49193064867857933,True
13,B,clean,0.2667390622219107,0.32477113844409283,0.38582920165219736,0.4219984105812081,True
13,B,brightness_dark,0.2556498041426147,0.3442976482364139,0.3875587976439293,0.4299602140958754,True
13,B,contrast_low,0.2978302760956014,0.3263467408004308,0.3839212525986058,0.4233375338905214,True
13,B,gaussian_noise,0.27655842100015054,0.29963544680795196,0.36472659185733025,0.4188635954008908,True
13,B,gaussian_blur,0.3033815392409193,0.365241509117231,0.425021771514314,0.49193064867857933,True
14,A,clean,0.3368211904516285,0.39055277685799894,0.45539840257572256,0.526838895288038,True
14,A,brightness_dark,0.33433574988896086,0.35626259987789693,0.4529884409139174,0.5060202731787443,True
14,A,contrast_low,0.5608416516358137,0.48013821706527765,0.5371459871174236,0.752945930233265,False
14,A,gaussian_noise,0.2698386693272374,0.34718519603433184,0.391124695634328,0.4748376561630483,True
14,A,gaussian_blur,0.38487570402760185,0.4303702788183121,0.5079247067780426,0.591318561434417,True
14,B,clean,0.3368211904516285,0.39055277685799894,0.45539840257572256,0.526838895288038,True
14,B,brightness_dark,0.33433574988896086,0.35626259987789693,0.4529884409139174,0.5060202731787443,True
14,B,contrast_low,0.5608416516358137,0.48013821706527765,0.5371459871174236,0.752945930233265,False
14,B,gaussian_noise,0.2698386693272374,0.34718519603433184,0.391124695634328,0.4748376561630483,True
14,B,gaussian_blur,0.38487570402760185,0.4303702788183121,0.5079247067780426,0.591318561434417,True
15,A,clean,0.5131754061574503,0.3314100303067039,0.4155063555788426,0.4984714715801262,False
15,A,brightness_dark,0.4594537616277419,0.38893260403359664,0.4495377687577174,0.5073018146521279,False
15,A,contrast_low,0.524305055380993,0.4165289719065014,0.49939084582263005,0.5539081963049706,False
15,A,gaussian_noise,0.3742509830967337,0.3097323716403576,0.3611657941895229,0.41849518282623444,False
15,A,gaussian_blur,0.4869014279428438,0.40713992312937314,0.4569300036584818,0.5482715471127636,False
15,B,clean,0.5131754061574503,0.3314100303067039,0.4155063555788426,0.4984714715801262,False
15,B,brightness_dark,0.4594537616277419,0.38893260403359664,0.4495377687577174,0.5073018146521279,False
15,B,contrast_low,0.524305055380993,0.4165289719065014,0.49939084582263005,0.5539081963049706,False
15,B,gaussian_noise,0.3742509830967337,0.3097323716403576,0.3611657941895229,0.41849518282623444,False
15,B,gaussian_blur,0.4869014279428438,0.40713992312937314,0.4569300036584818,0.5482715471127636,False
