client,target,n_query,none_accuracy,correct_accuracy,wrong_clean_accuracy,wrong_alt_accuracy,shuffled_accuracy,noise_image_accuracy,delta_wrong_clean,delta_wrong_alt
94,gaussian_blur,293,18.0887371301651,56.99658393859863,56.655287742614746,55.631399154663086,57.679176330566406,65.87030291557312,0.3412961959838867,1.3651847839355469
95,brightness_dark,38,26.31579041481018,57.894736528396606,55.263155698776245,57.894736528396606,57.894736528396606,26.31579041481018,2.6315808296203613,0.0
95,contrast_low,38,15.789473056793213,55.263155698776245,42.105263471603394,57.894736528396606,55.263155698776245,21.052631735801697,13.157892227172852,-2.6315808296203613
95,gaussian_noise,38,63.15789222717285,63.15789222717285,60.52631735801697,60.52631735801697,63.15789222717285,65.78947305679321,2.631574869155884,2.631574869155884
95,gaussian_blur,38,36.84210479259491,63.15789222717285,63.15789222717285,60.52631735801697,60.52631735801697,50.0,0.0,2.631574869155884
96,brightness_dark,215,0.9302325546741486,2.7906976640224457,6.046511605381966,7.4418604373931885,1.8604651093482971,10.232558101415634,-3.25581394135952,-4.651162773370743
96,contrast_low,215,1.3953488320112228,1.3953488320112228,12.558139860630035,7.906976342201233,0.9302325546741486,31.62790536880493,-11.162791028618813,-6.51162751019001
96,gaussian_noise,215,4.1860464960336685,6.51162788271904,5.116279050707817,0.9302325546741486,6.51162788271904,1.3953488320112228,1.3953488320112228,5.581395328044891
96,gaussian_blur,215,5.581395328044891,8.837209641933441,18.60465109348297,1.8604651093482971,7.4418604373931885,13.488371670246124,-9.76744145154953,6.976744532585144
97,brightness_dark,170,67.05882549285889,80.0000011920929,80.58823943138123,80.58823943138123,80.0000011920929,80.58823943138123,-0.5882382392883301,-0.5882382392883301
97,contrast_low,170,45.88235318660736,71.76470756530762,76.47058963775635,75.8823573589325,72.35293984413147,76.47058963775635,-4.7058820724487305,-4.117649793624878
97,gaussian_noise,170,30.000001192092896,74.70588088035583,69.9999988079071,48.82352948188782,74.70588088035583,70.58823704719543,4.7058820724487305,25.882351398468018
97,gaussian_blur,170,42.941176891326904,75.8823573589325,78.23529839515686,69.9999988079071,77.05882787704468,77.05882787704468,-2.3529410362243652,5.882358551025391
98,brightness_dark,66,4.545454680919647,12.121212482452393,6.060606241226196,9.090909361839294,13.636364042758942,12.121212482452393,6.060606241226196,3.030303120613098
98,contrast_low,66,4.545454680919647,27.272728085517883,24.242424964904785,22.727273404598236,31.81818127632141,34.84848737716675,3.030303120613098,4.545454680919647
98,gaussian_noise,66,19.696970283985138,34.84848737716675,30.30303120613098,25.757575035095215,34.84848737716675,34.84848737716675,4.545456171035767,9.090912342071533
98,gaussian_blur,66,15.15151560306549,28.78788113594055,34.84848737716675,25.757575035095215,33.33333432674408,39.393940567970276,-6.060606241226196,3.030306100845337
99,brightness_dark,145,0.6896551698446274,2.7586206793785095,0.6896551698446274,1.3793103396892548,3.448275849223137,1.3793103396892548,2.068965509533882,1.3793103396892548
99,contrast_low,145,2.068965509533882,14.482758939266205,22.068965435028076,18.62068921327591,29.655173420906067,35.86207032203674,-7.586206495761871,-4.137930274009705
99,gaussian_noise,145,10.34482717514038,18.62068921327591,15.172412991523743,15.8620685338974,20.68965435028076,20.000000298023224,3.4482762217521667,2.7586206793785095
99,gaussian_blur,145,10.34482717514038,24.13793057203293,26.20689570903778,22.758620977401733,29.655173420906067,31.034481525421143,-2.0689651370048523,1.379309594631195
