client,bank,context,salt,train_half,point,BER256,BER4096,H1_H2_mean_abs_difference,H1_H2_vote_abs_difference,vote_frequencies,p_mode,vote_entropy,point_bootstrap_expected_regret_exact,BER_bootstrap_expected_regret_exact,top_mean_utility_margin_exact,top_mean_utility_margin,BER_replica_optimal_fraction,BER_minus_point_utility_p10,BER_minus_point_utility_median,BER_minus_point_utility_p90,final_mean_utilities_exact,final_expected_regrets_exact
74,B,gaussian_blur,T013-S1,0,4,4,4,"[0.0, 4.946768503004321e-06, 1.5266511872590777e-06, 5.328341980498663e-07, 5.626705701170222e-07]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1.0,-0.0,0,0,25130885418067691464012463/1048078032711369137464541184,0.023978067122592293,1.0,0.0,0.0,0.0,"[""0"", ""-12669363949678364403551927/74862716622240652676038656"", ""-270500698210772093428717805/1048078032711369137464541184"", ""-65038889363350278422500241/1048078032711369137464541184"", ""25130885418067691464012463/1048078032711369137464541184""]","[""25130885418067691464012463/1048078032711369137464541184"", ""67500660237854931037913147/349359344237123045821513728"", ""73907895907209946223182567/262019508177842284366135296"", ""1408902730959655779476761/16376219261115142772883456"", ""0""]"
74,B,gaussian_blur,T013-S1,1,4,4,4,"[0.0, 4.529196885157032e-06, 2.470265224747317e-06, 2.2891848496726416e-07, 3.034824067018935e-07]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1.0,-0.0,0,0,341100096469051199375482525/13383381705217898087832354816,0.02548683912497717,1.0,0.0,0.0,0.0,"[""0"", ""-1203772110195662825202912797/6691690852608949043916177408"", ""-34029308312992965607625009/131209624560959785174827008"", ""-200638240263614584499822199/4461127235072632695944118272"", ""341100096469051199375482525/13383381705217898087832354816""]","[""341100096469051199375482525/13383381705217898087832354816"", ""2748644316860376849781308119/13383381705217898087832354816"", ""3812089544394333691353233443/13383381705217898087832354816"", ""471507408629947476437474561/6691690852608949043916177408"", ""0""]"
74,B,gaussian_blur,T013-S2,0,4,4,4,"[0.0, 4.9739233944146615e-06, 1.7304867974658517e-06, 5.577000054425373e-07, 1.4233414332479386e-07]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1.0,-0.0,0,0,112611228202397498761568053/3583209016353396619634278400,0.03142747958281291,1.0,0.0,0.0,0.0,"[""0"", ""-15354813956884997138798927/102377400467239903418122240"", ""-5118508111573723560717999/20475480093447980683624448"", ""-20474406324941290608994111/358320901635339661963427840"", ""112611228202397498761568053/3583209016353396619634278400""]","[""112611228202397498761568053/3583209016353396619634278400"", ""325014858346686199309765249/1791604508176698309817139200"", ""671338314066444155717189/2385625177332487762739200"", ""317355291451810404851509163/3583209016353396619634278400"", ""0""]"
74,B,gaussian_blur,T013-S2,1,4,4,4,"[0.0, 4.501428070685335e-06, 2.2624444659050733e-06, 2.032197219660235e-07, 7.293717536256328e-07]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1.0,-0.0,0,0,30426476018000347676485013/1713895366710163904778993664,0.017752820043153636,1.0,0.0,0.0,0.0,"[""0"", ""-342238076481529044844288081/1713895366710163904778993664"", ""-458864041936874880375992439/1713895366710163904778993664"", ""-43097824886319372339563275/856947683355081952389496832"", ""30426476018000347676485013/1713895366710163904778993664""]","[""30426476018000347676485013/1713895366710163904778993664"", ""186332276249764696260386547/856947683355081952389496832"", ""122322629488718807013119363/428473841677540976194748416"", ""116622125790639092355611563/1713895366710163904778993664"", ""0""]"
74,B,gaussian_blur,T013-S3,0,4,4,4,"[0.0, 5.54692365754197e-06, 1.962766777425004e-06, 6.30326725965285e-08, 5.942845554433588e-07]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1.0,-0.0,0,0,121507645958126487134265343/6976222232298768327497482240,0.01741739897498763,1.0,0.0,0.0,0.0,"[""0"", ""-1174391982193184612865100181/6976222232298768327497482240"", ""-3381550049656435881989444083/13952444464597536654994964480"", ""-890949086268407335570329907/13952444464597536654994964480"", ""121507645958126487134265343/6976222232298768327497482240""]","[""121507645958126487134265343/6976222232298768327497482240"", ""323974907037827774999841381/1744055558074692081874370560"", ""3624565341572688856257974769/13952444464597536654994964480"", ""1133964378184660309838860593/13952444464597536654994964480"", ""0""]"
74,B,gaussian_blur,T013-S3,1,4,4,4,"[0.0, 3.932786669276083e-06, 2.0279311042043237e-06, 6.940991095896355e-07, 2.7579782373497034e-07]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0]",1.0,-0.0,0,0,451085713326456417112187383/14086449914583796007231815680,0.03202266831328768,1.0,0.0,0.0,0.0,"[""0"", ""-1271129350114585690640997173/7043224957291898003615907840"", ""-1291677670690937563750808777/4695483304861265335743938560"", ""-41006629821330799860554595/939096660972253067148787712"", ""451085713326456417112187383/14086449914583796007231815680""]","[""451085713326456417112187383/14086449914583796007231815680"", ""20089559822520991935531421/94539932312642926223032320"", ""2163059362699634554182306857/7043224957291898003615907840"", ""266546290161604603755126577/3521612478645949001807953920"", ""0""]"
75,A,clean,T013-S0,0,1,1,1,"[0.0, 0.00631782380218308, 0.001136564656641556, 7.109178591682603e-05, 0.00017917606484155893]","[0.01025390625, 0.02880859375, 0.00634765625, 0.0146484375, 0.00244140625]","[0.036865234375, 0.513427734375, 0.081298828125, 0.1337890625, 0.234619140625]",0.513427734375,1.2772415821750853,1484549303781203347388879724515217403026657/49073514609852669189549468906029030834176000,1484549303781203347388879724515217403026657/49073514609852669189549468906029030834176000,2691534825862630521377589197826832281481753/73610271914779003784324203359043546251264000,0.03656466354286406,0.513427734375,0.0,0.0,0.0,"[""0"", ""292477996478556261037695272972024955532501/7361027191477900378432420335904354625126400"", ""-3157178456015907745927491045183328463669/76877568579403659304777235884118586163200"", ""14482068755868057942570070070316675520391/21031506261365429652664058102583870357504000"", ""202998380263648467362370349776690403693/64064640482836382753981029903432155136000""]","[""133807894037853704713253826402417549606883/1911955114669584513878550736598533668864000"", ""1484549303781203347388879724515217403026657/49073514609852669189549468906029030834176000"", ""8174602292092599298185844992256112663828063/73610271914779003784324203359043546251264000"", ""242900794276753782317203670059379395025887/3505251043560904942110676350430645059584000"", ""517721977003624793943253556273648251160183/7748449675239895135192021406215110131712000""]"
75,A,clean,T013-S0,1,1,1,1,"[0.0, 0.0061857608558383344, 0.0010661975384000412, 1.8326990600805208e-05, 5.8623101313803624e-05]","[0.01318359375, 0.02880859375, 0.00634765625, 0.01513671875, 0.005859375]","[0.050537109375, 0.530029296875, 0.146240234375, 0.090087890625, 0.18310546875]",0.530029296875,1.2961736433229623,83556677473624038291040532087932955509/2861847479689911593902888986931365937152,83556677473624038291040532087932955509/2861847479689911593902888986931365937152,90062208171420127379100427324714961/2571291536109534226327842755553787904,0.03502605865832227,0.530029296875,0.0,0.0,0.0,"[""0"", ""113167274059271157855559662008103903/2571291536109534226327842755553787904"", ""-28026158149301404430930995451024981/1285645768054767113163921377776893952"", ""-4785682746269067997261758187240185091/953949159896637197967629662310455312384"", ""11552532943925515238229617341694471/1285645768054767113163921377776893952""]","[""4761633034127109931460873543248922717/65041988174770718043247476975712862208"", ""83556677473624038291040532087932955509/2861847479689911593902888986931365937152"", ""135949040770968881623765415888467103627/1430923739844955796951444493465682968576"", ""223868901740400040976063710464673154821/2861847479689911593902888986931365937152"", ""91897957584207320031989653850170353551/1430923739844955796951444493465682968576""]"
75,A,clean,T013-S1,0,1,1,1,"[0.0, 0.006131870824410829, 0.0010859003455482908, 5.963894916939102e-05, 0.00016272197909401068]","[0.00927734375, 0.0283203125, 0.005859375, 0.0166015625, 0.00341796875]","[0.046630859375, 0.51220703125, 0.08544921875, 0.13330078125, 0.222412109375]",0.51220703125,1.2987731378578071,401706796009782958766843132402178028643/13820111829637932999743088849450480697344,401706796009782958766843132402178028643/13820111829637932999743088849450480697344,7535146500801327115156022400862674337015/221121789274206927995889421591207691157504,0.034076906330823886,0.51220703125,0.0,0.0,0.0,"[""0"", ""19741433847457863880216124137060378387/516639694565904037373573414932728250368"", ""-14691605188959891778559080445067583225/416425215205662764587362375877980585984"", ""-9073177566026140271269164878345528273/13820111829637932999743088849450480697344"", ""15494698066282010602991164911850298519/3747826936850964881286261382901825273856""]","[""3719160605717123270250497812274172601981/55280447318551731998972355397801922789376"", ""401706796009782958766843132402178028643/13820111829637932999743088849450480697344"", ""2061625888927835965037896633220688827309/20101980843109720726899038326473426468864"", ""139090863554860290049465721177316841299/2047423974761175259221198348066737881088"", ""4654151745652618151808504173099174265101/73707263091402309331963140530402563719168""]"
75,A,clean,T013-S1,1,1,1,1,"[0.0, 0.0063722392760040955, 0.0011180643008928983, 6.6548132720551275e-06, 7.43146539671262e-05]","[0.01220703125, 0.02880859375, 0.01318359375, 0.01123046875, 0.0078125]","[0.041748046875, 0.531982421875, 0.130615234375, 0.091552734375, 0.2041015625]",0.531982421875,1.2774546806662774,7977457499543148386562203273123703367/265174801829779221070029898386581225472,7977457499543148386562203273123703367/265174801829779221070029898386581225472,1669483599974188606033304775897888631/44195800304963203511671649731096870912,0.03777471136294154,0.531982421875,0.0,0.0,0.0,"[""0"", ""8092570109372203899903958350733044953/176783201219852814046686598924387483648"", ""-4905939334788229323380098976283363853/176783201219852814046686598924387483648"", ""-10931274489883977546575936294919683/3065604645430973653988784952446025728"", ""1414635709475449475770739247141490429/176783201219852814046686598924387483648""]","[""21075235896910900195304495337059477/277815402650371106411765215700975616"", ""7977457499543148386562203273123703367/265174801829779221070029898386581225472"", ""858600677055743694421509039489009893/8286712557180600658438434324580663296"", ""33752993440667337009931024501175999/424959618316953879919919708952854528"", ""233692975316730909386519895175467989/3443828595191937935974414264760795136""]"
75,A,clean,T013-S2,0,1,1,1,"[0.0, 0.006367773206137592, 0.0009751457179802876, 5.212013732521e-05, 8.026636617565313e-05]","[0.01220703125, 0.02490234375, 0.0078125, 0.0107421875, 0.005859375]","[0.039794921875, 0.552978515625, 0.10595703125, 0.095703125, 0.20556640625]",0.552978515625,1.2435189597849474,77064764345483622720032681935137670337873/2787199723336541832657169055639628939264000,77064764345483622720032681935137670337873/2787199723336541832657169055639628939264000,464211072271393642509773591721304922848451/11148798893346167330628676222558515757056000,0.04163776535142672,0.552978515625,0.0,0.0,0.0,"[""0"", ""534554561524787961262345783912156497673571/11148798893346167330628676222558515757056000"", ""-29582777369021293152130102939357848592579/891903911467693386450294097804681260564480"", ""-8415364450744329183995560928536614216317/2787199723336541832657169055639628939264000"", ""146548935944571497401192067064274114219/23226664361137848605476408796996907827200""]","[""842813618906722452142476511652707179025063/11148798893346167330628676222558515757056000"", ""77064764345483622720032681935137670337873/2787199723336541832657169055639628939264000"", ""808398890679659077696068532263120190954867/7432532595564111553752450815039010504704000"", ""7896171862249547467373502300602285008021/100439629669785291266925011014040682496000"", ""70224557241211648489991301769259600381813/1013527172122378848238970565687137796096000""]"
75,A,clean,T013-S2,1,1,1,1,"[0.0, 0.006121077396723868, 0.0012328574815354686, 0.00010770396739447668, 0.0001613266530386966]","[0.009765625, 0.0302734375, 0.009765625, 0.0166015625, 0.005859375]","[0.04931640625, 0.49462890625, 0.1142578125, 0.125, 0.216796875]",0.49462890625,1.3358376978267512,1969049041594538244820516868602577625321/62323419080422246427625043288704155648000,1969049041594538244820516868602577625321/62323419080422246427625043288704155648000,454743085635591857462530766522823174407/14957620579301339142630010389288997355520,0.030402100603145035,0.49462890625,0.0,0.0,0.0,"[""0"", ""18025192008620830531019508980078897025531/498587352643377971421000346309633245184000"", ""-22387252884062279110464508191028516331791/747881028965066957131500519464449867776000"", ""-898961294146832029789094098671176256499/747881028965066957131500519464449867776000"", ""8601267462303305846805450287954373635893/1495762057930133914263001038928899735552000""]","[""4825369191625305212797663418414216861157/71226764663339710203000049472804749312000"", ""1969049041594538244820516868602577625321/62323419080422246427625043288704155648000"", ""146107258792255967689679948168755586747879/1495762057930133914263001038928899735552000"", ""20626135122485014705665823996808181319459/299152411586026782852600207785779947110400"", ""23182871390457025905486370374686045112101/373940514482533478565750259732224933888000""]"
75,A,clean,T013-S3,0,1,1,1,"[0.0, 0.006909488130856011, 0.0011782859124929313, 2.9508638236839693e-05, 0.00031053948123395414]","[0.00439453125, 0.02685546875, 0.00732421875, 0.01611328125, 0.0009765625]","[0.038330078125, 0.524658203125, 0.139892578125, 0.123291015625, 0.173828125]",0.524658203125,1.3007939238698885,1298903614376771356554192055967853415999203/42778890619520094436290397549450750223974400,1298903614376771356554192055967853415999203/42778890619520094436290397549450750223974400,3358489743928786440474415133683208351019971/85557781239040188872580795098901500447948800,0.03925405375515162,0.524658203125,0.0,0.0,0.0,"[""0"", ""3040162246146239333648609172879886110349011/68446224991232151098064636079121200358359040"", ""-3399883933442936466945052150972633428349/113925141463435670935527024099735686348800"", ""-349669390264325624702702999795117473074737/171115562478080377745161590197803000895897600"", ""2352666118530027838009833994229823099421/455700565853742683742108096398942745395200""]","[""25592040145745367520676582312142257879738679/342231124956160755490323180395606001791795200"", ""1298903614376771356554192055967853415999203/42778890619520094436290397549450750223974400"", ""1432211659272317946695180758946561947939963/13689244998246430219612927215824240071671808"", ""26291378926274018770081988311732492825888153/342231124956160755490323180395606001791795200"", ""5956296972682329153582799245618915183018377/85557781239040188872580795098901500447948800""]"
75,A,clean,T013-S3,1,1,1,1,"[0.0, 0.005583939501596661, 0.0010177960969147521, 8.223540060188423e-05, 7.66703336567588e-05]","[0.0107421875, 0.0322265625, 0.01171875, 0.01904296875, 0.00927734375]","[0.0498046875, 0.51904296875, 0.08740234375, 0.098876953125, 0.244873046875]",0.51904296875,1.2761178755559976,2277946657072791746877973552976159887/78800931875714742776240507115798528000,2277946657072791746877973552976159887/78800931875714742776240507115798528000,20373382825690983215834042147416280287/630407455005717942209924056926388224000,0.0323178012314372,0.51904296875,0.0,0.0,0.0,"[""0"", ""24860010246504985289150317772431963789/630407455005717942209924056926388224000"", ""-10378419763616620318216887477896400089/315203727502858971104962028463194112000"", ""-1420732242314125776625202118050722463/630407455005717942209924056926388224000"", ""747771236802333678886045937502613917/105067909167619657034987342821064704000""]","[""2872238900205821284278273746416082859/42027163667047862813994937128425881600"", ""2277946657072791746877973552976159887/78800931875714742776240507115798528000"", ""63840423030320559900607881152034043063/630407455005717942209924056926388224000"", ""11126078936350361260199827078572991337/157601863751429485552481014231597056000"", ""12865652027424439063619276857075186461/210135818335239314069974685642129408000""]"
75,A,brightness_dark,T013-S0,0,1,1,1,"[0.0, 0.002806596504758116, 0.0015555192454687569, 0.00027793120916756134, 0.001237011121316597]","[0.0, 0.0078125, 0.0078125, 0.0, 0.0]","[0.0, 0.95849609375, 0.04150390625, 0.0, 0.0]",0.95849609375,0.1726945402773818,19756116418169598919905813441823715517/16400547963606113985019143655278631714816,19756116418169598919905813441823715517/16400547963606113985019143655278631714816,1099901457278588609577073084065416126029/7454794528911869993190519843308468961280,0.14754282670204386,0.95849609375,0.0,0.0,0.0,"[""0"", ""49221619624184862115006022521345702979983/279554794834195124744644494124067586048000"", ""15950629952475578511731563737785196507791/559109589668390249489288988248135172096000"", ""-553781125952327619394916505733005/31103114690052862121121995340906496"", ""4340199204103838279327508375949507/186618688140317172726731972045438976""]","[""1451776531809428183921567477377216190251/8189354842013705385329132983661101056000"", ""19756116418169598919905813441823715517/16400547963606113985019143655278631714816"", ""807580549003927615197784228808838451/5429206820579354470676358466392555520"", ""1199786640110190020273770385687910835558501/6150205486352292744382178870729486893056000"", ""315749523472811490597193269824165802062167/2050068495450764248127392956909828964352000""]"
