client,bank,K,primary,true_context,selected,second,distance,second_distance,margin,signed_true_margin,d_clean,d_brightness_dark,d_contrast_low,d_gaussian_noise,d_gaussian_blur
87,B,20,True,contrast_low,contrast_low,gaussian_blur,5.88788240455878,57.766647126665745,51.878764722106965,51.878764722106965,130.62687033688857,196.10212035325816,5.88788240455878,210.25908896890513,57.766647126665745
87,A,20,True,gaussian_noise,gaussian_noise,clean,5.478424610525643,23.204525171480036,17.726100560954393,17.726100560954393,23.204525171480036,323.17794333061045,142.53563703258078,5.478424610525643,63.01621179458509
87,B,20,True,gaussian_noise,gaussian_noise,clean,4.417955276683057,21.454134806071266,17.03617952938821,17.03617952938821,21.454134806071266,331.3630290114733,146.70752719446025,4.417955276683057,66.91452831461041
87,A,20,True,gaussian_blur,gaussian_blur,contrast_low,6.790527234158444,22.538593766795774,15.748066532637331,15.748066532637331,35.74137334237183,236.9760028741713,22.538593766795774,90.225182036089,6.790527234158444
87,B,20,True,gaussian_blur,gaussian_blur,contrast_low,4.40636565696555,20.292241031661398,15.885875374695848,15.885875374695848,34.543129279157654,236.27432587438176,20.292241031661398,91.9846077175403,4.40636565696555
88,A,20,True,clean,clean,gaussian_noise,5.57849592206206,15.70620209485004,10.127706172787981,10.127706172787981,5.57849592206206,323.8965556355156,110.89422964896085,15.70620209485004,33.097565006427665
88,B,20,True,clean,clean,gaussian_noise,4.673733351405763,16.202171230925757,11.528437879519995,11.528437879519995,4.673733351405763,330.53652486963153,115.48164320867205,16.202171230925757,36.68489718340609
88,A,20,True,brightness_dark,brightness_dark,contrast_low,4.249084430240949,173.4072481394949,169.15816370925396,169.15816370925396,271.7436255196318,4.249084430240949,173.4072481394949,317.2830868805893,229.39435655483126
88,B,20,True,brightness_dark,brightness_dark,contrast_low,4.814378940906455,183.78180405899548,178.967425118089,178.967425118089,272.39011022584293,4.814378940906455,183.78180405899548,321.9514077969999,228.8383016819521
88,A,20,True,contrast_low,contrast_low,gaussian_blur,8.82088000111168,30.847634966884474,22.026754965772795,22.026754965772795,82.01092732289385,229.6883157065676,8.82088000111168,147.22065185551946,30.847634966884474
88,B,20,True,contrast_low,contrast_low,gaussian_blur,6.8429062861801375,27.672805967857055,20.829899681676917,20.829899681676917,81.1609804640046,227.71110955855158,6.8429062861801375,148.74451222103522,27.672805967857055
88,A,20,True,gaussian_noise,gaussian_noise,clean,5.496420093872111,33.180029029242945,27.683608935370835,27.683608935370835,33.180029029242945,372.64077622511263,183.25045805735323,5.496420093872111,86.82949492095167
88,B,20,True,gaussian_noise,gaussian_noise,clean,4.245013353069758,33.72535057970396,29.480337226634198,29.480337226634198,33.72535057970396,385.0429988392918,191.98570040943707,4.245013353069758,94.93431577451557
88,A,20,True,gaussian_blur,gaussian_blur,clean,4.917141740400121,20.994857208956358,16.077715468556235,16.077715468556235,20.994857208956358,271.48971882966003,39.47568702827666,67.16309687209774,4.917141740400121
