client,bank,context,salt,train_half,BER128,BER256,point_state,agreement,mean_utility128,mean_utility256,max_mean_utility_difference,vote128,vote256,max_vote_frequency_difference,p_mode,vote_entropy,point_bootstrap_expected_regret,BER_bootstrap_expected_regret,top_mean_utility_margin,BER_replica_optimal_fraction,BER_minus_point_utility_p10,BER_minus_point_utility_median,BER_minus_point_utility_p90
95,B,clean,T013-S3,0,2,2,2,True,"[0.0, -0.08774883019571188, 0.12862486374388205, -0.07082012056387199, 0.10630856032886056]","[0.0, -0.09310623151355638, 0.13010594037418105, -0.0715604988168951, 0.1070193286396056]",0.005357401317844505,"[0.0, 0.046875, 0.8125, 0.0, 0.140625]","[0.00390625, 0.02734375, 0.82421875, 0.0, 0.14453125]",0.01953125,0.82421875,0.558976663328494,0.005609032083915352,0.005609032083915352,0.02308661173457546,0.82421875,0.0,0.0,0.0
95,B,clean,T013-S3,1,2,2,2,True,"[0.0, -0.08530970262189488, 0.1320352289690662, -0.0733285477765156, 0.10763791313475214]","[0.0, -0.08989448433643871, 0.13364690886059488, -0.07406666463617877, 0.10858893827921638]",0.004584781714543821,"[0.0, 0.0390625, 0.8203125, 0.0, 0.140625]","[0.00390625, 0.01953125, 0.8359375, 0.0, 0.140625]",0.01953125,0.8359375,0.5241901844746145,0.004833346796404566,0.004833346796404566,0.025057970581378514,0.8359375,0.0,0.0,0.0
95,B,brightness_dark,T013-S0,0,2,2,2,True,"[0.0, 0.46865330635364005, 0.6052559331134381, -0.0744942606721942, 0.4070874562993863]","[0.0, 0.4600279937197012, 0.5945513068239561, -0.07308980809054622, 0.40019546940505635]",0.010704626289482039,"[0.0, 0.0546875, 0.9453125, 0.0, 0.0]","[0.0, 0.046875, 0.9453125, 0.0078125, 0.0]",0.0078125,0.9453125,0.2345207886651328,0.002362886106381716,0.002362886106381716,0.1345233131042548,0.9453125,0.0,0.0,0.0
95,B,brightness_dark,T013-S0,1,2,2,2,True,"[0.0, 0.455416330825845, 0.5905324100159611, -0.08117785689751464, 0.3996898220228887]","[0.0, 0.4469817437822717, 0.5800991627354715, -0.07972564928336856, 0.3929148874454284]",0.01043324728048974,"[0.0, 0.0546875, 0.9453125, 0.0, 0.0]","[0.0, 0.046875, 0.9453125, 0.0078125, 0.0]",0.0078125,0.9453125,0.2345207886651328,0.002242832219154607,0.002242832219154607,0.13311741895319976,0.9453125,0.0,0.0,0.0
95,B,brightness_dark,T013-S1,0,2,2,2,True,"[0.0, 0.4715673320186647, 0.5965922186772594, -0.0735411539226387, 0.4052994686352544]","[0.0, 0.46290411544483756, 0.5859671406380489, -0.07216979192917819, 0.3984424041434795]",0.010625078039210627,"[0.0, 0.0546875, 0.9453125, 0.0, 0.0]","[0.0, 0.046875, 0.9453125, 0.0078125, 0.0]",0.0078125,0.9453125,0.2345207886651328,0.0023338671737678247,0.0023338671737678247,0.12306302519321131,0.9453125,0.0,0.0,0.0
95,B,brightness_dark,T013-S1,1,2,2,2,True,"[0.0, 0.45335534139214534, 0.5992785817128738, -0.08177944705007552, 0.4016915259034386]","[0.0, 0.44494634776314795, 0.5887661083178448, -0.08030039216343719, 0.3948779736699025]",0.010512473395029004,"[0.0, 0.0546875, 0.9453125, 0.0, 0.0]","[0.0, 0.046875, 0.9453125, 0.0078125, 0.0]",0.0078125,0.9453125,0.2345207886651328,0.00227617711765081,0.00227617711765081,0.1438197605546969,0.9453125,0.0,0.0,0.0
95,B,brightness_dark,T013-S2,0,2,2,2,True,"[0.0, 0.4682217476962735, 0.6078331148149188, -0.07726835698662028, 0.39600736516003504]","[0.0, 0.4594902405899323, 0.597048979910682, -0.0758390299991725, 0.3892531552991798]",0.010784134904236756,"[0.0, 0.0546875, 0.9453125, 0.0, 0.0]","[0.0, 0.046875, 0.9453125, 0.0078125, 0.0]",0.0078125,0.9453125,0.2345207886651328,0.002335188052028472,0.002335188052028472,0.1375587393207496,0.9453125,0.0,0.0,0.0
95,B,brightness_dark,T013-S2,1,2,2,2,True,"[0.0, 0.4560082934404261, 0.5881213479311582, -0.07833768632008696, 0.41083034831532866]","[0.0, 0.4476819646913675, 0.5777670323649695, -0.07691201433086431, 0.40391855376362806]",0.010354315566188653,"[0.0, 0.0546875, 0.9453125, 0.0, 0.0]","[0.0, 0.046875, 0.9453125, 0.0078125, 0.0]",0.0078125,0.9453125,0.2345207886651328,0.0022696487512662428,0.0022696487512662428,0.13008506767360206,0.9453125,0.0,0.0,0.0
95,B,brightness_dark,T013-S3,0,2,2,2,True,"[0.0, 0.4557567920203014, 0.5872917079409492, -0.08024142813220296, 0.38602762431298343]","[0.0, 0.4472892479673153, 0.5769120446691979, -0.07881011695655181, 0.3795077729480037]",0.010379663271751362,"[0.0, 0.0546875, 0.9453125, 0.0, 0.0]","[0.0, 0.046875, 0.9453125, 0.0078125, 0.0]",0.0078125,0.9453125,0.2345207886651328,0.0023846882899212687,0.0023846882899212687,0.12962279670188265,0.9453125,0.0,0.0,0.0
95,B,brightness_dark,T013-S3,1,2,2,2,True,"[0.0, 0.4688898476817848, 0.609328704194471, -0.07521996131509308, 0.4219322427651603]","[0.0, 0.46028914238473306, 0.5985572588994482, -0.07379929167829914, 0.4147657933217294]",0.010771445295022808,"[0.0, 0.0546875, 0.9453125, 0.0, 0.0]","[0.0, 0.046875, 0.9453125, 0.0078125, 0.0]",0.0078125,0.9453125,0.2345207886651328,0.002218736778793464,0.002218736778793464,0.13826811651471516,0.9453125,0.0,0.0,0.0
95,B,contrast_low,T013-S0,0,2,2,2,True,"[0.0, 0.06191525833195097, 0.5347452130725746, -0.029409735393247108, 0.17015451219880875]","[0.0, 0.06325481683209669, 0.545128847328451, -0.03135159150958946, 0.1739918735969644]",0.010383634255876403,"[0.0, 0.0078125, 0.9921875, 0.0, 0.0]","[0.0, 0.0078125, 0.9921875, 0.0, 0.0]",0.0,0.9921875,0.045688389073983635,0.00037812691140769536,0.00037812691140769536,0.37113697373148663,0.9921875,0.0,0.0,0.0
95,B,contrast_low,T013-S0,1,2,2,2,True,"[0.0, 0.05952008573428837, 0.5484638285725938, -0.03424954581791194, 0.19665538766537388]","[0.0, 0.06069793945336239, 0.5593524304787868, -0.03605317030834082, 0.20104288412839894]",0.010888601906193021,"[0.0, 0.0078125, 0.9921875, 0.0, 0.0]","[0.0, 0.0078125, 0.9921875, 0.0, 0.0]",0.0,0.9921875,0.045688389073983635,0.0003920917532510294,0.0003920917532510294,0.35830954635038786,0.9921875,0.0,0.0,0.0
95,B,contrast_low,T013-S1,0,2,2,2,True,"[0.0, 0.06025036847406331, 0.5672579705312825, -0.036241170408678795, 0.1918186501951728]","[0.0, 0.0617350137932123, 0.5783601667150419, -0.038104575760601216, 0.19597385692139185]",0.011102196183759353,"[0.0, 0.0078125, 0.9921875, 0.0, 0.0]","[0.0, 0.0078125, 0.9921875, 0.0, 0.0]",0.0,0.9921875,0.045688389073983635,0.00037626035353206333,0.00037626035353206333,0.38238630979364996,0.9921875,0.0,0.0,0.0
95,B,contrast_low,T013-S1,1,2,2,2,True,"[0.0, 0.061076335964577955, 0.517477225668333, -0.02767114604562386, 0.1752597739481608]","[0.0, 0.062104909078972224, 0.5276795850659172, -0.02955395203108843, 0.17933806780494416]",0.010202359397584201,"[0.0, 0.0078125, 0.9921875, 0.0, 0.0]","[0.0, 0.0078125, 0.9921875, 0.0, 0.0]",0.0,0.9921875,0.045688389073983635,0.0003938333589704762,0.0003938333589704762,0.348341517260973,0.9921875,0.0,0.0,0.0
95,B,contrast_low,T013-S2,0,2,2,2,True,"[0.0, 0.06313636731216507, 0.5414187384744767, -0.03138098475746639, 0.18439436965274622]","[0.0, 0.06435868577083137, 0.5522200585576045, -0.03330090736074134, 0.18857687520343763]",0.010801320083127747,"[0.0, 0.0078125, 0.9921875, 0.0, 0.0]","[0.0, 0.0078125, 0.9921875, 0.0, 0.0]",0.0,0.9921875,0.045688389073983635,0.0004753996187718112,0.0004753996187718112,0.3636431833541669,0.9921875,0.0,0.0,0.0
95,B,contrast_low,T013-S2,1,2,2,2,True,"[0.0, 0.05837013494530934, 0.5416055505250532, -0.03223507604599042, 0.18211196066655083]","[0.0, 0.0596575836119594, 0.5520867866954341, -0.03405707115020376, 0.18615793624355997]",0.010481236170380895,"[0.0, 0.0078125, 0.9921875, 0.0, 0.0]","[0.0, 0.0078125, 0.9921875, 0.0, 0.0]",0.0,0.9921875,0.045688389073983635,0.00029908278189139814,0.00029908278189139814,0.3659288504518741,0.9921875,0.0,0.0,0.0
95,B,contrast_low,T013-S3,0,2,2,2,True,"[0.0, 0.05614416640249345, 0.542056375748099, -0.033860731812535245, 0.18503356086181916]","[0.0, 0.057473840232830996, 0.5528985338743887, -0.035554933620411254, 0.1891863700907199]",0.010842158126289792,"[0.0, 0.0078125, 0.9921875, 0.0, 0.0]","[0.0, 0.0078125, 0.9921875, 0.0, 0.0]",0.0,0.9921875,0.045688389073983635,0.000384093932533968,0.000384093932533968,0.36371216378366883,0.9921875,0.0,0.0,0.0
95,B,contrast_low,T013-S3,1,2,2,2,True,"[0.0, 0.06560728410447456, 0.5409684903221738, -0.0296733393672752, 0.18138107565726097]","[0.0, 0.06680069264011106, 0.5513995822029685, -0.03171692392728382, 0.18544907967242594]",0.01043109188079471,"[0.0, 0.0078125, 0.9921875, 0.0, 0.0]","[0.0, 0.0078125, 0.9921875, 0.0, 0.0]",0.0,0.9921875,0.045688389073983635,0.0003870631691749897,0.0003870631691749897,0.36595050253054257,0.9921875,0.0,0.0,0.0
95,B,gaussian_noise,T013-S0,0,2,2,2,True,"[0.0, -0.08229340059418093, 0.07812763811232401, -0.06647478364577636, 0.07204844658235589]","[0.0, -0.08075699840658439, 0.0762741947580596, -0.0654414518116933, 0.07067521269793908]",0.0018534433542644107,"[0.0234375, 0.09375, 0.7109375, 0.0, 0.171875]","[0.03125, 0.06640625, 0.6875, 0.0, 0.21484375]",0.04296875,0.6875,0.8763935870698165,0.012737155379906932,0.012737155379906932,0.005598982060120526,0.6875,0.0,0.0,0.0
95,B,gaussian_noise,T013-S0,1,4,4,2,True,"[0.0, -0.0769018647646219, 0.06166163323703125, -0.0701334526846744, 0.06962243325440994]","[0.0, -0.07544359787896716, 0.06023347023820005, -0.06900393554273129, 0.06842662829436552]",0.0014582668856547333,"[0.015625, 0.1015625, 0.484375, 0.0, 0.3984375]","[0.03125, 0.0703125, 0.421875, 0.0, 0.4765625]",0.078125,0.4765625,1.0122752415012708,0.018324162642636723,0.010131004586471244,0.008193158056165478,0.4765625,-0.014599425217175619,0.004122347484872915,0.03602615360817298
95,B,gaussian_noise,T013-S1,0,2,2,2,True,"[0.0, -0.06349264624280675, 0.06640927935032875, -0.06446931135511184, 0.06541117973572007]","[0.0, -0.06220998093975066, 0.06482936772676651, -0.06340760610042634, 0.06421803950455554]",0.0015799116235622526,"[0.015625, 0.1171875, 0.6015625, 0.0, 0.265625]","[0.02734375, 0.1015625, 0.59375, 0.0, 0.27734375]",0.015625,0.59375,0.9959118527978706,0.01544951782719523,0.01544951782719523,0.0006113282222109607,0.59375,0.0,0.0,0.0
95,B,gaussian_noise,T013-S1,1,4,4,2,True,"[0.0, -0.09466489549052887, 0.07333612165310441, -0.07177884827076143, 0.07580815403454737]","[0.0, -0.09296455624849838, 0.07163019851856242, -0.07068551388618012, 0.07443525948360738]",0.0017059231345419826,"[0.015625, 0.0859375, 0.5859375, 0.0, 0.3125]","[0.02734375, 0.05859375, 0.55859375, 0.0, 0.35546875]",0.04296875,0.55859375,0.9576105644790922,0.014889328965785768,0.012084268000740812,0.0028050609650449557,0.35546875,-0.018541265257357487,-0.0025556125185071704,0.029480794353930164
95,B,gaussian_noise,T013-S2,0,4,4,2,True,"[0.0, -0.08137050212006149, 0.07401033626161212, -0.07154308709360564, 0.07657304905629672]","[0.0, -0.07986116337129008, 0.07228588719741576, -0.07051986782293955, 0.0752140664289163]",0.0017244490641963675,"[0.015625, 0.09375, 0.546875, 0.0, 0.34375]","[0.02734375, 0.06640625, 0.52734375, 0.0, 0.37890625]",0.03515625,0.52734375,0.9836733120719103,0.01577368682348284,0.012845507591982296,0.002928179231500544,0.37890625,-0.02170148314003963,-0.0014867293961390313,0.033509258187673904
95,B,gaussian_noise,T013-S2,1,2,2,2,True,"[0.0, -0.07789321103645325, 0.0659189836727522, -0.06503205972904207, 0.06511362954419583]","[0.0, -0.07640464699198644, 0.06435601534602008, -0.06389312984979156, 0.06390151505944733]",0.0015629683267321234,"[0.015625, 0.109375, 0.6015625, 0.0, 0.2734375]","[0.02734375, 0.0859375, 0.58984375, 0.0, 0.296875]",0.0234375,0.58984375,0.9812348888620435,0.014469022355289747,0.014469022355289747,0.00045450028657275667,0.58984375,0.0,0.0,0.0
95,B,gaussian_noise,T013-S3,0,4,4,2,True,"[0.0, -0.08490382048441672, 0.06941058970787582, -0.0630317215251798, 0.07202065565292365]","[0.0, -0.08338624830479968, 0.06781309768651549, -0.06206599239783812, 0.07075753348124601]",0.0015974920213603415,"[0.015625, 0.09375, 0.546875, 0.0, 0.34375]","[0.03125, 0.0703125, 0.52734375, 0.0, 0.37109375]",0.02734375,0.52734375,1.0002843828904648,0.016350860436666035,0.01340642464193551,0.002944435794730525,0.37109375,-0.02108339963355002,-0.0014689983495179862,0.03231499716794984
95,B,gaussian_noise,T013-S3,1,2,2,2,True,"[0.0, -0.07383916424078704, 0.07045981919579722, -0.07395662781719514, 0.06955029470288832]","[0.0, -0.07236809045252031, 0.06877092024478314, -0.0727577869450992, 0.06824537785750229]",0.0016888989510140799,"[0.015625, 0.1015625, 0.59375, 0.0, 0.2890625]","[0.02734375, 0.0703125, 0.58984375, 0.0, 0.3125]",0.03125,0.58984375,0.9599452225323661,0.013855998836056435,0.013855998836056435,0.0005255423872808592,0.58984375,0.0,0.0,0.0
95,B,gaussian_blur,T013-S0,0,2,2,2,True,"[0.0, -0.044311451484439206, 0.3311349585891706, -0.07769333327569507, 0.2047870467766835]","[0.0, -0.04991320135028624, 0.3388822725813368, -0.07969100293451822, 0.20919921501695904]",0.007747313992166216,"[0.0, 0.0390625, 0.9609375, 0.0, 0.0]","[0.0, 0.02734375, 0.96875, 0.0, 0.00390625]",0.01171875,0.96875,0.15083486599400478,0.0038708145952245057,0.0038708145952245057,0.12968305756437776,0.96875,0.0,0.0,0.0
95,B,gaussian_blur,T013-S0,1,2,2,2,True,"[0.0, -0.05304785431318603, 0.3225902990955583, -0.0861424442044844, 0.19580751547789493]","[0.0, -0.058753990234469367, 0.3298847646049429, -0.08827321580106004, 0.1999376741780961]",0.007294465509384613,"[0.0, 0.03125, 0.96875, 0.0, 0.0]","[0.0, 0.0234375, 0.97265625, 0.0, 0.00390625]",0.0078125,0.97265625,0.13659803809252916,0.0034999133772383156,0.0034999133772383156,0.1299470904268468,0.97265625,0.0,0.0,0.0
95,B,gaussian_blur,T013-S1,0,2,2,2,True,"[0.0, -0.06074244775746813, 0.3100040088014962, -0.0848802248243779, 0.1984496069781794]","[0.0, -0.06664079743233636, 0.31712663955984505, -0.08708526035121877, 0.2026399699505282]",0.007122630758348857,"[0.0, 0.03125, 0.96875, 0.0, 0.0]","[0.0, 0.0234375, 0.97265625, 0.0, 0.00390625]",0.0078125,0.97265625,0.13659803809252916,0.003686649271545043,0.003686649271545043,0.11448666960931686,0.97265625,0.0,0.0,0.0
95,B,gaussian_blur,T013-S1,1,2,2,2,True,"[0.0, -0.037360263135147564, 0.3426380041145294, -0.0792246842465667, 0.20207822415953317]","[0.0, -0.04278712638265132, 0.3505326783171023, -0.08115264045626638, 0.20642894945671555]",0.007894674202572914,"[0.0, 0.03125, 0.96875, 0.0, 0.0]","[0.0, 0.0234375, 0.9765625, 0.0, 0.0]",0.0078125,0.9765625,0.11113140431967991,0.003683767811670809,0.003683767811670809,0.14410372886038675,0.9765625,0.0,0.0,0.0
95,B,gaussian_blur,T013-S2,0,2,2,2,True,"[0.0, -0.04730900785163012, 0.3417210624825274, -0.07389366176890699, 0.21628747104193813]","[0.0, -0.05312832325506645, 0.3495925053586255, -0.0757307242706542, 0.22095744784312116]",0.007871442876098098,"[0.0, 0.03125, 0.96875, 0.0, 0.0]","[0.0, 0.0234375, 0.97265625, 0.0, 0.00390625]",0.0078125,0.97265625,0.13659803809252916,0.0036994621584719605,0.0036994621584719605,0.12863505751550436,0.97265625,0.0,0.0,0.0
95,B,gaussian_blur,T013-S2,1,2,2,2,True,"[0.0, -0.04997813487050816, 0.3121535332380238, -0.08987093654943556, 0.1844349421154342]","[0.0, -0.05546477770103736, 0.31932605706218387, -0.09216005348619379, 0.18831011818781546]",0.007172523824160071,"[0.0, 0.03125, 0.96875, 0.0, 0.0]","[0.0, 0.0234375, 0.97265625, 0.0, 0.00390625]",0.0078125,0.97265625,0.13659803809252916,0.003659099358904657,0.003659099358904657,0.1310159388743684,0.97265625,0.0,0.0,0.0
95,B,gaussian_blur,T013-S3,0,2,2,2,True,"[0.0, -0.0415905081577153, 0.33940436163928306, -0.07538109583453129, 0.21376483622614326]","[0.0, -0.04735821592294198, 0.347198359145783, -0.07727724384140124, 0.2183517983700311]",0.007793997506499962,"[0.0, 0.0390625, 0.9609375, 0.0, 0.0]","[0.0, 0.02734375, 0.96875, 0.0, 0.00390625]",0.01171875,0.96875,0.15083486599400478,0.003953628422086844,0.003953628422086844,0.12884656077575193,0.96875,0.0,0.0,0.0
95,B,gaussian_blur,T013-S3,1,2,2,2,True,"[0.0, -0.05591390627482949, 0.3136771772695367, -0.08881714917383834, 0.18608589465514583]","[0.0, -0.061453700939801674, 0.3209092713729212, -0.09105765298474582, 0.19002338291223891]",0.007232094103384523,"[0.0, 0.03125, 0.96875, 0.0, 0.0]","[0.0, 0.0234375, 0.97265625, 0.0, 0.00390625]",0.0078125,0.97265625,0.13659803809252916,0.003429192100569327,0.003429192100569327,0.1308858884606823,0.97265625,0.0,0.0,0.0
96,A,clean,T013-S0,0,2,2,2,True,"[0.0, -0.05786629687371283, 0.06572524221776936, -0.043974891631377196, 0.05999403676568717]","[0.0, -0.05677718479754028, 0.06322569826668627, -0.04288145060202798, 0.05824316849125345]",0.0024995439510831015,"[0.0234375, 0.203125, 0.5546875, 0.046875, 0.171875]","[0.02734375, 0.1796875, 0.5703125, 0.0546875, 0.16796875]",0.0234375,0.5703125,1.185709281820424,0.02296750088588335,0.02296750088588335,0.004982529775432808,0.5703125,0.0,0.0,0.0
96,A,clean,T013-S0,1,2,2,2,True,"[0.0, -0.059221168102155435, 0.0649792641355542, -0.05160909900806403, 0.05257027208217427]","[0.0, -0.058135249261509, 0.06253891329185461, -0.05029158687192699, 0.05096295491086185]",0.002440350843699593,"[0.03125, 0.1796875, 0.609375, 0.0546875, 0.125]","[0.03515625, 0.16796875, 0.609375, 0.05859375, 0.12890625]",0.01171875,0.609375,1.1495146872658752,0.019122274074962944,0.019122274074962944,0.011575958380992757,0.609375,0.0,0.0,0.0
96,A,clean,T013-S1,0,2,2,2,True,"[0.0, -0.054901381005626436, 0.05869264694040042, -0.044102213227592085, 0.051875980247399534]","[0.0, -0.053858619371309986, 0.0563940969422627, -0.04297019276964801, 0.05029038130706974]",0.002298549998137718,"[0.0234375, 0.1796875, 0.5625, 0.0703125, 0.1640625]","[0.03515625, 0.171875, 0.5703125, 0.06640625, 0.15625]",0.01171875,0.5703125,1.2107800348258135,0.021066342409951005,0.021066342409951005,0.00610371563519296,0.5703125,0.0,0.0,0.0
96,A,clean,T013-S1,1,2,2,2,True,"[0.0, -0.06190316270944312, 0.07159908137768722, -0.051232951060542695, 0.060462776850914675]","[0.0, -0.06077780180011202, 0.06896679429534067, -0.049959849351506595, 0.05869399044074196]",0.002632287082346567,"[0.03125, 0.1953125, 0.5859375, 0.0390625, 0.1484375]","[0.0390625, 0.17578125, 0.59765625, 0.04296875, 0.14453125]",0.01953125,0.59765625,1.1546951174824303,0.021047820839011026,0.021047820839011026,0.010272803854598698,0.59765625,0.0,0.0,0.0
96,A,clean,T013-S2,0,2,2,2,True,"[0.0, -0.06607610399624027, 0.06854282664002125, -0.05267941136172307, 0.06005195954429635]","[0.0, -0.0648129046579785, 0.06599361839640017, -0.05134861492387447, 0.05832426127674959]",0.002549208243621085,"[0.0234375, 0.1875, 0.578125, 0.0546875, 0.15625]","[0.0234375, 0.17578125, 0.58203125, 0.05859375, 0.16015625]",0.01171875,0.58203125,1.1681634749783285,0.021137052157483207,0.021137052157483207,0.007669357119650572,0.58203125,0.0,0.0,0.0
96,A,clean,T013-S2,1,2,2,2,True,"[0.0, -0.05101728652570514, 0.062165746088544103, -0.04283566216713402, 0.05253869291852515]","[0.0, -0.05010490432962101, 0.05977432923114707, -0.041755843283424764, 0.0509057057973949]",0.0023914168573970366,"[0.03125, 0.1953125, 0.5859375, 0.046875, 0.140625]","[0.04296875, 0.17578125, 0.59375, 0.0546875, 0.1328125]",0.01953125,0.59375,1.1774057270551734,0.020965162119698306,0.020965162119698306,0.008868623433752163,0.59375,0.0,0.0,0.0
96,A,clean,T013-S3,0,2,2,2,True,"[0.0, -0.06155911111597394, 0.06499715651518537, -0.04678708921939249, 0.056068630207033766]","[0.0, -0.060341353013344604, 0.06251096965317773, -0.0455874407113119, 0.0544077876295379]",0.002486186862007628,"[0.015625, 0.1953125, 0.578125, 0.0546875, 0.15625]","[0.02734375, 0.1796875, 0.578125, 0.05859375, 0.15625]",0.015625,0.578125,1.1799343859636828,0.02228795686779105,0.02228795686779105,0.008103182023639837,0.578125,0.0,0.0,0.0
96,A,clean,T013-S3,1,2,2,2,True,"[0.0, -0.05510330884182445, 0.06583618238583562, -0.04872172851698106, 0.05673374874913945]","[0.0, -0.054156007416055016, 0.06337904607972183, -0.04751161157236434, 0.055030048637147]",0.002457136306113781,"[0.046875, 0.1796875, 0.59375, 0.0390625, 0.140625]","[0.046875, 0.16796875, 0.59375, 0.046875, 0.14453125]",0.01171875,0.59375,1.1756338253146974,0.01978900885046757,0.01978900885046757,0.008348997442574831,0.59375,0.0,0.0,0.0
96,A,brightness_dark,T013-S0,0,2,2,2,True,"[0.0, 0.3751151137979027, 0.46846333726500244, -0.0687567912942087, 0.3137892985766483]","[0.0, 0.3752819583221085, 0.46438240228016947, -0.06840541605466464, 0.3110979197491652]",0.004080934984832977,"[0.0, 0.078125, 0.8828125, 0.015625, 0.0234375]","[0.0, 0.10546875, 0.87109375, 0.01171875, 0.01171875]",0.02734375,0.87109375,0.46166738920717176,0.005957002410286602,0.005957002410286602,0.08910044395806098,0.87109375,0.0,0.0,0.0
96,A,brightness_dark,T013-S0,1,2,2,2,True,"[0.0, 0.3673669315856137, 0.46010216332624837, -0.07721371102849174, 0.3078766676088311]","[0.0, 0.3676558234272404, 0.45629138030096794, -0.0766718167576558, 0.3053628360090955]",0.0038107830252804443,"[0.0, 0.0859375, 0.875, 0.015625, 0.0234375]","[0.0, 0.1015625, 0.875, 0.01171875, 0.01171875]",0.015625,0.875,0.45333799394793706,0.005457936193717863,0.005457936193717863,0.08863555687372751,0.875,0.0,0.0,0.0
96,A,brightness_dark,T013-S1,0,2,2,2,True,"[0.0, 0.3793352391041178, 0.4632709855886525, -0.06931494312843874, 0.31454033561486316]","[0.0, 0.3794487309404419, 0.4593292185631326, -0.06892200211809936, 0.31182084658611586]",0.003941767025519903,"[0.0, 0.1015625, 0.859375, 0.015625, 0.0234375]","[0.0, 0.1171875, 0.859375, 0.01171875, 0.01171875]",0.015625,0.859375,0.48570222815380915,0.005889924611201081,0.005889924611201081,0.07988048762269066,0.859375,0.0,0.0,0.0
96,A,brightness_dark,T013-S1,1,2,2,2,True,"[0.0, 0.3638063056940583, 0.4653261702458383, -0.07632204374049924, 0.3074583464833643]","[0.0, 0.3641435196747857, 0.4613760585106857, -0.07582463130680493, 0.30496951585077325]",0.003950111735152612,"[0.0, 0.078125, 0.890625, 0.015625, 0.015625]","[0.0, 0.09765625, 0.8828125, 0.01171875, 0.0078125]",0.01953125,0.8828125,0.42722847305625833,0.005585655977530291,0.005585655977530291,0.09723253883589995,0.8828125,0.0,0.0,0.0
96,A,brightness_dark,T013-S2,0,2,2,2,True,"[0.0, 0.378143910130987, 0.47047697564687924, -0.06937592969184747, 0.3098164464608839]","[0.0, 0.37840468475194966, 0.46648954813658544, -0.06897141135986871, 0.3073039047471458]",0.0039874275102937656,"[0.0, 0.0859375, 0.8828125, 0.015625, 0.015625]","[0.0, 0.109375, 0.87109375, 0.01171875, 0.0078125]",0.0234375,0.87109375,0.4522744657778577,0.005805961737232095,0.005805961737232095,0.08808486338463582,0.87109375,0.0,0.0,0.0
96,A,brightness_dark,T013-S2,1,2,2,2,True,"[0.0, 0.3644571841099451, 0.45821580168286236, -0.07649629813762998, 0.3118926178997805]","[0.0, 0.3646473808857909, 0.4543095624560339, -0.07600769916449261, 0.3091940934240431]",0.003906239226828511,"[0.0, 0.078125, 0.8828125, 0.015625, 0.0234375]","[0.0, 0.1015625, 0.875, 0.01171875, 0.01171875]",0.0234375,0.875,0.45333799394793706,0.005588549048137275,0.005588549048137275,0.08966218157024297,0.875,0.0,0.0,0.0
96,A,brightness_dark,T013-S3,0,2,2,2,True,"[0.0, 0.36648343279663204, 0.45745024592099925, -0.07607737739548369, 0.2977747970630233]","[0.0, 0.36681256942584334, 0.4535326007815676, -0.07565704928875759, 0.2953327542694886]",0.003917645139431675,"[0.0, 0.0859375, 0.8828125, 0.015625, 0.015625]","[0.0, 0.109375, 0.87109375, 0.01171875, 0.0078125]",0.0234375,0.87109375,0.4522744657778577,0.005921787394401813,0.005921787394401813,0.08672003135572423,0.87109375,0.0,0.0,0.0
96,A,brightness_dark,T013-S3,1,2,2,2,True,"[0.0, 0.37643258881315544, 0.4716508137157109, -0.06961953149773595, 0.32483889258310517]","[0.0, 0.3765541357691695, 0.4676717049500554, -0.06914879594148658, 0.3220668956147627]",0.003979108765655513,"[0.0, 0.078125, 0.8828125, 0.015625, 0.0234375]","[0.0, 0.09765625, 0.87890625, 0.01171875, 0.01171875]",0.01953125,0.87890625,0.4448408825666398,0.005492633960333703,0.005492633960333703,0.09111756918088586,0.87890625,0.0,0.0,0.0
96,A,contrast_low,T013-S0,0,2,2,2,True,"[0.0, 0.0677800579742249, 0.43288489942101316, -0.035655286122590425, 0.14622598797082242]","[0.0, 0.06998154576746891, 0.42535280579219037, -0.034571966837213884, 0.14328632948288125]",0.007532093628822749,"[0.0, 0.015625, 0.984375, 0.0, 0.0]","[0.0, 0.0234375, 0.9765625, 0.0, 0.0]",0.0078125,0.9765625,0.11113140431967991,0.0007926460224627688,0.0007926460224627688,0.28206647630930914,0.9765625,0.0,0.0,0.0
96,A,contrast_low,T013-S0,1,2,2,2,True,"[0.0, 0.06169107454558797, 0.46181887566580443, -0.038217299932000084, 0.1675940593057383]","[0.0, 0.06408817645639658, 0.4539829816744068, -0.03699935251404613, 0.1644778929995037]",0.007835893991397653,"[0.0, 0.015625, 0.984375, 0.0, 0.0]","[0.0, 0.01953125, 0.98046875, 0.0, 0.0]",0.00390625,0.98046875,0.09620917383796772,0.0006199399250667096,0.0006199399250667096,0.2895050886749031,0.98046875,0.0,0.0,0.0
96,A,contrast_low,T013-S1,0,2,2,2,True,"[0.0, 0.06577179119094705, 0.47179303000981554, -0.03890513688261907, 0.16254394774217207]","[0.0, 0.06817717831224415, 0.46372324878957505, -0.03769686100241016, 0.1594113770243467]",0.008069781220240463,"[0.0, 0.015625, 0.984375, 0.0, 0.0]","[0.0, 0.0234375, 0.9765625, 0.0, 0.0]",0.0078125,0.9765625,0.11113140431967991,0.0007808694850897997,0.0007808694850897997,0.30431187176522834,0.9765625,0.0,0.0,0.0
