client,bank,context,salt,train_half,argmax_size,best_tied,legacy_margin_pp,distinct_level_margin_pp,legacy_margin_quartile,actual_state,actual_true_regret_pp,actual_canonical_agreement,actual_optimal_set_agreement,actual_L1,actual_DU_pp,boot_true_regret_mean_pp,boot_true_regret_p05_pp,boot_true_regret_median_pp,boot_true_regret_p95_pp,boot_canonical_agreement,boot_optimal_set_agreement,boot_L1_mean,boot_DU_mean_pp,boot_DU_median_pp,boot_query_oracle_regret_mean_pp,boot_query_oracle_regret_p95_pp
8,B,gaussian_blur,T013-S3,0,1,False,34.734001357339615,34.734001357339615,4,1,0.0,True,True,0.691132503534093,16.172991343007766,3.8980133313705143,0.0,0.0,34.734001357339615,0.890625,0.890625,0.7936865487750163,16.380894301016514,10.399885033273174,3.076171875,28.125
8,B,gaussian_blur,T013-S3,1,1,False,28.80133024869867,28.80133024869867,4,1,0.0,True,True,0.691132503534093,13.205240777429259,3.245316566657027,0.0,0.0,28.80133024869867,0.890625,0.890625,0.7936865487750163,13.726883899666184,8.80298233799708,3.318298969072165,29.896907216494846
9,A,clean,T013-S0,0,1,False,5.821553994732221,5.821553994732221,3,1,0.0,True,True,0.7697022983336764,7.311616951126321,1.3423262717994255,0.0,0.0,5.821553994732222,0.7734375,0.7734375,0.6994046083925747,7.106443220417377,6.789969048444084,2.059659090909091,9.090909090909092
9,A,clean,T013-S0,1,1,False,5.906294030569477,5.906294030569477,3,1,0.0,True,True,0.7697022983336764,8.246963417872955,1.3508950281498393,0.0,0.0,5.906294030569477,0.7734375,0.7734375,0.6994046083925747,6.462913107217906,6.283028031457468,1.5625000000000002,6.818181818181818
9,A,clean,T013-S1,0,1,False,5.660075437192822,5.660075437192822,3,1,0.0,True,True,0.7697022983336764,7.574503240459483,1.3464964604977412,0.0,0.0,5.660075437192822,0.765625,0.765625,0.6994046083925747,6.650023496460869,6.426448377808118,1.882102272727273,7.954545454545454
9,A,clean,T013-S1,1,1,False,6.063353949070714,6.063353949070714,3,1,0.0,True,True,0.7697022983336764,7.987754032128788,1.3735836438677385,0.0,0.0,6.063353949070714,0.78125,0.78125,0.6994046083925747,6.909124556283974,6.674071666855857,1.7400568181818183,7.954545454545454
9,A,clean,T013-S2,0,1,False,5.476253503581439,5.476253503581439,3,1,0.0,True,True,0.7697022983336764,8.53535715764682,1.2149234321473061,0.0,0.0,5.476253503581439,0.78125,0.78125,0.6994046083925747,6.4359658904586485,6.255134095871623,1.5092329545454546,6.818181818181818
9,A,clean,T013-S2,1,1,False,6.249130797226684,6.249130797226684,3,1,0.0,True,True,0.7697022983336764,7.027287414108304,1.4350108904499521,0.0,0.0,6.249130797226684,0.7734375,0.7734375,0.6994046083925747,7.093486154400025,6.843182590807297,2.059659090909091,9.090909090909092
9,A,clean,T013-S3,0,1,False,5.619589607233308,5.619589607233308,3,1,0.0,True,True,0.7697022983336764,8.982618956703542,1.4048720229680383,0.0,0.0,5.619589607233308,0.7578125,0.7578125,0.6994046083925747,6.861845949946127,6.641412797933252,2.2105823863636367,9.090909090909092
9,A,clean,T013-S3,1,1,False,6.104059512164337,6.104059512164337,3,1,0.0,True,True,0.7697022983336764,6.568228836266346,1.3540232735634725,0.0,0.0,6.104059512164337,0.78125,0.78125,0.6994046083925747,6.642966901174671,6.409212814927192,1.5003551136363638,6.818181818181818
9,A,brightness_dark,T013-S0,0,1,False,25.144584563811957,25.144584563811957,4,1,0.0,True,True,0.8496566867575451,11.569376373669055,2.265265365601804,0.0,0.0,26.24363476733977,0.9140625,0.9140625,0.786629133465056,12.202021322587859,11.31229889674036,2.041903409090909,23.863636363636363
9,A,brightness_dark,T013-S0,1,1,False,25.302395262979545,25.302395262979545,4,1,0.0,True,True,0.8496566867575451,10.133746943677972,2.0544106368938273,0.0,0.0,26.314541011967396,0.921875,0.921875,0.786629133465056,12.217926402169024,11.057455695061396,2.2816051136363638,29.545454545454547
9,A,brightness_dark,T013-S1,0,1,False,26.143920207422198,26.143920207422198,4,1,0.0,True,True,0.8496566867575451,10.83699239001695,1.693872626796446,0.0,0.0,27.034608466531513,0.9375,0.9375,0.786629133465056,12.189483568769807,10.780419217938913,1.6068892045454546,24.943181818181788
9,A,brightness_dark,T013-S1,1,1,False,24.197662585592123,24.197662585592123,4,1,0.0,True,True,0.8496566867575451,10.862925072412684,2.2023997349405193,0.0,0.0,25.540946167681675,0.9140625,0.9140625,0.786629133465056,12.23053785956862,11.619305376564112,2.334872159090909,27.272727272727273
9,A,brightness_dark,T013-S2,0,1,False,24.64504827156649,24.64504827156649,4,1,0.0,True,True,0.8496566867575451,10.951427860211837,2.2436083969168483,0.0,0.0,26.066100903145436,0.9140625,0.9140625,0.786629133465056,12.328124747646346,11.475449867217073,2.5390625,29.545454545454547
9,A,brightness_dark,T013-S2,1,1,False,25.75308541569241,25.75308541569241,4,1,0.0,True,True,0.8496566867575451,10.750262719228672,1.455338194853913,0.0,0.0,17.201204684545246,0.9453125,0.9453125,0.786629133465056,12.08728107364994,10.570603663867596,1.26953125,12.556818181818016
9,A,brightness_dark,T013-S3,0,1,False,24.439244184297753,24.439244184297753,4,1,0.0,True,True,0.8496566867575451,11.06749247092116,2.438125447419555,0.0,0.0,26.018191552718807,0.90625,0.90625,0.786629133465056,12.200971608280256,11.561062929757425,2.663352272727273,28.40909090909091
9,A,brightness_dark,T013-S3,1,1,False,26.11050850399167,26.11050850399167,4,1,0.0,True,True,0.8496566867575451,10.646683223205459,1.8688113960785397,0.0,0.0,26.5175641349279,0.9296875,0.9296875,0.786629133465056,12.207513079933369,10.682391420040556,1.7223011363636362,25.0
9,A,contrast_low,T013-S0,0,1,False,3.8283382552478247,3.8283382552478247,2,1,7.506644584563812,False,False,1.1437375641659768,12.679583537785561,3.701614441994573,0.0,0.0,11.48098411684891,0.59375,0.59375,0.7930158739191192,6.310349859852793,5.189606707760743,2.130681818181818,7.954545454545454
9,A,contrast_low,T013-S0,1,1,False,4.821202446984965,4.821202446984965,3,1,6.86368581569138,False,False,1.1437375641659768,13.097129543557715,3.8825431611050676,0.0,0.0,11.46087856034529,0.5546875,0.5546875,0.7930158739191192,6.404238406141857,5.194763280458864,3.1516335227272725,12.5
9,A,contrast_low,T013-S1,0,1,False,4.6196557802094675,4.6196557802094675,3,1,6.097238180604099,False,False,1.1437375641659768,12.265229470177657,3.6417888548164905,0.0,0.0,11.745161853083962,0.5546875,0.5546875,0.7930158739191192,6.4599834442590796,5.457417311673947,3.462357954545454,11.363636363636363
9,A,contrast_low,T013-S1,1,1,False,4.029495755892841,4.029495755892841,2,1,8.263268751380517,False,False,1.1437375641659768,13.502968706372634,3.8835102779574644,0.0,0.0,11.193674860370452,0.59375,0.59375,0.7930158739191192,6.272609869801873,5.0360118014578275,1.8909801136363638,9.090909090909092
9,A,contrast_low,T013-S2,0,1,False,4.020632201806291,4.020632201806291,2,1,7.234506384303955,False,False,1.1437375641659768,14.585731158645904,4.041206010588602,0.0,0.0,11.481158517595764,0.546875,0.546875,0.7930158739191192,6.701408661873012,5.625954594429658,1.9442471590909092,9.090909090909092
9,A,contrast_low,T013-S2,1,1,False,4.606632372974402,4.606632372974402,3,1,7.0844397454404975,False,False,1.1437375641659768,11.198812912301902,3.3675112272024887,0.0,0.0,11.417217331191672,0.625,0.625,0.7930158739191192,6.0001817362344205,4.763352202323581,3.0628551136363633,11.363636363636363
9,A,contrast_low,T013-S3,0,1,False,4.584764574597999,4.584764574597999,3,1,7.091938326786219,False,False,1.1437375641659768,12.899914785029484,3.7518747443316833,0.0,0.0,11.38638400779638,0.5703125,0.5703125,0.7930158739191192,6.353813782151449,5.133125810453529,2.095170454545455,9.090909090909092
9,A,contrast_low,T013-S3,1,1,False,4.0702407623615535,4.0702407623615535,2,1,7.266002177274306,False,False,1.1437375641659768,12.870880483972158,3.893699611088321,0.0,0.0,11.560064371588147,0.5703125,0.5703125,0.7930158739191192,6.357820711189342,5.323129251057695,3.178267045454546,11.363636363636363
9,A,gaussian_noise,T013-S0,0,1,False,5.697082767978291,5.697082767978291,3,1,0.0,True,True,0.681270521572032,6.990376634578745,1.2017283963704206,0.0,0.0,5.697082767978291,0.7890625,0.7890625,0.6737633836089149,8.667146483463995,8.169434880334993,1.9176136363636365,9.090909090909092
9,A,gaussian_noise,T013-S0,1,1,False,5.345556368046514,5.345556368046514,3,1,0.0,True,True,0.681270521572032,6.963758819983415,1.2366997954900807,0.0,0.0,5.345556368046514,0.7734375,0.7734375,0.6737633836089149,8.52052615254378,8.231080505181579,1.589133522727273,6.818181818181818
9,A,gaussian_noise,T013-S1,0,1,False,6.429306206423591,6.429306206423591,3,1,0.0,True,True,0.681270521572032,6.328529532558387,1.305952823179792,0.0,0.0,6.4293062064235915,0.796875,0.796875,0.6737633836089149,8.476680619420032,8.42050437227028,1.8465909090909092,9.090909090909092
9,A,gaussian_noise,T013-S1,1,1,False,4.618523397810104,4.618523397810104,3,1,0.0,True,True,0.681270521572032,7.626545876580228,1.1713361973332335,0.0,0.0,4.618523397810104,0.7578125,0.7578125,0.6737633836089149,8.719071766163255,8.236293867065186,1.7045454545454546,6.818181818181818
9,A,gaussian_noise,T013-S2,0,1,False,5.116396761133603,5.116396761133603,3,1,0.0,True,True,0.681270521572032,7.507179892012074,1.1447636055745873,0.0,0.0,5.116396761133603,0.78125,0.78125,0.6737633836089149,8.425936389818245,7.956058336377775,1.5269886363636365,6.818181818181818
9,A,gaussian_noise,T013-S2,1,1,False,5.928471219730395,5.928471219730395,3,1,0.0,True,True,0.681270521572032,6.439666141180876,1.2968530793160238,0.0,0.0,5.928471219730395,0.78125,0.78125,0.6737633836089149,8.764449003360676,8.489329999722624,1.9886363636363638,9.090909090909092
9,A,gaussian_noise,T013-S3,0,1,False,5.250284243011231,5.250284243011231,3,1,0.0,True,True,0.681270521572032,7.592877613737676,1.2715532151042823,0.0,0.0,5.250284243011231,0.7578125,0.7578125,0.6737633836089149,8.895896797093243,8.556413134264421,2.201704545454546,9.090909090909092
9,A,gaussian_noise,T013-S3,1,1,False,5.778454450790446,5.778454450790446,3,1,0.0,True,True,0.681270521572032,6.3569764032134755,1.2188927357136095,0.0,0.0,5.778454450790445,0.7890625,0.7890625,0.6737633836089149,8.290386271540447,7.8874487606543005,1.4382102272727275,6.818181818181818
9,A,gaussian_blur,T013-S0,0,1,False,4.005287732460691,4.005287732460691,2,1,0.0,True,True,0.8573086253195475,11.996467880551034,1.5675439230984116,0.0,0.0,6.79074547050842,0.734375,0.734375,0.707623368204559,5.755252880710225,4.921350980355549,1.6956676136363635,7.954545454545454
9,A,gaussian_blur,T013-S0,1,1,False,5.099728310950198,5.099728310950198,3,1,0.0,True,True,0.8573086253195475,11.852398291696135,1.4293549019957552,0.0,0.0,7.959181246916002,0.796875,0.796875,0.707623368204559,5.728732110333865,4.817212543590952,1.7045454545454546,11.363636363636363
9,A,gaussian_blur,T013-S1,0,1,False,6.087312234180147,6.087312234180147,3,1,0.0,True,True,0.8573086253195475,11.47431827260111,1.536296347402109,0.0,0.0,7.502331093478352,0.796875,0.796875,0.707623368204559,5.720806838586519,4.792908800590609,3.249289772727273,9.090909090909092
9,A,gaussian_blur,T013-S1,1,1,False,2.3604493389290333,2.3604493389290333,2,1,0.0,True,True,0.8573086253195475,12.376457634781811,1.2670024057993596,0.0,0.0,7.243223628159415,0.7109375,0.7109375,0.707623368204559,5.823328264927255,5.045040977249231,3.0717329545454546,12.5
9,A,gaussian_blur,T013-S2,0,1,False,5.268607910308315,5.268607910308315,3,1,0.0,True,True,0.8573086253195475,12.499543069557198,1.2683189864917472,0.0,0.0,7.718934911242603,0.8203125,0.8203125,0.707623368204559,5.674519681489253,4.782426623568337,1.9353693181818183,13.636363636363637
9,A,gaussian_blur,T013-S2,1,1,False,4.038692231055446,4.038692231055446,2,1,0.0,True,True,0.8573086253195475,11.352535991383068,1.563142053656751,0.0,0.0,7.030376349551674,0.734375,0.734375,0.707623368204559,5.814108304495224,4.867702755137823,1.1985085227272727,5.681818181818182
9,A,gaussian_blur,T013-S3,0,1,False,3.9873429143781842,3.9873429143781842,2,1,0.0,True,True,0.8573086253195475,12.856238060387767,1.6114191245916827,0.0,0.0,6.987866282462357,0.734375,0.734375,0.707623368204559,5.758889181266677,4.96023783568799,2.237215909090909,9.090909090909092
9,A,gaussian_blur,T013-S3,1,1,False,4.475915875169607,4.475915875169607,3,1,0.0,True,True,0.8573086253195475,10.986431861265961,1.2987002421823228,0.0,0.0,7.751984001767063,0.8125,0.8125,0.707623368204559,5.722628033361371,4.930581706357133,1.2784090909090908,10.227272727272727
9,B,clean,T013-S0,0,1,False,6.7863756085880755,6.7863756085880755,3,1,0.0,True,True,0.7697022983336764,7.7286178004419765,1.1745483291264267,0.0,0.0,6.7863756085880755,0.859375,0.859375,0.631108863392409,7.840127339172782,7.402961642627072,1.1274857954545454,7.954545454545454
9,B,clean,T013-S0,1,1,False,6.479397409144686,6.479397409144686,3,1,0.0,True,True,0.7697022983336764,8.125862826993835,1.158140527742603,0.0,0.0,6.479397409144685,0.84375,0.84375,0.631108863392409,7.315018558303597,6.868958715862592,1.4293323863636365,7.954545454545454
9,B,clean,T013-S1,0,1,False,6.567547569346272,6.567547569346272,3,1,0.0,True,True,0.7697022983336764,7.653162729190736,1.1231589061306253,0.0,0.0,6.567547569346271,0.8515625,0.8515625,0.631108863392409,7.31666873903113,6.871667904573317,1.0653409090909092,6.818181818181818
9,B,clean,T013-S1,1,1,False,6.69419156858414,6.69419156858414,3,1,0.0,True,True,0.7697022983336764,8.203752545137617,1.2075410556230475,0.0,0.0,6.694191568584141,0.8515625,0.8515625,0.631108863392409,7.854524034679821,7.470156096381062,1.4559659090909092,9.090909090909092
9,B,clean,T013-S2,0,1,False,6.620445344129555,6.620445344129555,3,1,0.0,True,True,0.7697022983336764,8.571577422324522,1.1356494277483649,0.0,0.0,6.620445344129554,0.859375,0.859375,0.631108863392409,7.295142155039406,6.979023895141739,1.1008522727272727,7.954545454545454
9,B,clean,T013-S2,1,1,False,6.639265599902405,6.639265599902405,3,1,0.0,True,True,0.7697022983336764,7.286271032715563,1.2001434692881685,0.0,0.0,6.639265599902405,0.84375,0.84375,0.631108863392409,7.870386942601123,7.139812239998188,1.4559659090909092,7.954545454545454
9,B,clean,T013-S3,0,1,False,5.822018757030879,5.822018757030879,3,1,0.0,True,True,0.7697022983336764,9.296257730098803,1.2495116923137082,0.0,0.0,5.822018757030879,0.8125,0.8125,0.631108863392409,7.559285613230552,7.071455990067046,1.633522727272727,7.954545454545454
9,B,clean,T013-S3,1,1,False,7.426773374144078,7.426773374144078,3,1,0.0,True,True,0.7697022983336764,6.551482825621721,1.2743097532619672,0.0,0.0,7.426773374144079,0.859375,0.859375,0.631108863392409,7.594210225091377,6.958293471529756,1.1807528409090908,7.954545454545454
9,B,brightness_dark,T013-S0,0,1,False,25.61623034559821,25.61623034559821,4,1,0.0,True,True,0.8464291279775888,10.262115449558284,0.8272202240801341,0.0,0.0,0.0,0.96875,0.96875,0.7455784891817046,11.609451463790363,10.979656107342354,0.7102272727272727,0.0
9,B,brightness_dark,T013-S0,1,1,False,25.81319445682998,25.81319445682998,4,1,0.0,True,True,0.8464291279775888,8.973170109462995,0.8385097119917722,0.0,0.0,0.0,0.96875,0.96875,0.7455784891817046,11.707029590711645,10.961493873620004,0.9055397727272728,0.0
9,B,brightness_dark,T013-S1,0,1,False,26.97042067965662,26.97042067965662,4,1,0.0,True,True,0.8464291279775888,9.519831950348461,0.6529947407523266,0.0,0.0,0.0,0.9765625,0.9765625,0.7455784891817046,11.682643010680465,10.540451715103497,0.5859375,0.0
9,B,brightness_dark,T013-S1,1,1,False,24.482601527247482,24.482601527247482,4,1,0.0,True,True,0.8464291279775888,9.717616337252599,1.001351120487678,0.0,0.0,0.0,0.9609375,0.9609375,0.7455784891817046,11.629085704282659,11.126001663828095,1.0387073863636365,0.0
9,B,brightness_dark,T013-S2,0,1,False,25.281220803488008,25.281220803488008,4,1,0.0,True,True,0.8464291279775888,9.803666089512696,1.0391689456166304,0.0,0.0,0.0,0.9609375,0.9609375,0.7455784891817046,11.854695335056494,11.407080306846979,1.1008522727272727,0.0
9,B,brightness_dark,T013-S2,1,1,False,26.105971575544395,26.105971575544395,4,1,0.0,True,True,0.8464291279775888,9.435704745531032,0.625568667019092,0.0,0.0,0.0,0.9765625,0.9765625,0.7455784891817046,11.44459363843772,10.648501224194757,0.5593039772727273,0.0
9,B,brightness_dark,T013-S3,0,1,False,24.745685221168134,24.745685221168134,4,1,0.0,True,True,0.8464291279775888,9.696811195352991,1.016428193297279,0.0,0.0,0.0,0.9609375,0.9609375,0.7455784891817046,11.673891916664353,11.340801188159734,1.1008522727272727,0.0
9,B,brightness_dark,T013-S3,1,1,False,26.863462812785965,26.863462812785965,4,1,0.0,True,True,0.8464291279775888,9.551462865567169,0.6401068126597457,0.0,0.0,0.0,0.9765625,0.9765625,0.7455784891817046,11.621743941419735,10.584393045344104,0.5593039772727273,0.0
9,B,contrast_low,T013-S0,0,1,False,3.301520472503791,3.301520472503791,2,1,7.0804134408173045,False,False,1.2360697428417153,14.888901120992829,3.6535921038191397,0.0,0.0,10.140055072232421,0.53125,0.53125,0.8007489046569214,6.51287778154273,5.086218690030541,2.627840909090909,9.090909090909092
9,B,contrast_low,T013-S0,1,1,False,4.400827551766573,4.400827551766573,3,1,6.5647684103515305,False,False,1.2360697428417153,15.298254339852269,3.700150707164387,0.0,3.2823842051757657,9.906900426260501,0.5,0.5,0.8007489046569214,6.447904572417232,5.03752882687226,2.698863636363636,11.363636363636363
9,B,contrast_low,T013-S1,0,1,False,4.341849594840914,4.341849594840914,3,1,6.06234697499263,False,False,1.2360697428417153,14.556258462875265,3.4434875263939935,0.0,0.0,10.69812489848464,0.515625,0.515625,0.8007489046569214,6.611304309536306,5.380125728908341,4.350142045454546,12.5
9,B,contrast_low,T013-S1,1,1,False,3.3577947997854283,3.3577947997854283,2,1,7.57123473541384,False,False,1.2360697428417153,15.6218860740604,3.7111507407465845,0.0,0.0,9.341512574547979,0.5390625,0.5390625,0.8007489046569214,6.380714757787537,4.896367289302937,0.9943181818181819,7.954545454545454
9,B,contrast_low,T013-S2,0,1,False,3.6453597010277172,3.6453597010277172,2,1,6.755683587667393,False,False,1.2360697428417153,16.861741520362216,3.917496131462161,0.0,6.755683587667393,10.000622858922455,0.4765625,0.4765625,0.8007489046569214,6.875241437639542,5.219453069104086,1.4737215909090908,7.954545454545454
9,B,contrast_low,T013-S2,1,1,False,4.040298477116077,4.040298477116077,2,1,6.852367688022285,False,False,1.2360697428417153,13.330660647004574,3.422092777229937,0.0,0.0,10.015228839233068,0.5546875,0.5546875,0.8007489046569214,6.059230847634315,4.812363218754603,3.702059659090909,12.5
9,B,contrast_low,T013-S3,0,1,False,4.329998616383226,4.329998616383226,3,1,6.854617971377181,False,False,1.2360697428417153,15.04189696708345,3.6193191815906776,0.0,0.0,10.078986470634238,0.5234375,0.5234375,0.8007489046569214,6.553439077380372,5.112930029331866,2.7876420454545454,10.227272727272727
9,B,contrast_low,T013-S3,1,1,False,3.3782067463948753,3.3782067463948753,2,1,6.777495976775741,False,False,1.2360697428417153,15.134956387802879,3.6292769252804424,0.0,0.0,9.972507967561768,0.5234375,0.5234375,0.8007489046569214,6.393437772172009,5.026662480918953,2.4769176136363633,10.227272727272727
9,B,gaussian_noise,T013-S0,0,1,False,6.7840210711150135,6.7840210711150135,3,1,0.0,True,True,0.6796098392717509,7.121362471416657,0.6890021400351185,0.0,0.0,6.7840210711150135,0.8984375,0.8984375,0.718828757635911,9.562055375654648,9.669801385617617,0.9232954545454546,9.090909090909092
9,B,gaussian_noise,T013-S0,1,1,False,6.124239775990298,6.124239775990298,3,1,0.0,True,True,0.6796098392717509,7.564574656967403,0.7402644137877735,0.0,0.0,6.124239775990298,0.8828125,0.8828125,0.718828757635911,9.311862593565953,9.42428701150591,0.9765625,7.954545454545454
9,B,gaussian_noise,T013-S1,0,1,False,7.544802112722657,7.544802112722657,3,1,0.0,True,True,0.6796098392717509,6.740152167586048,0.7073251980677491,0.0,0.0,7.544802112722657,0.90625,0.90625,0.718828757635911,9.362398207734339,9.40545912091526,0.8522727272727273,9.090909090909092
9,B,gaussian_noise,T013-S1,1,1,False,5.371477706604399,5.371477706604399,3,1,0.0,True,True,0.6796098392717509,7.944213497634421,0.9615673922111168,0.0,0.0,5.371477706604399,0.84375,0.84375,0.718828757635911,9.518984764825136,9.562602355327304,1.3583096590909092,7.954545454545454
9,B,gaussian_noise,T013-S2,0,1,False,6.467689193397695,6.467689193397695,3,1,0.0,True,True,0.6796098392717509,7.737231584179677,0.7817499902678293,0.0,0.0,6.467689193397695,0.8828125,0.8828125,0.718828757635911,9.359192166631713,9.453111219792849,0.9676846590909091,7.954545454545454
9,B,gaussian_noise,T013-S2,1,1,False,6.443954211821159,6.443954211821159,3,1,0.0,True,True,0.6796098392717509,6.942324757914214,0.7048074919179391,0.0,0.0,6.443954211821158,0.890625,0.890625,0.718828757635911,9.502839205773668,9.713809289306724,0.9943181818181819,9.090909090909092
9,B,gaussian_noise,T013-S3,0,1,False,6.5333180934964,6.5333180934964,3,1,0.0,True,True,0.6796098392717509,8.052250076635861,0.8415980623349435,0.0,0.0,6.5333180934963995,0.875,0.875,0.718828757635911,9.585449709389234,9.632435656659213,1.3050426136363638,10.227272727272727
9,B,gaussian_noise,T013-S3,1,1,False,6.36862595058534,6.36862595058534,3,1,0.0,True,True,0.6796098392717509,6.626486679887016,0.6468135731063236,0.0,0.0,6.36862595058534,0.8984375,0.8984375,0.718828757635911,9.286929269820233,9.391327693098035,0.6924715909090908,6.818181818181818
9,B,gaussian_blur,T013-S0,0,1,False,4.820735892728869,4.820735892728869,3,1,0.0,True,True,0.8654473767999367,11.933274909670025,1.847510650291324,0.0,0.0,6.5720927448319895,0.6953125,0.6953125,0.6652775799539078,6.568408732245641,6.171653145196952,1.2340198863636362,7.954545454545454
9,B,gaussian_blur,T013-S0,1,1,False,4.623113187917268,4.623113187917268,3,1,0.0,True,True,0.8654473767999367,11.689166418057921,2.002335199337721,0.0,0.0,8.369152294494285,0.703125,0.703125,0.6652775799539078,6.350528379843047,5.884844723959104,1.9975142045454546,10.227272727272727
9,B,gaussian_blur,T013-S1,0,1,False,6.168283894099176,6.168283894099176,3,1,0.0,True,True,0.8654473767999367,11.390129226938821,1.837611798491256,0.0,0.0,9.357944667360453,0.7578125,0.7578125,0.6652775799539078,6.365848852655266,5.862263040967641,2.681107954545455,7.954545454545454
9,B,gaussian_blur,T013-S1,1,1,False,3.2956912057050896,3.2956912057050896,2,1,0.0,True,True,0.8654473767999367,12.23130034187618,1.5931536654728473,0.0,0.0,6.469936259505854,0.65625,0.65625,0.6652775799539078,6.57835612281457,5.978917826976351,3.462357954545454,12.5
9,B,gaussian_blur,T013-S2,0,1,False,5.505450015571474,5.505450015571474,3,1,0.0,True,True,0.8654473767999367,12.364087863888832,1.8814135004671444,0.0,0.0,7.807380878231081,0.734375,0.734375,0.6652775799539078,6.329709040313277,5.848983683125497,2.068536931818182,12.5
9,B,gaussian_blur,T013-S2,1,1,False,3.941036537014822,3.941036537014822,2,1,0.0,True,True,0.8654473767999367,11.26139210895389,1.9188685305390076,0.0,0.0,7.160888925035073,0.6640625,0.6640625,0.6652775799539078,6.5750510265303905,6.120767278737513,2.139559659090909,6.818181818181818
9,B,gaussian_blur,T013-S3,0,1,False,4.659780666662656,4.659780666662656,3,1,0.0,True,True,0.8654473767999367,13.083655320344729,1.9060472512648063,0.0,0.0,6.767991529859051,0.6796875,0.6796875,0.6652775799539078,6.53804590965805,6.023940549324119,2.547940340909091,7.954545454545454
9,B,gaussian_blur,T013-S3,1,1,False,4.7812273200593225,4.7812273200593225,3,1,0.0,True,True,0.8654473767999367,10.528619561977495,1.9710416909079076,0.0,0.0,8.669219967814206,0.7109375,0.7109375,0.6652775799539078,6.345398803983729,5.920005199741693,0.87890625,10.227272727272727
10,A,clean,T013-S0,0,1,False,1.5303319212103645,1.5303319212103645,1,1,3.920689308071315,False,False,0.9880153156931418,11.786715009019948,2.0966431574821547,0.0,3.9206893080713154,3.9206893080713154,0.453125,0.453125,0.7143168380556099,7.130737230901202,6.022856867655558,4.094636524822696,7.801418439716312
10,A,clean,T013-S0,1,1,False,2.5408130183313498,2.5408130183313498,2,1,5.167192922477351,False,False,0.9880153156931418,12.747785735967849,1.396943156840242,0.0,0.0,5.1671929224773505,0.7265625,0.7265625,0.7143168380556099,7.46352579318465,5.978564386537656,1.8838652482269502,7.801418439716312
10,A,clean,T013-S1,0,1,False,1.8723748006971221,1.8723748006971221,2,1,4.327277694427213,False,False,0.9880153156931418,12.205057281901771,2.338695500019986,0.0,4.327277694427213,4.327277694427213,0.453125,0.453125,0.7143168380556099,7.336886460876368,6.117516181229774,4.094636524822695,7.801418439716312
10,A,clean,T013-S1,1,1,False,2.2084858603519013,2.2084858603519013,2,1,4.7657868904942,False,False,0.9880153156931418,12.333868800440996,1.283664061313391,0.0,0.0,4.7657868904942,0.7265625,0.7265625,0.7143168380556099,7.265253746375326,5.892781257869554,1.9448138297872342,7.801418439716312
10,A,clean,T013-S2,0,1,False,1.8969254684629047,1.8969254684629047,2,1,3.940694404965852,False,False,0.9880153156931418,12.521229093867362,2.3409340067360596,0.0,3.940694404965852,3.940694404965852,0.40625,0.40625,0.7143168380556099,7.324257636622591,5.97447064635372,4.150044326241135,7.092198581560283
10,A,clean,T013-S2,1,1,False,2.1898649194148065,2.1898649194148065,2,1,5.1687142682974265,False,False,0.9880153156931418,12.041109781858665,0.9999121403275542,0.0,0.0,5.1687142682974265,0.796875,0.796875,0.7143168380556099,7.274712852257595,6.03862382343395,1.4406028368794326,8.51063829787234
10,A,clean,T013-S3,0,1,False,1.9402513455975476,1.9402513455975476,2,1,4.577321469623334,False,False,0.9880153156931418,13.124905359280348,2.3964317460098536,0.0,4.548996197820231,4.577321469623334,0.46875,0.46875,0.7143168380556099,7.481520447832568,6.0903345945838865,3.5793439716312054,7.092198581560283
10,A,clean,T013-S3,1,1,False,2.1303039180968444,2.1303039180968444,2,1,4.530665369530336,False,False,0.9880153156931418,11.414129258580715,1.2607863766765268,0.0,0.0,4.530665369530336,0.7109375,0.7109375,0.7143168380556099,7.131149938967664,5.923792433193547,2.2218528368794326,8.51063829787234
10,A,brightness_dark,T013-S0,0,1,False,1.0482662300134848,1.0482662300134848,1,1,3.4207086878826427,False,False,1.0376561454749296,7.123107652032214,2.3030867486002427,0.0,3.4207086878826427,3.838451165478713,0.328125,0.328125,0.8164259926997774,7.889690424774553,5.965580086324012,4.6930407801418434,9.21985815602837
10,A,brightness_dark,T013-S0,1,1,False,0.8607895342727773,0.8607895342727773,1,1,3.6386821023549065,False,False,1.0376561454749296,7.5467107003092835,1.8539978326770605,0.0,0.8607895342727772,3.6386821023549065,0.3046875,0.3046875,0.8164259926997774,7.932626183981323,5.97981368598786,2.4046985815602837,4.964539007092198
10,A,brightness_dark,T013-S1,0,1,False,0.9568596856218214,0.9568596856218214,1,1,3.5753294036061027,False,False,1.0376561454749296,7.165904222489942,1.9404892835471566,0.0,0.9568596856218216,4.051982200647249,0.328125,0.328125,0.8164259926997774,7.9216586399673385,5.916360314241771,4.133421985815603,7.801418439716312
10,A,brightness_dark,T013-S1,1,1,False,0.9530226957945103,0.9530226957945103,1,1,3.4814746928309463,False,False,1.0376561454749296,7.499117858394637,2.279438281834408,0.0,3.2215791047595066,3.481474692830947,0.296875,0.296875,0.8164259926997774,7.99844603661794,5.879530845019933,5.934175531914894,8.51063829787234
